,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600372.SH,X600066.SH,X002241.SZ,X002475.SZ,X000157.SZ,X002292.SZ,X600741.SH,X002236.SZ,X600089.SH,X000338.SZ,X002049.SZ,X300124.SZ,X002465.SZ,X002129.SZ,X600177.SH,X000568.SZ,X002074.SZ,X002506.SZ,X300003.SZ,X600839.SH,X000547.SZ,X002276.SZ,X002294.SZ,X600582.SH,X600498.SH,X000977.SZ,X600867.SH,X300001.SZ,X002426.SZ,X002180.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.352023762151324,0,0.0565169988562121,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.11279408033444,0,0,0,0.0590050077401313,0,0,0,0,0,0,0,0,0,0,0.0104621045738431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705963375685017,0.0597402761438144,0,0,0,0,0,0
X600104.SH,0.0734111853681564,0,0,0,0,0,0,0,0,0.319907734447735,0.312684888920028,0.112216197255729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378384074851946,0,0,0,0,0,0,-0.00434719693559396,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104823121616957,0,0,0,0,0.0106000377252006,0.139437982228447,0,0.0344776081331524,0,0,0,0,0.0357228639714065,0.277709410043077,0.0617371827156064,0,0,0,0,0.0644604767919753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594052276239704,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.152865379325089,0,0,0,0,0,0,0,0,0.262090276353094,-0.0103745597256244,0,0,0,0,0,0,0,0,0,0.0406836934214526,0,0,0,0,0.0570863847349136,0.0823656913734196,0,0,0,0,0,0,0,0.0739079739232239,0,0,0.123792959946227,0,0,0,0,-0.0124725229468878,0.00590057932872036,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.00581730645546993,0,0,0,0,0,0,0,0,0,0,0.052088197150386,0,0,0,0,0,0,0,0,0,0.00944510708085257,0.00465371929430221,0.132786446599041,0,0,0.0556926146572289,0,0.146550326496696,0,0,0,0,0,0,0,0.0405714978112107,0,0.0659803004526525,0,0,-0.071716701592365,0,0,0,0,0,0,0
X600276.SH,0,0.0330378049116521,0,0,0,0,0,0.0647956489676371,0,0.268016960572937,0,0,0,0,0,0,0,0,0,-0.163917033705991,0,0,0,0,0,0,0,0,0,0,-0.0199428967896708,0.135477655579462,0,0,-0.0421986637357718,0,0,0,0,0.106652894258431,0,0.130778563597963,0,0,0,0,0,0,0,-0.0653193294886028,0.0617595271901414,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0548067093869028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633887107357926,0,-0.109055248386437,0,0,0,0,0,0,0,0,0.0130636621359273,0.0150957597810399,0,0,0.121602314116308,0,0,0,0,-0.00447074859636533,0,0.0854352569235991,-0.0681684752200321,-0.13607826665177,0,0,0.0272348151187466,0,0,0,0,0,0,0
X002304.SZ,0,0.143720145336511,0,0,0,0,0,0,0,0,0,0,0.049538940289957,0,0,0,0,0.136035348354534,0,0,0,0,0.00588195952516003,0.173766813874187,0.135951650228231,0,0,0,0,0,0,0,0.0727966677642143,0,0.0563230937590424,0.0742147950633052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00620245672501536,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.371072869778782,0.0728627561404574,0.0548376922376673,0,0,0,0,0,0,0.00912017230241768,0,0,0,0,0,0.00772293900032444,0,0,0,0,0.053023631531753,0,0,0.00388399998012097,0,0,0,0,0,0,0.0916450282405179,0.0946172014561708,0,0,0,0,0,0,-0.0178691984892239,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0467474255406258,0,0,0,0,0,0.00589187546143011,0,0,0,0,0,0,0.0480939900471015,0,0,0.306869887744264,0,0,0,0,0,0,0.0708170593603587,0,0,0,0,0,0.0383345695952456,0.0634354308871227,0,0.0664178962863209,0,0,0,0,0.0181954224289073,0,0,0,0,-0.0230187886778862,0,0,0,0,0,0,0
