,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X300014.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X002371.SZ,X000725.SZ,X002129.SZ,X002049.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X600522.SH,X600089.SH,X000338.SZ,X600703.SH,X000661.SZ,X002180.SZ,X300142.SZ,X000733.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X600487.SH,X000157.SZ,X300003.SZ,X600460.SH,X600884.SH,X600702.SH,X601799.SH,X600584.SH,X002414.SZ,X000799.SZ,X002236.SZ,X600563.SH,X600372.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.281635656475623,0.226828893374541,0,0.101060262882258,0,0.0439553393038482,0.0244781163067931,0,0,0,0,0,0,0.0164734018236247,0,0,0,0,0.00475310351297772,0,0,0,0,0,0,0,0,0,-0.123493484734303,0,0,0,0,0.0186910848588699,0,0.00604930768674023,0,-0.0818790504433223,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0.24767973837996,0,0,0,0.0433589657750766,0.0295560676112405,0,0,0,0,0,0,0.062071636573678,0,0,0.0217210842671697,0,0,0.0169212056134878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608598380026843,0,0,0,0,0,0,0.155491429567124,0,0,-0.0712114257844253,0.196507331226256,0,0,0,0,0,0.0138248089921019,0.0365006682157604,0,0,0,0,0,0
X600809.SH,0,0,0,0.00554518030247299,0.553739521085535,0,0,0,0,0,0,-0.0641774015624919,0,0,0.0679308752353065,0,0.0616061190003186,0,0,0,0,0,0,0,0,-0.0581891611015179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171623543992091,0,0,0,0,0,0,0,0.104038814268275,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.151916648913963,-0.100062248797699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10964366856242,-0.109480503746037,0,0.0681520897423544,0,-0.0293539798674665,0.0616581870458368,0,0.345462421663184,0,0,0,0,0,0.0437441872537889,0,0,0,0,0.312005520012275,0,0,0.199146267424276,-0.14504159112614,0,0,0,0,0.00510852969909724,0,0,0,0,0,0
X000568.SZ,0.0978202845088361,0,0.444556327470012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104797010683425,0,0,0,0.105591768172006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302183444773156,0,0,0,0,0.0848414155896482,-0.084436782682282,0,0,0,0,0.0309632093516105,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,-0.103723381013539,0,0,0,0,-0.195958787084979,0,0,0,0,0,0,-0.0923476022124749,0,0,0.0514910619846014,-0.0114202192371389,0,0,0,0,0.30465792014803,0.0102371439230802,0,0,0.0657273772552668,0,0,0,0,-0.194294920071707,0,0.12994048837971,0,0,0,0.068671962427856,0,0,0,0,-0.233291704107019,0,0.119110705712359,0,0.106041596517667,-0.130130667896419,0,0,0,0,0,0
X600690.SH,0.0794873962434643,0,0,0,0.368369387430639,0,0,0,-0.0647889622990926,0,0.264197765439539,0,0,0,0,0,0.0310253552408333,0,0,-0.0706742115531925,0,0,0,0.150871997301679,0.0916775514949209,0,0,0,0,-3.46944695195361e-18,0,0,0,0.226633357921582,0,0,0,0,0.0257440818246567,0,-0.0283740743698664,0,0,0,-0.0773664719742258,0,0,0,0,0,0,-0.0552113737856989,0.00128939360934014,0,0,0,0,0,0
X002304.SZ,0,0.281566927766695,0,0,0.189066112635967,0,0,0,0.15344618010513,-0.0563644742380911,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0654053406649012,0,0,0,0,0,0,0,0,0.126537513809583,0,0,0,0.0127136826280668,0,0,0,0,0,0,0,0.0859251845012782,0.0759363808932336,0,-0.123281528516297,0,0,0,0,0,0,0,0.0361557992932272,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.139615850392844,0,0.340914684033409,0,0,0,0,0,0,0,0,-0.00453329802638166,0,0,0,0,0,0,0,0,0,0.0335326677942642,0,0,0,0,0,-0.00731037731888539,0,0,0,0,0,0,0,0.0272272989357199,0,0.189143294017387,0,0,0,0,0,0.0228424704236259,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0608367578568783,0,0,0.0815731558414159,0,0,-0.021429042667128,0,0,0,0,0.189228543575668,0,0,0,0,0,0,0,0,0,0,0,-0.210345043136252,0,0,0.579905940214529,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.200370522586469,0,0,0,0,0,0,-0.0205908854221304,-0.0283497446404807,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0220125852632382,0,0.107522417251949,0.520509002652142,0,0,-0.0424280435802034,0,0,0,0,-0.0207149466265039,0,0,0,0.182330269561481,0,0,0,0,0,0,0,0,0.0279732514448792,0,0,0,-0.0435508208743523,0,0,0,0,0,0,0.0714704754931478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.280076186465151,0,0.0357943454858616,0,0,0,0,0,-0.0426400319805466,0,0,0,0,0.0622384794872254,0,0,0,0.176411788768748,0,0,0,0,0,-0.119769696277928,0,0,0,0,0.207574947270435,0,-0.0442090775203217,0,0,0,0,0,0,0,-0.0362703938950679,0,0,0,0,-0.0882795499546487,0,0.00536433949918035,0.020792083548265,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.00523717486928807,0,0,0.0506383577181731,0,0,0,0,0,0,0.00422321431669035,0,0,0,0,0,0,0,0,0,0,0.0388875768268749,0.0238102430025147,0,0.0435144521183364,0,0.0713318447565723,0.0823628099925242,0.253370263809882,0,0,0,0,0,0,0,0.0684246065647215,0,0,0,0,0,0,0,0,-0.00459480499415091,0.0942320353261193,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460003284454007,0,0,0,0,0,-0.103542576480577,0,0,0,0,0,0,0,0.0293031474980587,-0.0180862558011781,0,0,0,0.0589222116404961,0,0,-0.00073675927831591,0.00526821028508327,0,0,0,0.0293001439187788,-0.0267336075873585,0,0,0,0,0,0,0.214041447708987,0,0.0423686396690295,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.0144572053101429,0,0,0,0.519955857392782,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313812535483761,0,0,0,0,0,0,0.0026421159481637,0,0.648366551800451,0,0,0,0,0,0,0,0,0,0,0,0,-0.00774772809175723,0,0.260832275130813,0,0,0,0,-0.504283838989897,0.0673418680915661,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0730089974194633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160539311543416,0.176484450954159,0,0,-0.0391497700486117,0,0,0,0.344064136671332,0,0,0,0,0,0,0,0,-0.0898115472510103,0,0.00297087404925281,0.0259075694809123,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.0548874751789401,0,0.146138024160478,0,0,0,0,0.0347369353847416,0,0,0,0,0,0.000580007173770543,0,0,0,0,0.0129018708432778,0,4.33680868994202e-19,0.111553288265358,0.0410770116595385,0,0,0,0,0,0,0.265797014174935,0,0,0,0,0,0.0748039493501385,0,0.109307073533814,0,0,0.0893244800356357,0,0,0,0,0.0335011728144715,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,-0.10915214638523,-0.119358575237458,0,0,0.111462817080279,0,0,0,0,0.13653982081602,0,0,0,0.299048444101941,0,0.140799719044286,0,0.0970774500315759,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024260109474734,0,0,0,0,0,-0.0855596130338191,0,0.122991729050746,0,0,0.19058919963634,0,0,-0.109997880740183,0.0385000119860008,0.0112631826784711,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186478648026161,0,0,0.132591789695804,0,0,0,0.189249272258817,0,0,0,0,0,0.132368081939122,0,0,0,0,0,0.136858205142211,-0.0597057776191808,0,0,0,0.0788756738346601,0,0,0,0,0,0,0,0,-0.0162652283125029,0,0.126298531470299,0,0,-0.0357106641362706,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.148554426192785,0.332558873681815,0,0,0,0,0,-0.0443471877367884,0,0,0,0,0,0,0,0,0,0.13485544221878,0,0,0,0,0,0,0,0.000183222070871274,0,0,0,0,0.0715517207193373,0.151576793127534,-0.119704248554264,0,0,0.162590690383912,0,0.0351276656103995,0,0,0.326535702678079,0,0,0,0,-0.0158557067308247,0,0,0,0,0,0
X000596.SZ,0,0,0.428969679709761,0,0,0,0,0.595765635961822,0,0,0,-0.263686090067452,0,0,0,0,0.308648237353253,0.100288049635156,0,0,0,0,0,0,0,0,0,0,-0.0385849278109249,-0.00453239442657812,0,0,0,-0.483734430670465,0,0,0,0,0,0,0,0,0,0,0.0128544469525387,0,0,0.207895266013337,0,0,0,0,-0.0221629429361484,0,0,0,0,0,0
