,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X000625.SZ,X600104.SH,X300124.SZ,X002304.SZ,X002371.SZ,X000725.SZ,X000338.SZ,X000063.SZ,X000596.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002463.SZ,X000977.SZ,X002241.SZ,X002049.SZ,X600372.SH,X600741.SH,X002129.SZ,X000661.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X600183.SH,X000800.SZ,X601799.SH,X600066.SH,X600418.SH,X002156.SZ,X000921.SZ,X002007.SZ,X002074.SZ,X600460.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.201386461265621,0,0.251927479179407,0.117818020640802,0,0,0,0.13841856869718,0,0,0,0,0,0.0187172295102422,0,0,0,0,0,0,0.0305327911027902,0,0,0,0,0,0,-0.0664867545761405,0,0,0,0,0,0,0,0,0,0,0,0,0.0358364673382617,0.0140451623989502,0,0,0,0,0,0,-0.0107684876921108,0,-0.0179824764591387,0.030981903672422,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0495837192605436,0,0.489553630564516,0,0,0,0.0304766514100225,0,0,0,0.104245420186142,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661738794910381,0,0,0.0115107782523707,0,0,-0.0340900950715383,0,0,-0.0529885989240622,0,0.0864357177831999,-0.037700057980666,0,0,0,0,0.0181946596264249,-0.00889139706238017,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0419332963714195,0,0,0,0,0.0594947753220592,0,0.13948680606614,0,0,0,0,0,0,0,0,0,-0.0109591672005044,0,0,0,0.155532868930059,0,0,0,0,0,0,-0.00717612842079304,0,0.0464118122567485,0,0,0,0,0.03125992171803,0,0,0,0,-0.0483389438314611,0,0,0,0.12133658783842,0,-0.0205226045982028,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.04237581635964,0,0,0.202415444261427,0.610270152721326,0,0,0,0,0.138944747560648,0,0,0.027202700491003,0,0,-0.0174109220343322,0,0,0,0,0,0,0.120544576145907,0,0,0,0,0,0,0,-0.0340291772214433,0,0.0202346010316001,0,0,-0.116966710050658,-0.0470018313228922,0,0,0,0,0.0244300707183085,-0.00244837063125376,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0168689577129239,0,0,0,0,0.0718450919281981,-0.0409392777222773,0,0,0,0,0,0,0.302306997990507,0.172218735778333,0.150053343152904,0,0,0,0,0.175816882876798,0.0815016407453781,0,0,0,0.0296495306135728,0,0,0,-0.128618981733292,-0.0197080845166667,0,0,0,0,0,0,0
X000568.SZ,0,0.734041404308988,0,0,0,0,0,0,0,-0.0895283160894153,0,0,0,0.178367802547235,0,0,0,0,0.0244379017206884,0,0.11452991734431,0,0,-0.106201801651214,0,0,0,0,0,0,0,0,0,0.0268923752974256,0,0,0,0,0,0,0,0,0,0,-0.00107609995583819,-0.0163222995904762,0,0,0,0,0,0,0.0163097815496435,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0758519484245711,0,0,-0.0153698271255944,0,0,0.207078508655378,0,0,0,0,0,0.182525297536258,0,0,0,0,0,0,0.0258679672693708,-0.0807002349991247,0,0,0,0,0,0.0439101228680543,0,0,0,0,0,-0.00452025002578124,0,0,0,-0.0438946290566156,0.0646025761782139,0.223553455025138,0,0,0,0,0,-0.00331770487915589,0.0180550205279249,-0.0866876683038398,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.156017240605163,0,0.405429044405728,0,0,0,0,0,0.165515173803019,0,0,0,0,0,0.122320104771887,0,0.079408053600945,0,0,0,0,0,0,0,0.214563275964034,0,-0.326605913046729,0,0,0,0,0,0,0,0,0.0177667328715571,0,0.0629837326723436,0,-0.0541551239886271,-0.134733642754974,0.123949528171415,0,0,0,0.224843266933716,0,0.116648142139905,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0561684919106616,0,0,0,0,-0.0195344274902941,0.0401142431060499,0,0,0,0,0,0,0,0,0,0,0,0,0.265884440909373,0,0,0,-0.0936666919209459,-0.161027407948111,0.519293730614299,0,0,0,0,0,0.0145604250217507,0,0,0,0,0,0,0,0.0418428598820462,0.176877259321948,0,0,0,0,0,0,-0.0226194366417159,0,-0.0124320965907134,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160069290371711,0,0.122289916041228,0,0,0,-0.279853475068846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190503157173502,0.293012389588264,-0.162362990501048,0,0.245512287729229,0,0.0380609955088027,0,0.0239700201795539,0.0314338278002059,-0.0479871463138729,0,0,0,0,0,0,0
