,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000100.SZ,X600703.SH,X300003.SZ,X002007.SZ,X300142.SZ,X600271.SH,X300124.SZ,X002241.SZ,X002179.SZ,X000625.SZ,X600183.SH,X002506.SZ,X600177.SH,X600498.SH,X600867.SH,X000050.SZ,X600487.SH,X002371.SZ,X300014.SZ,X002008.SZ,X600066.SH,X002049.SZ,X000066.SZ,X002129.SZ,X002463.SZ,X000977.SZ,X600522.SH,X300136.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.23217321222726,0,0,0,0.0598375383382692,0,0,0,0,0,0.118551906890865,0,0,0,0,0,0,0,0,0.166480707236817,0,0,0,0,0,0,-0.0281478921048166,0,0,-0.0540242491526535,0,0,0,0,0.0737805044669829,0,0,0,0,0,-0.0645082058574344,0.0651100754515323,0,0,0,0,0,0,0,0,-0.00833514858538693,0.0148581216473447,0,0.262278291538341,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.452822378692388,0,0.119762344746149,0,0,0,0,0.0962303615219133,0,0,0,0.0498338601423468,0,0,0,0,0,0,0,0.0318371613656519,0,0,0,0,0,0,0,0,0,0.0203926272123882,0,0,0,0.0262666688036582,0,0,0,0,0,0,0,0,-0.048710838881643,-0.0184551834129646,0,0,0,0.0010230505954357,0,0
X000651.SZ,0,0.1007608696859,0,0,0,0,0.198631350966443,0,0.160464128390408,0,0,0.128958337485457,0,0,0.0931533297641817,0,0,0,0,0,0,0,0,0,0.0288022330695936,0,0,0,0,0,0,0,0.0335021309204694,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319762931665972,0,0.0255680811099385,0,0,0.0100924243087946,-0.0410423800242634,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.209256304723909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283552972549403,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.176551920139303,0,0,0,0,0,0,0,-0.0477231800147727,0,0,0,0,0,0,0,0.0124971050695941,0,0,0,0,0.00354711796727707,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242115917125061,0,0,0,0,0,0,0,0,0.116291152905742,0.135221008854617,0,0,0,0,0,0.164968183271177,-0.0585997171711232,0,0,0,0,0,0,0.0121702852371776,0.0789547436071456,0,0,0,0,0,0,0.0291236542455493,0,0,0,0,0.00224354445033239,0.00390597052572268,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.190198532408478,0.0152996108725672,0,0,0,0,0,0.0479418312027714,0,0.557694913047557,0,0,0,0.0526514466547695,0,0,0,0.236232338324136,-0.0508626522735899,0,0,-0.0693463218303854,0,0,0,0,0.0741769823829898,0,0,0,-0.0977170051602537,0,0,0,0,-0.0707155743243238,0,0,0,0,-0.00037483798127003,0.00244353251524142,0,0,0,0.0649419707484578,0,0
X002304.SZ,0,0.160930848576869,0,0,0,0,0,0.0607078412256365,0,0.183753490041497,0,0,0,0,0.151507408034126,0.0375443891726252,0.0540707418665859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831049636122593,0,0,0,0,0,0.0428888333263266,0,0,0,0,-0.0981855389341592,0,0.0453511209889601,0,0,-0.0600505505831051,0,0,-0.0327535276758403,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.00388304852691313,0,0,0,0,0,0,0,0,0,0,0.0801734610929151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351411521860814,0,0.0834101162579236,0,0,0,0,0.0254528906143082,0,0,0.053763984660682,0,0,0,0,-0.0136218715802532,0,0,0,0,0.0558672150170952,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0776307001631316,0,0,0,-0.0904886885006493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140925693540605,0.235615986723888,0,0.383426515226355,0,0,0,0,0.0806964868169431,0,-0.266755615741308,0.0280946027269724,0.0582308569627292,0.00433624359611948,0.194778591944109,0,0,0,0,0,0.0313398423822735,-0.0357499239929418,0,0,0,0,0,0
X000568.SZ,0,0.679922007942693,0,0,0,0,0,0,0,0,0.0369078515720372,0,0,0,0.036903682603321,0.0519905017659406,0,0.0660498595585421,0,0,0.192752193240356,0,0,0,0,0,0,0,0,0,0,0,0.0675410155744101,0,0,0,-0.0762830414999287,0,0,0,0,0,0,0,0,0,-0.042857939059431,0,0,0,0,0,0.104166683611237,0,0,0,0.00329288400922409,0,0
