,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000063.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X600372.SH,X600118.SH,X600271.SH,X002129.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600089.SH,X600741.SH,X600177.SH,X002241.SZ,X002292.SZ,X002236.SZ,X600582.SH,X600066.SH,X000800.SZ,X601877.SH,X300124.SZ,X600060.SH,X000977.SZ,X002475.SZ,X000581.SZ,X600839.SH,X000623.SZ,X002294.SZ,X000869.SZ,X002456.SZ,X000559.SZ,X002465.SZ,X000568.SZ,X600435.SH,X600867.SH,X000550.SZ,X300003.SZ,X600498.SH,X002007.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.0260334014270473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00953172599567276,0,0.0991461961592025,0.0217759969589697,0.129879284099361,0,0.0676876076417383,0.0654862459525849,0.025243572846294,0,0,0.00535255309478174,0,0,0,0,0,0,0,0,0,0,-0.0112376826815621,0,0,0,0,0,0,0
X600031.SH,0,0,-0.0316459739220118,0,0,0,0,0,0,0,0,0,0,0.06307527924186,0,0,0,0,0.265125354669024,0.0981924381472377,0.195886757801876,0,0,0,0,0,0,0,0.019720432837948,0,0,0.0234521429869681,0.041143634169968,0,0,0,0,0,0,0,0.0583927543937645,0,0,0.0304794063354946,0,0,0,0,0,0,0,0,0.0469406561017887,0,0,0,0,0,0
X000100.SZ,0,0,0.102301733749262,0,0,0.0377469746421357,0,0,0,0,-0.0144567515416774,0,0,0,0,0.00883096707999015,0,0,0,0,0,0,0,0,0,0,0.0672908699308629,0,0,0,0,0.26432036182163,0,0,0,0,0,0,0,0,0.0241273007152204,0,0,0,0,0.0259172529948893,0,0.172104008953424,0,0,0,0.0151251652478311,0.0430065483233985,0,0,0,0,0,0
X600372.SH,0.157081072911026,0.0238329101636803,0,0.0770086572606857,0,0,0,0,0,0,0,0.1131727644496,0,0,0.0628275551255504,0,0,0,0,0,0.196799850122758,0,0,0,0,0.0100889870446089,0,0,0.0320574075495055,0.0531235498232281,0,0,0,0.0342824707672863,0,0.0205233454012025,0,0,0,0,0,0,0,0,0,0,0,0,0.158573436158517,0,0,-0.0318278848901098,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.142140954424529,0,0,0,0,0.0214660023788975,0,0,0,-0.0163544672404821,0,0,0,0,-0.0683536423070234,0,0,0,0,0,0,-0.0248766734252359,-0.0177880470931053,0.209923705510485,0,0,0,0.135962977593683,0,0,0.0876482357798769,0,0,0,0,0,-0.137237102180212,0,0,0.152035233681875,0.316152701365849,0,0,0,0,0,0,0,-0.0434703218995698,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.249167669977954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204015352336993,0,0,-0.0552228230539889,0,0.0516393688843065,0,0.115697890071545,0,0,0.0246670868866332,-3.46944695195361e-18,0,0,0,0,0.0625501077382922,0,0.221787641064706,0.0759726690503101,0,0,0,0,0.034416629665298,0,0,-0.00299608561637209,0,0,0,0,0,0
X002129.SZ,0.0972514353088005,0,0.0631820601399081,0,0.0803364804424974,0,0.00381900545475981,0,0,0,0,0,0.102999613393204,0,0,-0.119566919695734,0,0,0,0,0,0,0,0,0,0,-0.0674002293067544,0.01090431521853,0,0,0.169966093649145,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0555122291714638,0,0,0,0,0,0,0,0,0,0,-0.0607909544381679,-0.0225026277980783,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0278880003319346,0,0,0,0,0,0,0.0583615074173201,0,0,0,0,0,0,0.346657810121523,0,0,0,0,0,0,0,0.0144899557793424,0,-0.0557791085904874,0,0,0,0.0299296550858679,0,0,0,0.0981783816703198,0.0535803071986691,0,0.0165384874050151,0,0.0107963549709577,0,0,0,0,0,0,0,0,0,0,0.000226568725718279,0,0,0,0,0,0
X000157.SZ,0,0,0,0.00353129787649968,0,0,0,0,0,0,0,0.45399264030256,0,0,0,0,0,0.12539975462427,0,0,0.0589536092284578,0,0,0,0,0,0,0,0,0,0,0.0806683715333285,-0.0129901716536381,0,0,0.0992165883068581,0,0,0,0.0408544209257842,0.0284988029901293,0,0.0341819499349224,0,0,0,0,0.00334531162504807,0,0,0,0.00448015511909666,0.0168006611403778,0,0,0,0,0,0
X600703.SH,0,0,0,0.0402376973534125,0,0,0,0,0,0,0,0.079594366552126,0,0,0.100673464995206,0,0,0,0,0,0,0,0,0,0,0,0.152997098036735,0,0,0,0,0,0.204052081689663,0,0,0,0,0,0,-0.000806829451777014,0,0.129540455414317,0,0,0,0,0,0,0.0220176181131514,0.0213527382650639,0,-0.0119583097993538,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.160292095536162,0,0.16242065726713,0,0,0,0,0.449512580900625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797321765516718,0,0,0,0,0,0,0,0,0,0.0155580570959302,0,0,-0.0532445276268299,0,-0.032051799276826,0,0,0,-0.00246854342733653,0,0,0,0,0,0
X600741.SH,1.38777878078145e-17,0,0,0,0.0572559265985199,0.122263861206167,0,0.105812762648737,0,0,0,0,0,0,-0.287507047161817,0,0.0909420792630731,0,0,0,0.0153883144817119,0,0,0,0,0,0,0,0.152683648038285,0,0.190490243571317,0,0,0,-0.0479504674629165,0,0,-1.73472347597681e-18,0,0,0,0,0.0358940280619954,0,0,0,-0.0262651074235495,0,0,0,0,0.0126503941077702,0.0327056201896222,0,0,0,0,0,0
X600177.SH,0.102990063128648,0,0,0,0,0.0635822773465129,0,0,0.0390622095707696,0,0,0,0,0,0,-0.0839329574718314,0.00889680027804545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269808474422667,0.0639919525912856,0,0.112729948163214,0,0,0.0270996269793583,0,0,0.0308793814971324,0,0,0,0.023296109702374,0,0,0,0,0,0
X002241.SZ,0,0,-0.0459631739842296,0,0,0,0,0,0,0,0,0.114158865161333,0,0,-0.084281861379696,0,0.0441695703246059,0,0,0,0,0,0,0,0.044990446591449,0.219650154991081,0,0,0.0146210699968463,0,0,0.087091470592803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107408103949142,0,-0.00211002601817422,-0.0268274321158606,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0668842210005272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238762050595272,0,0,0,0,0,0.10437270989013,0.095635685787725,0,0,0,-0.104151886702642,0,0,0,0,0.1962938877263,0,-0.0493640514039683,0.0494328047591943,0,0.211022483988806,0.110961270373387,0.103205026459831,0.0376793203393865,0,0.00551352559335918,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.258897619128312,0,0,0,0,0.254699685277866,0,0,0,0,0,0,0,0.10540922044886,0.0447395655633944,0,0,0,-0.137253929873267,0,0.0648638531000442,0,0.0704112559947691,0.110841200389151,-0.0746219060065567,0,0,0.0626150577146893,0,0,0.0412648030262959,0,0,0,0,0,0,0.127477357446522,0,0.0374796794640696,0,-0.00976350453526441,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122872551095267,0,0.0215656481933732,0.0946755554031916,0,0,0.327936268538161,0,0,0.0696924953974825,0,0,0,0.059149554852352,0,0,0.0660705979237282,0.0360967408904437,0,0,0,-0.0552461354002865,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0742874304415587,0,0,0,0,0,0,0,0,0,0,0,0.0403285046803888,0,0,0,0.0347633315480073,0,0,0,0,0,0,0,0.0322380610203261,0,0,0.0395543113312329,0,0,0,0,0.196674528131738,0,0.139522248933042,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00143749173978223,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105510823469036,0,0,0,0,0,0.339363716275865,-0.0290456473436797,0,0,0,0,0,0,0,0,0.0952808182819667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127975182829538,0.110379252048938,0,0,0,0,0,0.0970195434006883,0,0,0,0,0,0
X601877.SH,0,0,0,0.013167664282458,0,0,0,0,0.0280765599731698,0,0,0.0661781736466596,0,0.0535616883471155,0.0192103089654503,0,0.0760302347920079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900958281040221,0,0,0,0,0,0,0,0,0,0,0,0.0720569555401473,0.0783008524440657,0,0,0.143824229316674,0,0.0584432707226456,0,0,-0.0358168384460001,-0.0482567578164756,0,0,0,0,0,0
X300124.SZ,0,0,0,0.112094429670483,0,0,0,0,0,0,0,0,0,0,0.204257686281943,0,0.179794354599854,0,0,0,0,0,-0.0166095929328956,0,0,0,0.0410711748257514,0,0,0.215306122149066,0,0.0905743478374522,-0.0572944739186791,0,0,0,0,0,0,0.0298979485790967,0.116611430314108,0,0,0.1006119459784,0,0,0.0236337041003588,0,0,0,0,-0.0210149118949286,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0.0365140325438339,0,0,0.0998676957164471,0,0.044342833028822,0,0.203754967113942,0,0,0,0,0,0,0,0,0,0,0,0.0464874818202053,0,0,0,0.038579609273356,0,0.0898888381019329,0,0,0,0,0.0934259378221524,0,0,0,0.147972092930765,0,0,0,0,0,0,0,0.193876208057842,0,0.220531152285661,0,0.0112319301751971,-0.021702361732329,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.0852098630651275,0,0,0,0,0.0349526731776025,0.0842076296848208,0,0,0,0,0,0,0,0.000548181422111368,0,0.0123491179167191,0,0,0,0.141806246336965,0.143370636091539,0,0,0,0,0,0,0,0.0965806639305385,0,0,0,0,0.103799040109851,0,0.0273811373919846,0.257080573965673,0,0,0,0.0172222047328966,0.00804226472717933,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.250582857378128,0,0,0,0,0,0,0,0,0,0.110394859156457,0,0,0,0,0,0,0,0,0,0,0.0124335370837766,0.065424989084125,0.0508295104665903,0,0,0,0,0,0,0,0,0.100822548451233,0,0,0,0,0,0,0.0879425233582794,0.0487005038943448,0,-0.00841033373965669,0.032367340053244,0,0,0,0.0192082096696887,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,-0.0947361627378901,0,0,0,0,0.167981014548087,0,0,0,0,0,-1.40286999918758e-05,0.0779341048663422,0,0,0,-0.0754024756991962,0,0,-0.073152805629653,0,0,0,0,0,0,0.230890059616322,0,0,0,0,0,0,0,0,0.12785427025945,0,0,0,0,0.0468293712863275,0.000704437465238072,0.00485297794141019,0,0,0,-0.0040382512596298,0,0,0,0,0,0,0
X600839.SH,0,0,0,0.125603537774356,0,0.0199426958246016,0,0,0.0473222655869863,0,0.0966474603406681,0,0.0300767626944984,0.0676287040656449,0.157442267317769,0.204765026655668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144860362345662,0,0,0,0,0,0,0,0,0,0,0,0.0729559040008212,0,0,0,0.0158308523211598,0,0,0,-0.0066001870836166,0.015946780725937,0,0,0,0,0,0
X000623.SZ,0,0,0.128712537467361,0,0.133152003117603,0,0,0,0.0264563915646522,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00568113726965458,0,0.0342757872198263,0,0.0412380629062881,0.0863011767905917,0,0,0,0.0862546220709925,0,0,0,0,0,0,0,0.0849427116894549,0.102645395729831,0,0.355726235386354,0,0,0,0.0212115365850228,0,0,-0.0846773370348075,0,-0.00847153691298503,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0817770366036985,0,0,0,0,0.0748196087545726,0,0,0,0,0,0,0.0929270688812092,0,0.043421676096157,0.114489629084291,0,0,0,0,0,0.163075528132682,0.030084071608904,0.0337388379449525,0,0,0,0,0,0,0,0,0,-0.0549406248502028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0271805780482009,0.109124277949075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029994708968618,-0.00836729578121064,0,-0.0424317080451512,0,0,0,0.065933281389674,0.0642154841414898,0,0,0.130033429341849,0.0115622814326028,0,0,0,0,0.378982092591642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271155592450371,-0.0154915126204984,0,0,0,0,0,0
X002456.SZ,-0.0968437101383478,0,0,0,0,0,0,0,-0.190791024660245,0,0,0,0,0.112765697030934,0,0,0.108560525788804,0,0.0675009484412357,0,-3.46944695195361e-18,0,0,0,0,0.0683943736033442,0.134299913445804,0.0469372318700946,0,0,0,0.13786385508944,0,0.024698203172758,0.214412402328488,0,0,0,0,0,0.0120970486470654,0,0,0,0,0,0,0,0,0,0,-0.0460960907561866,-1.73472347597681e-18,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820334806866075,0,0,0,0.0389397790757436,0,0,0,0,0,0,0.034571889597373,0,-0.0653821985350637,0,0.018947784940873,0.213479292021355,0,0,0,0,0,0.0411445603223557,0,0.221824174857306,0,0,0,0.0490948316635965,0,0,0.147117348500063,0,0,0.0625856632387645,0,0,-0.00150478419970463,0,0,0,0,0,0
X002465.SZ,-0.0629216279585261,0,0,0.135676222981596,0,0,0,0,0,0,0,0,0,0,0,0.00559465396055002,0,0,0,0,0,-0.0365824642029693,0,0.0712037263277322,0.133228801830371,0,0,0,0.125791221750823,0,0,0,0.133010723135506,0.0297000953013277,0,0,-0.02542082253006,0,0,0.0369096609357105,0,0,0,0,0.0917532979670778,0,0.0974935068006131,0,0,0,0,0.0155470101257354,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0285945393030635,0,0,0,0,0.0560339418796372,0.182967947493628,0,0,0,0,0,0,0.00292459861267607,0,0,0.0868408288852589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194396465362095,0,0.0197450006023521,0,0,0,0,0.0312998829224849,0,0,0.0101019709443322,0,0,0,0,0.0448177807906556,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0.0700878799008941,0,0.153589720246453,0.0320130434388864,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0287341337300031,0,0.0422548569873404,0.0839096236840997,0.103041492687699,0,0,0.0575918852653178,0,0.207967553194072,0,0,0,0,0.108927157916317,0,0,0,0,0,0,0,0,0,0,0,0.0167899957702063,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0290413928182715,0,0.0529270090384701,0,0,0,0,0.0383027634820673,0,0.000938713636121282,0,0,0.0210569778344543,0,0,0,0,0,0.274560664635143,0,0.0660578680703343,0.0346488299785042,0,0,0,0,0,0,0.130551644249881,0,0,0,0,0,0.0107071543692285,0,0.00399701972572934,0,0.0266144586724056,0.0408295753639348,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.195998560652886,0.0522098859267477,0,0,0,0,0,0,0.0620167745522247,0,0,0.0278612112394289,0,0,0,0,0.0530205250063113,0,0,0,0,0,0,0,0,0,0,0.0271348232174101,0,0,0,-2.16840434497101e-19,0,0,0.048418667820654,0.0611148146849982,0,0,0.145676053271099,0,0,0,-0.00792282641314525,-1.73472347597681e-18,0,0,0,0.000105636178455638,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0953002154298501,0,-0.00273380713213314,0,0,0,0,0,-0.219380282410597,0,0,0,0,0,0,0,0.0177380137420085,0,-0.220664461708813,0,0,0.0857569342005308,0,0.0707545584840692,0,0,0.0789749500388652,0.207939195916541,0,0.307757843114427,0,0,0,0,0,0,0,0.128956107975858,0.0995207617340752,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0.2085416641363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163618392834817,0.182084624334627,0,0,0,0,0,0.0699281042327155,0,0.093200265289734,0.113234243540457,0,0,0.0618336058243467,0,0,0,0,0,0,0,0,0.0275736050650992,0,0,0,0,-0.0264720914676732,0.00492003811279517,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821648821390737,0.092213809338814,0,0,0,0,0,0,0,0.0524764342656709,0,0.0577231429781908,1.73472347597681e-18,0,0,-0.112681749737366,0,0,1.73472347597681e-18,0,0,0,0,-0.0278860145877863,0,0,0,0,0,0,0,0.260869698330657,0,0,0,0,0,0,-0.0121936004199601,0.019851194612377,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,-0.15237743246344,0,0,0,0,0,0,0,0,0.157144857762209,0,0,0,0,0,0,0,0,0,0.113227365695077,0,0,0,0,0,0,0,0,0,0.188351193891269,0,0,0,0,0,0,0,0,0,0,0.277560355630416,0,0,0,0,-0.045388242700107,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.0403879214877207,0,0,0,0,0,-0.0284382537359636,0,0,0.024061773295642,0.00862885192943364,0,0.0240782367490683,0,0,0,0,0,0.101724126776633,0,0,0.00830493165570351,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624898140878103,-0.100135085822019,0,-0.0550100366041609,0.081149782050263,-0.0369204384982262,0,0,-0.0532036878353162,-0.013167998925413,0,0,0,0,0,0
Slope,0,-0.392932585902869,0,0,0,0,0,0,0,0,0,-0.0928969271921987,0,0,0,0,0.348468868161538,0,0,-1.16550020126037,-0.17007867217103,-0.0503571570630714,0,0,0,0,0.864869802124561,0,-0.200931300328341,0,0,-0.0906953666351055,-0.0712495547105729,0,0,0,0,0,0,0,0,0,0,0,0,-0.343592021592604,0,0.750404845878215,0,0,-1.02669731013,0,-0.961527880116771,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970723669933328,0,0.237616494232752,0,0,-1.17557824129083,0,0,0.140403728392433,0,-0.610833202625574,0,0.552259781367545,-0.44474760913096,-0.334965635672787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233540077514969,0,0,0,1.19436151461254,0,0.0903790590402885,-0.881219030843994,-0.860410273393134,0,0,0.30406947618991,0,0,0,0
RealEstate_excess,0,-0.119365264769826,-0.115339456588432,0,0,0,0,-0.302185310509455,0,0,0,0,0,0,-0.0975176759128545,0,0,0,0,0,0,0,0.187235978946753,0,-0.0718963760972081,-0.20545095142801,-0.0538224813812459,0,0,0.223169229230432,0,0,0,0,0,0,0,-0.0855603079794981,0,0,0.209554951719834,0,0,0,0,0,0,0,0,0,0,0,-0.00754567220172548,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0935343212161477,0,0,-1.73472347597681e-18,0,0.189719835496557,-0.111858545018342,0,0,0,0,0,0,0,0,0,0,0,-0.25118175406387,0.0321578879287529,0,0,0.0571981918401843,0,0,0,0,0,0,0,0,0.0802731197949332,0,-0.0318866226128133,0,0,0,0,0.0179835798493674,0,0,0,-0.0125766903178706,0.0150783144134858,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00165844876862597,0,0,0,0,0,0,0,0,-0.0038024363428657,-0.00112144990040209,0,0,0,0,0,0.00882288769059996,0,0,0,0,-0.00595439907860848,0,0,0,0,0,0,0,0,0,0,0.00194316041742544,-0.00137777745734295,-0.000446278726789026,0,0,0,0,-0.00193447873741514,0,0,0,0.0032474685598508,0,0,-0.0074719694626742,0.00650160466824305,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00409436173325019,0,-0.0409566461937573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146460663599631,0,0,0,0,0,0,0,0,0,0,0.00527671170998712,0,0,-0.00844696639937691,0,-0.0311921999240111,-0.0190420126524019,0,0,-0.00846368788635512,0,0,-0.00257920156374491,0.0152987995252625,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0101066780271749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355625274694931,0,0,-0.0134580027337861,0,0.00199312216462546,0.00312605681215531,0,0,0.00650905422874859,-0.00185331161418222,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.0112805989809761,0,0,-0.00162562333485747,0,0,0,0,0,0,0,0.0164284818852224,-0.0169392983533377,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.0168657206293428,-0.00565072945008047,0,0,0,0,0,0,0,0,0,0.0105840436327143,0,0,0,0,0.0278798365919021,-0.011237960217907,0,0,0,0,0,0,0,0,0,-0.00922196031492748,0,0,0,0.0122255861418727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451427790174558,0,0.0244111168631052,0,0,0,0,0,0,0
