,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X000858.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600741.SH,X600118.SH,X002129.SZ,X600271.SH,X600703.SH,X002241.SZ,X600177.SH,X600066.SH,X600582.SH,X002236.SZ,X601877.SH,X000800.SZ,X000581.SZ,X600839.SH,X000568.SZ,X000623.SZ,X000550.SZ,X002475.SZ,X000559.SZ,X600060.SH,X300124.SZ,X002292.SZ,X000977.SZ,X002294.SZ,X002456.SZ,X002007.SZ,X000050.SZ,X000869.SZ,X300146.SZ,X600252.SH,X600498.SH,X002465.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.0766585770654659,0.120741565452019,0,0,0.156901936442551,0,0,0,0,0,0,0,0,0,0.0903517148637021,0,0,0,0,0,0,0.00742834273221903,0,0,0.0937409384011135,0,0,0,-0.0226141230021912,0.032757409519737,0.0137905252672694,0,0,0,-0.0138266502902182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191144230275929,-0.0154587011092545,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0,0.0824173905294252,0,0,0,0.00640928195931624,0,0.111770833211653,0,0.0070936631876242,0,0,0,0,0,0,0,0,0,0,-0.00612238693282464,0,0,0,0,0.104098699810086,0.0522781580001057,0,0,0,0,0,-0.0547414599823909,0,0,0,0,0,0,-0.0192521010975042,0,0,0,0,0,0,0.00499254652687097,0,0,0,0,0,0
X000651.SZ,0,0.193856667990456,0,0,0,0,0.0363865916765212,0.0326530965080752,0,0,0.0678294098499105,0,0,0.248779386506036,0,0,0,0,0,0,0.0231881150657447,0,0,0,0,0,0,0,-0.0182551134029684,0,0,0,0.0304915734985155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0751829707521262,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137750127935987,0,0,0.00856444123589047,0,0,0,0,0,0.0453894196602851,0,0,0.12510387020952,0.284628171063538,0,0,0,0,0,0,0.0656850843761691,0,0,0,0,0,0,0,0,0.240882807510027,0.130954352000299,0.097785266640565,0,-0.0775807064502672,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0628439748811126,0.0129138631907114,0,0,0,0,0.0232160131391356,0.0458192542712158,0,0,0,0.232382458377872,0,0,0.0575011026839253,0,0,0,-0.147837024471726,0,0,0,0,0,0,0,0,0.292351681662066,0.19374765815312,0,0,0,0.0898451161480095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292048912715835,0,0,0,0,0,0
X000625.SZ,0,0,0.00797600523262214,0,0.287658499589345,0,0,0,0,0,0,0,0,0.220798322969884,0,0,0,0.0296227707632992,0,0,-0.038384801745745,0,0,-2.16840434497101e-19,0,-0.0881965586226151,0,0,0,0,-0.0728415547696143,0,0,0,-0.0294105522466537,0,0,0,0,-0.00839225622640305,0,0,0,0,0,-0.00347383069596879,0,0,0,0,0,0.021767493474683,0.0093129054454724,0,0,0,0,0,0
X000063.SZ,0.00435704489405734,0,0,0,0,0,0,0,0,0,0,0.022198798904845,0.167882911780771,0,0,0,0.053941537511129,0,0,0.0418214028426119,0,0,0,0.0107251728903384,0,0,0,0,0.00419751216594396,0,0,0,0.122421641152534,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.038237929996291,0,0,0,-0.00369411060518121,-0.00753163840861812,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.23044182923289,0,0.51116423168473,0,0,0,0,0,0,0,0,0,-0.045564871614771,0,-0.0262245976328123,-0.0661311478163022,0,0.0517537211546431,0.212982645412334,0.0699688605492459,0.0441346023978943,0,-0.0526601721867519,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389240004688508,0,0,0.036959153069434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.0195672954856466,0,0,0.0462799204911588,0,0,8.67361737988404e-19,0.109238282490971,0,0,0,0.00367656981183522,0.00913216112119629,0,0,0,0.036551859015085,0,0,0,0,0,0,0.0501676793974725,0,0,0,0,0,0,0.168817372250917,0.0942636511771072,0.108027950368764,0,0,0,0,0,0,0,0,0,0,0.0368791012023339,0,0,0,0,0,0,0,0,0.0153910798604467,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.104188663096582,0,0,0.0739404535607708,0,0,0,0,0,0,0,0,0.00926392220091726,0,0.0242343943321673,0,0,0.0686370253006103,0,0,0,0.0923083382110998,0,0,0,0,0,0,0,0,0,0,0.00746998645085634,0.0155287188677815,0,0,0,0.00709126482751031,0,0,0,0,0,0,0.0253757798730687,0.00743439737360132,0,0,0,0,0,0
X600690.SH,0,0,0,0.0379383591228897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793083227779687,0,0,0,0,0,0,0,0,0,0.140963329649889,0,0.0484392392953078,0,0.151464026902295,0,0.0901582329669328,0,0,0.0206136248090497,0,0,0,0,0,0.0411871278447497,0.119106647785468,0,0,0,0,-0.0315158109066411,0,0,0,0,0,0,0
X600031.SH,0.12707719632192,0,0,0,0,0,-1.73472347597681e-18,0,0.0131945273390559,0,0,0,0,0,0.438490683858616,3.46944695195361e-18,0.137430623344662,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0959172595195975,0,0.00282403923011889,0,0.0808487425734987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397954340467534,0.0231005824223779,0,0,0,0,0,0
X000100.SZ,0.0601280496944119,0,0.00892561901210304,0,0,0,0.122350499557595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054988198319919,0,0,0,0,0,0.00903748394542416,0,0,0,0,0,0,0.236849179102214,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.145124670046275,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0.0873839865514454,0,0.059444604499548,0,0,0,0,0,0,0,0,0,0.282505203751926,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0908670977013462,0,0,0.0391421343720538,0,0.102703372441809,0,0.0908402791296952,0.00416591546603196,0.0106588749498687,-8.67361737988404e-19,0,0,0,0,0,-0.035165719605007,0.00353579845211432,0,0,0,0.0532823324366881,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.032676512674803,0,0,0,0,0,0,0.478917369804182,0,0.0657135056046325,0,0,0.0954117903752822,0,0,0,0,0,0,0,0,0,-0.000217174605228132,0,0,0,0.0348713703565397,0.00476362193284903,0,0,0,0.00257093199368701,0.0785479782209287,0,0,-0.0109842241710382,0,0,0,0.136934044952039,0,0,0.0520404017654315,0,0,0,0,0,0.0107192611758758,0,0,0,0,0,0
