,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X600066.SH,X002236.SZ,X000100.SZ,X601877.SH,X600118.SH,X600271.SH,X000157.SZ,X300124.SZ,X600372.SH,X002456.SZ,X600177.SH,X002007.SZ,X600089.SH,X600522.SH,X002085.SZ,X000066.SZ,X000981.SZ,X002508.SZ,X300003.SZ,X600867.SH,X600699.SH,X002294.SZ,X002292.SZ,X000559.SZ,X300136.SZ,X002180.SZ,X002074.SZ,X600498.SH,X600809.SH,X000623.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0.0621414094622704,0,0.202111651503272,0,0,0,0,0,0,0,0,0,0,-0.133243808500951,0,0,0,0,0,0.27225203092343,0,0.262357992042317,0,0,-0.0138308995354918,0,-0.126491821442601,0,-0.0533935429591075,0.326847507086712,0,0,0,0,0,0,0,0,0,0,-0.232811386966807,0,0,0,0,0,0,-0.00282494172734295,0.00504459757398586,-0.0335126167198843,0,0,0,0,0
X000568.SZ,0,0,0,0,0.406860311581002,0,0,-0.0291051358136392,0,0,-0.0605694048483673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.246169685019832,0,0,0,-0.0942243123189944,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.205167507847054,0.155168484459167,0.0938797983757204,0,-0.00400888672618705,-0.00496781989325962,0,0,0,0,0,0
X600741.SH,0,0.511622098582042,0,0,0.0655389782729165,0.0307398646899146,0,0,0,0,0,0,0,0,0,0,0,0.101414401622768,0,0,0,0.130860850993183,0,0,0,0,-0.0128280610142374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000402425411784038,0,0,0,0,0,0,-0.00260325448890176,-0.00248825004585928,-0.00164986667656984,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.0636880307434637,0,0,0,-0.368823816380042,0,0,0,0,-0.0926123744375917,-0.0102252919730202,0,0,0,0.166889808324947,0,0.19052542059536,0,0.0356900785561308,0,0,0,0,0,0.154683727756264,0,0.0399251531888249,0,0,0,-3.46944695195361e-18,0,0.165892948781797,0,0,0,0,-0.0293022032594635,0,0.136075034917507,0,0.0622672521627923,0,0.0315864750193668,0,0,0,-0.0139200453473022,-0.000736259724901648,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0243325199665114,0,8.67361737988404e-19,0,0,-0.00358145001739092,0,0,0.0429679817839246,0,-0.0476072868738914,0,0,0,0.0573703649129693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086860077042683,0,0.131388139272085,0,0,0,0,0.164069188831625,0,0.0553921347653675,0,0,0,0,0.127708939098106,0,0.0178283368606316,0.010156984426555,-0.00456757011869144,0,0,0,0,0,0
X000338.SZ,-0.0454213554125134,0,0.0748193684046133,0.268862156444043,0,0,0,0,0,0,0,0,0,-0.070376313118068,0,0.0243947619150648,0,0,0,0,0,0,0,0,0.255554184901709,0,0,-0.0915119289276863,0,0,0.260905420246073,0,0,0,0,0,0.0968087312037508,0,0,0,0.168806953131,0,0,0,0.126360944563261,0,0,0,0,0,0.00563050027951127,-0.00853187097069063,0,0,0,0,0,0
X600066.SH,0,0.165674911944557,0,0,0,0.1231878717087,0,0,0,0,0,0.0487350585782026,0,0,0,0,0,0.0220586930215551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097333040342093,0,0,0,0,0,0,0,0,0,0,0.0847141797609208,-0.0341926283689257,0,0,-0.0475718481751278,0.105613293309804,0,0.143233817599071,-0.0476097575052912,0.0158682732889439,-0.100699333869445,0,0,0,0,0
X002236.SZ,0,0,0,0.127610059967804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180055533086903,-0.000717254690673395,0,0,0,0.0249110658425045,0,0,0.153230230019394,0,0,0,0,0,0.0490821424898764,0.0833073526603526,0,0,0.00566462559517525,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.000948376868720589,0.0664164937713779,0,0.233637075691476,0,0,0,0,-0.0466813017149122,0,0,0,0,0,0,0,0,-0.000592055344575835,0,0,0,0,0.182530685182229,0,0,0,0,0,0,0,0.0503701858142602,0,0,0,0.0517762083614831,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0460424691716921,-0.0070557181972738,0,0,0,-0.030891141137443,0,0
X601877.SH,0,0.256989912967177,0,0,0.0107020848385481,0,0,0.0759124889228124,0,0,0,0,0.191140150530284,0.0996420836775376,0,0,0,0.0681109969094906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416062999461542,0,0,0,0,0.000521378654373524,0,0,0.0140614148129568,0,4.33680868994202e-19,0,0.0457371492839992,0,0.0152146181359991,0.00331714828223206,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0292839591522552,0,0,0,0.0844073165800933,0,0,0,0,0.126151864552482,0,0.232278872987636,0,0,0,0,0,0,0.304191387818662,0,0,0,0.0273048509906595,0,0,0.0390305891175394,0,0,0.0358366606895174,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117717199459398,0.00423660593515958,0,0,0,0,0,0
X600271.SH,0,0,0,0.0315266501498236,0,-0.00594365544303598,0,0,0,0,0,0.105089077161548,3.46944695195361e-18,-0.108317933153178,0,0,0.0668088361513912,0.0223079534363042,0,0,0,0,0,0,0,0,0,-0.0144227220453373,0,0,0.160963298878981,0,0,0,0,0,0,0,0,0,0.104659923860267,0,0,0,0,0,0,-0.115463091952212,0.0056623481253123,-0.137363202317521,0.000866216410835291,0.00288227011314207,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0472442861027063,0,0,0,0,0,0,0,0,0.48363164582729,0,0,0.0231679901323888,0,0,0,0,0,0,0,0,0,0,0,0.0272117790351985,0,0,0,0,0,0.0322776753353007,0,0,0,0,0,0,0.0453244907688195,0.0190674378669603,0,0,0,0,0.0204728829919329,0,0,0,-0.00140729477411633,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.0606427963059218,0,0,0,0,0.198198932053134,0,0,0,0,6.93889390390723e-18,0,0.00678382317242403,0,0,0,0,0,0,0.0338244418592916,0,0,0,0,0.077840993734224,0,0,0,0,0,0,0,0,0.0398273556238124,0.0678425645541313,0.0284990591769436,-0.0528255204954222,0,0,0,0.186390000286214,0,0,-0.0337927608164784,0.00990572068880848,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.08052215808692,0.0494347067584604,-0.0257263052589636,0,0,0,0.0443549134486555,0,0,0,0,0,-0.182290495271092,0.0140918437923611,0,0,0,0.471204912799488,0.0784388815836186,0,0.0259433058323138,0,-0.0446874989638082,0,0,0,0,0,0.0309903235435638,0,0,0,0.0690736044416159,0,0,0,0,0,0,0,0,0,0,0,-0.0762606300960536,0.00826718228118451,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0.111558991766105,0,0,0,-0.106811401215716,0,-0.498928469665838,0,0,0,0,0,0.0530228557935919,0,0,0,0,0,0.334165625526632,0,0,0,0,0,0,0,0,0,0,0,-0.0299529998546077,0,0,0,0,0,0,0,0.0883968069963394,0.286433587930883,0.443443329047434,0,0,0,0,0,0.164352020285414,0.0252553387673998,-0.00649964788226655,0,0,0,0,0,0
X600177.SH,0,0,0,0.0974780595331207,0,0.0131102925985943,0.00570694922793666,0,0,0,0,0,0,0,0.0599494599585726,0,0,0.0434762676621932,0,0,0.0141557455431151,0,0,0,0,0,0,0,0,0.0431528523415476,0.0788334053848505,0,0,0,0,0,0,0,0.0451048912716522,0,0,0,0,0,0,0,0,0,0,0,-0.00649493175080824,0.00578215527050884,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0182499365508813,0,0,0.141253690150249,0,0.0169998604635309,0,0,0,0.0217855817147754,0.00866093250181825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420406232543885,0,0,0,0,0,0,0.0580470169671979,0.0573010820753838,0,0,0.147239228118326,0,0,0.0251890603054731,0,0,0.00545024819360344,-0.00310942457771724,0,0,0,0,0,0
X600089.SH,0,0,0,0.1699662029327,0,0,0,0,0,0,0,0.150606773467367,0,0,0,0,0,0,0,0,0,0,0.258813512232038,0,0,0,0,0,0,0,0,0,-0.159985461269511,0,0,0,0,0,0,0,0.128543896863193,0,-0.0109692096403817,0,0,0,0.117397930125848,0,0,0,0.00798961667627231,-0.00863689799134223,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.169415453390131,0,0,0,0,0,0.00482410641858373,0,0,-1.73472347597681e-18,0.147525634302469,0,0,0.135821419526963,0,0,0,0,0,0.135963383859559,0,0,0,0,0,0.0397999440775989,0,0,0,0,0,0,0.0977943571157609,0,0.0225283131539531,0.143338608533121,0,0,0,0,0,0,-0.0217661512943651,0.00569823607614094,0,0,0,0,0,0
X002085.SZ,0.206261896466519,0,0,0,0,0,-0.11948070564234,-0.119767754500426,0,0,0,0.00535735406488423,0.029434279549479,0,0,0,0,-0.122370014574163,-0.132182615746007,0.135611735024293,0,0.00314409825137535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447942116284251,0,0,0,0.161024884949349,0,0.0117893579313737,0,0,0.225140083461268,0,0,0,0.103174401449777,-0.0157971539206004,0.0065330239202444,0,0,0,0,0,0
X000066.SZ,0,0,0,-0.138363184130285,-0.755267717040633,0,0,0.483402749914292,0,0,0,0,0,0,0,0,0,-0.997157073768883,0,0,0,0,0,0,0,0,0,0,0,0.0955626171859902,0,0,-0.314333361258538,0,0,0,0,0,0,0,0.303428386672334,0,0,0,0.304665873535332,0,0.215177312132151,0,0,-0.133504340515704,0,0.00141989639329336,0,0,0,0,0,0
X000981.SZ,0,0,-0.0684749445281706,0,-0.0132546633606087,0,0,0,0,0,0.0319101837082927,0,-0.0376284603290794,-0.0856015519313912,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135481427852138,0,0,0,0,0,-0.0206414189994333,0,0,0.147356394876505,0,0,0,0,0,0,0,0,0,0,0.1789830174883,0,0,0.0216012385606463,0.0170074309882825,0,0,0,0,0,0
X002508.SZ,0,0.118220976233442,0.0804050836599632,0,0,0.04340121844797,0,0,0,0,0.135672017178833,0,0.095987086223611,0,0,0,0.303406621370641,0,0,0,0,0,0,0,0,0,-0.122987775762842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022663880145401,0,0,-0.0801674511791749,0,0,0,-0.134393409746423,0.0200158905445555,-0.00951903947568301,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0523055569452029,0,0,0,0,0,0,0,0.022026962692022,0.00398439244291818,0.179661059889031,0,0,0,0.100663017389176,0,0,0,0.262402111030502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33482323416573,0.0590172142534726,0,0,0,0,0,0.0378277957383823,0,0,0,-0.00444634277284554,0,0,0,0,0,0
X600867.SH,-0.0431454263841584,0,0,0,0,0,0,0,0,0,0.0134687802044245,0.317841641706147,0,0,0,0,0,0,0,0.0747107350392643,0,0,0,0,0,0,0,0.215435697329612,0,0,0,-0.137538005996178,0,0,0,0,0.29347445997935,0,0,0,0,0,0.149199635756801,0.0374782156030889,0,0,0,0,0.0775212029662245,0.123583636741369,0.00853611347108617,0.00260310784287626,0,0,0,0,0,0
X600699.SH,0,0,0,-0.07247221346539,0,0,0,0,0,0,0,0.105578489769869,0,0,0.0586955235032885,0,0,0,0,0,0,0.00672875825623328,0,0,0,0,0,0,0,0,0,0,0,0.2027131565274,0,0,0.2677898242397,0,0,0,0.169245130805806,0,-0.079204719041342,0,0,0,0.17736730050959,0,0,0,0.0195084424941054,-0.00306424551780173,0,0,0,0,0,0
X002294.SZ,0,0,0,-0.0890195690837196,0,0,0,0,0,0,0.118753315692619,0,0.0609733116003179,0,0,0,0,0,0,0,0.0347620106230439,0,0.21744970402475,0,0,0,0.0152943274543446,0,0,0,0,0,0,0.00924728689453206,0,0,0,0,0,0,0,0,-0.023922150188671,0,0,0,0.0193153605562735,0,0,0,-0.00362855745677103,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.096044443959609,0,0,0,0,0,0.0890864776183289,0,0,0,0.141614589559409,0,0,0,0,0,0,0,0,0.00661544232552427,0,0,0,0,0.195268438787817,0,0.0598323557676322,0,0,0.0465710433266675,0,0,0,0,0.575909504116072,0,0,0,0,0,0,0,0.17743425806582,-0.0125536950606595,0.00854317446928857,0,0,0,0,0,0
X000559.SZ,0.105999752155582,0,0,0,0,0,0,0.0726128873105498,0,0,0.237853569401204,0,0,0,0,0.0445441763995681,0,0,0,0,0.0130135848491797,0,0,0,0.114854705198062,0,0,0,-0.198345464116415,0,0,-0.206843928995445,0,0,0,0,0,0,0.125987499591927,0,0.471960405204825,0,0.184201547889875,0.0225503828270655,0,0,0,0,0,0,0.0189441179023756,-0.00677604372387401,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708991784501018,0,0,0,0,0,-0.063911738040025,0,0,0,0.210649164492085,0,0.171843594340214,0,0,0,0,0,0,-0.618658551675702,0.249047439588161,0,0,-0.333010149218981,0,0.0553722669325065,0,0,0,0,0,0,0,0,0.0160610718272928,-0.0225454140045964,0.017702436218241,0,0,0,0,0,0
X002180.SZ,0,0,0.272955325450159,0,0,0,0,0,0,0,0,0.0294288517140081,0,0,0,0,0.141530016895456,-0.164877429459839,0,0,0,0,0,0,0,0,0,0.0111813275390406,0,0,0,0,0,0,0,0,0,0.0510280142744681,0,0,0.115731399147494,0.134954349216057,0,0,0,0.191871965532742,-0.0410156333904411,0,0,-0.0903240712196364,0.0169008219475822,-0.00175566109468706,-0.0654345375967978,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0727465923026777,0.0258339246149536,0,0,0,0,0,0,0,0,0,0,0,0,0.242235545618469,0.0918875222170177,0,0,0,0.0338077257708497,0.0191295896907208,0,0.0832856485682445,0,0,0,0,0,0,0.158780517038161,0.0263051302133073,0,0,0,0.0716081137229467,0,0,0,0,0,-0.0052301483851586,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.167117684772823,0,0.0113131719576994,0,0,0,0.132434077087499,0,0,0,0,0.206930966043725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338128177188359,0.231089517631806,0,0,0,0,0,0,0.075762731505561,0,0,0.00880598712341141,0,0,0.0825863538061495,0,0,-0.0871518777184639,0,-0.0121624076244996,0,0,0,0,0,0
X600809.SH,0.248765512600703,0.0534986873844251,0.108034817990971,0,0,0.362568436233089,0,-0.00905944510623377,0,0,0,0,0,0.261809167364194,0,0,0,0,0,0.0992387661330224,0,-3.46944695195361e-18,0,0,0,0,0.253544077384997,0,0,-0.127311623370884,0,0,0,0.108491917026038,0,0,0,0,0,0,0,0,-0.0309308810578863,0,0,0,0,0,0,0,0.0515242539843908,-0.024574647378841,0,0,0,0,0,0
X000623.SZ,0,0,0,0.121000095969309,0,0,0,0,0,0,0,0,0.437200826712789,0,0,0,0,-0.19138029453987,0,0,0,-0.0808188775431038,0,0,0.552906649378478,0.0138295260532699,0,-0.146423275516274,0,0,0,0,0,-0.099557311575943,0.685956389443073,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491203237750153,0.0288235690972923,0,0,0,0,0,0
X002426.SZ,0,0,0.132008401175038,0,0,0,0,-0.0158623829347343,0,0,0,0,0,0.291509481143359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664480986569168,-1.73472347597681e-18,0,0,0,0,0,-0.0465764147527499,0.11922192559423,0,0,0,0,0,0,0,0,-0.194922750853231,0.0415849543140813,0,0,-0.0225731310304476,0.0239283125041744,0,0.301988866000218,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0178469943885255,0,0,-0.0214358515160175,-3.46944695195361e-18,-0.111183971759117,0,0,-0.503107943212242,0,0.125131898730596,0,0,0,0,0,0,0,0,0,0.177091641913561,0,0,0,0.251894155445516,0,-0.108298591605101,0,0,-0.397045718160149,0,0,0,0.0193617698010904,0,0,0.140250491096212,0,0,-0.116863232621051,0,0,0,0.0470024550488349,0.0095455863236011,0,0,0,0,0,0
Slope,0,0,0,0,1.53108772813473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496635744139591,0.814139030947167,0,0,-1.43889357739001,0,0,0.390580493593522,0,0,0.120007237480065,0,0,-0.666429015505423,0,0,0,0,0,0,-0.440693380244839,0,0,0,-0.149661509072274,0,-1.38777878078145e-17,0,-0.614870416621927,0.635228780286188,0,0.3194861579614,0,0,0,0,0,0
TED,0,0,1.51532542519891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39257097709131,0,0,0,0,0,0,0,0,0,0,0,0,1.07384089086607,0,-0.82451762910578,0,0,0,0,0,0,0,-2.70095603804543,0.676703613793771,-0.823751782804581,0,0,0,0,0,-1.73480170154205,1.3036012834028,0,-2.06055120994517,0,0,13.7148278463235,0,0
RealEstate_excess,0,0,0,-0.0710309373984265,0,-0.0138675412537166,-0.110268962371677,0,0,0,0,0,0,0,0,0,0,0.116238585067269,0,0,-0.241960088678521,0,0,0,0,0,-0.106495524198391,0,0,0,0,0,0,-0.028127409909468,0,0,0,0,0.0512073844720325,0,0,0,0,-0.00566599010442657,0,-0.357476242796197,0,0,0,0,-0.0512091515996588,0.018519266287398,0,0.0427672543207735,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0251703868255994,0,0,-0.033146541502261,0,0.00744197111549239,0,0,0,0,-0.0616341683791531,0,-0.0441153166527299,0,0,0,0,0,0,0,0,0,0,0,0,-0.132308243893608,-0.0434280701545956,0,0.0447938606944931,0,0,-0.0165574455336299,0,0,0,0,0,0,-0.0414940206243143,-0.0978554321211757,0.0254114992653712,0.133329292456086,0,-0.0114168843888822,0.00340299106666432,0.0387787047865456,0,0,0,0,0
MKvol,0,-0.000998771251641382,-0.00120739089358762,0,0,0,0,0,0,0,0.00156541982410104,0,0.00279255311855091,0,0,0,-6.7762635780344e-21,0,0,-0.000391520518676616,0,0,0,0,0.000527183029562248,0,0,0.00194710576865011,0,0.000376570344691005,0,0,0,0.000660306651086857,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,-0.00033636891623977,-0.00163713753237397,-1.88535986477936e-05,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0421494356991838,0,-0.0012089063583552,0,0.0435681893635409,0,-0.0447560278721294,0,0,0,0,0.0712863816579948,0,0,0,0,-0.011454142573415,0,0,0,0,0,0,0,0,0,0.0030503419433096,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.00529799671630268,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216740596847278,0.0264213542071326,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0031511313033964,0,0,0,0,-0.00892057988595878,0,0,0,0,0,0,-0.00702180973674817,0,0,0,0,0,0,0,-0.00857036622323715,0,0,0,0,-0.0123949684629749,-0.00281849333001304,0,0,0.0058860285791413,0,0.0115410902565926,0,0,0,0,-0.00452765526921435,-0.0120157508795012,0,0,0,0,-0.00390577420039754,0.0125769104405934,-0.0130154295272305,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00301165679808598,0,-0.0145040443703033,0.010924427877851,0,0.000408353704838784,0,0,0.00613463771003885,0,0,0,0,0,0,0,0,0,0,0.00689694611433293,0,0,0,0,0,0,-0.006738728262571,0,0,0,0,0,0,-0.00530114235358821,0,-0.0166638402971882,0,0,0,-0.000173486116395238,0,0,0,-0.00849183531952033,0.0049584039245761,0,0,0,0.081619106401764,0,0
