,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002241.SZ,X000625.SZ,X002475.SZ,X600741.SH,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X300124.SZ,X000100.SZ,X600809.SH,X601877.SH,X002008.SZ,X300136.SZ,X002085.SZ,X002508.SZ,X600487.SH,X300003.SZ,X600089.SH,X600271.SH,X600522.SH,X600177.SH,X000157.SZ,X600699.SH,X600118.SH,X600867.SH,X002294.SZ,X000050.SZ,X300115.SZ,X000559.SZ,X002074.SZ,X000981.SZ,X600372.SH,X600498.SH,X600566.SH,X600884.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.00880369703220209,0,0.210548909601683,0,0,0,0.024632800441687,0.0350891766394289,0,0.0814157300670746,0,0,0,0,0,0,0,0,0,0.00184910722225725,0,0,0,0,0,-1.73472347597681e-18,0.0845952412762304,0,0,0,0,0,0,0,0,0,0,0.0184687007799542,0,0,0,0,0,0,0,0,0,0.0505890443764699,0,0.0107162778637984,-0.0232610735451436,0,0,0,0,0,0
X600104.SH,0,0,0.054557721601794,0,0,0,0.00581023017838601,0,0,0.117126088303437,0,0,0.0235359282941871,0,0,0,0.323957791958694,0,0,-0.0105406924474444,0,0,0,0,0,0,0.00419669738961846,0,0,0,0,0,0,0,0,0,0,0,0,-0.140666725309056,0,0.0633433471439222,0,0,0,0,0,0,0.0022066134893978,0,0.0549133990352818,-0.0178429216650113,0.033070676672945,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0473376479438823,0,0.161639800870949,0.00223326817248929,0.177962087440331,0,0,0,0.0121985460676305,0,0,0,0,0,0,0.0809944954947726,0,0,0,0,0.0442734046817531,0,0.119467951693547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207264080651076,0,0,0,0.0251647093036835,0.00301161237638426,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.206553771573533,0,0,0,0,0,0.251412769901397,0,0.0510109638381339,0,0,0,0,0,0.0788574714343088,0,0,0,0,-0.0233927690145737,0,0,0,-0.043890520490254,0.0783630980875082,0,0,0,-0.0139641848860994,0,0,0,0,0,0,0,-0.0438990454354611,0,0,0,0,0,0,0,0,-0.0267775516772821,0,0,0.0159157975085893,0,0,0,0,0,0
X000858.SZ,0,0,0,0.054983090769933,0,0,0,0,0,0,0,0.585159048921671,0.0440832776753829,0,0,0,0,0,0,0,0,0,0,0.0320047539488883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244572761310165,0,0,-0.00591340344769555,0.00653224504903381,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.140993194374807,0,0.175103473278209,0,-0.0424852375268191,0,0,0,0,0,0,0,-0.000978778924706784,0,0,-0.239845436715332,0,0,0,0.0354798303039045,0,0,0,0,0,0,0,-0.0668893914662238,0,0,0,0.0147959152416641,0,0,0,-0.000510733102573125,0,0.105157552156876,0,0,0,0,0.0141261339159471,-0.00383317881452881,0,0,0,0,0,0
X000725.SZ,0,0.0501273178160295,0,0,0,0,0,0,0,0,0,0.031805119417666,0,0,0,0,0.0550495578306697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382920457044486,0,0.225863763260657,0,0,0,0.184238045780464,0,0.0365300300518811,0,0,-0.00652694439010196,0.00702257663060671,-0.0457401726482163,0,0,0,0,0
X002304.SZ,0,0,0,0,0.100355070960319,0,0,0,0,0.00744247778441445,0,0.171624745057294,0,-3.46944695195361e-18,0,0,0.16260586284889,0,0.224914346901842,-0.105897573504908,0,0,-0.0677594533574751,0,0,-0.0686554688707245,0,0,0.029234711156779,0,0,0,0,0,0,0,0,0,-0.096507387329555,0,0.00411373910593204,0.135768048008567,0,0,0,0,0,0,0,-0.0394210938288464,0,0,0.000804813186948413,0,0,0,0,0,0
X000063.SZ,0,0,0.0821795687731907,0,0,0,0,0,0,0.0846938498665888,0.291660181995731,0,0.200298741718465,0,0,0,0.190337707902938,0,0,0,0,0,0,0.0745292066623033,0.0899815284202642,0,0,0,0,0.1631825865646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160815607565323,0,0,0,0,0,-0.00165934308626361,0.0057115548795469,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0768182832002323,0,0,0,0,0.0651552557409406,0.0387434405922642,0,0,0.248488317690485,0,0,0,0,0.421726436300535,0,0,0,0,0,0.0153405211573237,0,0,-0.277531145455651,0,0,0,0,0,0,0,0,0.177393253414686,0,0,0,0,0,0,0,0,-0.157153772695193,0,-0.139924449635592,0.0111412472582819,0.0150748856226325,0,0,0,0,0,0
X600690.SH,0,0,0,0.0899564805063434,0.0408091127359346,0,0,0,0,8.67361737988404e-19,0,0.227548121109107,0.0854035009834038,0,0,0,0.102000739553934,0,0,0,0,0,0,0,0,0.0677431452936218,0,0.0613105496797802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160890632787434,0.0274343025329824,0.0292884060882337,0,0.000809412389731719,0.0114089641644167,0,0,0,0,0,0
X000568.SZ,0.0981559619758295,0,0,0,0.366358451572565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109902155931488,0,-0.0514368872599651,0.234668920817597,0,0,0,0,0.0911109502810779,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305314777338861,0,0,0.00168839006287139,-0.0308513928871911,-0.0555987433253039,0,0,0,0,0
X002236.SZ,0,0,0.313155222702894,0,0.131110523971463,0,0,0,0.110994618483906,0.0708292590783367,0,0,0,0,0,0,-0.036730386886148,0,0,0,0,0,0,0,0,0.118778093361698,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.162762310023644,0,0.0280570574683909,0.224959544988587,0,-0.0965174223705088,0,0,0,0,0,0,0,-0.010063984790783,0.00793612459069833,0,0,0,0,0,0
X002241.SZ,0,0,0.199920066055695,0,0,0,0,0,0,0,0,0,0,0,0,0.098287246728612,0.0638213284180901,0,0,0.383380712792946,0,0.277492281155664,0,-0.150577051725728,0,0.0426599324291927,0.187734580683554,0.0798017794939229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475645194213528,-0.0203660987322966,0,0,0,0,0,0,0,0.0249010624473946,-0.0308498144417942,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.000651194831789255,0,0,0,0,0,0,0,0,0,0.0640927051047384,0.130123730554071,0,0,0,0,0,0,-0.00246464495884022,0,0,0.028854941145661,0,0,0,0,0,0.204863513179241,0,0,0,0,0,0.0746435484074743,0.105065570497374,0,0,0,0.0790161727058356,0,0,0,0,0,-0.00807935479648771,0.01482534437295,0,0,0,0,0,0
