,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600741.SH,X600066.SH,X002241.SZ,X600118.SH,X000568.SZ,X002236.SZ,X000100.SZ,X002292.SZ,X600031.SH,X600372.SH,X002475.SZ,X002074.SZ,X000559.SZ,X600177.SH,X002506.SZ,X000157.SZ,X000338.SZ,X300003.SZ,X300124.SZ,X002085.SZ,X002007.SZ,X002456.SZ,X002180.SZ,X002426.SZ,X002294.SZ,X000050.SZ,X600867.SH,X002249.SZ,X600089.SH,X000869.SZ,X002049.SZ,X002465.SZ,X002508.SZ,X600699.SH,X002179.SZ,X600498.SH,X601877.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0.128442470632014,0,0,0,0,0,0.0588824484061438,0,0,0.115982536514007,0,0,0,0,0,0,0.0534268245456061,0,0.0249529101578026,0,0,0.210835544940615,0.00110288958999424,0,0,0,0,0,0,0.245883525006362,0,0.198115077893902,0,0,0.0788828331172786,0,0.00877921141108426,0,0,0,0.306877033525856,0,0,0.101775099092381,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.195871934285692,0,0,0,0,0,0,0,0.0923027614917385,0,0.136868628544689,0,0,0,0,0.05816669788165,0.185140568031357,0.207215221352202,0.0125943006872614,0,0,0,0,0,0,0,-0.0552525915373682,0,0.0250229390355783,0,0,0.0909857926338685,0.0816282261331304,0,0,0,0,0.0160925835561153,0,0,-0.0278312687014297,0,0,0,0,0,0
X600372.SH,0,0,0.335190499703941,0,0,0,0,0,0,0,0,0.264852633741425,0,0,0,0.266229724378316,0.00535516337184071,0,0.188394973140968,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.133449884925851,0,0,0,0,0,-0.129381914497118,0,0,0,-0.150518075406155,0.000554318984413483,0,-0.145835458296407,0,0,0,0.180659404885562,0,-0.122080368629343,0.174287784825893,0,0,0,0.115042174900228,0,0
X002475.SZ,0.230768977493197,0,0,0.0326760427196784,0.089927613814147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169052985162455,0,0,0,0,0,0,0.0413667425052654,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0187007910491973,0,0,0,0,0.0248752229414068,0,0.149726171912709,0,0,0,0,0,0,-0.0737245941405263,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384687181100144,0,0,0,0.24486578569953,0.100584737600982,0,-0.0407684015689817,0,0,0,0.0209260241342918,0,0.0157881719575969,0,0,0.1821946007069,0,6.93889390390723e-18,0,0.348458014542153,0,0,0,0.0733636064527759,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.0126498694746276,0,0,0,0,0.033666347690456,0,0,0,0,0.162059342725985,0,0,0,0.0505534122525389,0,0,0,0,0.122888097160875,0,0.0695855303850279,0,0,0.0917727030044875,0,0.0640025530941553,0,0.0456367003548005,0,0,0,0,0.104699795677672,0,0,0.148690185015409,0,0,0.0623152559028447,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150332514032982,0.167171859017826,0,0,0,0,0,0,0,0,0,0,0,0,0.0615949584735496,0.0462255824591751,0.0768043625082228,0,0,0.0855656172816857,0,0,0,0,0,0,0.0621086304819868,0,0,0,0,0,0,0,-0.0138096653662057,0,0,-0.0173689515102826,0,0,0,0
X002506.SZ,0,0,0,0,-0.0248085460970048,0,0,0,0,0,0,0,0,0,0.0349499567881715,0,-0.132895101173533,0,0,0.0930450716640289,0,0,0,0.0193340853351265,0,0,0,0,0,0,0.143732297124427,0,0,-0.0983604607620671,0.0862738647826272,0,0,0,0,0.302875880312287,0,0,0,0.266875841158725,0.147464463431078,0.111294639043989,0,0,0.203347197536399,0,0.0183257882579469,0,0,0,0,-0.215909774102184,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281055012643601,0,0,0,0.207908901720622,0.00918048337632277,0.0342931049886889,0,0,0,0,0,0,0,0.0660567177304503,0,0,0.192073558028487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413401446136465,0,-0.0136638030637136,0.0336521950119959,0,0,0,0,0,0
X000338.SZ,0.0687343800818304,0,0,0,0,0,0,0,0,0,0.103598797125812,0,0,0,0,0.0858933060311536,0,0.0219414091325669,0,0.0394874973794396,0.227463913933399,0,0,0.0134576476494191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102087075167618,0,0.0196214219410901,0,0,0.0298086832866942,0,0.0130104289166809,0,0,0,0,0,0.0392414083827766,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066236954954248,0,0,0.211354343873924,0,0,0,0,0,0,0,0,0,0.0939971372600528,0,0,0,0,0.233057265477178,0,0,0.0883631777364699,0,0,0.0905431966941392,0,0,0,0,-0.0149578617241956,-0.0247976400421228,0,0,0,0,0,0
X300124.SZ,0.0660138707832588,0,0,0,0.0347217406987602,0,0,0,0,0,0,0.0623421287238839,0,0,0.126999101961766,0.0554873629304612,0,0,0,0.0385817780890439,0,0,0,0.067594834700795,0,0,0.10699491504774,0,0,0.164892316496922,0,0,0,0,0.106703582074349,0.0036594185120628,0,0.138892373902078,0,0.0529126654330083,0,0,0,0,-0.0545236853330602,0,0.10589204250096,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.00790119436574069,0,0,0.154194455796311,0,0,0,0,0,0,0,0.0334511961578664,0,0,0,0.164703470094056,0,0,-0.0458700089268908,0,0,0.206841699814329,0,0,-0.224684435145046,-0.000118604326787285,-0.0673501948430482,0,0,4.33680868994202e-19,0,0,0,0,0.089883514341559,0,-0.189140386591696,0,0,0,0,0,-0.00262169131282132,-0.0215950960283212,0,0,0,0,0,0
X002007.SZ,0,0,0,0.235734579623813,0.0259769048926033,0,0,0,0,0,0,0.0350852135902428,0,0,0,0,0,0,0,0,0,0.0918512295578153,0,0,0,0,0,0,0,0.16183463823538,0.0272667457768183,0,0,0,0,0,0,0,0,0,0,0,-0.198948995710276,0,0,0,0.378775490462172,0,0.0203976548357365,0,0,0.0184755702378945,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407251699402438,0.29426014877856,0.211174162806063,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0184450376101739,0,0.184642284803711,0.00886067271578343,0,0.178247988871268,0,0,0,0,0,0,0,0.166006282148316,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.55912133860644,0,0.274225605483463,0,-0.110780021844919,0.145417342260261,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.266342153839823,0,0,0.0444375815877883,0,0,0,0,0,0,0,0,0.0368167853864435,0,0,0.381549472209184,-0.418508823469344,0,-0.1309518005917,0,0.0635793510788579,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0.100787918254947,0,0,0,0,0,0,0.0358593021847514,0,0,0.270898194663067,0,0,0,0.248513727494423,0,0.273938384708619,0,0,0,0,0,0,0,0,0.191770818003458,0,-0.0389454598990091,0,0,0.0449966865303847,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36291277745143,0,0.29123153068604,0,0,0,0
X002294.SZ,0,0,0,0.114690030034856,0,0,0,0.068396292956931,0,0,0,0,0,0,0.149730663851105,0,0,0,0,0.0459933600024032,0,0,0.00397972299659603,0.0609780644107125,0,0,0.105580574687916,0,0,0,0,0,0,0,-0.0370407483749307,0.0503697598691882,0,0,0,0,0,0,-0.0581324809006287,0,0,0,0,0,0,0.287662324369421,-0.0549720300052153,0.0337216732522085,0,0.141149516016588,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359126360124104,0,0,0,0.0367573850461991,0.153858585218741,0,0.0905353068801237,0,0,0,0.0337187046081507,0.184523843730203,0,0.447069020400863,0.0415680229163386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290418515753156,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166713906953559,0,0,0,0,0.0559898172937764,0,0,0,0,0,0,0.0267054006980015,0,0,0,0,0,0.198494377339031,0,0,-0.000293391696077143,0,0,0,0,0,0.0275143529009753,0.0402937445623455,0,-3.46944695195361e-18,0,0,0,0,0,0.0443593325299779,0.0191735924371043,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041508414253229,0,0,0,0,0.0364051841143395,0.0217558378335711,0,0,0.0428642020584466,0,0,0.139625766856396,0,0,0.0702705110206259,0,0,0.0793070065337879,0,0.0652385802884021,0,0,0,0.0215599546908781,0,0,0,0,0.26563732611612,0,0.00941648448834278,0,0,0,0,0,0.0159059375584607,0,0,0,0,0,0
X600089.SH,0,0,0,0.0219414918866551,0,0,0,0,0.17471307109491,0,0,0.0023460227876807,0,0,0.0181601317624512,0,0,0,0,0.0784103100181985,0,0,0.0174414893322184,0,0.0258005478520328,0,0,0,0,0.0124336836042858,0.0703486558520399,0,0,0.0417871481875124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507200669114826,0,0,0,0,0,0
X000869.SZ,0,0,0.129687929421399,0.361585451323917,0,0,0,0,0,0,0,-0.113630223877009,0,0,0,0,-0.0649610787752255,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00425225951590922,0,0,0,0,0,0,0,0.107088665144344,0,0,0.111873200377076,0,0,0,0,0,0,0,0,0.160380071555854,0,0.160340817427513,0,0.0342528034009341,0.0189400385375281,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0526926178449525,0,0,0,0,0,0,0,0.141463360604865,0.543483055801898,0.152766843412792,0,0,0.220685083762783,0,0.0574578247306626,0,0.0393572083070924,0,0,0,0,0.0279815861895434,0.0563806822710923,-0.0320999104699595,0,0,0,0,0,0,0,0,0,0.119330018600368,0,0,0,0,0.00757653147792967,0,0,0,0,0,0,0
X002465.SZ,-0.00657041777326569,0,0.0381586061593673,0,0,0,0.0653752402552108,0,0,0,0.0438980178592739,0,0,0,0,0.00361205815203065,0,0,0,0.292652303465183,0,0,0,0,0,0,0.0745794648468016,0,0,0,0,0,0,0.0398470755300844,0,0,0,0.00616381318802199,0,0.151289443071075,0,0,0.00177685045041222,0,0,0,-0.0233223311452017,0,0,0,0,0.0199614646808865,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308615429035981,0,0.0775602388582664,0,-0.0846310761210235,0,0.0736670096018467,0,0,-0.0165935039093113,0,0,0,-0.35074674977018,0,0,0,0,0,0,0,-0.0160019999040423,0,0,0,0,0,0,0,0.315267494847222,0,0,-0.254112649167011,1.73472347597681e-18,0.0663529086639701,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126292165595512,0,-0.00067386221527301,0,0.193142435349656,0,0,0.193357156503393,0,0,0.0684343170232517,0,0,0,0,0.0377755350236321,0.215226069654677,0,0.235820839839024,0,0,0,0,0.036283281026037,0,0,0,0,0,0,0,-0.0284599783348463,-0.0241749970193916,0,0,0,0,0,0
X002179.SZ,0,0,0,0.13096459075827,0.117232748549789,0,0,0,0,0,0,0.00881889500526553,0,0,0,0,0,0,0,0,0,0,0,0.152628551362722,0,0,0,0,0,0,0,0,0,0.0971945144847387,0,0.0481008989347953,0,0.169656736423726,0,0,0,0.0495538505217813,0,0,0,0,0,0,0,0,-0.0487578458284392,0,0,0,0,0,0,0
X600498.SH,0,0,0,0.114528185615723,0,0,0,0,0,0,0,0.12961179386835,0,0,0.0905155151916025,0,0,0,0,0.116456590343452,0,0.0459196818768042,0,0.0150124036027848,0,0,0,0,0,-0.0743983633268142,0,0,0,0.0998543260017162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0606099965315525,0,0.122484261350931,0,0,0.053162691901889,0,0,0,0.0529847997993783,0.305872855906627,0,0,0,0.136533549704646,0,0.0495116688144452,0,0,0,0,0,0.0536475200868709,0,0,0.0169935312702826,0,0.0564083775101584,0,0,0,0.0549494983333449,0.0135187875192804,0,0,0.0119041132123501,0,0,0,0,-0.0152025458197482,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.138003743887575,0,0,-0.0315345340713792,0,0.0248437523535981,0,0,0,0.0264989771435956,0,0,-0.0363535099282401,0,0,0.018432224585932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068495403870728,0,0,0,0,0,0.0193949000197917,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0.081065961053281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.568032532268768,0,0.0520080355596297,0,0,0,0,-0.0675218470693674,0,0,0,-0.0489753639905806,-0.208550768808909,0,0,0,-0.0598061566844437,-0.250746574586905,0,0,0,0.324595254625351,0,0,0.126428939832099,0,0,0,0,0,0.878832607697272,0,0,0,-2.70973633917121,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.0237473335018821,0,0,0,0,-0.0666801909783701,0,0,0.103593608290114,-0.139128958351352,0.48456071502808,0,0,0,0,0,0,0,0.141411200150614,0,0,0,0,-0.0126978023017364,-0.0999450444331926,0,0.0432942647328365,0,0,0,0,0,0,0,0,-0.125661016547739,0,0,-0.674784703912117,0.40329033707272,0,0,0,0,1.19120180378692,0,0
RealEstate_excess,0,0,-0.00837187653107299,0,-0.0933788720119981,0.0249005407841896,0,0,0,0,0,0.0236398369867733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085568304714714,0,-0.0170859875899695,0.103622579241696,0,-0.0635751200308469,0,0,0,-0.189409366887388,0,0,0,0.0405975011879981,0,0,0,0,-0.0243707549571344,0,0,0.498970103556409,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.125934350634103,0.0138409929197337,0,0,0.031030445762303,0,0,0,0,-0.105943604459261,0,0,0.0606044589636812,1.73472347597681e-18,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788112210436521,0,0,-0.0597344528822586,0,0,0,0,0.0690651214229375,0,-0.189905963922128,0.0547114445723242,0,0,0,0,0.00412391528144901,0.00230954152703564,0.479703216144356,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173935796158064,0,0,0,-0.00493182046978093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00368388946639165,0,0,8.45633601535614e-05,0,0,-0.00457057003735988,0,-0.0141679246212322,-0.00451451411257575,0,0,0,-0.143159949918582,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0329342338432512,0,0,0,0,0,0,0,0,0,0,0,0.0180003493575675,0.0880009274533648,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207496597203204,0,0,0,0,0,-0.00836224552110971,0.0127710100452612,0,0,0,0,0,0,0,-0.078342802718379,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.0180047001183626,0,0,0,0,-0.0444133139876906,0,0,0,0,0,0,-0.0219570983911187,0,0,-0.00382924927819444,0,0,0,0,0,0,0,0,0,0,0.0447220518033072,0,0,0,0,0,0,0,-0.00444812326875493,0,0,0,0,-0.0114249662891029,0,0,0,0,-0.465560553980518,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.0101223971582614,0,0,0,-0.0497927674463338,0,0,0,0,0,0,-0.0266188997220116,0,0.0062768462153612,0,0,0,0,0,0.0464705517636173,0,0,0,0,0,0.0195207373898135,0,0,0,0,0,0,-0.0363648251027668,0,0,0,0,0,0.0291904370372303,0,-0.0583073411521554,0.0641332149884107,0,0,0,0,0,0
