,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X002475.SZ,X600809.SH,X600276.SH,X000651.SZ,X000568.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000338.SZ,X000063.SZ,X002304.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X002463.SZ,X600089.SH,X000157.SZ,X002241.SZ,X600703.SH,X600066.SH,X600372.SH,X000977.SZ,X600584.SH,X002028.SZ,X600522.SH,X002236.SZ,X000921.SZ,X600741.SH,X002049.SZ,X600183.SH,X601877.SH,X000661.SZ,X600487.SH,X002223.SZ,X000800.SZ,X002129.SZ,X002180.SZ,X600418.SH,X002156.SZ,X600060.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0466705742720364,0,0,0,0.242947537551509,0,0,0.213975353269222,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529161616685319,0,0,0,0,-0.0729845607829726,0,0,0,-0.0139266424251388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00504779469275571,0.0593306511525373,0,-0.0109899525844993,0,-0.0293807068568229,-0.00373556754885828,0,0,0,0.00273018157847201,0,0
X000858.SZ,0.231620558129168,0,0,0,0,0,0,0,0.456131023075495,0,0,0,0.0485818644415613,0,0,0,0,0,0.0261155137948716,0,0,0,0,0,0,-0.0174493483028288,0,0,0,0,0,0,-0.000254079246766824,0,0,0.0154362659178371,0.0993038966896753,0,0,0,0.0264694237155142,0,0,0,-0.00457361976917164,0,0,0.0574443579878165,0,0,0,-0.041219613852626,-0.0447173521095864,0,0,0,0,0,0
X002415.SZ,0,0,0,0,-0.0479051649428206,0,0.145151501542806,0,0,0,0,0,0,-0.147873044640997,0,0,0,0,0.0219314986127089,0,0.0202437455143077,0.0831489826138372,0,0,0,0,0,0,0,0,0.0148607268371927,0,0,0,0.0866569176313746,0,0,0.00157130337478866,0.0890698918282495,0,0,0,0,0,0.0801770582043047,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.192661934465742,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0939410794783028,0,0,0,0,0,-0.0123396537076559,0,0,0,0,0,0,0,0.0320219175578272,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122546075410994,0.221015720393594,0,0,0.0198529293037045,0,0,0,0,0,0,-0.143310716215394,0,0,0,0,0,0.0315929792149824,0.0256730629636897,0,0,0,0.146306877355912,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278828667984946,0,0,0,0,0,0.439398599041522,0,0.0275893549037831,0,0.198151556147106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574724357316964,0,0.00646038156400594,0.0418949828471245,0,0,0,0.072962794350026,0.0181925725698202,-0.144973822458132,0,0,-0.0232880665054976,0,0
X600809.SH,0.366608719899187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121938696936112,0,-0.0389438541520198,0,0.183622749463945,0,0,0,0,0,0,0,0,0.0764419648897515,0,0,-0.0313992999843692,0,0,0,0,0,0,0,0,0,-0.0957181709429931,0,0,0,0.122377003423736,-6.93889390390723e-18,0.0272484609979317,0,0,0,0,0.00917697615332113,0.0116076742017316,0,0,0.0362743826629818,0,0
X600276.SH,0,0,0,-0.108570247159282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26206688734875,0,0,0,0,0,0,0,0,-0.122253402650297,0,0,0,0.218447664861986,0,0,0,0.0766418083402214,0,0,0,0,0,0,0,0.0755168089321483,0,0,0,0,0,-0.0549460926692965,0,-0.127558249888085,-0.485444461128658,0,0,0,0
X000651.SZ,0,0,0,0.0786659362341783,0,0,0,0,0.0691039515729377,0,0,0,0,-0.104816967588232,0,0,0,0,0,-1.73472347597681e-18,0,0.0364778855366694,0,0,0.265103820000938,0.0450697034689886,0,0,0,0,0,0,0,0,0,0.0445517302307712,0,0,0,0,0,0,0,0,-0.026100233679659,0,0,0,0.154785093984721,-0.0738133855774045,0,0,-0.0205534186964111,0.114575728249542,0,0,-0.0304332501884328,0,0
X000568.SZ,0,0.750824927173426,0,0,0,0,0,0,0,0,0.0116790398780427,0,0,0.0433490024899898,0,0,0,0,0,0.271316071693049,0,0,0,0,0,0,0,0,0.0612291703940196,0,0,0,0,0,0,0,0,0,0,0,0,-0.0845192546722749,0,0,0,-0.0797877707312404,0,0,0,0.142373654846287,0,-0.00720098084505067,-0.042228606088164,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0162549891183331,0,0,0,0,0,0,0,0,0,0,0,0,-0.261158497262901,0,0,0,0,0,0,0,-0.0203730396909767,0.116686279161501,0.0448905275126076,0,0,0,0,-0.0516753027894132,0,0,0,0,0,0,0,-0.00635347110288112,0.0222711050152644,0,0,0,0.0128388274355573,-0.0368231952842851,0,0,0,0,0,0
