,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X300014.SZ,X000725.SZ,X000596.SZ,X600031.SH,X000625.SZ,X002129.SZ,X003816.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X002241.SZ,X002180.SZ,X000100.SZ,X601877.SH,X300142.SZ,X600702.SH,X600741.SH,X000733.SZ,X002074.SZ,X600522.SH,X600460.SH,X000157.SZ,X600584.SH,X000799.SZ,X300003.SZ,X600884.SH,X000066.SZ,X002294.SZ,X002236.SZ,X002007.SZ,X601799.SH,X000977.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.233589290963797,0.260905595905282,0,0.0218975286757665,0.0212509331237979,0,0,0,0,-0.0027138579597545,0,0,0,0,0,0,-0.0111430141057106,0,0,0,0,0,0,0.0443823040892031,0,-0.00215356843833946,0,0,0,0.0598064645962311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264147180865236,0,0,0,-0.00270747479654606,0.0066482756995119,0,0,0,0,0,0
X000858.SZ,0,0,0,0.142605069686091,0,0,0.619127493162859,0.133276314041311,0,0.0970233007797984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212104117810218,0,0,0,0,0,0,0,-0.0340515051043421,0,0,-0.0237168406648801,4.33680868994202e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.167101083504987,0,0,0,0,0,0,0,0.0638794462096436,0,0,0,0,0,0,0.0551394317365816,0.0647942280611808,0,0,0,0,0,0,0,0,0,0,0,-0.00162394425729075,0,0,0,-0.0569280789330923,0,0,0,0,0,0,0,-0.0446950718316171,0,0,0,0.23811057652903,0,0,0.0126176701536109,-0.0242163175570573,0,0,0,0,0,0
X600809.SH,0,3.46944695195361e-18,0,0,0.651408058882258,0,0.112540800874505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052521799051274,0,0,-0.0564379785770939,0,-0.0258746143374569,-0.0320795403104827,0,0,0,0,0,-0.0515111820845604,0,0,0,0,0,0,0,-0.012025827773803,0.0109686194405885,0,0,0,0,0,0
X000568.SZ,0.139945709019764,0.314676718507852,0,0.360631073424794,0,0,0.121455739611908,0.101022104769508,0,0,0,0,0,0,0,0,0,0,0,0.0433242639880963,0,0,0,0,0,0,0.112233344478373,-0.0661272494185363,0,0,0,0,0,0,0,0,0,0,0,0,0.0905088871827641,0,-0.0674689322524344,0,0,0,-0.0565005240713285,0,0,0,0,-0.00827063524009359,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207580432882323,8.67361737988404e-19,0,0,-0.200252160537862,0,0,0.400998340429702,0,0,-0.0887628057328207,0,0,0,0.0187893478737532,0.0811582694114756,0,0.0382788158085031,0.170759417547108,0,0,0,0,0,-0.0381720067671729,-0.0208430905387178,0.00842576763651847,0,0,0,0,0,0
X002304.SZ,0,0.38726004357214,0.00939293960090935,0,0.329619002114762,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0876787859348002,0,0,0,0,0,0,0.0678652198684452,0,0,0,0,0,-0.042801048228661,0,0,0,-0.0285959319854561,0,0,0,0,-0.0459129128852418,0,0,0,0,0,0,-0.0843504833138179,-0.0548796429486304,0,0.0384899805701385,0,0,0,-0.00362080714778299,-0.00509222218005015,0.00841955005279002,0,0,0,0,0,0
X600690.SH,0,0,0.0761508473438961,0.0183152883335448,0,0,0.0877300475747358,0,0,0,0,0,0,0,0,0.238349386765731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165077854892126,0,0,-0.00611302638241466,0.011930333388606,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.379174950623792,0,0.287186927148161,0,0,0,-0.000127843467028938,-1.73472347597681e-18,0,0.223230105936639,0,0,0,0,0,0,0,0.236394289128271,0,0,0,0.147854499121807,0,0,0.122965344617875,0,0.153306682002662,0,0,0,0,0,0,0,0,0,0.0917584696794014,0,0,0,0.307332174693735,0.0471761895469954,-0.051214365085319,0,0,0,0,0,0
X000651.SZ,0.0117235995586342,0.204506228898034,0,0,0,0,0,0.343959454343699,0,0,0,0,0,0,0,0.0920344090897628,0,0,0,-0.0132982982397723,0,0,0,0,0,0,0,0,0,0,0,0.043171404303329,0,0,0,0,0,0,0,0.0481473808956266,0,-0.0427371609278806,0,-0.0158494631511373,0,0,0,-0.00605547862775173,0,0,0,0.000649945618573134,-0.00461641387064973,0,0,0,0,0,0
