,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300124.SZ,X002241.SZ,X600703.SH,X300014.SZ,X000596.SZ,X000625.SZ,X600741.SH,X000100.SZ,X002371.SZ,X002007.SZ,X600584.SH,X300142.SZ,X601877.SH,X002236.SZ,X002129.SZ,X002179.SZ,X600183.SH,X000157.SZ,X002049.SZ,X000800.SZ,X300003.SZ,X601799.SH,X002414.SZ,X002008.SZ,X000066.SZ,X300136.SZ,X000977.SZ,X002185.SZ,X300146.SZ,X002508.SZ,X002456.SZ,X600118.SH,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0.246224191640757,0,0,0.0491733601668427,0,0,0,0.182773212143209,0,0,0,0,0,0,0,0,0,0,0,0,0.0296001994798379,0.186589142922696,-0.0651708146538647,0,0,0,0.0113385662902445,0,0.064404601095586,0,0,0,0.113873742228263,-0.0938421514370525,0,0,0,0.0256275791736918,0.0369500933471888,0,0,-0.190529098737167,0,0,0,0,0,0,-0.0876126090896038,0,0,-0.0401872038692875,0.0876646960782799,0,0,0,0.011026720123258,0,0
X600690.SH,0,0,0,0.0712966418367595,0,0.00309287853414734,0,0,0,0,0,0,0,-0.0655710390780826,0,0,0,0.0461545440580363,0.0377840188481553,0,0,0.105284535523847,0,0.304211666630765,-0.0961857698606723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118750982283098,0,0,0,0,0,0,0,-0.0445997285656463,0,0,-0.0331410438735684,0.019497707522238,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.137962717114592,0,0,0,-0.0173526109344454,0,0,0,0,0.0844571615375461,0,0,0,0,0,-0.0599142216560635,-0.055595650435799,0,0.345712831966052,0.04725049024552,0,0,0,0,0,0.171575762696333,0.0440948452125871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343633996444835,0,0,0,0,0.0413596167332865,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.107956858511657,0,0.100890445893594,0,0,0,0,0,0,0,0.0391996199542645,-0.0671672141745829,0,-0.0791497463013905,0,0,0.0946502054831798,0,0,0,0,0,0.0149620178396359,0,0,0,0,0,-0.0244591848782662,0,0,0,0,0,0.311553701412994,0,0,0,0.0794929410860927,0,0,0.0556645862821462,0,0,0,0,0.0325702065123323,0,0
X000661.SZ,0,0,0,0,0,0.0740697665666168,-0.087374015154129,0,0,0.196652155247333,0,-0.12636271006257,0,0,0,0,0,0,0,-0.497162542160209,-0.208971122038431,0,0,0.0281142332458156,0,0.275433863935401,0,0,0.608086092974472,-0.264182225526763,0,0,0,0,0,0,0.116263278465694,0,0,0.156195687073694,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.066219220421019,0,0
X000338.SZ,0,0,0,0,-0.0622300965250221,0,0.0824767218785848,0,-0.0191716399461884,0.19900541837206,0,0,0,0,0,0,0,0,0,0,0,0,0.0530661827703701,0,0,0,0,0,-0.0596420056390407,0,0,0,-0.0906214817003035,0,0,-0.00431523654232669,0.238461272447195,-0.0283445787463432,0,0,0.1665270696633,0,0,0,0,0,0.170528711570577,0,-0.0304908101173879,0.0810584528461596,0,0,0,0,0,0,0.0194218971954211,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0656960599374034,0,0,0,0,0.102718309216698,-0.00899519434182819,0.0346637786134212,0,0,0,0,0.0321115319078355,0,0,0,0,0,-0.0398874178502084,0,0,0,0,0,-0.0334659373750006,-0.00850238841664545,0,-0.0128159436397078,0,0,-0.0183863701798386,0,0,0.0306277739398848,0,0,0,0,0,0,0.124002044375516,0,0,0.0126894799456172,0,0,0,0,0.00702991226015118,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0502141587671371,0,0,0,0,0,0,0,0,0,0.111330212754073,0.01670581326417,0,0,0,0,0,0,0,0,0,0.0818107765721912,0,0,0.0807330781384937,0,0,0,0,0.117434459678843,0,0,0,0,0,0,0,0.0224513959733064,0.142752218217542,0,-0.0502577367233583,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.470387708343235,0,0.247205832077631,0,0,0,0.117033775450203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00908887855857088,0,-0.0558204568898469,0.119986781142978,-0.0630974201076372,0,0.243707133921913,0,0,0,0,0,0,0,0,0,0,0,-0.0709042375234005,0,0,-0.036399896883591,0,0,0,0,-0.0595899516090268,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0948034057074718,0,0,0,0,0.0987933988022718,-0.0179504984666819,0,0,0,0,0,0,0,0,0,0.153618696494984,0,0.193051781522856,0,0,0,0,0,0.0703641704416489,0.0833512023626068,0,0,0,0,0,0,0,0,0,0,0.337651247104685,0.0634469545484159,-0.0446321116487691,0,0,0,0,0,0.0153190408771109,0,0,0,0.0438354737980531,0,0
X300014.SZ,0,0,0,0,0,0.198474112856376,0,-0.220931885640352,0.308306603474306,0,0,0,0,0.0504396477174891,0,0,0,0,0,0,0,0.0927967061090182,-0.109416600921196,0,0,0.195137327985552,-0.0298603114627046,0,0,0,0,0.228720519388453,0.291722697629759,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.126263101887056,0,0,0,0,0.0071430910150403,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.20495678245109,0.0395732674912177,0,0.27625338944024,0.0253071885697018,0,0,0,0,0,0.189986969438623,0.0356541224824629,0,0.111520106149771,0,0,0,-0.238770508934436,0,0,-0.124754313264393,0,0.211160856948975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145378147650566,0.128768750944003,0,0,0.0645552171397609,0,0,0,0,0.0466997490291544,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0808658922367318,0,0,0,0,0,0,0,0,0,0,0,0.415993850667302,0,0,0,0,0.116083666790997,0.173323713911107,0,0,0,0,0,0,0.0941963269198446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407078267707043,0,0,0,-0.140174930566251,0,0
X600741.SH,0,0,0,0,0,0.0984387346496038,0.15242610752112,-0.127614160045514,-0.0855636348333751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767008281933676,0,0,0,0,0,0,0.0832709910394873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993208157033569,0.296296637395992,0,0,0.0377794441166512,0,0,0,0,0,0,-0.00975954611030701,0,0
X000100.SZ,0,0,0,0.0379296492940439,0,0,0,0,0,0,0.15474504602035,0,0.410530272574644,0,0,0,0,0,0,0,0.137359729283068,0,0,0,0,0,0,0,0,0.0243430108253791,0.007304255925727,0.0485347552162549,0,0,0,0.0557635536352085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136561923503354,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,-0.0721587266977679,0,0.0825349866058226,0,0,0,0.205065730055383,0,0.0890047007791373,0,0,0,0,0,0,0,0,0,0.0402900174699109,0,0.113581006349949,0.168126635493719,0,0.0937111889121525,0,0,0,0.183971731838104,0,0.375194148675754,0,0,0,0,0,0,0,0,0,0,0,0,0.0377516987400675,0,0,0,-0.0341562998044582,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172090234771518,0.0924766867233799,0.149677297025792,0,0,0,0,0,0,0,0,0.26325007997038,0,0.109039975618015,0,0,0,0,0,0,0.0973748099440977,-0.106232435168329,0,0,0,0.103250237129414,0.351401708874524,0,0.136397138695082,0,0,0,0.0447288726271992,0,0.0581471590956029,0.0651141608807224,0,0,0,0.0534523171319651,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115313583761234,0.0762040805879998,0,0,0.0371223467309736,0,-0.171055909325586,0.344464599882424,0,0,0.11013320983139,0,0,0,0,0,0,0,0,-0.076909097209186,0,0,0,0,0,0,0.198949268096358,0,0,0.404237810690775,0,0,0,0,-0.069299142805526,0,0,0,0.00476078327330654,0,0
X300142.SZ,0,0,0,0,0,-0.0958404278436369,0,0,0,0,0,0,0,0,0.110642166727361,0,0,0,0,0,0,0,0.168671606978354,0,0,0,0.54507616479832,0.298946830508079,0,0,0,0.282331162255546,0,0,0.0809446998517126,0.121018365976692,0,0,0.184229148534788,0,0,0,0,0,0,0,0,-0.182636439837656,-0.0187488934944537,0,0,0,-0.142175106633242,0,0,0,-0.0136281126682716,0,0
X601877.SH,0,0,0,0,0,0.311111613053359,0,0,0,0,0,0,0,0,0,0,0,0,0.0233005275568962,0,0,0.347790897112982,0,0,0.148180212130263,0,0.0455679501291493,0,0,0,0,0,-0.0634719219239562,0,0.162507118763783,0,0,0,0,0,0,0,0.0170502502648965,0,0,0,0,0.0264533293662004,0,0.0295534442581235,0,0.063419834020143,-0.0488704334361173,0,0,0,0.0442703281802794,0,0
X002236.SZ,0,0,0,0.111674562459652,0,0.222558016403596,0,0,-0.0688926358714723,0,0,0,0,0,0.0287463092718561,0,0,0,0,0,0,0,-0.144203561721469,-0.200534399438917,0.278389553490164,0,0,0,0,0,0,0,0.205160837143157,0,0,0,0,0,0,0.210932680955347,0,-0.00179508803571798,0,0,0,0,0,0,0,0,0,-0.0544903420744573,-0.0545897116681655,0,0,0,-0.0278351708137648,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.137967303839578,0,0,0,0.10501912728049,0,0,0,0,0.143163512617295,0,0,0.132974008523894,0,-1.38777878078145e-17,0.438267532181231,0.136358069767708,0,0,0,0.118954996427933,-0.251154567394701,0,0,0,0.149042978157746,0,0,0,0,-0.17146076830868,0.24301730117038,0,0,0.0918533226142418,0,-0.14677367343804,0,0,0,0,0,0,0,0.0141784950994152,0,0,0,-0.0168303748926472,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.149478094554828,0,0,-0.188987748342903,0,0,0,0,0,0.34284092466303,0,0,0.0554317031333596,0,0,0,0,0.00358099035107473,0,0.210311000889942,0,0,0,0,0,0,0,0,0,0,0,-0.00953744817003428,0,0,0,0.100279618869841,0,0.19211878424414,0,0,0,-0.121401128256868,0,0,0,-0.0099089247416575,0,0
X600183.SH,0,0,0,0,0,0,0,0.0628023382036969,0,0.0892231527146599,-0.121668618813694,0,0,0,0,0,0,0,-0.139603470061185,0.226338203417319,0,0,-0.215779421927981,0,0,0,0,0.304459757974556,0,0,0,0.185321224001248,0,0,0,0.0209213778492212,0,0,0,0,0,0,0,0,0,0,0,0,0.0301713215270911,0,-0.0543662572755131,0,-0.0176045808409894,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0604157927751025,0.0196557833960796,0.119885212317935,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.106812505887938,0,0,0,0,0,0,0,0.0646171410443771,0,0,0.0391692488989872,0,0,0,0.0979957091133839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281614141371601,0.00829877140075859,0,0,0,0.00560958646632077,0,0
X002049.SZ,0,0,0,0.0493250518704674,0,0,0,0,0,0,0.0467503233453651,0,0,0.111143087636602,0,0,0,0,0,0,-0.0375881277565964,0,0,0,0,0.150000826744482,0,0.124395722123355,0,0.35422027915321,0.031892654835268,0,0,0,0,0,0,0,0,0,0,0.594216461272019,0,0,0.0845660616450544,-0.371549416928481,0,0,0.0628696631944912,0,0,0.0309312944368735,0.197044160776628,0,0,0,0,0,0
X000800.SZ,0,-0.432027053496544,0,0,-0.0927547992206135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31169795832914,0,0,0,0,0,0,0,0,0,-0.0698671752117026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131676353335116,0.206425377328563,0,-0.137157367242936,0.113756176350153,0,0,0,-0.00847834134061472,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136227538845724,0.40322873848035,0,0,-0.104400037024597,0,0,0.160291891769269,0,0,0,0,0,0.0949914204879852,0,0,0,0,0,0,0,0,-0.102299792928861,-0.0156994047424707,0,0.00622639923065454,0,0.149060515194522,0,0,0,0,0,0,0,-0.0118869315202857,0,0,0.0166974195719153,0.212857579880685,0,0,0,0.0556588830126871,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.00349496632354499,0,0,0,0.328298562570919,0,0,0,0.0948469428050231,0,0.2421015216128,0,0,0,0,0.0593745183039127,0,0,0,0.0409757747588192,0.11699432391927,-0.146625050230659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642287490740618,0,0,0,0,0,0,0,0.0134655375370338,0,0
X002414.SZ,0,0.269678720173743,0,0,0,0,0.028250199544457,0,0.0464887714825842,0,0,0,0,0.0748476614857123,0,0,0,0.24419119842445,0,0,0,0,0,0,0.322761375756538,0,-0.275186501178735,0,0,0,0,0,0,0,0,0.389680493060959,0,0,0,0,0,0,0,0,0,-0.0586551733260572,0.0228228240145443,0,-0.0541632987504287,0,0.305711258933576,0,0,0,0,0,-0.0363319940453189,0,0
X002008.SZ,0,0,0,0,0,0.0321699621969117,0,0,0,0,0,0.172068449204832,0,0,0,0.117351247726654,0,0,0.211480881699678,0,0,0,0.0409126494942393,0.13976349088463,0,0,0,0,0,0,0.158893537788799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135777547040801,0,0,0,0,0,0,-0.0325487435910874,0,0,0,0,-0.043838237399435,0,0
X000066.SZ,0,0,0,0,0,0,0,-0.12031136801948,0,0,0,-0.104775179621441,0,0,0,0,0,0,0,0.15929743731059,0.142520402192931,0,-0.0381527508320341,0.149459641955994,0.00989659257133124,0,0,0.0321373168717869,0.157755193182983,0,0,0.0874170767685526,0,0,0.0345894141258146,0,0,0,0,0.0641700822463611,0,0,0,0.154050527038736,0,0,0,0,0,0.0204891261101354,0,0.0108640258639586,0,0,0,0,-0.0387607091783022,0,0
X300136.SZ,0,0,0,0,0,0.187063402757748,0,0.0448146896980091,0,-0.391293046850531,-0.525486894705306,0,0.599132352408569,0,0,0,0,0,0,0,0,0,0,0,0,-0.0949602174938386,0.0458804634164571,0,0,0,0,0.152175519625136,0,0,0,0,0,-0.30779649718061,0,0,0,-0.10594975603191,0,0,0,0,-0.0430929673669878,0,0,0,0,-0.0222121014642929,0,0,0,0,8.67361737988404e-19,0,0
X000977.SZ,0,0,0,0,0,0,0,0.102080997278277,0,0,0,0,0,0,0,0,0,-0.337851635149591,0,0,0.0286152019470147,0,0,0,0,0,0.113510981616202,0,0,0,0,0,0,0,0,0.168741473470775,0,0,0,0,0,0.190956264159428,0,0,0.129312715744911,0.186445328946749,0,0,0.0489374537941558,0,0,0.0129895897381944,0,0,0,0,0.0220894960045815,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281442491129457,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.000320700315432363,0,0,0,0.130917391476157,0.000329811983004909,0,0,0,0,0,0,0.215379125152446,0,0,0,0,0.121710315597291,0,0,0,0,0,0,0,0,0,0,-0.00184967744729694,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.186772751924372,0,0,0,0,0,-0.168541662991215,0,0,0,0.0176560560259061,0,0,0,0,0,0.0131169700235641,0,0.349649694618622,0,0,0,0,0,0.177810288284088,0,0,-0.0936577614248288,0,0,0.202838405853645,0,0,0.24079476202292,0,0,0,0,0,0,0,0,0,-0.0240999662328911,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0.254109561234125,0.0202300280596219,0,0,0,0,0.358702069542114,0,0,0,0,-0.0841666004089056,0.0357246350130925,-0.0957642134977578,0.13581569523759,0,0,-0.0800294795330061,0,0,0,0.0695880453246532,0.11154101161028,0,0,0,0.00203646247042604,0,-0.078905058579772,0,0,-0.237507628561093,0,0,0,0,0,0,0,0,0,0,-0.0852031761257089,0,0,0.545399334236643,0,-0.0106974161549209,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0636372932490758,0,0.283845111523753,0,0,0,0,0,0.0387534083406783,0,0.392558304533078,-0.162401077212491,0,0,0,0,0.262762230163687,0,0,0,0,0,0,0,0,-0.106608160677767,0,-0.140958316403223,-0.081237596384159,0.0929663794193829,0,0,0,0,0.018605392374409,0,0,0.0803995515061102,0,0,0,-0.147538204035082,0,0,0,-0.0321073788954869,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196457088890099,0,0,0,0.186973075649595,-0.25074056398527,0,0,0.0199375668865231,0,0,0,0,0.231245506702558,0,0,0.0544194599407545,0.159478901357645,0,0.165577896197006,0,0,0,0,0,-0.0930742643178154,0,0,0,-0.113298400955756,0,0,0.138925180845138,0,0,0,0.147966293473451,0,0,-0.0532917737088345,0,0,0,0.0268608020593437,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.020640779696226,0,0,0,-0.0821414687340768,0,0.0190517032725145,0,0.143996957174972,3.46944695195361e-18,0,0,-0.0909185350664623,0,0,0,0.182995898472488,0,0,0,0.0256991262071018,0,0,0,0,0,-0.107814864823768,0,0,0,0,0,0.245762279760856,0,0,0,-0.224099410640339,0,0,0.139299403170947,0,0,0.152174338581126,-0.0226142077187833,0,0,0,0.0817555006965175,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0125725667262537,0,0,0,0,-0.0308517441730042,0,0,-0.155043860733085,0,0,0,0,0,0.198337340416216,0,0,-0.122648722675978,0,0,0,0.0450785368641573,0,0,0,0,0,0,0,0.15834742986343,0,-0.0362124327315749,0,0,0,0,0,0,0,-0.0473226421944799,0,-0.0271589069291671,-0.0290034006800725,0,0,0,-0.00983826804440729,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0665248825016608,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.298648621150824,0,-0.0760810457020339,0,0,0,0.257214409222556,-0.292849472147423,0,0,0,0,0,0,0,0,0,0,-0.22304312221102,0,0,0,-0.17189547810576,-0.61444245767408,0,0,0.327683135556421,0,0,1.27147898800354,0,0,0,-0.383934787964206,0,0
TED,0,0,0,0,0,0,0,0,-0.087911563333877,0,0.0683179283516826,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.130383345551195,0,0.0639400111728917,0,0,0,-0.158278866970577,0,0,0,0,0,0,0,0,0.203087087420372,0,0,0,0,0,0,-0.00729040997773505,0,0,0,0,0,-0.688861688810738,0.828658303735846,0,0,0,0,0.262837633494573,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.00981558410216095,0,0.0460584041768265,0.0311861213912923,0,-0.0284738953295246,0,0,0,0,0,0,-0.0295489947010052,-0.0127331240960724,0.032368756137738,0,0,0,0,0,0.121104926942527,-0.129190765816016,-0.0170303234802126,0,0,0,0,0,-0.0312140054199682,0,-0.0163581264844339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244185623195952,0,0,0,0.0117508992053573,0,0
MKreturn,0,0,0,0.00169902823423173,0,0,0,0,0,0,0,0,0,0.0332822995717164,-0.0474399559396361,0,0,-0.0417265786430345,0,0,0,0,-0.0330168603744398,0,0,0,0,0,-8.55377924511455e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643191789367094,0.0795947784116662,0,0.0862721586223978,0,0,-0.0151060191602628,0,0,0,0,0.00751333026752087,0,0
MKvol,0,0,0,0,0,0,0,0.00194910232115907,-0.00450709853602498,0,0,0,0,0,-0.00138948993766719,0,0,0,0.00503416799565927,0,0,-5.42101086242752e-20,0,0.000112347688745628,0.00263974456080009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281663727380488,0,0,0,0.00339034522329734,0,0,0,0,0,0,0.000321800853324875,0,0.0112839021304423,0,0,0,0,-0.00406394139625693,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723004314380044,0,0,0,-0.16516499046301,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.010506653686252,0,0,0.00255236489704744,0.00191690802875059,0,0,0,0,0,-0.00275068357154639,0,-0.000778264494763672,0,0,0,0,-0.000735661355381561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520489779583596,0,0,0,0,0,-0.00602356067183272,0.00461979697410278,0,0,0,0.00499989094746852,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00197913420115029,0,0,0,0,0,0,0,0,0,0,0,0,0.000160827450724074,0,0,0,0,0.000802204231027306,0,0
