,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X000100.SZ,X600066.SH,X600271.SH,X600118.SH,X000550.SZ,X601877.SH,X002236.SZ,X000581.SZ,X000623.SZ,X002475.SZ,X300124.SZ,X000568.SZ,X000800.SZ,X002294.SZ,X002129.SZ,X000400.SZ,X600582.SH,X600177.SH,X000869.SZ,X600839.SH,X000559.SZ,X000977.SZ,X002456.SZ,X002292.SZ,X000050.SZ,X600312.SH,X002007.SZ,X002465.SZ,X600252.SH,X300003.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.144048855738555,0,0,0,0.108968170498194,0,0,0,0,0,0.676920371489743,0,0,0,0,0.0422393724240002,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.00800688031907451,0,0,0,0,0.0412404307011049,0,0,0,0,-0.0162450614023277,0.149628675187298,0,0,0,0,0,0,-0.015620048348994,0.00183507744103846,-0.226839117213619,0,0,0,0,0
X600519.SH,0,0,0,0,0.0567706892292372,0,0.281396700695729,0.175320504451528,0,0,0.198722993224448,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0961282326901022,0,0,0,0,0.0701631070621319,0,0,0,0,0,0,0,-0.0272912684727775,0,0,0,0,0,-0.0399938156908449,0,0,-0.155207743813138,0,0,0,0,-0.00709730121096413,-0.105680365656566,0,0,0,0,0
X000651.SZ,0.211895688574301,0,0,0.116042547231431,0.193562377715552,0,0,0,0,0,0,0,0.0452777529153161,0,0,0.0325292067655094,0.0849396607231214,0,0,0,0,0,0,0,0.177690182705126,0,0,0,0,0.0134444707425758,0,0,0,0.118156041674382,0,0,0,0,0.0395576020018726,0,0.0961403326646567,0,0,0,0,0,0,0,0,0,0,-0.0183519950238235,-0.0134235333329875,0,0,0,0,0,0
X002415.SZ,0,0,0.0331095969936757,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.228130616769059,0,0,0,0,0.192486048671985,0,-0.0655922980949995,0,0,0,0,0,0,0.0179646589303478,0.0799387234939474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544355644986759,0,0,0,0,0
X000725.SZ,0,0.0459364178397342,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.172155398736713,0.0524389893733948,0,0,0,0.209433451963977,0,0.164676218092559,0.0505492657532915,0,0,0,0,0,0,0,0.134745438057264,0,0,0,0,0.00965551652184323,0.273672031376356,0,0,0,0,0,0,0,0,0,0.0122073627853586,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0.357819829353937,0,0,0,0,0,0,0.0725126993863763,0.131399166995618,0,0,0,0,0,0,0,0,0.126452321503474,0,0,0,0,0.00352488756156934,0,0,0,0,0.100454497322791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713150928670223,0,0,0,0,0,-0.0344978030195685,-0.0311006469796393,-0.0369472121699341,0,0,0,0,0
X000858.SZ,0,0.124570925742718,0.00686251428474166,0,0,0,0,0.0744166732246455,0.0981232813622977,0,0,0,0.256395693248984,0,0,0,0,0,0,0.0627698317240171,0,0,0,0,0,0,0.0308287291605833,0,0,0,0.00488386133627535,0,0,0,0,0,0.0552940083270946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148076487620037,0,0,0,0,0,0
X002304.SZ,0,0,0.0421656560012982,0,0,0,0.431273298531879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435609174796816,0,0,0,0,0,0,0,0,0,0.340423694076043,0,0,0,-0.00427707217028903,0,0,0,0,0,0,0,0.344239117695114,0,0.0578318959421205,0.0215228754123037,0,0,0,0,0,0
X000063.SZ,0.0679293357110307,0,0,0,0.018195112996363,0,0,0,0,0.0768757725702088,0,0,0.0445645177246126,0,0.102367255013882,0.0656563610200095,0,0,0.0563243472239749,0,0,0,0,0,0,0,0,0,0,0.080716164156925,0,0.0243797653719191,0,0,0,0,0.223644294616354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139527363626849,-0.0190492951768365,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0597709621843665,0,0,0,0,0,0,0.940846148251399,0,0,0,0,0,0,0,0,0,0,0,0,0.00675495886996446,0,0,0,-0.00242519045364635,0,-0.104037652006928,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817743272738103,0,0,0,0,0,0
