,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X000063.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X002241.SZ,X300014.SZ,X000100.SZ,X002463.SZ,X002179.SZ,X600089.SH,X600584.SH,X000157.SZ,X600703.SH,X600372.SH,X000977.SZ,X600183.SH,X600066.SH,X002236.SZ,X600741.SH,X600522.SH,X002028.SZ,X002049.SZ,X600418.SH,X601877.SH,X000921.SZ,X600487.SH,X002180.SZ,X000800.SZ,X000661.SZ,X002223.SZ,X601799.SH,X002156.SZ,X002129.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.100760767546643,0,0,0,0,0,0.206746216603189,0,0.169298559398109,0,0,0,0,0,0,0,0.0608643870103152,0,0.108164570326454,0,0,0,0,0,0,0,0,-0.0808037212364193,0,0,0,0,0,0,0,0,0,-0.0681475537207713,0,0,0,-3.46944695195361e-18,0,0,-0.0344593511949326,0,0.0318379137490567,0,0,0,-0.0151332817994145,-0.00164370030779308,0,0,0,0.0010754633460314,0,0
X000858.SZ,0.17659301646686,0,0,0,0.0148110585668024,0,-0.0241741294275624,0.0164578146745542,0,0.389629088987801,0,0,0,0,0.0203781526484965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113535022027281,0,0,0,0,0,0,0,0,0,0.00868660089989129,0.064168234174702,0,0.0434303450920945,0,0,0,-0.00829936408203723,-0.00578777925959249,0,0,0,0.0361310833986428,0,0
X002475.SZ,0,0,0,0,0,0,0.0356446977767173,0,0,0,0,0,-0.0572194587747159,0,0,0,0,0,0,0,0.447895047472562,0.200693796899508,-0.00616862000325873,0,0,0,0.0963389613858091,0,0,0,0,0,0.113498695881038,0,0,0,0.0809810214981205,0,0,0,-0.0435902861643829,0,0,0,0,0,0,0.0112310287739408,0.0102777623495617,0,0,0.0513540103671118,0.0277358772919445,0,0,0,-0.0244488321621321,0,0
X002415.SZ,0,0,-0.0789547637835655,0,0.043895714996875,0,0,0,0,0,0.0439319882448191,0,-0.158148353545153,0,0,0,0,6.93889390390723e-18,0,0,0,0.0624100520394596,0,0,0,0,0,0,0,0,0,0.0513400522096157,0,0.178660882812129,0,0,0,0.032605035764974,0,0,0,0,0,0,0,0,0,0,0.103069097558098,0,0,0,0.0113496368591781,-0.163220974773316,0,0,0.0403418768865864,0,0
X600276.SH,0,0,0,0,0,-0.0380285463063881,0,0,0,0,0.0855863551757948,0,0,0,0,0,0,0,0,0,0,0.138893606158806,0.0140462329602866,0,0.308185970259026,0,0,0,0,-0.147357500713546,-0.0455290566094909,0,0,0,0,0,0,0.0124317007991564,0,0,0,0,0,0,0,0,0.239529360776896,0,0.0461077261325464,0,0,-3.46944695195361e-18,-0.083185236590342,0,0,0,0,0,0
X600690.SH,0,-0.253876151776551,0,0,0,0,0,0,0,-0.0892617797471223,0,0,-0.0606524534933149,0.193797918796952,0.0095523118440615,0,0,0.077063560874867,0,0,0,-0.052867933138672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753594833027166,0,0.39127048051885,0,-0.0370181626285803,0,0,0,0,0,0.0597698814323518,0,0,0,0,-0.0282683525866177,0,0,0.0824660164328822,0,0
X003816.SZ,0,0,0,0,-0.0384801269484967,-0.0371445319127424,0,-0.135883227559548,0,0,0,0,0,-0.0125749758442175,0,0,0,0,0,0,0,0,0,-0.191607484486097,0,0,0,0,0,0,0,-0.0524578602646238,0.0875663836029719,0,-0.159719389673994,0,0,0,-0.0357148660301672,0,0,0,-4.20234961162895e-05,0,0,0,0.171060436632221,0,0,0,0,0,-0.0125129051428045,8.67361737988404e-19,0,0,-0.0142274931681562,0,0
X600809.SH,0.145275348557946,0.199646812404539,0,0,0,0,0,0,0,0.102189994662892,0,0,-0.0237476473387617,0,0,-0.0680901912951881,0,0,0,0.152612708073658,0,0,0,0,0,0,-0.0132305386136931,0,0,0,0,0,0.0472594801735133,0,0,0,0,0,0,0,0,-0.0741284128514445,0.0031613493209844,0,0,0.187983812297594,0,0,0,0,0,0,0,0.232626159568029,0,0,4.33680868994202e-19,0,0
X000651.SZ,0,0,0,0,0,0.117313320258969,0.0751359286391814,0,0,0,0,0,-0.0355789208537578,0,0.133839059877416,0,0,0,0,0.0299412406724892,0,0.00460301767311237,0,0,-0.0450890624551473,0,0,0.0514292444185517,0,0,-0.0265602591357723,0,0,0,0,0,0,0,0,0,0.123010121957722,0,0,-0.054332540140718,0,0,0,0,0,0,0,0,0.024771196488693,0,0,0,0,0,0
X000568.SZ,0.110241318239435,0.631827843819398,0,0,0,0,0,0,0,0,0.0686158550205426,0,0.0146980073677992,0,0,0,0,0,0,0.222810581204785,0,0,0,0,0,0,0,0,0,0,0,-0.005596013470571,0.0118861141118748,0,0,0,0,0,0,0,0,0,0,0,0.0171173910628115,0,0,0,0,0,0,-0.0468950095870656,0,-1.73472347597681e-18,0,0,0,0,0
