,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000568.SZ,X600703.SH,X600741.SH,X300003.SZ,X000338.SZ,X600271.SH,X601877.SH,X002008.SZ,X600487.SH,X002456.SZ,X002236.SZ,X300124.SZ,X600809.SH,X600867.SH,X000661.SZ,X000596.SZ,X000100.SZ,X000977.SZ,X300136.SZ,X600498.SH,X000625.SZ,X600566.SH,X300142.SZ,X600066.SH,X002007.SZ,X002179.SZ,X002294.SZ,X000157.SZ,X002180.SZ,X300146.SZ,X002241.SZ,X600522.SH,X002049.SZ,X000869.SZ,X600177.SH,X002371.SZ,X000050.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.26570060898986,0,0,0,0,0,4.14519197479624e-05,0,0,0,0,0.0644512305877372,0,0,0,0.140458383353606,0,0,0.000264181575623831,0,0,0,0,0,0,0,0.0150168815009667,0,0,0,0.122193423497494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204341743723445,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0657148783852316,0,0,0,0,0,0.0136668603771973,0,0.17742040254477,0,0.566384006468271,0,0,0,0,0,-0.114991745678306,0,0,0,0,0.0330092881066106,0,0,0,0,0,-0.0207919465105725,0,0,-0.108211732874103,0,0,0,0,0,0,0.150114445560008,0,0,0,0,0,4.33680868994202e-19,0,0,0.0442967889371686,0.0180950345270395,0.0299486445275056,0,0,0,0,0,0
X002415.SZ,0,0,0,0.106002081142917,0,0,0.165286995908568,0.0501840380156369,0,0,0,0,0,0,0,0.000206291688655701,0,0.126993446283864,0,0.0678261972636532,0,0,0.324341093611154,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266131916134873,0.0194688846728699,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0951937865490324,0,0,0.0337773953501583,0,0,0.103044833246343,0,0.140803505522825,0,0,0,0,0,0,0,0,0.119896286277605,0,0,0,0,0,0,0.194189169598631,0,0.0408017565319028,0.0798605074140368,0,0.324779054585539,0,0,0.124489124848311,0,0,0,0,0,0,0,0,0.0803723812656361,0.0245171200685794,0.0306861331668386,0,0,0,0,0,0
X000858.SZ,0.123497252888475,0,0,0,0,0.0616709153856237,0.308725897063103,0,0.102619140367464,0,0,0,0.195460524476989,0,0,0,0,0,0,0,0,0,0.0560451088025186,0,0,0,0,0.0524666575471059,0,0,0,0,0,0,0.0506107130227619,0,0,0,0.0124031336218911,0,0,0,0,0,0,0,0,-0.0173341578148126,0,0,0,0.00629667280872277,2.16840434497101e-19,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0495124174549793,0,0,0,0.100366392324208,0.0164964642848116,0,0,0,0.0475490000365161,0,0,0.16214593044498,0,0,0.207336244555746,-4.33680868994202e-19,4.33680868994202e-19,0,0,0,0,0,0.0455132719466657,0,0,0.0187706559331903,0,0,0,0,0,0,0,0,0,0,0,0,0.0353196890718939,0,0,0,0,0,0,0,0.0163242056215067,0.0211252511984681,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0758382959805605,0.68808918097401,0,0,0,0,-0.115674928581856,0,0,0.240373770588495,0,0,0.095032656962407,0,0.0930340556452469,0,0,0,0,0,0.0423463214306152,0.027368383743961,0,-0.00887038034666805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0984297611268136,0,0,0,0,0,0,0,0,0,0,-0.00910187529090574,0,0,0,0,0,0
X000725.SZ,0,0,0.0743653641865049,0,0.0464887927579587,0,0.0300540228229301,0,0,0,0,0,0,0,0,0.0260622299034209,0,0,0,0,0,0.00557815699998082,0.01221170614932,0,0,0,0,0,0.207943190086038,0,0.0407143998474994,0,0,0,0,0,0,0,0,0,0,-0.0675747047750119,0,0.475045437143464,0.130676467064417,0.0226200388940063,0,0,0.0095091357989694,0,0,0,0.0093409897427847,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.29479924424142,0.294581240856591,0,-4.33680868994202e-19,0,-0.123810671422947,0.151994677577424,0,0,0,0,0,0,0,0,0,0,0.0835303573303056,0.0862642140654193,0,0,0.136192335214709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281504292607242,0,0,0,0.0141687080176388,0.00420520766666897,0,0,0,0,0,0
X000063.SZ,0,0.0679386732611935,0,0,0,0,0,0,0,0,0,0,0,0.324871887129688,0,0,0,0,0,0,0,0,0,0,0,0.0113259496943008,0,0,0,0,0.188360557475378,0,0,0.17517673045138,0,0,0.0253995120369394,0,0,0,0,0,0,0,0,0,0,0.177628171954714,0,0,-0.098589328974747,0.072871849442297,-0.0575666680919831,0,0,0,0,0,0
X002475.SZ,0.214334775422938,0.0391784927084433,0,0,0,0,-0.0748746470926882,0,0,0.0273584761495177,0,0,0,0,0,0.199634804098338,0,0,0,0,0,0.310820575381352,0,0,0,0,0.185200125063743,-0.137637016419492,0,6.93889390390723e-18,0,0,0,0,0,0,0.0685815919280212,0,0,0,0,0,0,0,0.184581064094372,0.0387843068585584,0,0,0,0,0,0.0120337548468261,0.0299811348928028,0,0,0,0,0,0
X600031.SH,0,0,0.143829612533935,0,0,0,-0.140858024834525,0,0,0,0,0,0,0,0,0,0.300177467558283,4.33680868994202e-19,0,0.0540866238571621,0.113588835099221,0,0.0452432605448896,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243357963523175,0,0,0,0.0923167937378122,0,0,0.03872185230542,0,0,0,0,0,0,0,0.0074202609056237,0.0106720040269774,0,0,0,0,0,0
