,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X000625.SZ,X002008.SZ,X002456.SZ,X600066.SH,X601877.SH,X600809.SH,X600487.SH,X300124.SZ,X300003.SZ,X002508.SZ,X000100.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600522.SH,X600271.SH,X300136.SZ,X600566.SH,X000157.SZ,X000981.SZ,X600089.SH,X000050.SZ,X000596.SZ,X600177.SH,X002085.SZ,X600498.SH,X600707.SH,X300142.SZ,X000661.SZ,X600699.SH,X002180.SZ,X002179.SZ,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.118480602527163,0,0,0.622400870615642,0,0.0573449215182142,0,0,0,0.0213907456396097,0,0,-0.0365587892244212,0,0,0,0,0,0,0,0,-0.0647924370004374,0,0,0,0,0,0,0,0,-0.0266273409970838,-0.0057425175748899,0,0.139555173299028,0,0,0,0,0.0973962185998064,0,0,0,0,0,0,0,0,0,0,0,0.00147543031789358,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.0903653750164323,0,-0.182771128755803,0.204133261143639,0,0,0.104230854095516,0.0664526894317954,0.264738095424429,0,0,0,0,-0.0964207124822654,-0.0285192033103783,0.134500439854102,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0409426393158577,0.0144443645770193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034157223247324,0.0291035117709199,0.0193139200655681,0,0,0,0,0
X002415.SZ,0,0,0,0.0120135245573515,0,0,0,-0.110803879545555,0,0.306947228508132,0.120764912527541,0,0,0.0480161673697641,0,0.102429615002635,0,0,0.13783480962357,0,0,0.0262956849653001,0,0.239112432362714,0,0,0.0409764282556528,0,0,0,0.000283367531342659,0,0,0.133859952688653,0,0,0.0888092344724555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305704399933898,0.0294164386794146,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.317857483900268,0,0,0,0.0945968880588645,0.211597381753289,0,0,0,0.0657950306066553,0,0.00623973668953536,0.0813052801688633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862537594688348,0,0,0,0,0,0,0,0,0,0,0.0890709492121803,0,0,0,0,0,0,-2.16840434497101e-19,-0.00520172462484563,0.0555062516244875,0,0,0,0,0
X000858.SZ,0.184950455488157,0,0,0.293172493431047,0,0,0,0,0,0.00083909022032734,0,0.47459726134554,0,0.0841103827742909,-0.0144416294340981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00722417363526746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.00558038376157816,0,0,0,0,0,0
X600276.SH,0,0,0.0291351844518202,0,0.0546731852932957,0,0,0,0,0,0.0439796145877124,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0115677295165946,0.213318143972338,0,0,0.240708924951611,0,0,0.0107411270031727,0.0726503325861004,0.0391103754805357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717144919279221,0,0,0,0.00955360062726848,-0.00607865219652224,0.094289389500483,0,0,0,0,0
X002304.SZ,0.268504086841176,-0.0189333292263325,0,0,0.0690143386723303,0,0,0,0,0,0.0112938152138817,0.0208215723826754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264232773985331,-0.0969433503539185,0,0,0,0,-0.0618453028189885,-0.0315143526487985,0,0,0,0,0,0.259479282166545,0,0,0,0,0.076329610434119,0,0,0,0,0,0,-0.0232060820068645,0.0227266023410075,-0.274559617563625,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.611755779394688,0,0,0,0,0,0,0.12987947935377,0,0,0,0,0,0,0,0,0,0.115414291875398,0,0,0,0,0,0,0.0289728278465902,0,0,0,0,0,0.136103872443242,0,0,0,0,0,0,0,0,0,0,0,0,-0.062472400282484,0.0622067593456928,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.376057043608182,0,0,0,0,0,-0.0572728667372573,0,0,0,0,0.0171080704706905,0,0,0.0675936139200605,0,0.206850598748666,0,0,0,0,0.115281775913645,0,0,0,0.404394395190745,0,0.095343646113496,0,0,0,0,0.0543723244802356,0,0.136974046341369,0.243418462768801,0,0,0,0,0,0,0,0,0,0.00830009129013414,0,0,0,0,0,0
X600690.SH,0,0,0.0466890562260886,0,0.456652973525232,0.12416546762153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553786196150233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953605931306249,-1.73472347597681e-18,0,0,0,0,0,0,0.011867699737462,0,0,0,0,0,0
