,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600104.SH,X600690.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X002129.SZ,X000338.SZ,X000625.SZ,X002241.SZ,X600703.SH,X000596.SZ,X002049.SZ,X601877.SH,X000661.SZ,X300142.SZ,X002179.SZ,X600089.SH,X000100.SZ,X600460.SH,X600741.SH,X000799.SZ,X000157.SZ,X002074.SZ,X002236.SZ,X600884.SH,X600702.SH,X600779.SH,X601799.SH,X600584.SH,X002414.SZ,X002007.SZ,X000733.SZ,X600183.SH,X000800.SZ,X300003.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.467874208413747,0,0.0468961289348351,0.10132615520684,0,0,0,0,0.0197485543601624,0,-0.0286562660530585,0,0,0.0278547171011386,0.0189420364829869,0.0644261652033372,0,0,0,-0.00960673298022183,0,0,0,0,0.0780240531001262,0,0.0188225434922118,0,0,0,0,0,0,0,0,0,-0.0040813349542834,0.00948045331261601,0,0,0,0,0.00464787967119417,0,0,0,0,0,0,0,0,-0.00883811881712494,0,0,0,0.00916699940087762,0,0
X000858.SZ,0.148292673840132,0,0,0,0.182893020650595,0.0215542589591268,0,0,0,0,0,0,0.00989601442693258,0,0,0,0,0,0,0,-0.00434554397577334,0,0,0,0,0,0.0687187705869624,-0.0220346032073809,-0.012008833846422,0,0,0,0,0.178927842316371,0,0,0,0,0,0.230911227100883,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242227686608905,0,0,0,0,0,0
X002415.SZ,0,0.113023589124801,0,0,0,0,0,0,0,0.169198192124722,0,0,0,0,0,0,0,0,0,0,0,0,0.0841822273390691,0,0,-0.03051396280399,0,0.0137140210293033,0,0,0,0,0,0,0,0,0,0.0995994744307861,0,0.0616360248037556,0,0,0,0,0,-0.101416328315391,0,0,0,-0.108122891466861,0.0139437695776549,0.00528239106762797,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.170385710105354,0,0,0,0,0,0,0,-0.0181530850093038,0,0,0,0,0,0,0,0,0,0,-0.0311630446825292,0,0,0,0,0,0,0,0.47626530659382,0,0,0,0,0.150435537529508,0.0701540276711723,0,0,0,0,0.041294036035223,0,0,0,0,0,0,0,0,0,0,0,0.0210594233655014,0,0
X000568.SZ,0,0.372139973774008,0,0.186654771269439,0,0,0,0,0,0,0,0,0,0,-0.0660696290877795,0.0310538565148013,0,0,0,0,0,0,0,0,0,-0.000943593984802036,0,0,0,0,0,0,0,0.0643366937217951,0,0,0,-0.0685399896525693,0.0338147129040795,0.094255192305595,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.00446811889275687,0,0,0,0,0,0,0
X600276.SH,0,0.176863431148328,0,0,0,0,0,0,0,0.0954640120902828,0,0,0.0728908291198207,0,0,0,0,0,0,0,0,0,0,0,-0.118837869429925,0,0,0,0,0,0,0,0,0.223541400929702,0,0,0,-0.052334571783923,0,0,0,-0.0184108992540101,0,0,0,-0.24278940984701,0,0.47065234417207,0,-0.228332387569773,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.311217403603626,0.0302880030393272,0,0,0,0,0.0600177574306202,0,0,0,0,0,0,0,-0.202897639753232,0,0,0.103720901369059,0,0,0,0,0,0,0.0331518470575105,0,0,0,-0.0405015030290077,0,0.109127537208136,0,0,0,0,0,0.0632355080594526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0471267586938377,0,0,-0.0253637847411175,0,0,0.0368013494760948,0,0,0.139910525861877,0,0,0,0,0,0.077434219870203,0,0,0.0888791690852443,-0.0176682720113269,0,5.42101086242752e-20,0,-0.237787402450885,0,0.0649890054384497,0,0,0,0,0,0,0,0,0.0590048685724151,0.0612488115258032,0,0,0,0,0,0,0,-0.207910337615534,0,-0.00210808120829027,0,0,0,0,0.0262380874529187,0,0
X600104.SH,0,0,0,0,0,0,0.0568626387677708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15657812065152,0,0,0,-0.0171153608905366,0,0,0.0388158391372154,0,0,0.0898533573834823,0,0.159014433960388,0.0224863755663334,0.0627592094436389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436818126708245,0,0,-0.0307788223556422,0,0,0,0,0,0
X600690.SH,0,0,0.125972426107012,0,0,0.0379649616357927,0,-0.0179518256484514,0,0,0,0.00194032444240495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229732113253653,0,-0.00393103916597065,0,0,0,0,0,0,0,0.215982810061213,0,0,0,0,0,0,0,0,0,-0.0527456504532889,0.0745983944854031,0,0,0,0,0,-0.041724203586087,0,0
