,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X002292.SZ,X600703.SH,X000100.SZ,X600741.SH,X600066.SH,X600031.SH,X600118.SH,X002506.SZ,X002236.SZ,X002241.SZ,X000559.SZ,X002475.SZ,X000568.SZ,X600372.SH,X000157.SZ,X600177.SH,X002085.SZ,X000338.SZ,X002074.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002465.SZ,X600867.SH,X601877.SH,X002049.SZ,X600498.SH,X002180.SZ,X002007.SZ,X000869.SZ,X002456.SZ,X000981.SZ,X300001.SZ,X002512.SZ,X000623.SZ,X000977.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.125028037655951,0,0,0.339612137694189,0,0,0,0,0,-0.0637701166745346,0,0,0,0,0,0,0,0,0,0,0.0118988686971275,0,0,0,0,0,0,0,0,0,0,0,-0.0205267840667554,0,0,0,0.0207995071359716,0,0,0.0577849055362303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0.0128941496462661,0,0.14669363414704,0.116006423835747,0,0,0,0,0.0130749839491875,0,0,0,0,0,0.303818588082616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869464641006097,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0067118633830809,-0.00218213639667532,0,0,0,0,0,0
X002415.SZ,0,0.18309231113685,0,0,0,0,0,0,0,0,0,0,0,0.282290025509548,0,0,-0.0110027788107156,0,0.0377315071567777,0,0.0351863317400029,0,0,0,0,0,0,0.0646108396003085,0,0.0255190790114895,0,0,0,0,0,0.0703837746638288,2.16840434497101e-19,0,0,0,0,0,0.182908484947919,0,2.16840434497101e-19,0,0,0,0,0,0.0166072138799034,0.0848637998255466,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.396884833601706,0,0,0,0.0116846753493366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216710782464996,0,0,0.00309211043313816,0,0,0,0,-0.0545580074606511,0,0,0,0,0.155852456736995,0,0,0,0,0.0652804402026679,0.118117498506196,0,0,0.0388239960585412,0,0.0334139570823554,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.188713376533395,0,0,0.121712504909552,0,0,0.0282472546540684,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0918009325148226,0,0.251493599196948,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0231341687543839,0.092706602260608,0.0454956753103449,0,0,0,0,0.0192907381341823,0,0,0,0,0,0.0183961491580871,0,0,0,0,0,0,0
X002304.SZ,0.0195573332373261,0.283819248620369,0,0,0,0,0,0,0,0.147747661614438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128664605072435,0.0176859105891757,0,0,0.0842574794926146,0,0,0,0,0,0,0,3.46944695195361e-18,0.0751380342667604,0,0,0,0,0.0149842276607116,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0135107821637043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25567677755267,0,0,0.0575119614950847,0,0,0,0,0,0,0,0,0.0573947324537415,0.000159286625459081,0,0,0,0,0,0,0,0,0,0,-0.00920000212134019,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00742796966939796,0.0705234961063899,0,0.193627595494023,0,0,0,0,0.0829594601608476,0,0,0.0733024839451576,0,0,0,0.204925460140574,0,0,-1.0842021724855e-19,0,0.0241307148491428,0,0,0,0.106164294611022,0,0,0,0,0,0,0,0.00817728156606634,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.206612490746831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11332189035987,0,0,0,0,0,0,0,0,0,0.00964535482468526,0,0,0,0.177693833408555,0,0.0832467868424363,0,0.0668146589499647,0.0846237484119325,0.0775212010719805,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0.0197771118475689,0,0,0.0184510390176781,0,0.0307044879454975,0,0,0,0,0,0,0,0.16921976365594,0,0,0.0263926262564476,0,0,0,0,0.0297115130517062,0,0,0,0,0.227649234662964,0.0340501222827387,0.0699048987472019,0,0,0,0,0,0,0,0,0,0,0.0803585723551104,0.0406683511740271,0,0.107213313593829,0,0.0638193670462034,0,0,0,0,0,-0.0252804761884879,0,0,0,0,0,0,0
X600690.SH,0,0,0,-0.323532601734133,0,0,0,0,0,0,0,0,0.133313848023825,0,0,0,0.0318518254065601,0.121605238138569,0,0,0,-0.0302730064442793,0,0,0,0.476848902094598,0,0,0,0.156436618169761,0,0,0,0,0.159275083182792,-0.0282178895167701,-0.362598060664283,0,0,-0.124241772240355,0,0,0,0,0.121317422615127,0,0,0,0,0,0.0700271699802013,-0.318780650064407,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.180798648282387,0,0,0,-0.438451330103152,0,-0.148673187029857,0.254358178248866,0.0525529848093295,0,0,0,0,0.0771384860742381,0,0,0,0,0.135299397113633,0,0,0,0,0.365221583632266,0,0,0,0.414144634866466,-0.132016866186075,0.0202002836956518,-0.0239048170368053,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027562434124582,0.09842587444464,0,0,0,0,0,0.187533292774838,0,0,0,0.0566156905842554,0,0,0,0,0.0325487538652127,0,0.0104542934850613,0.0343568251806644,0,0,0,0,0.179963151347962,0,0,0,0.136645701312193,0,0,0,0,0,0,0,0,0
