,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X002236.SZ,X600271.SH,X600031.SH,X000100.SZ,X000568.SZ,X600118.SH,X002475.SZ,X600177.SH,X002456.SZ,X002292.SZ,X000338.SZ,X000157.SZ,X000559.SZ,X600372.SH,X002007.SZ,X300003.SZ,X002180.SZ,X600867.SH,X002506.SZ,X600522.SH,X300124.SZ,X002074.SZ,X601877.SH,X002085.SZ,X002294.SZ,X600089.SH,X600498.SH,X002508.SZ,X002426.SZ,X000050.SZ,X002249.SZ,X600418.SH,X000981.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0.140139246509678,0,0,0,0,0,0,0,0.0647708452401447,0,0,0,0,0,0.0402907252010695,0,0,0.0739231943129657,0,0.0877494257647842,0,0.0387842972478222,0,0,0,0,0,0,0.0255245632811252,0,0,0.051596834121519,0.0858447309398348,0,0,0.138416996598571,0,0.0387562043325156,0.00959442313643616,0,0,0,0,0,0,0.037555911002497,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684416159981034,0,0,0.545048853969347,0,0.114062809948287,0,0,0,-0.0776171360687643,0,0,0,0,0.0400776608339715,0,0,0.0931086949156875,0,0.073069896242122,-0.00545030758774628,0,0,0,0,0,0,0,0,-0.0412023713898313,0,0,0,-0.127862905876461,-0.0117531537689223,0,-0.00844689252260408,0,0.0346697283979519,0,0,0,0,0
X600741.SH,0,0.24992672228128,0,0,0.157750286116228,0,0,0,0.0171077598111372,0,0,0,0,0,0,-0.0365469402017039,0,0,0,0,0,0,0.266359898198141,0.0174922658002412,0,0,0,0,0,0,0.0596567741845912,0.115686902999436,0,0,0,0,0,0,0,0,0,0,0,-0.0727940244080075,0,0.0606629923454356,0.198563923802798,0.0243975546312063,0,0,-0.0136789800524748,0.019085549988246,0,0,0,0,0,0
X600066.SH,0,0,0.0234955355648674,0,0,0,0,0,0.151222163777123,0,0,0,0.367122263301697,0,0,0.117267671519176,0,0,0,0,0,0,0,0,0,0,0,-0.541470039873266,0,0,0,0,0,0,0.102580332636676,0,0.138132537401622,0.158746216611572,0,-0.240471916050362,0,0,0.054971943507944,0.299715383300438,0,0,0,-0.00980737058810895,0.0280571422377948,0,0,0.0907426078724881,-0.322944896201073,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.309165340608658,0,0,0,0.0269500588802333,0,0,0,0,0,0,0,0,0,0,0,0.262655961456518,0,0.0134338127281998,0,0.0587028399606841,0,0,0,0.337491122981639,0,0,0,0,0,0.14205908144503,0,0,0.142041281252348,0.0283320829160346,-0.350510554579115,0,0,0,-0.0273640616465527,0.0230831179113013,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0397425859363542,0,0,0,0,0.0175536093027942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996086501621711,0.0599467328923375,0,0,0.123832772015451,0,0.0557952561695391,0,0.00858888987618708,0,0,0.0907431851825019,0,0,0,0,0,0,0,0,0,0.0657975832843321,0,0,0.0142531284100458,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259575214876802,0,0,0,0.0504993327143978,0,0,0.0526885184974773,0.088797487034707,-0.0502479665718223,-0.107368496509408,0.019704857786972,0,0,0,0,0,0,0,0,0,0.128255169486962,-0.180364756202327,0,0,0.0457581099734753,0,0,0,0,-0.0387863795557251,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.0784848642224522,0,0,0,0,0,0,0,0,0.0668423435686218,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0637102770760824,0,0,0,0,0,0.0902004312945564,0,0,0,0,0,-0.0316860365998743,0.0790834422976261,0,0,-0.00219696607507926,0,0,-0.0282344637713578,-0.0479589548557572,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0114807848883203,0,0,0.0181071395529467,0,0,0,0,0,0,0,0,0,0.0702594360443712,0,0,0,0,-0.0335110316762953,0,0,0.0538470889194864,0,-0.00836852112443191,0,0,0,0,-0.0268537190811835,0,0,0.0309203347421996,0,0,0,0,0,0.0384420139521671,0.120209049388801,0,0,0,0,0,-0.0277219857023319,0.101097796910459,0,0,0,0,0,0
X000568.SZ,0.113663056572077,0,0.132258036047015,0,0.339351204410898,0,0.11381341032264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778082637523602,0,0,0,0,0,0,0,0.0432369103334539,0,0,0,0,0,-0.016932528852035,0,0,0,0,0,0,0,0,0,-0.00557616767112101,0,0,0,0.0419861270777638,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.0133149016261078,0,0,0,0,0,0,0,0,0,0,0,0.0492225346706909,0,0,0,0,0,0,0,0,0,0,0,0.384082570045223,0,0,0,-0.0387966554262966,0,0,0,0,0.0343210224290575,0,0,0,0.0232821959179182,0,0,0.0917307082669774,0,0,0,0,0,0,0.0129155236131106,0,0,0,0,0,0
X002475.SZ,0,0,0.126660609836248,0,-0.0416251257479831,-1.07835983526778,0,0,0,0.154840247920932,0,0,0,0,0.106850285567292,0,0,0,-0.656977219543307,0,0,0,0,0.281099516143067,0,0,0,0,0,0,0,0.127564903089217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109823913502025,0,0,0,0,0,0,0
X600177.SH,0,0,0.0101105979733667,0,0.0647107376475678,0,0,0,0,0.122632818941027,0,0,0.245825736724071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337563957917087,0,-6.93889390390723e-18,0,0,0,0,0.0143641255978469,0,0,0,0,0,0,0.0113005730818594,0,0,0.115321915640306,-0.154295807942093,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19865973403725,0.0813808082043933,0,0,0,0,0,0.00739357474450469,0,0,0.0303958724190695,0,0,0,0,0,0,0,0,0,0,0,0,0.0394263455391282,0.311688458231434,0,0,0,0,0.0268098485797603,0.371906797050313,0,0,0,-0.0953189399854247,0,-0.127358265012159,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188112292987173,0.0695769031971617,0.105561666695986,0,0,0,0,0,0,0.0912456486689249,0,0,0,0,0.0759288793700825,0,0,0,0,0.0899738763414615,0.0616768003379624,0,0.026899604924247,0,0,0,0,0,0,0,0.353883807055952,0.035658267025185,0,0.091858662680647,0,0,0.0713548631144769,0.00883633637349484,0,0,0,0,0,0
X000338.SZ,0,-0.0924994091987342,0.0091199712646249,0,0,-0.0907963242176623,0,0,0,0,0,0,0,0,-0.034238420736248,0,0,0,0,0.117451328898614,0.031818130739091,0,0,0,0,0,0,0.0639710901708991,0,-3.46944695195361e-18,0,0,0,0,0.052689815742356,0,0,-0.0791470405463863,0,0,0,0,0,0.161364520483961,0,0,0,-0.0337968570375332,0,0,0,-0.0187136094404846,0,0,0,0,0,0
X000157.SZ,0,0,-0.0169467391503264,0,0,0,0,0,0,0,0,0.107620498546542,0,0,0,0,0,0.205339780364907,0,0,0.0778227708498285,0,0,0,0.0153865464496512,0.00176376579785544,0,0,0,0.0318397866267834,0,0,0,0.0219732998728105,0,0,0,0,0,0,0,0,0,0,0,0,0.0878528958067294,0,-0.0160375364027158,0,-0.0316774849076028,0.0123929137955932,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.132637079183238,0,0.0235971909997847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839569643852813,0,0,0.142677658413428,0.0783707962495223,0,0.123735306006833,0,0,-0.0667401367361641,0,0,-0.0265051396905768,0,0,0,-0.0649430773603317,0,0.235324045420052,0.131659793668596,0.0476036171010251,0,0,0.0985802266880378,0,-0.0184167608780622,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0227048861913923,0,0,0,0,-0.0464678306785807,0,0,0,-0.0336540316044958,0,0,0,0,0,0,0.496021374970688,0,0,0.0640308670343232,0,0,0,0,0,0.198768844181514,0,0,0,0,0.0171396514210865,0,0,0,0.0120390782459853,0,0,0,0,0,0,0,0.116069786332306,0,0.0333052520508963,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0.0222075419249236,-0.255124226523454,0,0,0,0,0,0.0782715389159115,0,0,0,0,0,0,0,0,0,0.0174371424898672,0,0,0,0,0,0.20665691610852,0,0,0.349136044805495,0,0,0.0787397642467097,0,0,0.0186345278234816,0,0,0,0,0,0.360584998309004,0,0,0,0,0,0,0,0,0,0.0164944129434301,0,0.148280772361565,0,0,-0.084990587065388,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0915855056135014,0,0,0,0,0,0,0,0,0,0.135825583882525,-0.0753567329885055,0.0642201403559566,0,0,0,0,0,0.157359540110004,0,0,0,0,0,0,-0.0410864672387889,0,0,0.252688910680038,0,0,0,0,0,0,0.0212978585885775,0,0.0844083664088039,0,0,0,-0.0640793244934564,0.0149903475089641,-0.108784149597227,0,0,0,0,0
X002180.SZ,0,0,0.157271717680728,0,-0.109295689753144,0.103678681206918,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.16685608784693,0,0,0,0,0,-0.028524905452759,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.221043439405943,0.0447921679316222,-0.0255728686299851,0,0.0481573316735251,0,0,0,0,0,0,0
X600867.SH,0,0.0948391961194556,0.0641588990582699,0,0,0,0,0,0,0,0,0,0,0,0.0386134569457986,0.100077135349487,0,0,0,0.0560440931295456,0,-0.0595791165843472,0,0.0671755617521083,0,0,0,0,0,0,0,0,0,0,-0.0453712111084158,0,0,0,0,0,0,0,0,0,0,0,-0.067229399417949,0,0.0744720052250774,0,-0.0382060814114034,0,0,0,0,0,0,0
X002506.SZ,0,0,-0.0582224704219937,0,0,0,0.00712312044055496,0,0,0,0,0,0,0,0.190848042589499,0,0,0,0,0,0.111799781941015,0,0,0,0,0,0,0,0,0,0,-0.00702867120570861,0,0,0.128031049133423,-2.71050543121376e-20,-0.0199477125990555,0,0,0,0,0,0,0,0,0.0154478108848667,0.306956625450644,-0.000353939803907832,0.00391044802085695,0,-0.0536013146304907,0,0,0,0,0.199918222313793,0,0
X600522.SH,0,0,0,-0.151276077639011,0.252818188114222,0,0,0,0.0802530076148751,0,0,0,0,0.0133774284138651,0,0,0,0,0,0,0,0,0,0,0.158420058305704,0,0,0,0,0.117316448972859,0,0.0290985989558951,0,0.0647237518555424,0,0,0,6.93889390390723e-18,0.240859187387004,0,0,0,0.0526914614710374,0.00459582403920279,0.187531051074125,-0.089480395916194,-6.93889390390723e-18,0,0,0,0.104113851300686,-0.0796829634525236,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089992653659315,0,0,0,0,0,0.143786328181305,0,0,0,0.070524384223151,0,0,0.079520476755859,0,0,0.140530184327151,0.0587194643301971,0,0,0,0,0,0.0118339380741881,0,0,0,0,0,0.0426293989800644,0.0381534451661998,0,0,0.0368587714133639,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0.0570825008750482,0,0.143662210769477,0,0,0,0,0.113578405326483,0,0,0,0,0,0,0,0,0,-0.0912902435823014,0,0,0,0,0,0,0,0,0.025587748383249,0,0,0,-0.264416079017332,0,-0.149588771764026,0,0.108014378574394,0,0,0,0.101558079332992,0,0.289254640365571,0,0,0,0,0.415426989756294,0,0.0306629542562544,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150597153298676,0,0,0,0.0706244517606161,0.315615516170719,0,0.129083552685099,0.13546138002687,0,0,0.0311623783887957,0,0.366867458099968,0,0,0,0,0,0,0,0,0,0,0,0.115180216082763,0,-0.00921429113182997,0,0,0,0,0,0,0
X002085.SZ,0,-0.161672648352318,-0.0404468778266629,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.185798285517502,0,0,0,0,0.0952795713089936,0,0,0.122671460870837,0.0592205315680518,0,0,0,0,0,0.0605819616473779,0.12776866331303,0,-0.00493991464124655,0,0,0,0,0,0,0,0,0.00176257580910381,0.0233230941898035,0,0,0.0184469823303467,-0.00596677215644712,0,0,0,0,0,0
X002294.SZ,0.0490410511935395,0,0,0,0,0,0,0,0,0.0425804469387106,0.0236727339023481,0,0.152897235482378,0,0,0,0,0,0,0,0.0188651023483297,0,0.00961803601314073,0,0,0,0,0,0,0.0698152304977952,0,0,0,0,0,0,0.0466626424876614,0.037643722907701,0,0,0,0.0135429360619003,0.0901579419719407,0,0,-0.0374403569714743,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.161693822354916,0,0,0.111785180704243,0,0,0,0,0,0,0,0,0,0.202534672454553,0.0345646878814991,0,0,0,0,0.0362553621844621,0.0258183682372615,0,0.0141433055585583,0,0,0.0327870126299647,0,0,0,0,0,0,0.0547298999065651,0,-0.00880049104497177,1.0842021724855e-19,0,0,0.0345251888027025,0,0,0.00895106902753037,0.0554886248839629,0,0,0,0,0,0
X600498.SH,0,0.0259488288372141,0.0342576808234989,0,0,0,0,0,0,0,0,0,0.0388878831630756,0,0,0,0,0,0,0,0.155211032252842,0,0,0.0630295475119891,0,0,0,0,0.0504512785852265,0.10329447408089,0,0,0,0,0,0.229851011983721,0,0,0,0.183868671096217,0,0,0,0,0,0.0586199915902222,0,0,0.153401018864664,0,0.0119966968228182,0.036521396072979,0,0,0,0,0,0
X002508.SZ,0,0,0.0306501701182226,0,0.388955774049611,0,0,0,0,0,0,0,0,0,0,0.0256746366189461,0,0,0,0,0,0,0,0,0,-0.0393840180735677,0,0,0,0,0,0,0,0,0.027615034147701,0,0,0.0903120316803435,0,0,0,0,0,0.0460188539508147,-0.0265820108721146,0,0,-0.0690170157936696,0,0,-0.0903577971189238,0,0.0569893042640678,0,0,0,0,0
X002426.SZ,0,0,0,0,0.0589846449545645,0,0,0,0,0,0,0,0,0,0.0304894562376307,0,0,0,0,0,0,0,0,0,0.0395775586710656,0,0,0.231700526098986,0.00689415365138606,0,0,-0.132377565743107,0,0,0.231107828225561,0,0.246602219628709,-0.00386832078992976,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667057703405978,0.0859359919661291,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.0969224470980733,0,0,0,0,0,0.0841890613885577,0,0,0,0,0,0,0,0,0,0.0833468597759279,0,0,0.214662944003434,0,0,0,0,0,0.505058229590075,0.0288863428260833,0,0,0.194177324461164,0,0,0,0,0,0,0,0,0,0.0400571904709392,0,0,0,0.0312995938359456,0,0,0,0,0,0
X002249.SZ,0,0.0482152320557987,0,0.0442836492765635,0,0,0,0,-0.210112619749292,-0.0384887782735555,0,0,0,0,0.305520395288136,-0.517791596549946,0,0,0,0,0.0237451001204191,-0.172594829653134,0,-0.125397459222251,0.190438822244466,0,0,0,0.201407458136678,0,0,0,-0.283999050395856,0,0,0,0,0,0,-0.301388927815525,0,0.256781471600699,0,0,0.485403216173803,0,0,0.0205184882068887,0,0,-0.0453598611562555,0.194789866919475,0,0,0,0,0,0
X600418.SH,0,0,-0.119561867305277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120165942207228,0,0,0.0551517788495702,0,0,0,0.241140441227547,0,0.0749853925229127,-0.0725714741875009,0,0,0.0703293796049151,0.0410842433616592,0,0,0.128178343364283,-0.0339616575360111,0.149094270070467,0,0,0,0,0,0,0,-0.0847540470915498,0,0,0,0,0,0
X000981.SZ,0,0.0972575883889519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336628541875343,0,0,0,0,0,0,0,-0.57103080127203,0,0,0,0.116175312005309,0,0,-0.189122992650169,0,0.187430187318588,0,0,0,0,0.266379883128777,0.20616930376023,0,0,0,0,0.190316607657078,0.368560451452778,0,0,0,0.172706472612577,0,0,-0.580590558146308,0,0,0,0,0,0
X600487.SH,0,0,0,0,-0.203805956168758,0,0,0,0,0,0,0,0,0,-0.190985866479844,0,0,0,0,0,-0.155642612773919,-0.116533243597948,0,0,0.34633783756402,0,0,0.0115812628470639,0.338861241117463,0,0,0,-0.213088818404807,0,0,0,0,-0.304177599480819,0,0,0,0.477637624686721,-0.0832408750236396,0,0,-0.36803982508965,0,0,0,0,-0.418172424698935,0.172400195942337,0,0.406453182839592,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.101420911367764,0,0,0,0,0,0,-0.0709115202947043,0,0,0,0,0,0.0217726299228333,0,-0.0509115917877948,0,0,0,0,0.0283911589699516,-0.00185228213989367,0,0,0,0,-0.0254518744292102,0,0,-0.0152564726540431,0.0466787444225803,0,0,0,0,0,0,0,0,-0.0338938297784178,0,0,0.00784736306426223,0,-0.00240435203237984,0,0,0,0,0
Slope,0.160334173128289,0,0,0,-0.0956618480298605,0,0,0,0,0,0,0,0,0,0.738785663956955,-0.117496041034456,0,0,0,0,0,0,0,0,0,0,0,0,-0.459661413344605,0.328472328345283,-0.154381531931789,0,0,0,0,0,0,0,-0.0216305242713977,0,0,0,-0.15092902273568,0,-0.319129940695322,-0.397071525927448,0,0,0,0,0,0.426637982924296,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00350394654838383,0,0,-0.0499032801821509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414389618511067,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.00730001828528869,0,0,0,0,-0.0564224793692206,0,0,0,0,0,0,0.0795636685775616,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0574823489206169,0,0,0,0.148020939276439,0,-0.0534346228172557,-0.163482534809674,0,0,0,0,0,0,-0.12013349143568,-0.0903566732454479,0,0.140713930264201,0.085918681169433,0,0.155996398442251,0,0,0,0,0.0264364483127647,0,0,0.310386672660696,0,0,0,0
MKreturn,0,0,0.0372522044773335,-0.0135593999965384,0,8.67361737988404e-19,-0.112512398540641,0,0,0,0,0,0,-0.0722747531513066,-0.0437192089833062,0,0,0,0,0,0,0,0,-0.035333763518987,0,0,0,0,0,0,0,-0.0507994242765582,0,0,0,0,0,-0.0262821848008561,0,0,0,0.0536312189504892,0,0,0,0.108774627955661,0,0,0.0659524151727756,0,-0.00120907985202298,0,0,0,0,0,0,0
MKvol,0,0.00291721214130838,0,0.00145661674224385,0,0,0,0,0,0.00710106336037274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00586929088293062,0,0.000649038584864544,0,0,0,0.00946176301923776,0,0,0,0,-0.00363307385866741,0.0138287048600112,0.000832029055275548,0,-0.00724469007809126,0,0,0,0,-0.0476174916750661,0,0
CarbonVol_Shenzhen,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,-0.000504322264403274,0,0,0,0,0,0,0,0,0,0,-0.019301439105933,0,0,0,0,0,0,0,-0.0119009885199293,0,0.0177401481604466,-0.0111192437900429,0,0,0.0144326186768779,0,0,0,0,0,0,0,0,0.0168173779072997,0,0,0,-0.00422234988788382,0.0251951104674985,0,0,0,0,0,0.136934829949182
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00245698357037193,0,0,0.0071600235840879,0,0,-0.00112813800803772,0,0,0,0,0,0,0,-0.00587872435244032,0,0.0042620052892932,0,0,0,0,-0.012959333279219,-0.000896648376612277,0.00317242017469285,0,0,0,0,0,-0.0055091335634231,0,0,0,0,0,0.00987448526772791,0,-0.00743136992636362,0,-0.00179385531069972,0,0,0.00237813544035512,0.00603511654277422,0,0,0,0,0,0
CarbonVol_Hubei,-0.0015664221294547,0,0,0,0,0,0,0,0,0,0,0,0.00147134193898086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136896049162663,0,0,0,0,0,0,0,0,0,0,0,-0.00528221962294439,0,0,0,0,0,0,0,-0.00282600273743779,0,0,0,0,0.0948881213604996,0,0
