,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600104.SH,X600809.SH,X600031.SH,X600690.SH,X000725.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X000338.SZ,X000625.SZ,X600703.SH,X000100.SZ,X600741.SH,X002371.SZ,X002129.SZ,X002049.SZ,X601877.SH,X002179.SZ,X002007.SZ,X000157.SZ,X002414.SZ,X600584.SH,X300142.SZ,X600183.SH,X000800.SZ,X002236.SZ,X601799.SH,X000066.SZ,X300003.SZ,X002074.SZ,X002008.SZ,X000799.SZ,X000547.SZ,X300146.SZ,X600118.SH,X002456.SZ,X002185.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.541087052937262,0,-0.237380892537693,0,0,0,0,0,0,0,0.0143860844604015,0,0,0,0,0,0.0588460516197102,0,0,0,0,-0.0177488931540717,0,0,0,0,0.00328378957070132,0,0,0,0,-0.0268755163979691,0,-0.0450079993334722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954207934684521,0.0220742322220181,0,0,0,0,0,0
X000858.SZ,0.178385812241135,0,0,0,0,0,0.104430251952695,0.318733329583692,0,0.0398001485138881,0,0,0,0,0,0,0,0,0,0,0,0.0177147409876433,0,0,0,0,0,0.0103012557937683,-0.00628155939659012,0,0,0,0,0,0,0.0687598019291494,0,0,0,0,-0.0269177310779227,0,0,0.0732240916081642,0,0,0,0,0,0,0,0,-0.00411169020327416,0,0,0,0.00396716648327453,0,0
X600276.SH,0,0,0,0,0,0,0.0229936360298107,0,0,0,0,0,0,0.0842151606156603,0.0341958643075788,0,0,0.0630281830644338,0,0,0,0,0,0,0,0,0.00790129986852623,0.0143023862075347,0.0377568168781746,0,0,0,0,0,0.0253337664840254,0,0,0,0,0,0,0.110213866327083,0.013938830265176,0,0,0,0,0,0,0,0,0.00797229762457722,0.00470516961031201,0,0,0,0.00339124248763104,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0430337124249398,0,0,0,0,0,0,0,0,0,0,0,0,0.0864100461700681,0,0.106747620547891,0,0,0,0,-0.132284159206432,0,-0.00700634689712714,0,0,0,0.171973709013523,0,0,0,0,0,0.0375410426696776,0,0,0,0,0,0,0,0.00921116783816632,-0.0243782020627053,0,0,0,-0.0104458696142039,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298561299073857,0,0.423778195448218,0,-0.0710553275337755,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.174319073321937,0,-0.0176082514638466,0,0,0,0,0,0,0,0,0,0,0,0,0.315489915272899,0,0,0,0.0121207275336205,0.00676513856760368,0,0,0,-0.00274112027143757,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0844510323658456,0,0,0.0888097763995214,0,-0.0214997991450493,0,0,0,0,0,-0.105870398395608,0,0,-1.73472347597681e-18,0,0,0,8.67361737988404e-19,0,0,0,0,0.234821970367026,0,0,0.0610020586909507,0.044457807143886,0,0,0,0,0,0.129089977622004,0,0,0,0,0.0482414830458985,0,0,0,0,-0.00286894705818003,-0.011393561838419,0,0,0,-0.0227552925759678,0,0
X002304.SZ,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.277264616652627,0,0,0,0,0,0,0,0,0,0,0,-0.0414917069163917,0,0,0,0,0,0,0,0.0964147410252773,0,0,0.105496486726775,0,0,0,0,0,0,0,0.230827256104388,0,0,0.2047856822176,0,0,0,0.0100285951761128,0,0,0,0.0104493084624529,0,0,0,0,-0.00377352756512859,0,0
X000568.SZ,0,0.287031938126941,0,0,0.0297799915974362,0,0.057863915546819,0,0,0.264912648958317,0.0978767198131316,0.157924914895363,0,0.0178645450462353,0,0,0,0,0,0.0192411858957815,0,-0.0475499885714357,0,0,0,0,0.047219906418771,0,0,0,0,0,0,0,0,0,0,0,0,-0.11265145656899,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.012745123782502,0,0,0,0,0.00636108963608892,0,0
X600104.SH,0,0,0,0,0.0209415735007101,0,-0.0248853298839526,0,0,-0.0825517209698135,0,0,0,0,0.109019906856966,0,0,0,0,0,0.147940139707946,0.142887272241678,0,0,0.218419088089894,0.00358843533437239,0,0.0902197260667302,0,0,0,0,0.039806971633101,0,8.67361737988404e-19,0,0.0550595851544398,0,0,0,0,0,0.162303890096098,0,0,0,0,0,0,0,0,0.0117861225763324,0,0,0,0,-0.0215131744487878,0,0
X600809.SH,0,0,0,0,0,0,0.243338258535191,0,0,0,0,0.0763071193072891,0,0,0,0,0,0.138323647408775,0.107127582448979,-0.0666267009793053,0,-0.165395529672038,0,0,0,0,0,0,0,0,0,0,-0.313163409013008,0,0,0,0,0,0,0,0,0,0,0.196228486037773,0,0,0,0,0,0.0279155781614303,0,0.00865764793619031,0.074684185087287,0,0,0,0.0102726486719113,0,0
X600031.SH,0,0,0,0,0,0,0.0524335063360712,0,0,0.116848060319482,0,0,0,0.0421888534603992,-0.0238142850862145,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112202055810128,0,0.0958145747451602,0.280012485852485,-0.00505799362828188,0.213812340918093,0,0,0,0,0.278768397949165,-0.144261767298201,-0.0632200619278476,0.0620140774791144,0,0.112474344702017,0,0,0,0,0,0,0,0,0,0,0,0,-0.00356368646635216,0,0
X600690.SH,0,0,0,0,0,0.108867168034113,-0.163686666482891,0,0.294795920613053,0.424725437157681,0,0,0,0.13717085162878,0,-0.034701292055164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075262747633575,0,0,-0.00956701306291061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249624072179926,0,0,0,-0.00651932198736403,0,0
X000725.SZ,0,0,0,0.0176489121354982,0.0186233807132894,0,0,0,0,-0.048829953892922,0,0.014186139890522,0,0,0,0,0,0,0,0.150431225781188,0,0.0403947500240612,0.030073986040957,0.40326985643742,0,0.155934000833836,0,0.0451545876856532,0.128851601367521,0,0,-0.0425299895151486,0,0.0195788189182912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.00402404984369448,0,0
X000661.SZ,0,0,0,0,0,0,0,0,-0.139527743140854,0,0.279601789930548,0,0,0,0,-0.00805753185022263,0,0,0,0,0,0,0,0,0,-0.0463817166296939,0.127995460378271,0,-0.270751488636512,0,0.192661409625637,0,0,0,0.361146480414896,0,0,0,0.0283053850004486,0,0,0,0,0,0.31356239503733,0,0,0,0,0,0,-0.0428483601557747,0,0,0,0,-0.00379262741488355,0,0
X300124.SZ,0,0,0,0,0,0,-0.0797033615932155,0,0.222727721554916,0,0,0,0,0,0,-0.0391864945531619,0,0,0.0979463168424417,0,0,0.00435100823541687,0,0.337248891639421,0,0.0898084398296086,0,0,0,0,0,0,0,0,0,0,0.0413243568712256,0,0,0,0,0.107252570012513,0,0,0,0,0,0,0,0,0,0.0396203127869879,0,0,0,0,0.000126005836715721,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.0889508240226104,0,0,0,0,0,0.186461166666803,0,0,0,0,0.0441952860932328,0,0,0,0,0,0,0,0,0.0864054462131649,0,0,0,0,0.0064105548811025,0,0.0283018821017821,0,0,0,0,-8.67361737988404e-19,0,0,0.0386126431705863,0,0.0868609149913346,0,0,0,0,-0.0775701119284846,0,0.0222534727524882,0,0,0,0,-0.00110839234463868,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726694088817372,0,0,0.0519171255173451,0,0,0,0.0304583568280987,0,0,0,0,0,0,0,0,0,0.00603769113107731,0,0,0,0,0,0,0,0,0.0275133118246912,0,0,0,0,0,0,0,0,0,0,-0.00154528013839537,0,0,0,-0.0021745759695645,0,0
X000596.SZ,0,0,0,0,0.320505593293932,0,0,0.105284838820676,0,0.104404424227141,0,0.0198012411101896,0,0,0,0,0,0,0,0,0,-0.0466880221826519,0,0,0,-0.0833204413314878,0.0289884409561553,0,0.156381384332734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225890460468428,0.0122786579401842,0,0,0,0,0,0,0,0,0,0,0,0.0125688569092071,0,0
X300014.SZ,0,0,0,0,0,0,0.00647268904825869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231747923675278,0,-0.0153391500794897,-0.0543618382270837,0,0,0,0,0,0,-0.166544449389204,0,0,0,0,0,0,0.129454391515371,0,0,0.31302863802795,0,0.0613102859397207,0.207290011910719,0,0,0,0,-0.189187185488732,0,0,-0.0375267521953748,0,0,0,0.00909085351063689,0,0
X002241.SZ,0,0,0,0.162291199172484,0.705504929626122,0,0,0,0,0,0,0,0,0,0,0,0,0.0272612256921306,-0.0602650945230276,0,0,0,1.73472347597681e-18,0,0.00701983756439226,0,-0.00592529058032497,0,0,0,0,0,0,-0.0510725384586074,-0.0625908800698645,0,0.388214103989102,0,0,0,0,0,0,0.102156279710704,-0.0914429544818775,0,-0.124474580665362,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00685739604929576,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0906083116822198,0.0373834287873762,0,0,0,0,0.245386064647545,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316569605815936,0,0,0,0,0,0,0,0,0,0,0.0153645740893847,-0.0347439814278808,0,0.0129229353565957,0.165326033066645,0.22189299918355,-0.15508670092579,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0
X000625.SZ,-0.0965388991547185,0,0,-0.976801592952841,0,0,0,0,0,0,0,0,0.109415212132349,0,0.424642400886604,0,0,0,0,0,0,0,0,0.0284597453278472,0,0,0,0,0,0.446688265381253,0,0,0,0,0.117213593454316,0,0.582054666415805,0,0,-0.211224238069152,0,-0.106496848656163,0,0,0,0.0474164077891856,0,0,0,0,0,0.024222623309891,0.0213000263011361,0,0,0,-0.00693466429467449,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.136381148209015,0.0944490759419562,0,0,0,0.0499684458040787,0,0,0,0,0,0,0,0,0,0.132487034996911,0,0,0,0,0,0,0,0,-0.0509044433073958,0,0,0,0,0.236804920095944,0,0.0726060640140024,0.191887013158506,0,-0.0473373858336317,0,0,0,0,0,0,0.0296726208272346,0,0,0,0,-0.00955456480608859,0,0
X000100.SZ,0,0,0,0,0,0,-0.238007138380502,0,0,0,0,0,0.478085862369053,0,0,0,0,0,0.120255998056503,-0.0394832279167749,0,0,0,0,0,0,0,0,0,0,0,0,0.0389837422655362,0,0,0,0,0,0,0,0,0,0.133262938170906,0,0,0,0,0.211444564403626,0,0,0,0,0.0030443911504005,0,0,0,-0.00457046507577472,0,0
