,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000625.SZ,X002008.SZ,X600809.SH,X600487.SH,X601877.SH,X002508.SZ,X002241.SZ,X600066.SH,X000100.SZ,X002456.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600867.SH,X600271.SH,X600522.SH,X600089.SH,X000596.SZ,X600177.SH,X000157.SZ,X600566.SH,X000981.SZ,X002085.SZ,X600498.SH,X300136.SZ,X300142.SZ,X000661.SZ,X002179.SZ,X600707.SH,X600699.SH,X600118.SH,X002180.SZ,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002008.SZ,0,0,0.260363234790378,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0.0834424632965585,0,0,0,0,0,0.168184881182481,0.218502974704316,0,0,0,0,0,0,0,0,0.112500170465265,0,0.0476324065977469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280044865073923,0,0,0.302538643352127,0,0.0123579602535915,0,-0.245524385306737,0,0,0,0,0
X600809.SH,0,0,0,0,0.304362779665843,0,0.196918873733236,0,0,0,0,0,-0.0570816325878353,0,-0.0169713630108209,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.209457933090152,0,0.0444480587112811,0,0,0,0,-0.135400740398419,0,0.058104873526062,0,0,0,0,0.0978499484037855,0.0390944431521902,-0.0853479631583958,0,0,0,0,0,0,0.030124768775448,0,0,-0.00912723253532153,0.0272575646356195,0,0,0,0,0,0
X600487.SH,0,0,0.0971364612440711,0,0,0,0,0,0.245979182612037,0,0,0,0,0.0985756091131564,0,0.122309902154496,0,0,0.129426052985464,0,0,0.196564999064181,0,0,0.103648899289128,0.162730023209484,0,0,0.0161723148283459,0,0,0,0.0425424774114907,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0223774836991392,0,0,0,0,0,0.0118596516292936,-2.16840434497101e-19,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.00617730435398457,0,0,0,0,0,0,0,0.0949146495260619,0,0,0,-0.199071052139196,0,0.364316278556772,0,0,0,0.0522807794398062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000415637368067669,0.0945485593830553,0.367517547398958,0,0,0,0.417243615711617,0,0,0,0,0.0434419223849958,0,-0.13641492825312,0,0,0,0,0
X002508.SZ,0,0,0.0532203211002918,0.301251137138522,0,0,0.226096821886503,0,0,0,0,0,0,0,0,0.15003548644079,0,0,-0.0797589089730819,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0719191482341962,0.124886224858436,-0.0858507874839313,0,0.0852682404624489,0,0,0,0,-0.16407326748348,0,0.075993549782896,0,0,0,0,0,0,0,0,0,-0.0265674151276167,0.0198298266246101,0,0,0,0,0,0
X002241.SZ,0,0,0.0159072154679797,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318082794313478,0.139912191520801,0,0.0239224980314272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280396534051878,0,0,0,0,0,0,0,0,0,0.0527233917087359,0,0,0,0,0,0.102682720605482,-0.114187022086295,0,-0.0112539201280018,0.0411142220002459,0,0,0,0,0,0
X600066.SH,0,0,0.262482951059016,0,0,0,-0.0315086958014635,0,-0.321657119849999,0,0,0,0,0,0.0409876913904616,0,0,0,0,0,0.196221013987955,0.0616354173117358,0,0,0,0,0,0,0.374601155291395,0,0,0,0,0,0,0,0,0,0,0,0,0.00629441913332571,-0.0332048095555692,0,-0.00316839202408753,-0.20929548502544,0,0,0,-0.0852583821234757,0,-0.0321999969623238,0.0369040557646551,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.1187433996391,0,0,0,0,0,-0.00277261579460587,0,0,0,0.0954297426498297,0,0.243922453702846,0.113110938593422,0.0894513750924941,0,0,0,0,0,0,0,0,0,0.0497073448239655,0,0,0,0,0,0,0,0,0,0.0253684688805898,0,0.0130074283259786,0,0.184913249149923,0,0,0,0,0,0,0,0.0165734608558767,0,0,0,0,0,0
X002456.SZ,0,0,0.0988100707662961,0,-0.00879394151560804,0,-0.0566437937615229,0,0,-0.0534061940546316,0,-0.0837301375731942,0,0,0.133265041422469,0,0.58998768325122,0,0,0,0,0,0,0,0,0,0,0.0173534330532298,0,0,0,-0.233110368726177,0,0,0,0,0,0,0,0,0,0.412061805098794,0,0.0408093995136836,0,0,0,0,0,0,0,0,0.015770302910456,0,0,0,0,0,0
X300003.SZ,0,0.00228484157801927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731712065182027,0,0,0,0,-0.0791375441891529,0,0,-0.0653971645317264,0,0,0,0.0327111830696569,0,0.130976418900467,0,0,0,0,0,0,0,0,-0.136449640561206,0.15811476730269,0,0.0438751517679048,0,0.252730293985182,0,0,0,0,0,0,0.0285140800584086,1.73472347597681e-18,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.174875556720915,0,0,0,0,0,0,0,-0.159863225370749,0,0.0293663513777412,0.371035039949473,0,0,0.0766049276584534,0,0,0,0,0,0.242335821180465,0,0,0,0,0.296793966180634,0,0,0,0,0,0,0,0,0,0,0,-0.00671870786647948,0.0322023007736529,0,0,0,-0.0761899626447139,0,-4.33680868994202e-19,0,0,-0.0359393750896445,0.0442278913175972,0,0,0,0,0,0
X002294.SZ,0,0,0.147438066963193,0,0,0.211492483529286,0,0,0.0757323088269089,0,0.154937716046478,0,0.119573605433214,0,-0.0302665133640031,0,0,0,0,0,0,-0.0100178937120876,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198589056781017,0,0,0,0,0,0,0.11971548207485,-0.0691679541914947,0,0,0,0,0,0,0,0,0.0162853429299386,-0.0735659166218322,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0591886825013957,0,0,0,0,0,0,0,0,0.299804168039016,-0.0552157487092595,0,0,0,0,0,0,0,0,0,0,0.318517107842186,0,0,0,0,0,0,0,0,0,0,0.0955417578857546,0,0,0,0,0.0581723121081702,0,0,-0.0222805684598135,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207681838040792,0,-0.069692334026004,0,0.186597181699035,0,0,0.204776650502326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403334528821185,0.146211565037046,0,0,-0.0168433194896287,0,0,0,-0.0435414076270769,0,0,0,0.0154342361073359,0,-0.0594148311898907,0,0,0,0,0
X600522.SH,0,0,0.0307821043570547,0,0,0,0,0,0.0762850121638969,0,0.282687504946956,0,0,0,0,0,0,0,0.139988382167252,0,0.1841459911606,0.061461733935416,0,0.0210101458370858,0,0,0,0,0.086310107938723,0,0,0,0,0,0,0,0,0,0,0,0.00889422401171795,-0.0607754047784673,0,0,0.270447245545173,0,0,0,0,0,0,0.0184428239472499,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721171499283927,0,0.0385497965763058,0,0,0,0,0,0.0450830063972011,0,0.0374935204526299,0,0,0,0,0.0387671335236307,0,0,0,0.0220837796261812,0,0,0,0,0,0,0,0.0880703036480914,0,0,0,0,0,0,0,0,0,0,0,-0.00179193298164494,0,0,0,0,0,0
X000596.SZ,0.0896303366444615,0,0,0,0,0,0,0,0,0,0.0878727504456589,0.1620872756448,0,0,0,0,0,0,0,0.234443444149909,0,0.0195147058584357,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145943857428786,0,0,0,0,0,0,-0.11411807304594,0,0,-0.0284003834025514,0.05021236229972,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.00111961564511868,0,0,0,0,0,-0.077304730884027,0,0,0.0186308233199807,0,0,0,0,0,0,0,0,0,0.0112650124847063,0,0,0.117257501486056,0,0,-0.0115921068444601,0,0,0,0,0,0,0,0,0.0250739567083817,0.0117614838316469,0.00584627039333975,0,0,0,0,0,0,0.0467556907143123,0,0,0.00630334495040261,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.097676532694886,0,0,0,0,1.73472347597681e-18,0,0,0.102008554766541,0,0,0,0,0,0,0,0,0,0,0.164307527408543,0,0.0352843353054569,0,0,0,0,0,0,0.0514831769800735,0,-0.145250001986533,0,0.00967503692192249,0,0,0.0556825149362175,0,0,0,0.021306901437513,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.184664533336086,0,0,0,0,0,0,0,-0.0246223952794922,-0.0234181645384113,0,0,0,0,-0.130320757372983,0,0,0,0,0,0,0,0.0149934854225426,0,0,0,0,0,0,0,0.0353466233368206,0,0.0259393719037338,0.0174992927791547,0,0,0,0,0,-0.00996580937476825,0,-0.055651816032501,0.0729231292614227,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.179494590490173,0,0,0.0925701825900673,0,0.0349291635759759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551881216734567,0,0,0,0,0,0,0,0,0,0,0,0,-0.00433499854339876,0,-0.00584264534501731,0,0,0,0,0,0,0,-0.0180930354524074,0.00309205651636281,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.180891817770638,0,0.0844760548264795,0,-0.0695299936319863,0,0,0,0,0.0892438807186234,0,-0.0914614637339138,0,0.0279965055811531,0,0,0.0718113151930741,0,0,0,0,0,0,-0.0281553355714147,0,0,0.0345715072223966,0,0,0,0,0,0,0,0,0,0,0,0,-0.000118537357011301,0,0,0,0,0,0.0404916174484029,0.0595834346458723,0,0.0159903803961617,-0.0386074975939928,-0.0448097488227294,0,0,0,0,0
X600498.SH,0,0,2.16840434497101e-19,0.0244198814848254,0,0,0,0,0.123692464255323,0,0,0,0,0,0,0.409095461897741,0,0,0,0,0,0.350188291798259,0,0.0480955132853492,0,0,0,0.168578596885475,0,0.00453655288796488,0,0.127268051847125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00913942559364479,0,0,0,0,0,0,0
X300136.SZ,0,0,0.275669816143455,0.127699786480014,0.243482127914562,0,0,0.0400380536088202,0,0,0,0,-0.252052487983684,0,0.057853564044815,0,0,0,0,0.185016374201327,0,0.0735882914646691,0,0,0,0,0.35108041108542,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106917232463697,0,0,0,0,0,-0.0571326055127165,0,0,0,0,0.0689368217236173,-0.186585963696915,0,0,0,0,0,0
X300142.SZ,0.0256984263904481,0.469847137845074,0,0,0,0,0,0,-0.246594347027206,0,0,0,0,0,-0.123292205773309,0,0.126173584621362,0,0,0,0,0.0848522784942594,0,0.124364685139153,0,0,0,0,0,0,0,0,0.232242047567456,0,-0.0355725070606608,0,0,0,0,0,-1.38777878078145e-17,0.0367250580090114,0,0,0,0,0.390010710740484,0,0,0,0,0.0166409465951488,-0.0545941142463756,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.00669532177258255,0.0412164509903306,0.168617660852337,0,0.0346789883499527,0,0,0.131901325143613,0.0261429405764742,0,0,0,0,0,0,0,0,0,0,0,0,0.0132616258820257,0,0,0,0.353239806667493,-0.056413709944105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014112193991752,-0.0402070949933995,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.185088632187204,0.104863485526271,0,0,0,-0.0469910855760637,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0176454745415079,0,0,0,0,0.057223809767759,0,-0.0328398822004653,0,0,0,0,0,0.356988767158051,0.217366615268071,0,0,-0.0265168814129848,0.00477711377419196,-0.0248232842743537,0,0,0,0,0
X600707.SH,0.0455297123594172,0,0,0,0,0,0.00806757706737842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220447374199646,0.0704205462632563,0,0,0,0,0,0.0763472210439532,0,0,0.0758562487691858,0,0,0,0,0,0,0,0,0,0.225867589649703,0,0,-0.1128007618727,0.137768778985939,0,0,0,0,0,0,-0.0651902687860736,0.103137382106435,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,-0.0345249695809054,-0.03888263698401,0,0.230963265178289,0,0,0,-0.162601519319773,0,0,0,0.226403035376068,0,0,0.0568507288065059,0,0,0,0,0,0,0,0,0,0,0,0,-0.06491178975339,0,0,0,0,0,0.0328097146033648,0,0.0671549896763877,0,-0.191243243389139,0,0,0,0,0,0,0.0010728092454372,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,-0.0135692456373598,-0.0111545357374503,0,0,0.15849781152493,0,0,0,0,0,0.0456576396078079,0,0,0,0.00482321116376147,0.00219611468951679,0,0,0.0328744149584252,0,0.0133407830078271,0,0,0,0,0.112473765687306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685414780244244,0,0,0,0,0,0
X002180.SZ,0,0.191011928004112,-0.485517148006904,0,0,0,0,0,0,0,0,0,-0.10866718284168,0,0,0,0.106531278672186,0,0,0.164202197513145,-0.118901204158217,0,0,0,0,0.0912426989555723,0.0807100933544966,0,0,0,0,0,0.142909116275483,0,0,0,0,0,0,0,0,0,0,0,0.497632059120465,0,-0.164362353647754,0,0,0,0,-0.0218257576421225,0.0426777181557329,0,0,0,0,0,0
X600201.SH,0,-0.179006496899009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189617462893506,0,0,0.166535019013306,0,0,0,0,0,0,0.0795939888776955,-0.201178519921756,-0.151966527137319,0,0,0,0,-0.0921639860148335,0,0,0,0,0,0,0,0,0,-0.125467615194017,0,0,0,0,0,0,0,0,-0.000904805332848019,-0.00513441792132603,0,0,0,0,0,0
Change_TY3M,-0.00347333142999506,0,0,-0.197639603532594,0,0,0,-0.154099667696285,0.049602223691363,0,0,0,0,0,0,0,0,0,0,-0.0421531839545753,0,0,0.11148272812397,0,0,0,0,-0.0306449831379407,0,0.0400628221145748,0,0,0,0,0,0,0,0,0,0,0,-0.00819041003377905,0,0.142587697476623,0,0,0,0,0,0,0,0.0107236213255395,-0.0842618599902069,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.678784533521531,0,0,0,0.166764112955077,-0.0683299627690394,-0.399388422859724,0,0,0,0,0,0,0,0,0,0,0,-0.437020011907497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5674254959041,0,0,0,9.51393849127531,0,0
TED,0,0,0,0.0507068545197202,0,0,0,0,0,0.097375237045185,0,0,0,0,-0.141474718785565,0,0.0328307967700196,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0157852172690094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347981296172786,0,0,0,0,-1.17921481357281,0,0
RealEstate_excess,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.128567393599984,0,0,0,0.107845513929949,-0.0701088008097918,0,0,0,0,-0.0256302145035857,0,0,0,0,0,0,0,0,0,-0.178363651380752,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19411516649025e-05,-0.00960458324563499,0,0,0,0,0,0
MKreturn,-0.0335510557962871,0.0442140499463429,0,0,-0.0228296008973248,0,0.0443031745333224,0,0,0,0,0,0,0,0,-0.0739419524999394,0,0,0,0,0,0,0.0261478614273701,0,0,0,0.14538735721489,0,0,0.0519399326810011,-0.00114134886273417,0,-0.0292224016019096,0,0,0,0,0,0,0,-0.0275013583818426,0,-0.012390411806982,0,0,0,0,0,0,0,0,-0.00817343165222609,0.0355822230691178,0,0,0,0,0,0
MKvol,0.00470825833841813,0,0,0,0,0,-0.00267781812675001,0,-0.00129819856087929,0,0,0,0,0.00130354192554911,0,0,-0.00107912735671628,0,0,0,0.00118416977332785,0.00201190533082145,0,0,0,0,0,0,0,0,0,-0.000753111875846761,-0.00117952518564916,0,0,0,0,0.00258111958011814,0,0,0,-0.00022461780883276,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.00240251545158388,0.00550994325364531,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00686439145385459,0,0,0,0.0270714289390391,0,0,0,0,0,0,0,0.0414296938442935,0,0,0,0,0,0,0,0,0,0.00660523629894243,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464865641620114,1.57918178285716e-05,0,0,0,-0.0190494888004383,0,0,0,0,0,0.0459148946708744,-0.0692030845989985,0,0,0,0,0,0
CarbonVol_Guangdong,0.0146137230226328,0,0.00356235099339408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021241047734407,0,0.00882451266139484,0,0,0,0,-1.0842021724855e-19,0.00248711201160725,0,0,0,0,0,-0.0152883563329294,0.027653415037895,0.00364883285550614,0,0,0.00785072540271831,0,0,0,0,0,0,0.00112466191700105,0,0,0,0,0,0.00292685320064238,-0.0217731180929805,0.0434672905426676,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.000333983462650935,0,0,0,0,0,0,0,0,0,0,0,0,0.00538762328141883,0,0,-0.00129338286726496,0,0,0.0059597716336695,0,0,0,0,-0.00266151847570188,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107373360219521,-0.00502437635819805,0,-0.00621464425494583,0,0,0.0065097891294852,-0.029437367151449,0,0,0,0,0,0
