,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X000596.SZ,X002129.SZ,X000063.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000157.SZ,X000977.SZ,X000733.SZ,X600522.SH,X002074.SZ,X000799.SZ,X600584.SH,X600460.SH,X300003.SZ,X601799.SH,X000066.SZ,X600779.SH,X600884.SH,X002007.SZ,X002236.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.135607553293699,0,0,0.147532468176522,0,0.223539644351768,0.0979924258545786,0.0283265938208975,0,0,0,0,0.0505727893806411,0,0,0,0.0325397491030937,0,0,0,0,0,0,0,0,0,0,0,0.0466675354868861,0.132257648017322,0,0,0,0,0,0,0,0,0.00521820527680202,0,0,0,0,-0.00379869385929612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.0133829665345053,0,0.0205403344142421,0.0751839285324147,0.192047235434227,0,0.586374107224926,0.0489029512217178,0,0.166075156609091,0,0,0.06187455170986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369330225125376,0,0,0,0,0,0,0.00966302414720594,0,-0.0247470405582335,0.00213436219531208,0,0,0,0,0,0
X000568.SZ,0,0.632462914271755,0,0,0,0,0.246408907656187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497735406882517,0,0,-0.259172299870931,0,0,0.122216272420773,0,0,0,0,-0.0623433975520151,0,0,0,-0.0635624562027728,0,-0.0223660351338878,0,0,0,0,0,-0.0313533619516328,0,0,-0.0722909667432648,0,0,0,0,0.0264822622358668,-0.0369687308170169,0,0,0,0,0,0
X002415.SZ,0,0.152254083207765,0,0,2.16840434497101e-19,0.123196963287636,0,0,0,0,0,0,0,0,0.0220922109943839,0,0,0,0,0,0,0,0,0.0755250055723534,0,0,0,0,0,0,-0.0251027138988344,0,0,0,-0.153823682804451,0.165831490210153,0,-0.0120812149894381,0,0,0,0,0,0,0,0,0,0,0.000137273613888636,0,0,0,-0.0246538439791479,0,0,0,0,0,0
X600809.SH,0,0,0.0715280811869888,0.114520015113223,0,0,0.250489191912973,0.109286251197462,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028000858434019,0,0,0,0,0,0,-0.0737296627123544,-0.0798073950956575,0,0.25025711111055,0,0,0,0,0,0,0,0,0,-0.00744077745204019,0,0,-3.8320731430667e-05,0,0,0,0,0,0
X600276.SH,0,0,0.21192777803364,0,0,0,0,0,0,0,0,0,0,0,-0.0108418015245866,0,0,-0.0676259828547685,0,0,0,0,0,0,0,0,0.123577997617873,0,0.0143433791584761,0,0,-0.197713198436227,0,0.284878968607865,0,0.0046079635843713,0.0165138296906287,0,0,0,0.0179726111556054,0,0.0667255815751461,0,0.0877314800629085,0,0,0,0,0,-0.0156886906574392,-0.0415973376166959,0.0373711903791848,0,0,0,0,0,0
X002304.SZ,0,0.373091346000283,0.316734608792266,0,0,0,0,0,0,0,0,0,0,0,0,0.18850718634347,0,0,0,0,-0.0154270084213685,0,0,0,0,0,0,0,0,0,0,0,-0.0743688570708412,0,0,0,0,-0.016527546326717,0,0,0,0,0,0,-0.0552847470859247,0.0381907369230886,0,0,0,0,0,-0.0161406687593558,0.0146572126218023,0,0,0,0,0,0
X600690.SH,0,0,0.0382339394590371,0.146305009415543,0.0517171134497629,0,0.0258607059951417,0,0,0,0,0,0.287493103019276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359561872787029,0,0,0,0,0,0,0,0.0109773521574981,0,0.0537673375630047,0,0,0,0,0,0,0.00831405949482921,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.36813632691395,0,0,0,0.32963389991029,0,0.218748746096907,0,0,0,0.118393604273561,0,0,0,0,0,0,0,0,0.0642983640272164,0,0,0,1.73472347597681e-18,0,0,0,0.0264210538772564,0,0,0,0,0,0,0,0,0,0.161893684774988,0,0,0.450218507893521,-0.0164388032093335,-0.0117047077083123,0,0,0,0,0,0
X000651.SZ,0,0.266650319143302,0,0,0,0,0,0.230246036327939,0,0,0,0,0.0612071762511205,0,0,0,0,0,0,0,-0.0179826273923668,0,0,0,0,0,0,0,0,0,0,0,0.0249565554886759,0,0,-0.0404332174061831,0,0,0,0,0.0195345670039009,0,0,-0.0360479900787503,0,0.00759350653509094,-0.0202827712930125,0,0,0,0,-0.0044915412257342,0,0,0,0,0,0,0
