,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000063.SZ,X000661.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X003816.SZ,X600809.SH,X002241.SZ,X600703.SH,X000338.SZ,X300142.SZ,X000596.SZ,X002007.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X600741.SH,X600584.SH,X002129.SZ,X002236.SZ,X601877.SH,X300003.SZ,X000157.SZ,X600183.SH,X000800.SZ,X002414.SZ,X000066.SZ,X300136.SZ,X000625.SZ,X002456.SZ,X000977.SZ,X002179.SZ,X600118.SH,X002185.SZ,X002008.SZ,X601799.SH,X002180.SZ,X002463.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0,0.41361170381288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338017960273572,0,0.0189142715484094,0,0,0,0,0,1.73472347597681e-18,0.0634554549839287,0,0,0.0226271040591934,0,0,0,0,0,0,0,0.121737281903616,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107007371880252,-0.0117546159962846,0,0,0,0,0,0
X600703.SH,0,0.0990199558097519,0,0,0,0,0,0,0,0,0,0.118911277028667,0,0,0,0,0.00664719404108118,0,0,0,0,0,-2.77555756156289e-17,0,0,0.208936447341822,-8.67361737988404e-19,0.0338223851712584,0.263447509117232,0,0,0,0,0,0,0,0,0.0769154174866099,0,0,0,0,0,0,0,0,0,0.0576404861336347,0,0,0.0766231392205696,-0.0113594514490584,0.00694577439508687,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0449577170929267,0,0,0.00932885404595737,0,0,0,0,0,0.0126407316115796,0,0,0,0,0,0,0,0,0.0782573524380799,0,0,0,0,0,0,0,0.0626892071823047,0,0,0,0.0368678313242682,0.000252772776281103,0,-8.67361737988404e-19,0,0,0,0,0.0291688295852413,0,0,0,0.0126827067920864,0,0.0007801352296528,-0.00532179346213764,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.413482068878966,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.556985483206525,0,0,0,-0.308612224230533,-1.73472347597681e-18,0,0,0,0,0,0.169859521837285,0,0,0,0,0,0,0,0,-0.0258772825325395,0,0,0,0,0,0.0632735542608272,0,0,0,0,-0.0186595719609061,0,0,0,0,0,0
X000596.SZ,0.240533353504157,0.0448654722112224,0,0,0,0,0,0.0232240190181521,0,0.10057909588723,0,0,0,0,0,0.294701173329644,0,0,0,0.152815917322865,0,0.0350559568607952,-0.00258642141178776,-0.0205159085458453,0.056131354070664,0,0,0,0,0,0,0,0,0,0,-0.146352539546672,0,0,0,0,0,0,0,0,0.0327350696236487,0,0,0,0,0,0,0,-0.0222823172555994,0,0,0,0,0,0
X002007.SZ,0,0,0,0,-0.0724674157951862,0,0,0,0,0.338848230240606,0,0,0,0,0,0,0,0,0,0.430508404782685,0,0,0,0,0.00700206317232738,0,0,0,0,0,0,0.0402265481554437,0,0,0,0,0,0,0,0,-0.0568558337723281,0,0,0.307540949675575,0,0,0,0,0,0,-0.0227318310145992,0.0150484407884622,-0.0116983321058365,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672433093720679,0.244152380884469,0,0,0,0.138067154569704,0,0.111837680018327,0.127332190387159,0,0.0786452284872334,0,0.193733805239411,0,0.00891673254327934,0,0,0,0,0,0,0,0,0,0,0,0.0709026138820491,0,0,0,0,0,0,0,-0.0971874835147191,-0.0204224594198862,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495688454566879,0,0,0.289320058187683,0.186521488340572,0,0,0,0.179448960709846,0,0,0,0,0,0,0.112978645503938,0,0,0,0.348195444541972,0,0,0,0,0,-0.00289093873944809,-0.00585872236232619,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288746497390485,0,0,0,0,0,0.0331703525775547,0,0,0.212741342304472,0,0,0.0436634900338667,0,0,0,0.11157776363633,0.0141376955636398,0.0552601286691034,0,0,0,0,0,0,0.0998976137603114,0.360256076961324,0,0,0.11128738810468,0,0.0200246987089812,0.0263888602347987,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.212280717622151,0.535983818460693,0,0,0.0335462322114764,0,0,0.108551266276596,0,0,0,0.0374897788057994,0.0343746879559747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615812737010595,0,0,0,0,0,0,0,0,0,0.135072033685987,0,0,0,0,0,0.0217059737283178,0.00921074860156328,0,0,0,0,0,0
X002049.SZ,0,0,0,0.442034469104783,0,0,0,0,0,0,-0.204064701374558,0,0,0,0,0,0,0,0,0,0,0.260953619447075,1.73472347597681e-18,0.320376401840008,0,0,0,0,0.344333911298353,0,0,0,0,0,0,-0.01870540221795,0.00414414079951647,0.226611697811969,0,0,0,0,0,0,0,-0.125375406768602,0,0,0,0,0,0.0454387960562702,0.0105739839717918,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101124161804482,0,0,0.00352695163962196,0.018303940075016,0,0,0,0.0022729006041835,0.122163189232627,0,0,0.0027032884383777,0,0,0,0,0,0,0,0,0.143820575916438,0,0,0,0,0,0,0,0,0,0,0,0,0.00277814081291654,-0.00451294326100207,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603703414424966,0.229080241447418,0,0,0,0.0589353560084143,0,0,0.199269572544401,0,0,0,0,0,-0.067566035524531,0.158064639987633,0,0,0,0,0.227105511660048,0,0,0.586973428723788,0,0,0,0,0,0,-0.00699634954484174,0.0128684447963417,0,0.268904235147766,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,-0.0978447250754186,0.339914763084726,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.189340501798987,0,0.00729938879741283,0,0,0,0.218287087559321,0,0.142163634016623,0,0,0,0,0,0,0,0,0,0,0,-0.176159808075875,0,0,0,0,0.263600139602818,0,0,0,0.00278627405997536,-0.0177143049844169,0,0.22772851804469,0,0,0,0
X002236.SZ,0,0,0,0,0.313964326707274,0,0,0,0,0,0,-0.029369398145926,0,0,0,0,0.0778043382681747,0.0749716571142904,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0620864540761808,0,0,0,0,0,0.00288362210658799,0,0,0,0,0,0,0,0,0,0,0,0.178014638160954,0,0,-0.0031771429488851,0.00542105214685002,-0.00905859639520627,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0352350942514824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253706004377226,0.0782143388917988,0,0,0,0,0,0,-0.0043553727054979,0.087306018718362,0.0316326799922879,0,0,0,0,0,0.0126460691077731,0,0,0,0,0,0,0,0,0.152749150798047,0.107844046098415,0,0,0.189929276951056,0,0.0069132574550786,-0.0147080764489639,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.141268188432057,0,0,0,0,0,0,0.000522523017992457,0,0,0,0.142531780195188,0.0279623530289161,0,0.049542522732897,0,0,0,0,0,0,0,0,0,0,0,0,0.172613612539184,0,0,0,0,0,0,0,0,0.185326141909829,0,0,0,-0.0254164302386675,0,-0.0625611709588644,-0.00906122438664007,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0856693992615836,0,0,0,0.0103364835242038,0,0,0,0,0,0,0,0.0392543200856354,0.0494198315775362,0,0,0,0,0,0,0,0,0,0.0628266487158183,0,0.06577486369146,0.184065808220367,0,0,0,0,0,0,0,0,0,0,0,0,-0.00472391844387856,-0.00321604410538027,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0117026388922941,0,0,0,0,0,0,0,0,0.106759349953426,0,0,0,0,0,0,0,0.13888558310154,0,0,0.0751171752703186,0,0,0,0,0,0,0,0,0.0721809503879897,0,0.00902114441119509,0.0358338161413981,0,0,0,0,0,0,0,0.424142475842481,0,0,-0.000490136112234143,0.00698725803192874,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247438106175778,0,0,0,0,0,0,0,0,0,0,0.104766982071902,0,0.0429005773930474,0,0,0,0,0,0.144415204486947,0,0,0.410215897973213,0,0,0,0.0424000379190797,0,0,0,0,0,0,-0.0490610725248619,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109864540951822,0,0,-0.117561337454055,0,0,0,0.303930137625463,0,-8.67361737988404e-19,-0.0668921514078699,0,0,0,0,0,0.031698116311046,0,0.229509794606538,0,0,0.0633754787373506,0,0.303748791144364,0,0.188034837497647,0,0,0,0,-0.15620867651759,0,0.00663197721130696,4.33680868994202e-19,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.299669621799354,0,0,0,0,0,0,0,0,0.153763842154155,0,0,0,0.287515497556086,0,0,0,0,0,0.149816176106933,0,0,0,0.0183518143828755,0,0,0.1528581834491,0,0,0,0,0,0,0,0.0116536847070217,0.009994118221515,0,0,0,0,0,0
X300136.SZ,0,0,0,0.381544323296103,0,0,0,0,0,-0.188818808328548,0,0,0,0.0643817847654167,0,0,0.212067738337948,-0.0379433067191123,0,0,0,-0.0381612626779585,0,0,0,0,0.252209740786602,0.179636203221273,0,0,0,0,0,0,-0.0480269425789825,-0.10472841144169,0.0350464537823743,0,0,0,0,0,0,0,0,0.135467764080033,0,0,0,0,0,0.00260461867355945,-0.0415936451052134,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.076895967794617,0,0,0,0,0,0,-0.0640071339698495,0,0,0,0,0,-0.0356452655157161,0,0,0,0,0,0,0,0,0.0501241763942636,0,0,0,0,0,0.268240005769882,0.0553523827261016,0,0.0161531308683071,0,0,4.33680868994202e-19,0,0,0,0.120494240688591,0,0,0.31014021982683,0,0,0.0421349150617614,-0.00934831819385656,0.0110816941999342,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586279769780743,0,0,0,0,0,0.0875155903781212,0,0,0,0,0,0.0982887499045421,0,0,0,0,0,0,0,0,0.326977728538921,0,0.114653575330114,0,0,0,0,0.194687261393427,0,0,0,0,0,0,0.00419091761555733,-0.00347185805848737,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800437134012004,0,0,0,0,0,0,0.0569171444400429,0,0,0,-0.133500265435131,0,0.0837443327666064,0,0,0,0.0812469190966764,0,0.649136514240334,0,0,0.0542862025215124,0,-0.0563166548705594,-0.171900809715127,0,0,0.0758009461710748,0,0,0,0.306150194713547,0,0.0876173784616715,0.176597028946854,0.0128534946830803,0.0284130174721695,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379094405120456,0,0.070708035832865,0,0.0880284536235342,0,0,0,0,0.00184035832832301,0.0380837326853766,0,0,0,0.00932347794258541,0,0,0,0,0,0,0,0,0.147854625001069,0,-0.00510152359828293,-0.00955522073697623,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118325281171471,0,0.0678768759660203,0,1.73472347597681e-18,0.220162850354008,0.109278704235747,0,-0.0652699490142085,0,0.165881265770022,0,0.207625887521677,0,0,0,0,0,0,0,0.0362520685613581,0,0,0,0,0.197152332672567,0,0,0,0,0.0119614832670476,0,0,0,-0.00228126499207495,-0.000346811276919087,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0.0298173884879976,0,0,0,0,0,0,0.0271005788292525,0,0,0,0,0,0,0.0846779242622835,0.074156196898458,0,-0.146250607535629,0,0,0,0,0.32384721212913,0,0,0.00685177930271871,0,0,-1.73472347597681e-18,0,0,0.216485318468512,0,0,0.255814682671319,0,0,0,0,0,0,0,0,0,0,-0.00405240842154164,-0.0118748114619569,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00869277605050138,0,0,0,0,0,0,0,0.215723459730071,0,0,0.0320442947029169,0,0,0,0,0,0,0.0871462415187537,0,0.107231451490893,0,0,0,0,0,0.385954784062658,0,0.0460866494931173,0,0,0,0,0,0,0,0,0,0,0.0242693778134506,-0.0100375501328378,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.219806725226117,-0.0335938113982738,0,0,0,0,0.0322079692986646,0,0,0,0,0.18390683219141,0,0,0,0.16130951835212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0834168627892835,0,0,0,0,0,0,0.0301810885482889,0.00616095785153425,0.0337392281670116,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.0702252647141094,0,0,0,0,0,-0.023805923640146,0,0.0480185399401346,0,0,0,0,0,-0.0359253097900617,0,0,0,0,0,0,0,0,0,0,0.480941456350933,0,0,0.0638919522961812,0,0,0,0,0,0,0,0,0,0,0,0.232119900253077,0,0.00416322166249265,0.0290288863618201,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.0670884344455825,0,0,0,0,0,0,0,0,0.0490034722985438,0,0,0,0,0.0149107806161958,0,0,0,0,0,0,0.0670094967536087,0,0,0,0,0.436220556413734,0,0,0,0.0572143909071477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492522577063897,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0.0242870719301343,0.303385241079261,0,0.0272890931254924,0,0,0,0.0905732045553554,0,0,0,0,0,0,0,0.133782909649096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00215199568214908,0,0.0868199827557561,0,0,0,0.0079790393681893,0.010299557613171,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.122987974400145,0,0,0,-0.0505506314202328,0,0,0,0,0,0.195648579457892,0,0,-0.0028265151838237,0,0,0,0,0,0.0205471168407522,0,0,0,0,0,0,-0.0427624260983674,0,0,0,0,0,0,0,0.0795979965627449,-0.226636881011011,0.194556032904691,0,0,-0.113881690601563,0,0,0,0,0,0,0,0,0.0171786727729662,-0.0415481857023732,0,0,0,-0.0250691524437911,0,0
Slope,0,0,0,0,0,0,0,0,-0.101508423464706,0.332396136340143,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.336567250113991,0,0.64315059193245,0,-0.0951756682800212,0,0.260192841139297,0,0,-0.348665874066244,-0.33840391542828,0,0,0,0,0,0,0,0,-0.73521368107837,0,0,0,-0.693127567801331,0,0,-0.212350894899152,0,0,0.516087548739537,0,0,0,0,0,0,1.88139390358969,0,0
TED,0,0,-2.66850308061755,-3.13313572982981,0,0,0,0,0,0,-0.209239817416309,-0.596093081307715,0,0,0,0,0,2.49044843062407,-0.978850936809101,0,1.26057993099278,0,0,0,0.993185540469127,0,2.50151274759097,0,0,-0.569594271944141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8787180192083,-0.0113704286856953,0,0,0,0,-1.39524438999168,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0616598473608056,0,0,0,0.0181879470178619,-0.0383862642550521,-0.0805413964330775,0,0,0,0.0424099699721838,0,0,0.0480130283816456,-0.134837947224478,-0.0528780332258931,0,0.120981519344235,0,0.0507287683985982,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736201512476753,0,-0.0248618790930421,0,0,0,0,0,-0.00514951885042819,-0.00527387091741351,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0398949932616681,0,0,0,0,0,-0.117388703757929,0,0,0,0,-0.114262289198112,0,0,0,0,0,0,0.175013448269727,0.106126288275975,0,0,0,0,0,-0.0154806436906269,0,-0.115817902940437,0.0298106406819855,0,0,0,0,0.0474567151321163,-0.146594053608572,0,0,0.123690521950998,0,0,0,0.0163393743466916,-0.00959045951272439,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220136574286102,0,0,0,0,0,0,-0.021566473037673,0,0,2.71050543121376e-20,0,0,-0.00794304190823182,0,0,0,0,0,0,0,-0.0034764717223501,0,-0.000781739260734364,0.00481252413485201,-0.00224212971882698,0,0,0.0135310611170086,0,0,0.0253630370947396,0,0.0033234994012744,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0547053656561541,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.0159303146876267,0,0,0,-0.0957518220976877,0,0,0,-0.0106682604584778,0.018326202911437,0,0,0,0,0,0,0,0,0,0.0142290536080379,0,0,0,5.77423625223409e-06,0,0,0,0.0127827008536437,0,0,-0.0236522905985442,0.0529781392630812,-0.0206152455232241,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242501235932537,0,0,0,0,-0.000196869361966246,0,0.000532114924606607,0,0.000807041471076881,0,0,0,0,0,-0.00119648288815577,0,-0.00260965037159212,0,0,0,0,0.000537935328369649,0,0,0,-0.00181653044455237,0,0,0,0,0,-0.00345976481830424,0.00166596840095844,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0017906420957275,0,-0.0265515124067562,0,-0.0054468090572528,0,0,0,-0.00106157306728062,0,0.0112908201767059,0,0.00574528634184171,0.00325806405391874,0,0,0,0,-0.00526347163970032,0.000275635203181068,0,-0.00488324557653101,0,0.0233590777765079,0,0,0,0,0,0,-0.00928787257805653,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.00281461354680231,0.0082947554002999,-0.0105511986488692,0,0,0,0,0,0
