,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600066.SH,X000338.SZ,X601877.SH,X000100.SZ,X002508.SZ,X600271.SH,X002456.SZ,X600089.SH,X300124.SZ,X600118.SH,X002085.SZ,X000157.SZ,X600522.SH,X600177.SH,X600372.SH,X002007.SZ,X300003.SZ,X300136.SZ,X000981.SZ,X600487.SH,X002294.SZ,X600867.SH,X600699.SH,X002074.SZ,X000066.SZ,X002008.SZ,X600809.SH,X000596.SZ,X600566.SH,X002180.SZ,X300115.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.197270901163943,-0.0347249324880564,-0.0396816139517998,0,0,0,0,-0.0700241923174375,0,0,0.0776394046514563,0,0,0,0.0643344390676644,0,0,0,0,0,0,0.0972361234886343,0,0.0391729868607122,0,0.00670433820515567,0,0,0,0,0,0,0.144865308296453,0,0,0,0,0,0,-0.0049535913992669,-0.00129952351904011,0,0,0,0,0,0
X600104.SH,0,0,0,0,-0.0117042310560005,-0.102337699370942,0,0,0,0,-0.123235237999254,0.142461598387184,0,0.264981002616228,0,0,0,-0.0309434570420859,0.197538414323596,0,0,0,0.0276452444791343,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109577279348921,0,0.00423199439209098,0,0,0,0,0,0,0,0,0.043214921520972,0,0,0,0,-0.00903532934882642,-0.0211460861346962,0,0,0,0,0,0
X002415.SZ,0,0,0,0.265436624806973,0,0.00116122372748015,0,0,0,0,0,0,0,0,0.0534001587471166,0,0,0.239262040587979,0,0.0714556469818069,0,0,0.0505720834963587,0,0,0,0,0,0,0,0,0,-0.143153895686791,0,0,0,-0.0733763886118586,0,0,0.165280877849227,0,0,0,-0.153768527012403,0,0,0,0,0.0816334954037451,0,0,-0.0229274759574201,-0.00272207221315488,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.288389398455225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487478514395419,0,0,0,0,0.0193410560640445,-0.00407189180120274,0,0,0,0,0,0
X000858.SZ,0,0,0,0.020510576951627,0,0,0.199760061121353,0,0,0,0,0,0.233388933670038,0,0,0,0,0.136664824466888,0,0,0,0.0822508880023743,0,0,0.0166068107927253,0.0175466264813433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147966993332234,0,0.00130142869517283,0,0.00773024851768216,0,0,0,0,0.00418557125236443,0.00468128471411131,0,0,0,0,0,0
X000725.SZ,0,0,0,0.168648332879209,0,0,0,0,3.46944695195361e-18,0,0,0.116575872503089,0.0373318623599691,0.0269098340182913,0.146346118246743,-0.202174180752606,0.0391598271179362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44687972697779,0,0,0,0,0.239608208137639,0,0,0,0,0,0,0,0.00761140948814546,0.049173414737874,0,0.19176119563603,-0.0611035442926414,0.0436020061602877,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0688069065474761,0.198363630742473,0,0,0,0,0,0,0,0.137978571621613,0,0,0,0,0,0,0,0,0.064379884080826,0,0,0.0864011607273819,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245926936575011,0,0,-0.0239731307365667,0.0160987821895601,0,-1.73472347597681e-18,0.187719072896616,0,0,-0.090009714893861,0,0,0.0194202442534247,-0.0065329838211658,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.289575436986143,0,0,-0.0740681005464845,0,0,-0.0681777650951343,0,0,0,0,0,0,0.0270054038559382,0.0572445114974821,0,0,0,-0.11149842993833,0,0,0,0,0,0,0,0.0566511999023867,0,0,0,0,0.00536126096835877,0,0.101763637777362,0,0,0.0944253568014371,0,0,0,-0.00292895779883397,0.0067749526374138,-0.208991281550509,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133991470438206,0.151089370354152,0,0,0,0,0,0,0,0.133571315644797,0,0,0.282074774799835,0,0,0,0,0.0739053989793584,-0.0363238856576451,0,0,0,0,0,0.0434385511446119,0,0,0,-0.235432695407286,0,-0.156190539572511,0,0,0,-0.0107911436240589,-0.0020623334441737,0,0,0,0,0,0
X600690.SH,-0.00109653318334656,0,0,0,0,0,0.127105259523696,0,0,0,0,0,0,0.0602814337415984,0,0,0,0,0,0.0313609340843857,0,0,0,0,0,0,0,0,-0.0598562050631104,0,0,0,0,0,0,0,0,0,0,-0.0408220851325208,0,0.024789338072366,-0.0875391262475387,0,0.146504834616476,0,0,0,0.0413944782237134,0,0,-0.000448006366026867,-0.00167405643661132,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0704570664151411,0,0,0,-0.0383011930298753,0,0,0,0,0,0,0,0,0,0,0,0,0.149009628174734,0,0,0,0.0501040533559161,0,-0.157076618667266,0,0,0,0.0645099306910838,0,0,0,0,0.0185183909681713,0,0,0,0,0.0727118488922378,0,-0.0494579594123557,-0.0144831197313777,-0.0320348297454212,0,0.11671986559161,0,0,0.00701475960184839,-0.00474243209101231,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0783611837844245,0,0.0653710614264811,0,0,0,0,0,0,0,0,0,0.0836659968895131,0,-0.0371637289478696,0,0,0,0,0,0,0,0,0,0.0632310456825381,0,0,0,0.0279473694129181,0,-0.0763134072217469,0,0.207007678309002,0,0,0,0,-0.126740548779132,0,0,0,0,-0.0139144437780771,0,0,0,0.00440335654585637,0.0221559794327678,0,0,0,0,0,0
X000568.SZ,0,0,0.1184916885094,0,0.575732026439267,0,0,0,0,0,0,0,0,0,0,0,0,0.085697836316274,0,0.00239822957850083,0,0,0.0711375222088227,0,0,-0.0102965285901226,0,0.0395470200696967,0,-0.0425346314627356,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608109981007038,0,0.197815017613269,-1.38777878078145e-17,0,0,0,0,0,-0.00703160363936562,0.0158808834671329,0,0,0,0,0,0
X600741.SH,0,0.34497838935253,0,0.145182479725987,0.0387406864258355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084715704238467,0,0.0432219008526339,0,0,0,0,0,0,0,0,0,-0.0405733787335048,0,0,0,0,0.00730525751062253,0,0,0.0864530123973301,0,0,0.0650284680947129,-0.0840620549475227,0,0,0,0,0,0,-0.00845177788073826,0.00466171182359965,0,0,0,0,0,0
