,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X002241.SZ,X000100.SZ,X002292.SZ,X600031.SH,X600118.SH,X002236.SZ,X002475.SZ,X000568.SZ,X600177.SH,X002506.SZ,X000559.SZ,X002074.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002249.SZ,X300124.SZ,X002456.SZ,X002085.SZ,X600867.SH,X002007.SZ,X000050.SZ,X002426.SZ,X002294.SZ,X002465.SZ,X600089.SH,X002508.SZ,X000869.SZ,X002179.SZ,X600699.SH,X002180.SZ,X600498.SH,X601877.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.239533395187059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114830849569241,-0.00417119248378157,0,-0.0251552010985621,0,0.00528483124590561,-0.0657349958719622,0,0,-2.16840434497101e-19,0,0,0,0,-0.0333882055384549,0,0.0277848500963834,-0.140751274115064,0,0,0,0,0,0,0,0.191996786451944,0,0,0,0,0,0.00988021999432087,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.103419006438196,0,0,0,0.0385914138633521,0,0.0306085781715844,0.0181275818420644,0,0,0,0,0,0,0,0,0,0.0322117442006645,0,0,0,0,0,0.00873910373526797,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0384010239563221,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0919990745548435,0,0,0,0,0.0845842709995533,0,0.0658887688455582,0,0,0,0,0,0,0.0140621045171624,0,0.0450292346646129,0,0,0,0.0587502180257367,0.144840338329495,0,0.0590187104761637,0,0,0,0,0,0,0,0,0.048074655803137,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0153983391100771,0,0,0,0,0,0,0
X000858.SZ,0.00338834301594743,0,0,0,0.255154028067334,0,0,0,0,0.192964049005376,0.0241826817727629,0,0,0.0572434494129119,0,0,0,0,0,0,0,0,0,0.0413582102905979,0,-0.0224828648369951,0,0,0,0,0,0,0,0,0,0.0210417156735544,0,0.0329450832158677,0,0,0,0,0.0833591855041274,0,0,-0.0762272063584111,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.0766420796926705,0,0,0.529224240880974,0,0,0,0,0,0,0.0824069850880959,0,0.00161616182659075,0,0.0248707341222065,0,0,0,0,0,0,0.189500438945651,0,-0.131616534748164,0,0,0,0,0,0,0,0,0,0,0,0.137267280873209,0,0,0,0,0,-0.0550713218939616,0,0.0734026650743724,-0.028610324882841,-0.0760065654499828,0,0,0.118678655688882,0,0.00955463401102462,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.139009880124034,0.0352207020320301,0,0,0,0,0,0,0,0,0,0,0,0.132149211795503,0,0,0,0,0,-0.0178264590994429,0.032490514406536,-0.0365800787498756,0,0,-0.0315889648782838,0,0,0,0,0,0,0,-0.0219933338950637,-0.0403077919210147,0,0,0.109049196598386,0,0,0,0,0,0,0,0,0
X000725.SZ,-0.00425949015633959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179084453304608,0.0127499918472686,0.0760965520988748,0.0310590381729851,0,0,0,0,0,0.110056192620688,0.151535223892696,0.00122886929532258,0.0349230245526573,0,0,0,0,0,0.0841877030084013,0,0,0,0.0506999215489439,0,0,0,0,0,0,0,0,-0.0110485623800637,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.40125980992294,0,0,0,0,0.00113372165361861,0,0,0,0,0,0.0780771888877288,0,0,0,0,0,0.107868063547866,0,0,0.0292791474417885,-0.054618753363078,0,-0.0873574460920001,0,0,0,0,-0.0295653140725462,0,0,0,0,0.214525920553751,0,0,0,0,0,0,0,0,0,-0.14610350946692,0,0,0,0.163357484266358,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.278095476579433,0,0,0,0.243830859125961,0,0,0,0,0,0,0,0,0,0.244440973848719,0,0,0.290512110411534,0,0.0937647316317909,0,0,0,0,0,0,0,0,0,0,0,-0.0741760583937882,0,0,0,0,0,0,0,0,0,0,0.0641154972800313,0,0,0,0,-0.0677956799510887,0,0,0.0974059182084638,0,0,0,0
X600690.SH,0,0,0.0347330596607366,0,0,0,0,0,0.0333981432599631,0,0,0,0,0,0,0,0,0,0,0,0,-0.118672152919657,0,0,0,0,0,0,0,0,0,0,0,0.0422025153386709,0,0.0132161073514146,0.0342246152176866,0,0,0,0.415277196625895,0.0549827227803794,0.0958815157773432,0.0976255135395284,0,0,0,0,0,0,0.0147806307785575,0,0,0,0,0,0,0
