,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X000661.SZ,X600031.SH,X000725.SZ,X000063.SZ,X003816.SZ,X600690.SH,X600809.SH,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300142.SZ,X002371.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002049.SZ,X600741.SH,X600584.SH,X002129.SZ,X002236.SZ,X300003.SZ,X601877.SH,X000157.SZ,X000800.SZ,X600183.SH,X002414.SZ,X300136.SZ,X000625.SZ,X000066.SZ,X000977.SZ,X002456.SZ,X600118.SH,X002179.SZ,X601799.SH,X002185.SZ,X002008.SZ,X002463.SZ,X000021.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.182448209010996,0,0,0,0,0,0,0.0770501597541744,0,0,0,0,0,0,0.147985301131876,0,0,0.043114495802773,0.094107052142315,0,0,0,0,0,0,0.0153565268916093,0,0.0689309263093217,0.0262500533774875,0,0,0,0,0,0,0,0,0,0,0,0.0120725892666403,0,0,0,0,0,0,0,0,0,0.00652741696566508,-0.00018659002119182,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.254425705963923,0.194177687267557,0,0,0,0,0,0,0.267185039063584,0,0,0,0.094865359779938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107619615530774,0,0,0,0,0,0,0,0,0,-0.020657649112585,0.0043915924268112,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.15003309893111,0,0.25326756557357,0,0,0,0,0,0,0,0,0.00395650549675189,0,0,0,0,0,0,0,0.00831662228071293,0,0.0658487675493991,0.0705024076597222,0,0,0,0,-0.0629539897409668,0,0,0,0,0,0,0,0,0,0.0714428546187587,0,0,0,0,0,0,-0.0177028358421678,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35406015210597,0,0,0.071710729937043,0.0290036927738576,0,0,0,0,0.0309581203854305,0.0128318660009821,0,0.0867638281956495,0.0367135589730748,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.10222490716175,0,0,0,0,0,0,0.0184025929338269,0,0,0.000402269088276178,-0.0216232981932769,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.113023069100571,0,0,0,0,0,0.118775770345167,0,0,0,0,0,0,0,0.0482253606490949,0,0,0,0.172258195418059,0,0,0,0,0,0,0.100543508789177,0,0,0.0259331978680851,0,0,0,-0.0908825041251049,0,0,0,0,0,0,-0.0593592962510197,-0.013124829188558,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.16865971302568,0,0,0,0.0468480272563507,0,0.055980351126067,0,0,0,0,0,0,0.123085988809327,0,0,0,0,0,0,0,0,0.0119275420547846,0,0,-0.00168727047074295,0,0,0,0,0,0,0,0,0,0,0,0.0999547960332532,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00137852430571517,-0.0173391656874905,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,-0.0439950081649186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880355719923598,0,0,0,0.0333799477410966,0,0.0881230225072595,0,0.0289115878400086,0,0,0.134682399528143,0,0,0.0749578623808549,0.0791976862634818,0,0,0,0,0,0.0510110240142231,0.0772691690710963,0,0,0,-0.0562425207059294,-0.0305466509958222,0.00539887264088513,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.332639849662644,0,0,0,0,0,0.0509374669405399,0.297248366790776,0,0,0,0.0843775698262409,0,0,0.0462533782992105,0,0,0,0.000948035105345496,0,0,0.0187136584178297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026938335823686,0,0,0,0,0,0,0
X000568.SZ,0,0.601444178827324,0,0,0,0,0,0.0965929157492961,0,0,0,0.0227993342370956,0,0,0,0,0.0154984617836294,0,0,0.0562859312463225,0,0,0,0,0,0,0,0,0.074148798345955,-0.0183190445169481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210871405038525,0,0,0,0.0224816994438654,0.0158968332889796,0.00196349380619214,0,0,0,0,0,0
X000661.SZ,0,0,0,0.181206172868971,0,0,0,-0.0517638529655688,0,0,0,-0.108783376161359,0,0,0,0,0.0361487357352711,-0.0638729145019943,0,0,0.258704427885438,0,0.102096319564091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029892123751981,0,0,0,-0.0641450258955495,0,0,0,0.0729314552107193,0,0,0.00580638752851228,-0.0472991567827187,0,0,0,0,0,0
