,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X000725.SZ,X000596.SZ,X600031.SH,X000063.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X002180.SZ,X000100.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000977.SZ,X000157.SZ,X002074.SZ,X000733.SZ,X000799.SZ,X600522.SH,X600460.SH,X600584.SH,X300003.SZ,X000066.SZ,X600779.SH,X600183.SH,X002236.SZ,X600884.SH,X002294.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.077277119492711,0.0639146092470906,0.257822995802736,0,0,0.0883891038785171,0,0,0,0,0,-0.0301964173692659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359734190521341,0,0,0,0.0784256625724795,0,0,0,0.0363260213360412,0,0,0,0.0282477984739615,0,0,0,0,0,0,0,0,0,-0.0563452569638256,0,0,0.012262923991408,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.187991432808951,0.0305874055642873,0,0.641888902549182,0.0948819828419014,0,0,0.0833392229382649,0,0,0,0.0483390674133468,0,0,0,0,0,0,0,0,0,0,0,0,0.00128434862308049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288532675943045,0,0,0,0,0,0,0,0,-0.0219832854606471,0,0,0,0,0,0,0
X000568.SZ,0,0.705451820018829,0,0,0,0,0.078355044913413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199503167658181,0,0,-0.184409530915516,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0782463929089089,0,-3.46944695195361e-18,0,0,0,0,-0.117655270035736,0.090112789316812,0.205508165969653,0,0,0,-0.00896298395372089,0,-0.0193225115213151,0,0,0,0,0,0,0
X600809.SH,0,0,0.233448256514008,0,0.0434329889532994,0,0.134216974829355,0,0,0.02249723971829,0,0,0.0170513576529345,0,0.0260388944224965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282241700931845,0,0,0,0,0,0,-0.101427797517385,0,0,0,0,0,0,0.00573671792893627,0,0,0,0,0,0
X002415.SZ,0,0.17576028532067,0,0.0148324863722196,0,0,0,0,0,0,0,0,0.0501528224594152,0,0,0,0,0,0,0,0.0671823453323765,0,0,0.0407027217863313,0,0,0,0,0,0,-0.0581309922302151,0,0.058735800406352,0,0.175003798430115,-0.0905841458044725,0,0,0,-0.0278188973754225,0,0,0,0,0,-0.026784213733324,0,0,0,0,0,0,-0.0232334444574508,0,0,0,0,0,0
X600276.SH,0,0,0.0316596645940176,0,0,0,0,0,0,0,0,0,-0.02612854109077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137057966301495,0,0,0,0,-0.152926314796855,0,0.374090866657318,0.00199846595662626,0,0,0,0,-0.0439809949834315,0,0,0.0775359958086888,0.122542134817721,0.0975006196128266,0,0,0,0.118165020252544,0,0,-0.033498838158064,0.023406841101418,0,0,0,0,0,0
X002304.SZ,0,0.400960650891932,0.333691111261884,0,0,0,0,0,0,0,0,0,0,0,0.124883721990956,0,0,0,0,0,0,0,0,0.0275678186008824,0,0,0,0,0,0,0,0,-0.0487299891694743,0,0,0,0,0,0,-0.0397501197033881,0,0,-0.0215184157616394,-0.0681840219206483,0.0226702952750532,0,0,0,-0.0348373853159875,0,0,-0.0156803995949721,0.018339597763848,0,0,0,0,0,0
X600690.SH,0,0,0.0603173075565372,0,0.0763344397875604,0,0.00882264244325123,0,0,0,0,0,0,0,0.0869125585427577,0.310968136995146,0,0,0,0.000556941595772577,0,0,0,0,0,0,0.0248912593958001,0,0,0,-0.0586684825711544,0,0,0,-0.0284804056023027,0,0,0,0.0208736105924293,0,0,0,0,0,0.0374290310784165,0,0,0,0,0,0,0.000594454987265757,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.559114242282628,0,0,0,0,0,0,-0.06382851673514,0.0926587753069203,0,0,0.158833033453387,0,0,0,0,0,0,0,0,0.117536996049626,0,0,0.0681608557068647,0,0,0,0,0.165349027899734,0,0.123928483938558,0,0,0,-0.047014283780513,1.73472347597681e-18,0,0,0,0,0,0.394755716817603,0.0133781345626344,-0.0414438976984722,0,0,0,0,0,0
X300124.SZ,0.115810789586463,0,0,0,0,0,0,0,0.160269423378837,0,0,0,0.185296666527009,0,0,0,0,0,0,0,-0.0901995679519164,0,0,-0.166089562520884,0,0,0,0.122958830798953,0,0,0.0772707560484589,0.045741854495422,0,0,0,0,0,0,-0.07579373061741,0,0,0,0,-0.00431581272915225,0,0,0,0,0,0,0,0,-0.00852065332982361,0,0,0,0,0,0
X000651.SZ,0,0.273385690960261,0,0,0,0,0,0.231459325853168,0,0,0,0,0,0,0,0.0681657256450375,0,0,0,0,-0.00906286859745964,0,0,0,0,0,0,0,0,0,0,0,0.0209844337162496,0,-0.0318714119389937,0,0,0,0,0,0,0,0,0,0,0,0,-0.00842747091153734,0,-0.0314592319445174,0,-0.00387089986371384,0,0,0,0,0,0,0
X600104.SH,0,0,0.0471588151938608,0,0,0,0,0.0924927224422764,0,0,0,0,0,0.108006084994978,0,0.0845671069349272,0,0,0,0.015986934112634,-0.0746148814782135,0,0,0,0,0,0,-0.0302391630522772,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0525474180362394,0,0,0,0,0,0.0175632110410261,0.0352513636630084,0,-0.0704968515659541,0,0,0.0353398461985692,-0.00952802230240286,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.0345286797828326,0,0,0.419893274382802,0,0,0,0,0,0,-0.0248654101148039,0.308673315526522,0,0.136916097733834,0,0,0,0,0.100943931212657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042045855589947,0,0,0,0,0,0.304277165111512,-0.142684904980429,0,-0.0986146273005047,-0.0377185258264654,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.017150917306264,0,0,0,0,0.0428480213393583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123350693587294,0,0,0.112798887225825,0,0,0,0,0,0,0,0.0555844695255839,0,0,0,0,0,0.0336423389890919,0.185886090450405,0.0732671659226022,-0.0100258759051775,0,0,0,0,0.0227172165436386,0,0,-0.0215671651992193,0.0153420451960361,0,0,0,0,0,0
X000596.SZ,0,0.00628663454593574,0.0355096475185195,0,0,0,0.130239829545828,0.174079900229734,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.0350898938493833,0,0,0.104380244692846,0,0.148809184648604,0,0,0.0144591368213175,0,0,0,0,0,0,0.143745388989055,0,-0.0184058200906258,0,0,-0.0824340917915684,0,0,0,0,0,0.0256068295822437,0,-0.0108760419781722,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.136449118770129,0,0,0.0812501422204325,0.155877100159459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813409306799931,0,0,-0.0186247553309918,0,0,0,0.108307818462027,0.360822374668456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.00586621512367208,-0.204779860134855,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0771273983381661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00573744411672392,0,0,0,0.111935188640949,0,0,0,0,-0.0313600440560984,0,0.0215633934494234,0.0162032833564694,0,0.00173642349918517,0,0.198799637055467,0,0,-0.0261692589440965,0,4.33680868994202e-19,-0.00317359994517564,0,0,0,0,0,0
X002129.SZ,0,0,0.00352932636481427,0,0,0,0,0,0,0,0,0,0.0231369975403659,0,0,0,0,0,0,0,0.172916201227358,0,0,0,0,0,0,0,0,0,0,0.0824013623946352,0.0538802413949014,0,0.0373573346525302,0,0,0,0,0.283092588185587,0,0,0,0,0,0,0,0,-0.0652067061094808,-0.00980923334808663,0,0.0406879725706577,0,0,0,0,0,0,0
X003816.SZ,0,0,0.013818347083341,0,0,0,0,0,0,0,0,0,0,0.0893119411014482,0,0,0.0586700782922372,0,0,-0.0670497926625486,0,0,0.0711878740901698,0,0,0.0817079185738725,0,0,0,-0.0147015280777773,0.0250289566089069,0.00491147995875659,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138661407962473,0,0,0,0.00901536566524433,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.0886731601890825,0,0,0,0,0,0,0.309176621400831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205791477962694,0,0,0,0.211965653702816,0,0.394266712262119,0.348343671003228,0,0.00611943506931244,0,0,0,-0.00387579881725095,0,0,0,0.25537108181687,0,-0.0142120407906135,0,0,0.0825516550401446,-0.0530137555773978,0,0,0,0,0,0
X002371.SZ,0,0,0.191431964752103,0,0,0,-4.33680868994202e-19,0,0.0269774482790123,0,0,0,0,0,0.0229263059890465,0,0,0,0,0,0,0,0,0.268024775806876,0,0,0,0.0476237456259178,0,0,0,0.0609297637718857,-0.119220275504038,0,0.12363995876182,0,0,0.0534426525525906,0,0,0.396023776200546,0,0.0105085100165281,-0.0503893072855726,0,0,0,0,0.0613063015144988,0,0,0,0.0122474095011269,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238401549297535,0,-0.0116266892415066,0,0,0,0,0,0,0,0,0.0140848289349184,0,0,0,0,0,0,0,0,0.110171622933679,0,0,0,-0.0541623351708872,0,0,0,0.075431521591476,0,0,0,0,0,0.00151776239577574,-0.187581609718747,0.0196260146208874,0,0,0,0,0,0,0
X600703.SH,0,0.195585691285255,0,0,0,0,0.00170554719811473,0,0,0,0,0,0.153271418960544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173200868646314,0,-0.0117980102092397,0,0.0955606986278273,0,0,-0.0433483149268142,0,0,0.137706937903181,0,0,0.211487484396691,0,0,0.0171966982566811,0,0.110841253393085,0,0,0,-0.0439871053617164,0,0.0698611551534037,-0.0130566722397878,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.349794884399578,0,0,0,0,0,0,0,0,0,-0.251973952570728,0,0,-0.0470732883831045,0,0,0.383154843327084,0,0,0,0,0,0,0,0,0.102074361535386,0,-0.261819431586641,0,0,0,0,0,0.465263687856232,0,0,0,0,0,0,0,0,0,0,0.0352849459002661,0,0,-0.0431389260566943,0.024858668918319,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0.0149571443955604,0,0,0.0109938328294354,0,0,0,0.124843645599534,0,0,0,0,0.016603576159991,0,0,0,0,0,0.0336565615712461,0,0,0,0.0577914756490464,0,0,0,0,0,0,0.00337171820821923,0,0,0.310024682095411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295198432617864,-0.0282944619979151,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00828271640953542,0,0,0,0,0.151663866122339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114315617419113,0,0,0,0.142365845816947,0.083469600084552,0,0,0,0,0,0.045236365258811,0,-0.0927220310038069,0,0,0.052722460493964,0,0,0,0.0175322018042635,-0.00511412459099405,0,0,0,0,0,0
