,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X000661.SZ,X600031.SH,X000725.SZ,X000063.SZ,X003816.SZ,X600690.SH,X600809.SH,X000338.SZ,X002241.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300142.SZ,X002371.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002049.SZ,X600741.SH,X002236.SZ,X600584.SH,X002129.SZ,X601877.SH,X300003.SZ,X000157.SZ,X000800.SZ,X600183.SH,X002414.SZ,X000625.SZ,X000066.SZ,X300136.SZ,X600118.SH,X000977.SZ,X002456.SZ,X002179.SZ,X601799.SH,X002185.SZ,X002508.SZ,X002008.SZ,X002463.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0,0,0,0,0,0.242906196455053,0,0.549122551990836,0,0,0,0,0,0.097458435904288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511947773216173,0,0.00551603890247359,0,0,0,0,0,0,0,0,0,0,0.127591365376727,0,0.0756292674288291,0,0.0216226382080442,0.00888457077357131,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.435141272189951,0,0,0,0,0,0,-0.258697781688348,0,0,0,0,0,0.0406508451575866,0,0,0.282539606408957,0,0,0,0.265085576563484,0,0,0,0,0.280730953206095,0,0,0,0,-0.0926200781827729,0.159468038105366,0.0272574970014631,0,0.170026010778375,0,0,0,0,0,0,0,0,-0.0974518259537758,0,0,0,0.033659083655648,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205659206417504,0,0,0,0,0,0.012039241388161,0.111259701986422,0,0,0,0.011398497267371,0,0,0,0,0,0,0,0,0.133159195038799,0,0,0.0203172745393103,0,0,0,0,0,0,0,0,0.000500802629647626,-0.00318670049268847,0,0,0,0,0,0
X002236.SZ,0,0,0,0.384144944687567,0,0,0,0,-0.0374823696912861,0,0,0,0,0,-1.0842021724855e-19,0,0,0.015047672573466,0,0,0,0,0.00995700040082433,0,0,0,0,0,0,0,0,0,0,0,0.0786104336573532,0,0,0,0.122772496688671,0,0,0,0,0,0,0,0,0,0,0,-0.00234830128935003,0.0034576215597841,-0.0112556000880086,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245623156667766,0,0.439846312976779,0,0,0,0.0190314119432545,0,0,0,0.225849822838024,0,0,0,0,0,0.207198555011502,0,0,0,0,0,0,0,0,0.361456160131412,0,0,0,0,0,-0.0170405774718286,0.0240345170600797,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.126335539941228,-0.0407943114762911,0,0.551984830465675,0,0,0,0,0,-0.106993641344116,0,0,0,0,0.299268875360634,0.0208348653675965,0,-0.174362448649906,0,0,0.288737856144384,0.101338368958755,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0586192033867876,0,0,0,0,0,0,0,-0.0126687925482166,-0.00462242638302489,0,0.32366507148195,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401310100380806,0,0,0,0.165220728614078,0,0.0677525754748551,0,0,0,0,0.165487924636461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578246083705757,0.03066104998533,0,0.0986968245812675,0,0,-0.0127048720727578,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.191951761531705,0,0,0,0,0,0,0,0,0,0.092816551414092,0.019898047656319,0.0159358763015959,0,0.0791992957208701,0.0737766368840621,0,0,0,0,0,0,0,0,0,0,0,0.0986891934259773,0,0,0,0,0,0,0,0,0,-0.0248186628885952,0.166907082258818,0,0,0,-0.0683318399923878,-0.0103331922429869,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.201929908872699,0,0,0,0,0,0,0,0,0.0547197583572192,0,0,0,0.0386535185964708,0,0.0320835407174561,0,0,0,0,0.0297099804862295,0,0,0,0,0,0,0,0.0759748648530643,0.13132108877476,0,0,0.0371282066528577,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.00474843481692143,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328820412974348,0,0,0,0,0,0,0,0,0,0,0.109571530320573,0,0,0,0,0,0,0.130653230476311,0.411084224255242,0,0,0.0760067359692197,0,0,0,0,0,0,0,0,0,-0.0437410037433551,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.164646892391594,0,0,0,0,0,0.183733314353911,0,0,0,0.00838413643213549,0,0,0.145775048433317,0,0,0.0853483511741684,0.0735269476544215,0,0,0,0,0,0,0,0.0668828022765434,0.0466743204467815,0,0,0,0,0,0,0,0,0,0,0,0,0.000595666461084421,0.00960218839630455,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849469331082707,-0.0803414166156558,0,0,0,0.32909896398329,0,0,0,-0.0814146643254037,0,0,0,0.0188497388730754,0,0,0,0.145985363865761,0,0.0546552063667049,0,0.0727800531915991,0.278429504309586,0,0.220596483224486,-0.14833045771637,0,0,0,0,0,-0.00256758715214004,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.336781323989991,0,0,0,0,0,0,0,-0.0934529940455319,0,0,0,0,0,0,0,0.241564165887364,0,0,0,0,0,0.164812871080942,0,0,0,0,0,0.140332576097962,0.0877684556686002,0,0,1.38777878078145e-17,0,0,0,0.0866849272271945,0,0,0.028397705375804,0,0,0,0,0.0601849369394571,-0.0237283917373203,0.00475216824939071,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.222191293977681,0,0,0,0,0,0.0645850649842844,0.149494012743207,0,0,0,0,0,0,0,0.169587654618518,0,0.164753323749538,0.00962206050030344,0,0,0,0,0.0314616333001894,0,0.15841242930154,0,0,0,0.0879590043721681,0,0,0.247518017159945,0,0,0,0,0,0,0,0,0.00398719025283985,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,-0.009218158855164,0,0,0.150706389661838,0,0.0732234556079573,0,0,0.521741404412555,-0.10982905410914,0,-0.171576541071465,0,0,0,0,0,0.277993646220273,0.26543175057513,0,0,0,0,0,0,-0.00560438596173354,0,0,-0.128439909242744,0,0,0,0,0,0,0,0,-0.115769964216728,-3.46944695195361e-18,0,0,0,0.00116400551765699,-0.0296258905378814,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,-0.14570874817115,0,0,0,0,0,0,0,0,0,0,-0.165219463440002,0,0,0.0332829623256323,0.0859125978751153,0,0,0,0,0.295648568412307,0,0,0.199536207648678,0,0,0,0,0,0.2237326917332,0,0.0136579293021354,0,0,0,0,0,0,0,0,-0.0389897318148415,0,0,0,0.00278893573847756,-0.018704005905164,0,0,0,0,0,0
X000977.SZ,0,0,0.149293472035724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.277574861499725,0,0,0,0,0,0.149548048729214,-0.00276307344337069,0,0,0.235045256469925,0,0,0,0,0,0.214770163905832,0,-0.0068286893713038,0,0,0,0,-0.00602831583933757,0,0,0,0.163853331364865,0,0,0.290228386150161,0,-0.0267635162519338,0.0149826107449422,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041799802394719,0,0,0,0,0.0737121221695087,0,0,0,0,0,0,0.00376815633285538,0,0,0,-0.0197721070991843,0,0.0841725854218264,4.33680868994202e-19,0.0639497197652074,0.336809510118997,0,0.012437297351874,0,0,0,0,0.32693993272747,0,0,0,0,0,0,-0.00936013172520591,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384762248704627,0,0.0934050213684532,0.0716491987343661,0,0,0,0,0,0,0.0400862961660418,0,0,0,0,0,0.00613512244755274,0,0,0,0.142048560940626,0,0,0,0,-0.00514061498306455,-0.00938720967067406,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.00136407314164685,0.181858409106849,0,-0.1004330813456,0,0,0,0.0944538170480046,0,0,0,0.138227750402049,0,0,0,0.162499489378716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401573110685361,0,0,-0.0767934763024745,0,0,0,0,0,0.068655326342823,-0.0278594307676278,0,0,0.0185823308108463,0.0116100102638616,0.0275606771926652,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0.0742805282007685,0,0,0,0,0,0,0,0,0,0,0,0,0.113680580635166,0.0530286480414865,0,0,0,-0.17809786723001,0,0.00927856546550334,0,0.0132867223717793,0.400889051902529,0,0.00904669016752224,0,0,0,0,0,0,0.262599916635352,0,0,0,0.155431955817254,0,0,0,0,0,0,0,0,-0.006445996216337,-0.0201562771415108,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175329792983187,0,0,0.048536734197733,0.114527110390181,0,0,0,0.0448053509182618,0,0,0.0178624880568515,0.0430328812214369,0.0755831397316993,0,0,0,0,0,0,0,0,0,0,0,0,0.0376548795739365,0.0771141816380378,0,0,0,0,0,-0.0133125456875778,0,0,0,0.03639237699955,0.0142093721233093,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0929921908380418,0,0,0,0,0,0,-0.0219752997555754,0,0,0,0,0,0,0.116239108893985,0,0.176426219750155,0,0,0,0,0.0333966481060355,0.152845884309027,-0.0474727836963348,0,0.121811137658658,0,0,0,0.00938755992682954,0,0,0,0,0,0,0.235985962704616,0,0,0.0362797122800677,0,0,0,0,0,0,0,0,0.0136202245808902,-0.00219682017944036,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540347001532156,0,0,0,0.0671730202800762,0,0,0,0.0384708680889683,0,0,0,0.00703716219864248,0,0,0,0.0376593025310819,0,0,0,0,0.455918188699804,0,0,0,0.0219689259620405,0,0.00585702959121845,0,0,0,0,0,0.0444265124497599,0,0,0,0,0.00161077162298318,0,0,0,0,0,0
X300146.SZ,0,0,0,0.0651608947736103,0,0,0,0,0.186826135217026,0,0,0,0,0,0,0,0,0,0,0,-0.0974032623769209,0.101188957337614,0,0,-0.318726203808442,0,0,0.00551736952009207,0,-0.0130946991616843,0,0,0,0,0,0,0,0,0,0.0566194214288159,0.225436106624649,0.313373011180487,0,0,0,0,0.38478102616379,0,0,0,0,0.0137407888595841,-0.00649457451723722,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0477740492338895,0,0,-0.0665176954688861,0,0,0,0,0,0,0.145398354468244,0,0,0,0,0,0.0338604530389769,0,0,0,0,0,0,0,0.114318070819485,0,-0.108657029876887,0,0,0,0,0,0,0.0758140833993085,0.10937140788403,-0.257303268593173,0,0,0,-0.172247671930935,0,0,0,0,0,0.0741177555599465,0,0.0276593939448946,-0.027287646080528,0,0,0,0,0,0
Slope,0,0,0,0.152903902366837,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0935533250168061,0,0,0,0,0,0,0,0,0,0.729833497266729,0,0,0,0.233118587691029,0,-0.458462467363537,0,-0.456209806469969,0,0,0,0,0,0,-0.715881783835879,0,0,-0.688343540369649,0,0,0,-0.432315088164829,0,0.374169822443276,0,0,0,0,0,-0.00415814451710318,0,0,0,2.2092945130345,0,0
TED,0,0,-1.00775627821248,0,-2.61730911289844,0,0,0,0,0,0,0,0,0,0,0,-1.16056967926884,0,2.44696466241016,0,0,0,0,0.325556537568628,0,0.0118930929236845,1.8400425827477,0,0,0,-0.567924015973757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75628129593567,0,0,-2.43543456413041,-0.0757466665099302,0,0,0,0,-5.40274822084326,0,0
RealEstate_excess,0,0,0,0,0,-0.0315841240174834,0,0,0.0715093117863606,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.17756356323553,0,0,0,0.0161987548233531,0.0264222639182674,0,0,0,0,0,0,0,0,0,-0.0148928791070322,0,0,0,0,0,0,-0.0146529386239402,0,0,0.0188690156278509,-0.0111471004207895,-0.0111629880936912,0,0.0575397777256575,0,0,0,0
MKreturn,0,0,0,-0.0139796640066706,0,0,0,0,0,0,-0.0139555628429061,0.0936496934314253,0,0,0,0,0,-0.192615060733987,0,0,-0.0862859578371672,0,0.022246478338612,0,0,0,0,0,0,0.179824869718986,0.100326078332115,-0.107955398531489,0,0,-0.00684983170002442,0,0,0,-0.0948930034694605,0.0811345456431796,0.0789974942570168,0,0,0,0,-0.0817009105929457,0,0,0,0,0,0.00316625084882391,-0.00887056926946763,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233338270971173,0,0,0,0,-0.00321587052102067,0,0,0,0,0,0,-0.0182857591476338,0,0,0,0,0,-0.00281585874845081,-0.00709026416387707,0,0,0,0,0,0,0.00517657478088255,0,-2.21227911120027e-05,-0.0014281961455577,0,0,0,0,0,0.00949227420340537,0.0180692604562139,0,0.000783511223542867,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0445227741592388,0,0,0,0,0,0,0,-0.0155731195369611,0,0,0,-0.0657844928750967,0,0,0,0,0,0,0.0167633657763403,0,0,0,0,0,0,0,0,0,0.00820931159152692,0,0,0,0,0,0,0,0,0,-0.00460424665307456,0.0387856232050017,-0.0179264849378228,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062876166897884,0,0,0,0,0,-0.000390033699120384,-0.00249876219875999,0,0,0,0,0,0,0,0,0,0,-0.00166561188645287,0,0,0,-0.00344101637022484,0.00165299752863979,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934503547309095,0.00305233139401611,0.0037390870023652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269156881769792,0,-0.0183660298881478,0,0,0,0,0,0,0,0,0,0,0.0104046174941347,-0.0102164379672978,0,0,0,0,0,0
