,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X002241.SZ,X002236.SZ,X000568.SZ,X000100.SZ,X600271.SH,X600031.SH,X600118.SH,X002456.SZ,X600177.SH,X002292.SZ,X002475.SZ,X600372.SH,X000338.SZ,X002007.SZ,X000559.SZ,X002180.SZ,X300003.SZ,X000157.SZ,X002074.SZ,X600522.SH,X002506.SZ,X600867.SH,X300124.SZ,X002294.SZ,X002085.SZ,X002426.SZ,X600089.SH,X000981.SZ,X000869.SZ,X601877.SH,X002508.SZ,X600498.SH,X002465.SZ,X002249.SZ,X000050.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.447006933776232,0,-3.46944695195361e-18,0,0,0,0,0.206377094962451,0,0,0,0,0,0.031158524290874,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0746003887653849,0,0,0,0,0,0.172886676632582,-0.0913927441924019,0,0,0,0.0423070864000884,-0.182001310975181,0,0,0,0,0,0,0.0093760852803364,0,0,0,0,0,0,0
X600104.SH,0.113767651304727,0,0.218400281653057,1.73472347597681e-18,0,0,0,0.334787858308434,0.0530710953123865,0,0.062230884141375,0,0,0,0,0,0,0,0,0,-0.128106958614717,0,0,0,0,0,0,0,0.0403388371351432,0,0,0,0,-0.00508790698892953,0,0,0,-0.0254340724960846,0,0,0.0945121875641258,0,0,0,0,0,0,0,0,0,0.0507952373832676,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0194703754578006,0,0,0,0,0.0964745220730601,0,0,0,0,0,0,0,0,0,0,0.0529124698783612,0,0,0,0.11510781228277,0,0,0.0999555142840635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114263413592047,0,0.0970393741909451,0.115888795961463,0,0,0,0,0,0.0260253600056895,0,0,0,0,0,0,0
X000858.SZ,0.136019333171599,0,0,0,0.187985776427159,0.264643934099878,0,0,0.131513685236128,0,0,0.0624704192871724,0,-0.0153771036453113,0,0.347682792907158,0,0,0,0,-0.0115590593124122,0,0,0,-0.0226698875621111,0,0,0,0,0,0,0.024081603680759,0,0,0,0,0,0,0,0,0,0,0,0,0.0756954470735172,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.745009888260453,0,0,0,0,0,0,0,0,0,0.0229234693146532,0,0,0,0,0,0,0,0,0,0,0.0540279914173823,0,0,0,0.0129106977709799,0,0,0,0,0.0302255728887123,0,0,0,0,0,0,0,0,0.0142344934412744,0,0,0,0,0,0,0,0.00609757310686555,0,0,0,0,0,0,0
X600276.SH,0.0866256692841121,0,0,0.105895915498118,0,0,0,0.00864719424987086,0.0233747296417633,0.08950444131226,0,0,0,0,0.0546972949278212,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0160600884199439,0,0,0,0,0,0,0,0.0711555651926208,0,0,0,0,0,0.000280200792012139,0,0,-0.052160705598024,0,0,0,0,0,0,-0.017231535546133,0,0,0,-0.00691158488128549,0,0.0234734091591943,0,0,0,0
X000725.SZ,0,0,-8.67361737988404e-19,0,0.034970794553835,0,0,0,0.00236163550016841,0,0,0,0,6.93889390390723e-18,0,0.00711855933758971,0,0,0,0,0,0,0,0,0,0.134534306162326,0,0,0,0,0,0,0,-0.0117576433308263,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.178003335141529,0.0683415655643648,0,-0.048500304808097,0.0505283795194541,0,0,0,0,0,0
X000625.SZ,0,0.143600656707928,0.0289012835965497,0,0,0,0,0,0,0,0.152339441728555,0.0204398681103514,0,0.031925086227984,0.0702488749924534,0,0,0.0915267565154177,0,0,0,0,0,-0.0776183884823348,0,0,-3.46944695195361e-18,-0.0407253351579782,0,0,0,0,0.0467601080794927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00648783804527958,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.142729585465847,0,0,0,0,0,0,0.0166755041215473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154105256332186,0.0100063425818426,0.0103289724705654,0.0271992615663104,0,0,0.0764443830398895,0,0,0,0,0,0,0,0.043336911706036,0,0,0,0,0,0,0.0160814422140977,0,0,0,0.0767424673637397,0,0,0,0,0,0
X000063.SZ,0,0,0,0.087592567175719,0,0,0,0,0.0087294487946715,0,0,0,0,0.0853789751241286,0,0,0,0,0,0,0.143429740553171,0,0,0,0,0,0,0,0.0648977261724599,0,0,0,0,0,0,0,0,0,0,0,0,0.0209481111414294,0.039643547773484,0,0.197466832180658,0,0,0.0339447916655693,0,0,-0.00736865624012977,0,0,0,0,0,0,0
