,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X300014.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X002371.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X000338.SZ,X600703.SH,X003816.SZ,X000063.SZ,X002049.SZ,X000596.SZ,X002129.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X600460.SH,X000100.SZ,X600741.SH,X600089.SH,X002074.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X600884.SH,X601799.SH,X600584.SH,X000733.SZ,X002180.SZ,X600563.SH,X600522.SH,X002414.SZ,X600183.SH,X002007.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.487140712987656,0,0.0428791196637813,0.0520074723844897,0,0,0,0,0,0,0,0,0,-0.121737892072711,0,0,0,0,0,0,0,0,0,0,0,0,-0.00223200793210627,-0.0117986979494573,0,0,0,-5.42101086242752e-20,0,0.00923202532002435,0.0232392992286741,0,0,0,0,0,0,0,0,0,-0.00561888399948733,0,0,0,0,0,-6.93889390390723e-18,-0.00627369887641558,0,0,0,-0.0149411644180373,0,0
X000858.SZ,0,0,0,0.330290550934539,0,0,0.0369181121405542,0,0,0,0,0,0,0,0,0,0,0,0,-0.119605430159656,0,0,0,0,0,0.203371238752172,0,0,0.0230887413451312,0,0,0,0.0611423491477926,0,0.164658992845859,0,0,0.0485700912845947,0,0,0.0313005071393121,0,0,0,-0.0757165995393646,0,0,0,0,0,0,-0.0128758428483626,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.231271457220963,0.0329476884811039,0,0,0.0328763071610755,0,0,0,-0.0790946258747881,0,0,0,0,0,0.0266289595733875,0,0,0,-0.029488526314324,0,0,0,0,0.0245945818338662,0,0,-0.0310077914384814,0,0.146438746912309,0,0,0.0756792590577225,0,0,0,-0.0260249265027708,0,0,0,0,0,0,0,0.00698225880291127,0,0,0,0,0,0,0
X600809.SH,0,0.190633891890062,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383330641391669,0,0,0,0,0,0,0,0,0,0.0741091014823156,0,-0.0473263084503717,0,0.0811163290358392,-0.095208535338229,0,0,0,0,0.494959622595615,0,0.0224858767565766,0,0,0,0,0,-0.105433646275847,-0.0226209642802322,-0.0350974259745723,0,0,0,0,0,0.027627282511602,-0.101267185229247,0,0,0,0,0,0
X000568.SZ,0,0.123188093274962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194036203625124,0,0,0,0,0,0,0,0,0,0,0,0.0656275852667978,0.0454290487832387,0,0.269082116774695,0,-0.0247470937119554,0,0,-0.143557615513581,0,0,-0.0521476436779602,0,0,0,0,0,0,0.0299804037454189,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,-0.0525985798431945,0,0,0.188169330339087,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.00286090001310445,0,0.0970686777385332,0.0586830283913309,-0.316700207179814,0.102520172068665,0,0,0,0,0,0,0,0,0,0,-0.0539352286149597,0,0,0,0,0,0.109109913618209,8.67361737988404e-19,0,0.0551544082210614,-0.0575609613384831,-0.0560739385368218,0,0.0214988590965671,0,0,0,-0.0546286201891801,0,0
X300014.SZ,0,0,-0.382159190324932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135618956461833,0,0,0,0,0,0,0.175316224787713,0.202938118131694,0.0520237167457778,0,0.11443119455903,0,0,0,0,0,0,0,0,0,0,0.0329769392183817,0.149936118668995,0,0.0601588798992294,0,0,0,0,0,0,0,0,0,0.0417858458044314,0,0,0,0,0,0
X002475.SZ,0.104751718800596,0.148950386899126,0,0,0,0,0,0,0,0,0,0.0858268841331747,0.102994537457385,0,0,0,0.110587625503297,0,0,0,0.033611274552095,0,0,0,0,0,0,-0.0370877972464637,-0.0344090307328448,0.0203078348264621,0.024148141062772,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0843424624471727,0,0,-0.109147335225112,0,0,0.119593280481425,0,0,0,0,0,0.0108580453534452,0,0,0,0,0.105953270526709,0,0
X002304.SZ,0,0.166239171823191,0.10156146587962,0.258140745805562,0,0,-0.0203508425047458,0,0,0.165894668527186,0,0,0,0,0,0,0,0,0,-0.115651618034549,0,0,-2.16840434497101e-19,0,0.0879772096952437,0,0,0,0,0,0,0,0,0,0,0,0.0940624165234424,0.0989093648154392,0,0,0,0,0,0,0,-0.0123118438921167,0,0,0,0,0,0.0142878023261049,0,0,0,0,-0.0587204434776673,0,0
X600690.SH,0,0,0,0,0,0.0296827424437551,0,0,0,0,0,0,0,0.0967083082251286,0,0,0,0,0,-0.0413196029891104,0,0,0.0533385184193831,0,0,0,0,0,0.0208713373401592,-0.148556335356124,0.177045510890052,0,0,0,0,0,0,0.00947255817282596,0,-0.00738916836375961,0,0,0,0,0,0,0,0.0965672305717238,0,0,0.0521833799596007,0,0,0,0,0,0,0,0
X600104.SH,0,0,-0.0940414546764188,0,0,0,0,0,0,0,0,0,-0.0698614691420447,0.184845727946815,0,0.103660891121525,0,0.0730308575084558,0,0,0,0,0,0,0.105217566096551,0,0,0,-0.0129527903907965,0,0,0,0,0,0,0,0,0.00450124343361087,0,0.00463659758273796,0,0,0,0,-0.108349419088414,0,0,0,0,0,0,0.0260887817289533,0,0,0,0,-0.0727878072750032,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0542331274482803,0,0.162652090063929,0,0,0.0553926393309637,0,0,0.117554067286432,0,0.0372819270887509,0,0,0,0,0,0,0,0,-0.0818678587169126,0,-0.0382965665879466,0,0,0,-0.127673859089951,0,0.217547973799284,0,0,0,0.0329034259658149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437154775669951,0,0,0,0,0,0
