,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X000063.SZ,X300014.SZ,X000596.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000157.SZ,X600522.SH,X000977.SZ,X000733.SZ,X002074.SZ,X000799.SZ,X600584.SH,X600460.SH,X300003.SZ,X002236.SZ,X601799.SH,X000066.SZ,X600779.SH,X600884.SH,X002294.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.112590023335835,0,0,0.235380689100332,0,0.199924403666772,0,0,0,0,0,0,0,0.0137703695557615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152384533466545,0.0869091288366905,0,0,-0.0540626810931719,0,0.00820787892100141,0,0,0,0,0,0,0,0,0,-0.0162229807132514,0,0,0,0.117944233927764,0,0.0171683050464673,-0.0105621476778332,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0702743169258538,0.185237868423169,0,0.623117806392791,0.0434062649748722,0,0.1581760734387,0,0,0.0316767535239018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360112338785949,0,0,0,0,0,0,0,0,-0.0329383170795256,0.0111185014139278,0,0,0,0,0,0
X000568.SZ,0,0.518410613757517,0,0,0,0,0.310254033685757,0,-0.0264114994427486,0,0,0,0,0,0,0,0,0,0,0,0.0399107355545433,0,0,-0.187850199709651,0,0,0.018624388306717,0,0,0,0,0,0,0,0,-0.0679703402979482,-0.0445666542460243,0,0,0,0,0,0,0,0,0,0.0407454383154226,-0.0753698001416817,0,0.246352087643018,0,0,-0.0157625953433874,0,0,0,0,0,0
X002415.SZ,0,0.326424581106251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100638235234516,0,0,0,0.0275435213260937,0.219861330257875,0,0,0.000283175582904072,0,0,0,0,0,0,-0.143561283923366,-0.133184800536328,0,0,-0.00718799088506542,-0.0655585988925033,0,0,0,0,0,0,0,0.0969095082647027,0,0,-0.0175019020111729,0,0,0,0,0.0144097696620031,-0.0161782334607285,0,0,0,0,0,0
X600809.SH,0,8.67361737988404e-19,0.190483931604737,0.0888820914741452,0,0,0.105558833883211,0.146646314395445,0.0531350276958385,0,0.0366747397410022,0,0.0027992458032837,0,0,0,0.115958894202522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635386403063259,0,0.0310529435223341,0,0,-0.0281799070936156,0,-0.064764494196182,0,0.23016648756838,0,0,0,0,0,0,0,0,0,-0.0816379831446839,0,0,0.000728283615343004,0,0,0,0,0,0
X600276.SH,0,0,0.1961877033764,0,0,0,0,0,0,0,-0.0401841643208917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113314141479633,0,0.0899907172729763,0,0,-0.209587094648164,0,0.2248596108378,0,0,0,0.0329768580326448,0,0,0,0,0.0180867802430126,0,0,0.114364885100763,0.0531082101302567,0,0.0955061854431467,0,0,-0.010664743683335,0.0051828758462688,0,0,0,0,0,0
X002304.SZ,0,0.408150792093703,0.294065904325034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189260327709508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483148515146898,0.0191176991145323,0,0,0,0,0,-0.00379636935795703,0,0,-0.0461281630597436,0,0,-0.0548475027346455,0,0,-0.0177419207765805,0.0197282195868992,0,0,0,0,0,0
X600690.SH,0,0,0,0.134427302631886,0.0270443738089041,0,0.0634712884125896,0,0,0,0,0,0.272212781987389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299736604313159,0,0,0,0,0,0,0,0.0104909236638317,0,0,0,0,0,0,0,0.00546333060130388,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0647670661541307,0,0,0,0,0,0,0.34227226194128,0,0,0,0,0.295397110302376,0,0.132919544786976,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.124242223815684,0.149770910365943,0,0.101608721395746,-0.0163049325097369,0.159256149010338,0,0,0,0,0.0947724210373687,0,0,0,0,0,0,0,0.476526419715971,-1.73472347597681e-18,-0.00999403255885351,0,0,0,0,0,0
X000651.SZ,0,0.136018106971241,0,0,0,0,0,0.325157958451677,0,0,0,0,0.0780228484912768,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0269272635962619,0,0,0,0,0,0,0,0,0.00590260022212266,0.0330283983705124,0,0,0,-0.0098208448778638,0,0,0,0,0,-0.0168120394841119,0,-0.00542164077242025,0,0.0372318864339017,0,0,0.039206401552597,0,0,-0.0123653268804803,0,0,0,0,0,0
