,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X000651.SZ,X002415.SZ,X600809.SH,X002371.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002304.SZ,X000100.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X002463.SZ,X002179.SZ,X600418.SH,X600584.SH,X000977.SZ,X600183.SH,X600066.SH,X600089.SH,X000157.SZ,X002028.SZ,X600703.SH,X600372.SH,X600741.SH,X002049.SZ,X002236.SZ,X601877.SH,X600522.SH,X000921.SZ,X000066.SZ,X002156.SZ,X600460.SH,X600839.SH,X000988.SZ,X601799.SH,X002281.SZ,X000800.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.163345453531474,0,0,0,0,0,0.0885406129045253,0,0,0,0.0133247118114536,0.0438034376903231,0,0,0,0,0,0.0824968574597921,0,0.151875936571001,0,0,0,0,0,0.0437449486974946,0,0.0577325883504824,0,0,0,0,0,0,0,0,0,0,0.0251662173549005,0,-0.0128168647579982,0,0,-0.0329149635637324,0,0,0,0,0,-0.0299397166676192,0.00983144114233819,0,0,0,0,-0.0087567862345697,0,0
X000858.SZ,0.277898862149627,0,0,0,0,0,0,0.0275357528883634,0,0.00981049024694272,0,0,0.277851606950979,0,0,0,0,0,0,0,0.223480785041332,0,0,0,0,0,0.0159311862199776,-0.0652673439267299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000500723144527274,0,0,0,0,0,0,0.0409643691712849,1.73472347597681e-18,0,-0.00348981391910161,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.156754579691868,0,0,0,0,0,0,-0.00317129397450913,0,0,0,0,0,0.292544349160021,0.163676083653382,0,0.062175813865532,0,0.0772672294881227,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347775758709277,-0.0163933362214944,0,0.0631517040262116,0,0,0,0,0,0,0.00712392513749267,0.0135020828607395,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303002907546839,0,0.062928848277762,0.0541639908434967,0,0,0.201717996384742,0.0764683579130478,0,-0.0146258927688031,0,-0.0323487756108147,0,0,-0.102896751973373,0.196316080729624,0,0,0,0,0,0,0,0,0,0,0,0.082434087452627,0,0,0,0,0,0,0,0,0,0.0365959310372577,0,0.0662057091661832,0,0,-0.0915437327399237,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,-0.0168564849751702,0.0216679473099621,0,0.0951247567849971,0,0,0,0,0,0,-0.0220925784072405,0,-0.00354821851689928,0,0,0,0,0,0,0.267893357546698,0,0,0,0.080013934028005,0,0,0,0,0,0,0,0.292918270826237,-0.0046970537633787,0,0,0.0356300129058347,0,0,0,0,0,0,0,0,0,0,0,-0.003414600113836,0,0
X000651.SZ,0,0,0.0117985541406379,0,0.0399000134401,0,0,0,0,0.0360651459259234,0,0,0,0,0,0,0,0,0.0286081174633649,-1.73472347597681e-18,0,0,0,0,0,-0.131610865198667,0,0,0,0.226818932014115,0,0,0.0404357208372299,0,0,0,0,0,0,0,0,-0.00867872173358275,-0.0702397064280984,0,0,0.20678526964671,0,0,0,0,0,-0.00937103327189971,0.0120035701278654,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0137456320838379,0,0,0,0.163230350750707,0,0,0,0,0,0,0,0,0,0.1136209445476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806862505195955,0,0,0,0,0,0,0,0,0.00877612695006158,-0.00926510296269767,0,0,0,-0.082212496219133,0,0
X600809.SH,0,0.0362358170227776,0,0,0,0,0,0,0,0,0,0.0768852679796787,0.528064277296065,0,0,0,0,0,0,0,0.218275136353935,0,0,0,0,0,0,0,0,0,0.0930924026450964,0,0,0,0,0,0,0,0,0,-0.0388970627691773,-0.0301205232950537,0,0,0,0,0,0,0,0,0.0416046165548589,0.00579891023409435,0.00341180478249115,0,0,0,0.0106792167554708,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0214720145514807,0,0,0.551512835864516,0,0,0,0,0,0,0,0,0,0,0,0.0240169211861113,0,0.252970468409955,0,0,0,0,0,0,0,0,0,0,0,-0.0222094969372511,0,0.0323017649092652,0.112630249777899,0,0,0,0,0,0,0,0,0,0.00204998637936355,0,0,0,0.0413209111055948,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.18507808339366,0.155899800611475,0,0,0,0,0,0.258833648715526,0,0,0,0,0,-0.0840407843805516,0,0.353965978657842,0,0,0,0,0,0,0,0,0,0.85715042743291,0,0,0,0,-0.323408988020918,-0.217357082297282,0,0,0.113414063720232,0,-0.203637476829957,0,0,0,0,3.46944695195361e-18,0.0371546614948853,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0368113387677865,0,0,0,0,0,0,0,0,0,0,0.0523150023347497,0,0,0,0.069988247416999,0,0,0.148693279867253,0,0,0,0,0,0,0,0,0,0,0,0.0108224533611259,0,0,0.0126967517417525,-4.2351647362715e-22,0,0.021288855782349,0,0,-0.0931713507096451,0.00692600119496104,-0.0612565106003607,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.118497709550404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143165387275645,0.28640563601328,0.0606793181052284,0,0,0,0,0,0,0,0.431559716635754,0,0,0,0,0.0666059450275144,0,-0.212649642182726,-0.0537981342279348,0.0871409575048318,0,0,0,0,0,-0.00423724003169811,-0.040273377301482,0,0,0,0,0,0
X000568.SZ,0,0.498082574014989,0,0,0,0,0,0.218909019287407,0,0,0.027662011386797,0,0,0,0,0,0,0,0.0741528030362678,0,0.198719830547281,0,0,0,0,0.0103599952051195,0,0.0513661441541662,0,0,0,0,0,0,0,0,0,0,0,0,0.079503374889664,0,0,0,0,0,-6.93889390390723e-18,-0.0582529174679744,0,0,0,0.00264186921116218,-0.0100830076939628,0,0,0,-0.00298613170816744,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0513264137928527,0.14033907944168,0,0,0.00884941250920506,0,0,0,0,0,0,0,0,0,0.0978012371574721,-0.0245968880506303,0,0,0,0,0,0,0.0566167502218733,0,0,0,0,0,0,0.12419158164706,0.147286652844257,0,0,0,0.0221421154895612,0,0,0.00553917718859454,0.0579656035836115,0.0334165353816631,0,0,0,0,0,0.0152492656614664,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00926670565992626,0,0,0,0,0,0.0980963248185982,0.416012346708221,0,0.0288590929155646,0,0,0.0380269558543101,0,0,0.00478635962167536,0,0,0,0,0,0,0,0,0,0,0.0401901323033729,0,-0.0930119023412771,0,-0.0687639491429551,0.0979192895771569,0.0415930068626767,0.0708759288810469,0,0,0,0,0,-0.01034127560685,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.245288746294142,0,0.032686938092679,0,0,0,0.0143556599476194,0,0,0,0,0,0.0121787519916874,0,0,0,0,0,0,0.0288780986559226,0.0459153084748849,0,0.00375050023726403,0,0,0,0,0,0.0100346251210745,0,0,0,0,0,0,0,0,0,0.144112889669769,0,-0.071053202851322,0,0,0,0,-0.0309348617347341,0,0,0,-0.0242361881470782,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0573099212300262,0.296751302549414,0.148514952902079,0,0,0,0,-0.019188672902479,0,0,0.0592688172132165,0,0,0,0,0,0,0,0,0,0,0.172090006394158,0,0,0,0,0.0261563314808918,0,0,0,0,-2.71050543121376e-20,0.00357405894751884,0.01029858795442,0,0,0,0,0,0
X000625.SZ,0,0,0.0744455520080027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597458355623981,0,0,0,0,0,0,0.125930252715775,0,0,0,0.0479940251551468,0,0,0,0,0,0,0,0,0,0.00897919948180978,0.00946285280232466,0,0.0401714888715582,0,0.0322579537292824,0,0.235491680027319,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0.135183645447129,0,0,0.0529016855247109,0,0,0,0,0,0.092574824859146,0.389633904300786,0,0,0,0,0,0,-0.17180929780347,0,0,0,0,0,-0.0919192186880566,0,0,0,0.0514495969543591,0,0,0,0,0,0,0,0,0,0.040230973701509,0.0119813352597399,-0.00190895968211505,0,0,0,0,0,0,0,0,0,-0.0094610122522979,0.0214000127024594,0,0,0,0,0,0
X000100.SZ,0,0,0.0284459504803032,0,0,0,0,0,0,0,0,0.0155968597545801,0,0,0.418098446021044,0.0586745465925018,0,0,0,0,0,0,0,0,0,0.0274896102975237,0,0,0.0133584664041226,0,0,0,0,0,0,0.0409790877093261,0,0,0,0,0,0.0203278857143318,0.00488626942298616,0,0.0829593054929231,-8.67361737988404e-19,0,0,0,0,0,-0.0244131989209375,0.0167682563768034,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.518459233011204,0,0.0552357486915548,0,-0.0368732937588869,0,0,0,0,0,0.0356531240845394,0,0,0,0,0,0,0,0.0762075799810407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132555952884201,0,0,0,0,0,0.00126549167363746,-0.164003337753377,0,0,0,0.0316571456333075,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.154046488408838,0.0644753279343936,0,0,0,0.100265397888534,0,0,0.00720020123638326,0.0653995502960554,0,0,0,0,0,0,0,0.00787755976414227,0,0.216609878703339,0,0,0,0,0,0,0,0,0,0,0,0,0.0368366163975002,0.0282635418009554,0,0,0.00326589267707855,0,0,0,0,0,0,-0.0106557416439795,0,0,0,0,-0.146395701421477,0,0
X002241.SZ,0,0,0.336037747704452,0,0,0,0,0,0,0,-0.0264206488268682,0,0,0,0,0,0,0,0.0240785086032061,0,0,0,0,0,0,0,0.0575312354493247,0,0,0,0,0,0,0,0,0,0,0.306146254435044,0,0,0,0.046302292112675,0,0.0110200022511234,0.105575980560513,0.161883055284394,0,0,0,0,0.053955957476368,-0.0591205644106449,-0.000477838068725627,0,0,0,0.0407417435794241,0,0
X002463.SZ,0,0,0,0.0359107979895303,0,0,0,0,0,0,0,0,-0.247029613821196,0.0803532655193008,0,0,0,0,0,0,0,0.129417955308618,0,0,0,0,0,0.0956367992749385,0.0338725264432689,0,0,0,0,0,0,0,0,0,0,0.181163361143657,0,0,0,0,0,0,0,0.102752700196986,0,0,0,-0.0654172870843949,0.0743025971053364,0,0,0,-0.00593957455727158,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0399705082804281,0,0,0,0.056557327815837,0,0,0,0,0,0,0,0.0273911691180258,0,0.00881590856194473,0,0,0,0.0501925093517809,0,0,0,0,0,0,0.109533519312475,0,0,0,0,0,0,0.0937852881273831,0,0,0,0.19136528696377,0,0,0,0.0838239808874454,0,0,0.0222078722699785,0,0,0,0,0,0
X600418.SH,0,0,0,-0.181792884353803,-0.198275192912248,0,0,0,0,0.230887814076641,0,0.252185208230873,0,0,0,0,0,0.318988781396061,0,0,0,-0.0747998248944457,-0.437690464724237,-0.129261534482019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266253020700108,0.0612364799184936,0,0.508686039726924,0.105097361434461,0,0,0.0344346034837102,0,0,0,-0.0382836249481487,0.107456830916353,0,0,0,0.0857144782917562,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.00169925984749163,0,0.0479330471813963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481645133638016,0,0,0,0,0,0,0,0,0.313724639070167,0,0,-0.162968474330865,0,0.00454838463835835,0.255732701048594,0.16863669610276,0.0168582713906852,0.109489775343022,0,0,0,0,0,0,0.00488204259846163,0,0,0,-0.0389876135946193,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0511164999388138,0,0,0.313206134946189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147692731422814,0,0,0.0429197021629578,0,0,0,0,0,0,0,0,0,0,0,0,0.0182644571285935,0,0.174178914476398,0,0,0,0.276536196130695,0,0,0,-0.00969433280419694,0.0259543728300772,0.210405096020408,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0175430549732569,0.035114079990882,0.222422862938626,0,0,0,0.129837518993287,0,0,0,0,0,0,0,0,0.0912098050434164,0,0,0,0,0,0,0,0.0788527310213265,0,0,0.0342545802457921,0,0,-0.0104785248534472,-0.0140427060704474,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0284777241706472,0,0,0,0,0,0,0,0,0.0373919185581896,0,0,0,0,0,0,0,0,-0.193275625924989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359580681578447,0,0,0,0.490608411205292,0.156133879966997,0,-0.0659665400778204,0.0770623017900759,0,0,0,0.036573830008755,0,0
X600089.SH,0,0,0,0,0,0,0,0.146312207330874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148463155331732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277045234584723,0,0.164302894103206,0,0,-0.0435070144119076,0,-0.00777554761903685,-0.00534966207945825,0,0,0,-0.0301316187667391,0,0
