,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X300014.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000625.SZ,X002129.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600703.SH,X002180.SZ,X600089.SH,X000661.SZ,X000100.SZ,X300142.SZ,X000733.SZ,X002241.SZ,X601877.SH,X600741.SH,X002074.SZ,X600702.SH,X600522.SH,X600460.SH,X000157.SZ,X000799.SZ,X600779.SH,X300003.SZ,X600584.SH,X600884.SH,X601799.SH,X300146.SZ,X002007.SZ,X600487.SH,X000800.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.16454660890436,0.136937587511561,0,0.126571940455959,0,0,0.0456485760103294,0,0.112668321707981,0,0,0,0,0,0,0,0,0,0,0,-0.0154373391775572,0,0,0,0,0,0,0.0192719129475832,0,-0.109005661693845,0,0,0,0,0.0907242338495642,0,0,0,0.0118754255617956,0.0851980281326236,0,0,0,0,0,0,0,0,0,0,-0.0263553918904679,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.508796091598676,0.116571939245416,0,0,0,-0.0370273230493393,0,0,0,0,0.107471545069014,0,0,0.0249315570363936,0,0,0,0,0,0,0,0,0,0,0,0,-0.03534502291667,-0.0170782332905495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107746657295445,0,0,0.0425434731772327,0,0,-0.0199024587001299,-0.0141721133978814,0,0,0,0,0,0
X600809.SH,0.294726820082308,0,0,0,0.536103804858396,0,0,0,0,0.00100772848446459,0,0,0,0,0,0,0,0,0,0,0,-0.0875695383907417,0,0,0,0,0,0,0,0,-0.0314361166404187,0,0,0,0,0.0339095425259004,0,0,0,0,0.111430069180636,0,0,0,0,0,0,0,-0.0433679308339579,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.00810575494161729,0,0.094381193042795,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0444988931341812,0,0,0,0,0,0.0660897329818515,0,0,0,0,0,0,0.0567751978235142,0,0,0,0,0,0.14453076804061,0,0.0487033397651178,0,0,0,0.00862773505572958,0.109267428374585,0,0.172126061719231,0,0,0.0594830761577481,0,-0.00931397252282958,-0.0181577860224094,0,0,0,0,0,0
X000568.SZ,0.611725473106363,0.0562243173739527,0.381855278164781,0,0,0,0,0,0,0,0,0,0,0.294377622614739,0,0,0,0,0,0,0,0,0,0,0,0.00929561796416929,0,0,0,0,0,-0.0238955036598216,0.0573794810952467,0,0,0,0.0621545243441453,0,0,0,0,-0.0319634987344578,0,0,0,0,0,0,0,0,0,-0.00442652925507751,0.0491903346257695,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.493220833703662,0,0,0,0.125907199747177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386168350210925,0,0,0,0,0,0.0279993237494393,-0.0714373232342028,0,0,0,0,0,0,0,0.0136595895678719,0.0986291212315193,0,-0.0182825622008228,0,0,0,-0.00671697463662423,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104854897958992,0,0,0,0.0272989666253592,0,0.203861959092965,0,0.0242580318325446,0.0141041391439263,0,-0.21766215229586,0.169881198848556,0,0,-0.164836589753694,0,0,0,0.155386359546655,0,0,0,0,0,0,0,0,0,0,0.00743901628533736,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0119071583089306,0.320897678011307,0,0,0,0,-0.056977502506101,0.594371047634399,0,0.0173347290051624,0,0,0,0,0.102444688977317,0,0,0,-0.0450426090272422,0,0.0946462990138048,0,-0.0465318253960683,0,0,0,0,0,0,0,0,0,-0.15120336711409,0,0,0,0,0,0,0,0,0.0344956180668416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0825960441787727,0,0,0,0,0,0,0,0,0.0921496575463551,0,0.204902788742587,0,0,0,0.0118940302099391,0,0,0,0.0608688983149945,0.012201143715626,0,0.1437014792885,0,0,0.0361786585478563,0,2.16840434497101e-19,0,0,0,0.00174136250825354,0,0,0,0.0405910669527928,0,0,0,0,0,0,-0.00695603473903208,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.121988996159466,0,0,0,0,0,0,0.0321087377535197,0,0,-0.0888332784753526,0,0,0,0.0437353531942489,0,0,0,-0.00608041821919356,0,0,-0.0229849757897966,0,0.0963219771628083,0,0,-0.0405363194818012,0,0,0,0,0,0.784048224025794,0,0,0,0,0,0,0,-5.42101086242752e-20,0.0677299163015373,-0.276253316566162,0,0,0,0,0
X000651.SZ,0,0.144715435742392,-0.0875379666396963,0,0,0,0,0.128345669872448,0,-0.0764961240805336,0,0,0,0,0.248769959824981,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0960627262272465,0,0,0,-0.0559552212647779,0.124557194496346,0,0,0,0,0,0,0,0,0,0,0.0855402494134904,0,0,0,0,-0.0235544615600969,0.00523493351472345,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0950637748233888,0,0,0,0,0,0,0,0,0,0,-0.072076469986093,0,0.126600187105363,0,0,0,0.0114279133100763,0,0,0,0,0,0.17214259237345,0,0,0.0510499618752266,0,0,0,0,0,0,0,0.0555838615964355,0.0678937514725968,0.146211791227284,0,0,0,0,0,0.0055855398924303,0,0,0,0,0,0,0
X600104.SH,0.0142251188603632,0,0,0,0,0,0,0.0707231214246591,0.0401732600623492,0,0,0,0,0,0.146230690694832,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360355854346823,0,0,0,0,0,0,0.022954953507365,0,0,0,0,-0.00261308635042165,0,0,0,0,0,0,0
X000596.SZ,0,0,0.488353062114192,0,0,0.307631784397263,0,0,0,0.0879503014038533,0,-0.501672849377571,0,0,0,0,0,0.0822174896163492,0,0,-0.0193726811857232,-0.233621932275564,0,0,0,0,0,-0.160348288112881,-2.77555756156289e-17,0,0,0,0,0,0.209576362265857,0,0,-0.0158982884336197,0,0,0,-0.140612662506353,0,0,0,0,0,0,0,0,0,-0.00821819362183126,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.068777529576882,0,0,0.177906193609017,0,0,0,0,0,0.320698814046186,0,0,0,0,0.0136085047324936,0,0,0,0,0,0,0.0674918391547475,-0.070023066274238,0,0,0,0,0,0,0.0814602871233392,0.0149477568813972,0.214899237123845,0,0,0,0,0,0.00597765604016449,0.127784608557014,0.124255152576875,-0.0585289601217911,0,0,0,0,0.00800374546041066,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240278508736417,0,0,0,-0.146460059841959,0,0,0,0,0,0,0,0,0,0.0591059864292134,-0.021558834474956,0,0,0,0,0,0,0,0.062619761071183,0,0.0172541988516303,0,0,-0.03990852607122,0,0,-0.0238214410124334,0.0740079501557259,0,0,-0.00372466993083278,-0.0170888821619831,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.249321032124024,0,0,0,0,0,0,0,0,0,0,-0.0558933512182596,0,0,0.348154234935734,0,0,0,0.0840227339520785,0,0,0.0180929281985094,0,0.00460739395697354,0,0,-0.0538569926425874,0,0,0,0,0,0.0313261484455609,-0.0346564969972842,0,0,0,0.0115284621342251,-0.00916373400411181,0,0,0,0,0,0
X000625.SZ,0,0.00120103679388173,0,0,0,0,0,0.0765439838551897,0,0,0,0,0,0.00862655272467824,0,0,0,0,0,0,0,0,0,0,0,-0.0197762655041301,0,0,0,0,0,0.159341726095674,0.0799805010950893,0.136468953788455,0,0,0,0,0,0,0,0,0,0.437480996277094,0.164290619493798,0,0,0,0,0,0,0.0178944084773894,-0.0380810471785942,0,0,0,0,0,0
X002129.SZ,0,0,0.122945031115633,0,0,0,0,0,0,0.112339798554868,0,0,0,0,0,0,0,0,0,0,-0.0157374032813386,0,0,0,0,0,0.225991808247539,0,0,0.0317656833601193,0,0.00189348242455636,0,0,0.184523260708069,0,0.0993108918855521,0,0,0,0,0.183354169790119,0,0,0,0,0.138578017410328,0,0,0,0,0.00450314693646247,-0.0612020495956763,0,0,0,0,0,0
X000063.SZ,0,0,0.000901092008653522,0,0,0,0.0359622054492763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179170229635976,0.0167310710653805,0,0.10973777127999,0,0,0,0,0,0,0,0,0.0698776319554171,0,0,0,0,0.0166351339718094,0.107312660129963,0,0,0.148714795882971,0,-0.0155382534813542,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.206587894813821,0,0,0,0,0.226805776962372,0.110494743426141,0,0,0,0,0,0,0,-0.687343606015976,0,0,0,0,0,0,0,0.581334983523552,0,0,0,0,0.268445025959247,0,0.0282971215918225,0,0,-0.254489231686749,0,0.256933897486163,0,0,0,-0.254227968943958,0,0,0,0,-0.0671093802823654,-0.0567002619479626,0,0,0,0,0,0
X002049.SZ,0,0,-0.0899368642544105,0,0,0,0,0,0.28161551044104,0,0,0,0,-0.135683088014657,0,0,0,0,0,0,0.18163300214064,0,0,0,0,0,0,0,0,-0.137156756200832,0.189807561917305,-0.0193039306938142,0,0,0.0493119272521249,0,0,0,0,0,0,0,0.0747877533942189,0,0,0,0,0.103031155257567,0,0,0,-0.0119258974466241,0.0573720261403773,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.100499077549238,0,0,0,0,0,0.0901377120369477,0.00401138608549189,0,0,0,0,0.00190478458140742,0,0,-0.0429862874768367,0.410307008696127,0,0,0,0,0,0.0296597730799536,0,0,0,0,0,0,0,0,0,0.072464511935169,0,0,0,0,-0.0183494793764606,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209903419214782,0,0,0.215463906947915,0,0,0,0,0,0,0,0.0418902523206103,0.027456170814976,0,0,0,0,0,0.00950880905805507,0,0,0,0,0,0.135528528185072,0.0608075089827243,0,0,0,0,0,0,0,0,0.0137641974927639,0,0,-0.0175857165360424,0,0,0,0,0,0,0
X600703.SH,0.0331587399286519,0,0,0.0887925651461517,0,0,0,0,0.246543267155883,0.0117421191115189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141510314471049,0,0,0,0,0,0,0.0907823850146305,0,0.198436323195287,0,0.0181073112571257,0.0850538385570771,0,0,0,0,0,0,0,0.122734345622053,0,0,0.0279848480017448,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.000392355235755863,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402673099817042,0,0.133712171282856,0,0.0556414493870943,-0.124847549117951,0,0,0,0,0,0,0.363019251268852,0,0,0,-0.063798754488991,0,0.105916887679534,0.426858710378003,0,0,0.0369684430626943,0,0,0,0,0,0,0,0.0956695014410867,0,0,0.0305835263897007,0.033815071423798,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163400026273969,0,0,0,0,0.0598970345698584,0,0,0,0,0.0802940544849687,0,0,0,0.170846874154367,0,0,0,0.0902634994501387,0.00130926499336197,0,0,0,0,0,0.125466922985186,0,0,0,0.103691047834197,0,0.172808242140281,0,-0.00330517515662924,-0.0109668189854885,0,0,0,0,0,0
X000661.SZ,0,0.120019489168092,0,0,0.094957956670106,0,0.0738899177813303,0,0,0,0,0,0,0,0.0331702852378674,0,0.125823824828542,0,0.0331077210777386,0,0.197763763083198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310368204077462,0.153523505520793,0,0,0.28682170504355,0,0,-0.0650247075811932,0,0,0,0.363339804739963,0,0,0,0,0,-0.00337889657795367,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108971451773544,0,0.224006489696839,0.0137894693922284,0,0,0.0946970298764354,0,0.0466532040654866,0.0930653101927657,0.0790479632277019,-0.105373837559959,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0174696210464656,0,0,0,0,0,0,0,0,-0.124977350240575,0,0.0813059540564654,-0.035775137906558,0.0132771782580919,0,0,0.0177450733153033,0.0468812533718658,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.363064190537554,0,0,0,0,0,0,0,0.0143038189042764,0,0,-0.0346806852448421,0,0,0,0,0,0,0,0,0,0,0.0909859658544827,0,0,-0.0405159344509607,0,0,0,0,0,0,0,0,0.0138968252888657,1.73472347597681e-18,0,0,0,0,0.371779437699204,0,-0.194505708884856,0,0,-0.00940133830735978,-0.111508539201315,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0.0300683689400342,-0.0887277633363133,0,-0.0100197187548902,0,0,0,-0.0762589256017415,0,0,0,0,0,0,0.100473843446359,0.41477835291308,0.174443323724505,0,0,0.0333594628887089,0,0,0,0.0459242471849689,0,0,0,0,0,-0.017814757915305,0,0.0170678808812218,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240157040588411,-0.0337499000869253,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410711586293385,0.439626174947833,0,0,0,0,0,0,0,-0.420713981616463,0,0,0,0,0,0.385853129683411,0,0,0,0,0,0.11216842232517,-0.125975341962869,0,0,0,0,0,0.0719942711166903,0,0,0,0.0392772731990883,0.442103499310332,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.211514745920806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538481701837718,0,0,0,0,-0.0364890066443373,0,0,0.122421052625381,0.0635115550587539,0.234880656859454,0,0,0,0,0,0,0.201583912568009,-0.063024648493242,0,-0.0295360053546777,0,0,0,0,0.00269389545221687,-0.0641323473028226,-0.0934184428588688,0,0,0,0,0
X600741.SH,0.176150071360758,0,0.15870637496424,0,0,0,0.0485287890737218,0,0,0,0,0,0,0,0,0,0,0.235426454114838,0,0,-0.0127622558329009,0,0,0,0,0,0,0.0122909383002309,0.0400970917182255,0,0,0,-0.182808610236753,0,0.0129851305877438,0,0,0,0,0,0,0,0.0766311951542292,0,0,0,0,0,0.0971759081310958,0,0,0.008623342792946,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.320687717037412,0,0,0,0.10573523364959,0,0,0,0.061615706984905,0,0,0,0,0,0,0,0,0.249060111039297,0,0,0,0,0.0562688039258684,0,0,0,0,0,0.0459912449588484,0,0.0817210792710825,0,0,0,0,0.103421380240185,0,0,0.107669401397462,0,0.0280622365181067,0,0,-0.0235662980331302,0,0,0,0,0,0
