,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600703.SH,X601877.SH,X000100.SZ,X300142.SZ,X002236.SZ,X000157.SZ,X002007.SZ,X600271.SH,X300003.SZ,X002008.SZ,X300124.SZ,X002179.SZ,X002506.SZ,X000625.SZ,X600498.SH,X600183.SH,X600487.SH,X002371.SZ,X000977.SZ,X600177.SH,X600867.SH,X300014.SZ,X002241.SZ,X000066.SZ,X000050.SZ,X600066.SH,X600776.SH,X600522.SH,X300146.SZ,X002129.SZ,X002049.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.109964079737431,0.0502655344405793,0,0,0,0,0,0,0.107421487318301,0,0,0,0,0.0396018762200873,0,0,0,0.0122081780963406,0,0,0.0717998156259148,0.175477168809605,0,0,0,0,0,0,0,-0.0137153779475569,0,0,0,0,0,0,0,0,0,0.0391179100170557,0,0,0,0,0,0,0,0,0,0,0,-0.0422641210707716,0,0.155592736417276,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0731306610339484,0,3.46944695195361e-18,0,0,0,0,0,0.227571073320433,0,0.301218325890118,0,0,0,0,0,0,0.0581373941548474,0,0,0,0,0,0,0,0,0,0,0,0,0.0814058846616013,0.0523258766663276,0,0,-0.0377634248837855,0.132963363615245,0,0,0,0,0,0,0,0,0,0,-0.0240470476275535,0,0,0,0,0.0347973556670677,0,0
X000651.SZ,0,0,0,0,0,0,0.133614083350391,0.0740331118289723,0,-0.0333056861585654,0,0.32805958633106,0.220711789482591,0,0.180876786841646,0,0,0.0946364507768626,-0.00120284753987083,0,0,0,0,0,0,0,0,0,0,0,0.0508158396057125,0,0,0,0,0,0,0,0,0,0,-0.0118895195792082,-0.0924534602421355,0,0,0,0,0,0,0,0,-0.0112914431098506,0,0,0,0,0,0,0
X600104.SH,0,0,0.0854665030565442,0,0,0.0183394777768933,0,0,0,0,0,0,0,0,0.20160336549648,0,0,0,0,0,0,0,0,0.0125865956795419,0.0616677894538146,0,0.122718726503152,0,0,0,-0.00832470008436087,0.251731493983213,0,0,0,0,0,0,0,0,0,0.016755922799518,0,0,0,0,0,-0.0383316604429028,0,0,0,0.00297855793633952,0,0,0,0,-6.9316769667651e-05,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0567079257038382,0.167938326888837,0,0,0,0,0.112847537044284,0,0,0,0.246661931113561,0,0,0,0,0.120154896694203,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0597621696496004,0.0273092670225515,0,0,-0.00305029739418599,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0220593444637504,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.361674506335957,0,0,0,0,0,-0.105052096029492,0,0,0,0.565632147158536,0,0.0147936540773328,0,0,0,0,-0.132649621549853,0,0.0095716971426688,0,-0.0162194431191511,0.153491924083563,0,-0.108827577396484,0,0,0,0,0,0,0,0.0180164813671157,0,0.0640983775970214,0,0,0,0,0,0,0,0,0,0.00669962596117038,0,0
X002304.SZ,0,0.279877056157499,0.163507495316174,0,0,0,0,0,0,0,0,0,0,0,0,0.0906684852451062,0.132784679601202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906120170407545,0.0258374149681891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0091316293820394,-0.0262330477842983,0,0,0,0.0259109527119558,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0229515295135822,0,0,0,0,0,0.0098072913680239,0,0,0,0,0,0,0,0,0,0.221945841280588,0,0.160980338032298,0,0,0.305010213578662,0,0,0,0,0,0.181617087908047,0,0,0,-0.0354421262550644,0.202161987546957,0,0,0,0,0,0,0.020469724470996,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550824320489473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644164616861775,0,0,0,0,0,0.0311551096701,0.176092680869605,0.279285037251055,0.0499334445551158,0,0,0,0,0.0417118880131676,0,0,-0.0237421322716744,0,0,0,0,0,0,0
X000568.SZ,0,0.258374572612703,0,0,0,0.0528712652297991,0,0,0,0,0,0,0,0,0,0.171916375161651,0,0,0.0686669193074792,0,0,0.0430229383121951,0.00901442321167421,0,0,0,0,0,0,0,0,0.0416199236476249,0,0,0,0,0,0,0,0.0375198940309376,0.128859570108762,0,0,0,0,0,0,0,0,0,0,-0.0208806446728639,0,0,0,0,0,0,0
