,X600519.SH,X000858.SZ,X002415.SZ,X002475.SZ,X600276.SH,X003816.SZ,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X000063.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X000157.SZ,X600372.SH,X600584.SH,X600703.SH,X000977.SZ,X600522.SH,X600183.SH,X600741.SH,X002028.SZ,X002236.SZ,X600066.SH,X002049.SZ,X600418.SH,X601877.SH,X600487.SH,X002180.SZ,X002223.SZ,X000661.SZ,X000800.SZ,X000921.SZ,X601799.SH,X002074.SZ,X600460.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.215527356002129,0,0,0,0,0,0.134268765906931,0,0.129970772764047,0,0,0,0,0,0,0,0,0.0135199740463831,0.0486754086147938,-0.0074202420496583,0,0,0,0,0,0,0,0,0,0,0,0.0095078519666229,0,0,0,0,0,0,0,-0.100051891593256,-0.0369430356165903,-0.0188808263075885,0,0,0,0,0,0,0,0,0,-0.0919676594391902,0,0,0,0.00538618030807976,0,0
X000858.SZ,0.190540951660692,0,0,0,0,0,0,0.0625553821866651,0,0.322429483639085,0,0,0,0,0,0,0,0,0,0.00651500545208561,0,0,0,0,0,-0.0333607811949243,0,0,0,0,0,0,0,0.153713582518233,0,0.0107704214565708,0,0,0,0,0,0,0.0610806438073125,0,0,0.00372118701557839,0,0.0821002532152874,0,0,0,-0.00495684224908122,0,0,0,0,0.027514973922311,0,0
X002415.SZ,0,0,0,-0.120453263090459,0.0374529258230653,0,0.0378154882547436,0,0,0,0,0,-0.0910048980843207,0,0,0,0,0,1.73472347597681e-18,0,0,0.0485385063017472,0,0,0,0,0,0,0,0,0,0,0.0735321202883811,0,0,0.262842130546318,0,0.0859815136319031,0,0,0,0,0.0616156858880787,0,0,0,0,0,0,0.0606788256608562,0,0.00955149035028892,0,-0.140223091884871,0,0,0.00513939725872826,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852575633250814,0,0,0,0,0,0,0,-0.0285440748067174,0.168353466698521,0.482035136311996,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0125405607941806,0,0.024728102982537,0,0.0415300806476556,0,0.00610379911179558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113346819067812,0,0,0,-0.0457704691857408,0,0
X600276.SH,0,0,0,0,0,0,0.0349378863518868,0,0,0,0,0,0,0,0,0,0,0,0,0.147029198727481,0,0.0894582246717046,0,0.0333710393933494,0,-0.109759580344391,0,0,0,0,0,0.00913753217631869,0.0284537161687768,0,0,0,0,0,0.0781296904919279,0,0,0,0,0,0,0.0706884426703906,0,0.0589358924832263,0.0795170364275201,0,0,-0.00153750989922945,0,-0.056678765898571,0,0,0.0425413634954247,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.20956060668681,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0566874691848438,0,-0.0339161851313815,0,0,0,0,0,0,-0.139359973770527,0,0,0,0,0,0.0108298298995135,-0.0182658799879475,-0.0966255179234898,0,0,0.144070246510752,0,-0.0892351456361735,0,0,0,0,0,0,0,0.179124731770147,0,0,-0.0947992727913191,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.278838314164025,0,0,0.127447192655913,-0.105256091759336,0.062735511443831,0.0932076868553658,0,0,0,0,0,0,-0.0172545290782281,0,0,0,0,0,0,0,0,0,0.0569698239435984,0,0,0.0348610279291806,0,0,0.011461434342608,-0.0255545009908505,0,0,-0.00447608666997299,0,0,0,0.154173272650716,0,0,0,0.0262343510701571,0,0,0,-0.188567220397179,0,0,0,0,0
X600809.SH,0.392237346589108,0,0,0,0,0,0.0597311733339992,0,0,0,0.0102650416175914,0,0,0,0,0,0,0,6.03138664349571e-05,0.37137980146464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551437357948421,0,0,0,0,0,0,0,0.179361508215865,0,0,0,0,0,0,0.0619155465691557,0,0,0,0.162274904070977,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.216202847069875,0.0644210183274867,0,0,0,0,0,0,0.175109638121474,0,0,0,0,0,-0.0152923985904019,0,0,-2.16840434497101e-19,0,0,0.107701288486845,0,0,0,0,0,0,0,0,0,0,0,0.00370854078233652,0,0,0,0,0,0,0.0760766342056755,0,-0.00985605135631389,0,0,0,0,-0.0110947894434744,0,0,0,-0.0478903136189152,0,0
X000568.SZ,0.290125680747813,0.561614572194867,0,0,0,0,0,0,0,0,0.0752412214505625,0,0.0224911098709458,0,0,0,0,0,0,0.0993840638113195,0,0,0,-0.0128363322872086,0,0,0,0,0,0,0,0,-0.00102190923953367,0,0,0,0,0,-0.0160237694511918,0,0,0,0,0,0,0,0,0,0,-0.0130561826041466,0,-0.0191685298671128,-0.0358992565072218,0,0,0,0.00321059430226611,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.1585391439625,0,0,0,0,0,0,0,0.279741755612813,0,0,0,-0.206433842209402,0,0,0,0.467633517443734,0,0.124442848959805,0,0,0,0,0,0,0,0.162269768014417,0,0,-0.118984945670095,0,0,0,-0.00616909660765492,0,0,0.012802721067872,0,0,0.0828594324389723,0.0583026816314085,0,0,0,-0.0261528171268342,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.149658194641034,0,0,0,0,0,0,0,0,0,0,0.0894572170665462,0,0,0,0,0.0448373911302055,0,0,0,0,0,0,0,-0.0144496222455879,0,0,0,0,0,0,0,0,0,0,0,0.00835344181739342,0.0607551651925572,0,-0.0347268935497942,0,0,0,0,0.0423956587850208,0,0
X000625.SZ,0,0,0,0.171943093748227,0,0,-0.24332811971459,0,0,0,0,0.467618576305864,0,0,0,0,0,0,0,0,0,0,0.173528829315662,0,0,0.0521911178722752,0,0,0,0,-0.124682356916819,0,0,0,0,0,0.0593769691028415,0,0.377867041547891,0,0,0,-0.318099799402272,0,0,-0.0474265472029092,0,0.0433076890103856,0,0,0,0.0221680434337872,0,-0.231695491575442,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.105648772952396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664450387444413,0,0,0,0,-0.0790722973287721,0,0,0.000279830353283826,0,0,0,0,-0.0869848625331517,0,0,0,0,0.3304902487527,0,0,0,0,0,0.0477085592775472,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,-0.155248179687842,0,0,0,0,0,0.189954672989045,0,0,0,-0.00526263888476173,0,0,0,0,-0.111173223863782,0,0,0.31447386890873,0,0,0.0298163848970881,0,0.0504553179364032,0,-0.0671090444855155,0.120723531943269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114520550722083,0,0.174019973833209,0,0,0,-0.010417060367896,0,0.156435716856945,0,0,-0.00200830743106953,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747429434915174,0,0.00433947072997171,0,0.186713193608875,0,0,0,0,0.076151479119199,0,0.0670832484728179,0.13588886046492,0,0,0,0,0,-0.0677116388526277,0.130504818169701,0,0,0,0,0,0,0,0,0.0454045176922382,0,1.0842021724855e-19,0.0276028765253041,0,0.00616460476789085,0.0269446751459845,-0.0896495186619513,0,0,0.00372644363377056,0,0
X300124.SZ,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.220707284289749,0,0,0,0,0,0,0,0,0,0.269540889696426,0,0,0,0,0,0,0,0,0,0,0,0.0136217185458741,0,0,0.276036685800344,0,0,0.0622969831988379,0,0,0,0,0,0,-0.0468046372688989,0,0.119425390814374,0.178110000171343,0.0233128009214702,0,-0.00448508942919793,0,0,0,0,-0.0497911030700381,0,0
X002304.SZ,0,0.0150681466558799,0.136112927972727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523263873842486,0,0,0.276670857078962,0.0267098606921272,0,0,0.0556491102266816,0,0,0,0,0,0,0,-0.0963279023902802,-0.028740123101612,0.37830001099968,0,0,0,0,0.0137173468303678,0,0,0,0,0,0,0.0880221604963534,0,0,0,0.00904753652587483,0,0.0772532374995041,0,-0.0405691154636159,0,0,0.00871116157154772,0,0
X000338.SZ,0,0,0,-0.0167359578611406,0,0,0,0,0,0,0,0,0,0,0.292666259550964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081066481363531,0,-0.0429708555172875,0,0,0,0.126573538774244,0,0.108198828969284,0,-0.198990891664253,0,0.29264815801214,0,0,0,0,0,0,0,0,0,0,-0.0375092574346707,-0.0419092288882482,-0.178252752838373,0,0,-0.0373867971642172,0,0
X000596.SZ,0,0,0,0,0,0.0582920734319771,0,0.642459486930764,0,0.0939229788370127,0.162041130373086,0,0,0,0,0.0296801261405785,0,0,-0.0627741055374438,0,0,0,0,0,0,0,0.109855790762219,0,0,0,0,0,0,0,0,0,0,0,-0.0117173223369904,0,-0.113089178920913,0,0,0.0695444196225094,0,0.146702770788314,0.0230705527694438,0.0280630440666378,0,0,0,0,0,0,0,0,-0.000397772513368883,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709050084217797,0,0.0562620230139071,0,0,0,0,-0.130281187510096,0,0.0909059445238027,0.160743993353008,0,-0.0210490217290163,0,0,-0.217967710803324,0.0747735510656195,0,0.00572925127080281,0,0,0,0,0,0,0,0.0232170128897858,0,0,-0.010497983806364,0.2857899035422,0,0,0,0,-0.0562750328929594,0,0,0,0,-0.0369436088954955,0,0
X300014.SZ,0,0,0,0.0154431081551073,0.196006721171862,-0.211272081871642,0,0,0,0,0,0,-0.0446818792981873,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123984566275618,0,0,0,0,0,0,0.0178733449138413,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566249111658032,0.294702616649161,0,0,0,0.0313484780445711,0,0,0,0,-0.00798839055599806,0,0
X002241.SZ,0,0,0,0.358114807161461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953901320195543,0,0,0,0,0,0,8.67361737988404e-19,0,0.144045067177107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000493678857753091,0,0.110524694056885,0,0,0,0,0,0,0,0,0,0.00280542590145633,0,0
X000100.SZ,0,0,0,0,0,0,0.0151804069784612,0,0,0,0,0.171050604057057,0,0.244729635462678,0.127721870457024,0.0342732754804763,0,0,0,0,0,0,0,0,0,0.151040529060216,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0619640647272968,0,0,0,0,0,0,0,0,0,0,0,0.090579196642623,0.072294127755653,-0.567047533006269,0,0.0792380353937248,0,0,0,-0.0452926428385427,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0605871023946075,0,0,0,0,0,0,0,0,0,0.0569045952285243,0,0,0.0144974110043574,0,0,0,0,0,0,0.168074010621343,0,0,0.135447301088098,-0.087252488034317,0,0.0988662037412535,0,0,0,0,0.403743219071478,0,0,0,0,0.0395516349265154,0,0,0,0.0659129497866922,0,-0.0705632484638759,0,0.014543535793183,0,0,0,-0.00617291410191372,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.0940142971256645,0,-0.101547157624326,0,0,0,0,0,0,0,0,0,0,0,0,0.233384186580507,0,0,0,0,0,0.225978150435536,0,0.180622544916544,0,0.224725726495286,0,0.165802866305716,0,0.106264126437009,0,-0.134233507653817,0,0.197478616413949,0,0,0,0,0,0,0,0,0,0,-0.0683423198612036,0,0,0,0,-0.15677901457222,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21964208047776,0,0,0,0.0617215897640233,0,0.0491265836451988,0,0,0,0,0.128421743012036,0,0,0,0,0.0368327000209625,0,0,0,0,0,0,0,0,0.146107462010628,0.0520043406720773,0,0,0,0,0.13512263695564,0,-0.0422059490579421,-0.123226336993326,0,0,0,-1.73472347597681e-18,-0.0451393078252731,0,0,0.000571325513478939,0,0
X600372.SH,0,0,0,-0.039580612253882,0,0,-0.0374280283301256,0,0,0,0,0,0,0,0,0,0.0634681372232242,0,0,0,0.0539192851717066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457842738698118,0,0.299899711514222,0,0,0,0.0918616782193794,0,0,0.0875909509148915,0,0,-0.0117535042517285,0,0.0192250753825333,0,0,0,0,0,0,0.0196988754102459,0,0
