,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X002371.SZ,X000063.SZ,X600703.SH,X003816.SZ,X000338.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X601877.SH,X000625.SZ,X002179.SZ,X000661.SZ,X600741.SH,X300142.SZ,X000100.SZ,X600089.SH,X002074.SZ,X002180.SZ,X600460.SH,X600702.SH,X000157.SZ,X000733.SZ,X002236.SZ,X600884.SH,X000799.SZ,X002414.SZ,X601799.SH,X002007.SZ,X000977.SZ,X600779.SH,X600183.SH,X600584.SH,X002008.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.60445918145755,0,0,0,0.0253198582460696,0,0,0,0,-0.0114871159610051,0,0,0,0,0.0491549380222192,0.00297927800260411,0,0,0,0,0,0,0.0829304753643812,0,0,0,0,0,0,0,0,0.0350021266143233,0,0,0.0494889428513143,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415666471853332,0,-0.0148030505328035,-0.000523425900113349,0,0,0,0,0,0
X000858.SZ,0.375292426227537,0,0,0.225661096394243,0,0,0,0,0.108496114443015,0,0,0,0,0,0,0,0,0,0.0576710737819282,0,0,0,0,0,0,-0.0507321743978105,0,0.0592777987159218,0,0,0,0.0820904672196765,0,0,0.0980351761218801,0.104090844289724,0,0,0,0.0225581551404356,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0620809697387743,0,0,0.0166892117067827,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.170533528347253,0,0,0.3843589420469,0,0,0,0,0,0,0,0.107594838959222,0,0,0,0,0,0,0,0,0,0,-0.0783261601080516,0.00347616063336852,0,0,-0.0262499218279626,0,0,0,-0.036896507440142,0,0.0324839104141736,0,0,0,0.107276758589265,0,0,0,0,0,0,0,-0.0848336037136563,0,0,0.0203913268106633,0,0,0,0,0,0
X600809.SH,0,0.354396016443689,0,0,0,0,0,0,0,0,0,0,0,0,-0.0856666364871004,-0.0456196285203412,0,0,0,0,-0.266197069313811,0,0,0,0,-0.123492177691749,-0.0916876359277314,0,0,-0.0651771423124062,0,0,0,0,0.0230335881070127,0.216147935281244,0,0,0,0,0,0.124489885422419,0,0,0,0,0,0,0,0,0,0,0.00281868671160018,0,0,0,0,0,0
X000568.SZ,0.160903968740477,0,0,0,0,0,0,0,0,0,0.187104797383047,0,0,0,0,0,0,0,0,0,0,-0.043348342880694,0,0.260585559273235,0,0,0,0.19382801702623,0,-0.0181103058801031,0,0,0,0,0,0,0,0,0,0,0,-0.219173222548709,0,0,0,0.368607234191542,0,0,0,-0.0151545767386676,0,0.00176359028058232,0.0097278731911115,0,0,0,0,0,0
X002475.SZ,0,0,0.0605888700339251,0,0,0,0,0,0,0,0,-0.0560336681648848,0,0,0.26027696180288,0.280827324321258,0.00580344256259515,0,0,0,0,0,0,0,0,0,0,0,0.019577741112257,0,0,0,0,0,0,0,0,0,0,-0.0191794729989848,-0.17749898099307,0,0,0,0,0,0.00206632539240968,0,0,0.105142579707927,0,-0.0342964259250741,0,0,0,0,-0.00332738504025019,0,0
X600276.SH,0,0,0.100676478176671,0,0,0.0390297046908967,0,0.0901853912736494,0,0,0.136182752349827,-0.0257487365021361,0,0.0205543242216223,0,0,0,0,0.115492849036683,0,0,0,0,0,0,0,-0.106395104853223,0.0626109480142088,0,0.117056386129598,0,0,0,0,0,0,0,0,0,-0.0469356086662965,0,0.0155908209785601,0,0.268500368063889,0,0,0,0,-0.0803754427766431,0.043655667978198,0,-0.0234419958674109,0,0,0,0,1.73472347597681e-18,0,0
X600690.SH,0,0,0,0,0,0,0.0481584387586485,0,0.151034056886136,0,0.184527218996946,0,0.327935808280659,0,0,0.0286404002963719,0,0,0,0,0.0679499798513283,-0.0393035878611699,0,0.0424059483726356,0,0,0,0,0,0.0385578208934331,0,0,0,0,0,0.0192383778239223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385159170727081,0,0,0,0,0,0
X002304.SZ,0,0,0.180439050043489,0,0,0,0,0.119687010683255,0,0,0,-0.0178930180524826,-0.0695636861032298,0,0,0.14284408455907,0.0414640793893691,0,0,0,0,0.0957464589434009,0,0.113180706454871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145581605131127,0,0.0174845840676772,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0519884003632439,0.158110438380908,0,0,0,0,0,0,0.215088963173149,0,0.0188355710986057,0,-0.131871585568562,0,-0.0438046694978514,0,0,-0.0029892708608404,0,0,0,0.067173268172466,0,0,0,-0.048682314081478,0,-0.0330408117614795,0,0,0.11895674790511,0,0,0,0,0,0,-0.0273197907694139,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0200372913205984,0,0
X000651.SZ,0,0,0,0,0.0745697535138282,0,0,0.158002800245699,0,0,0,0,0,0,0,0.101114388743924,0,0,0,0,0,0,0,0.0474887753708007,-0.208113450459009,0,0,0,0,-0.0889336577044338,0,0,0,0,0,0.0418196546259602,0,-0.119085911485641,0.0424528272186125,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610142191111315,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718770629063212,0,0,0,0,0,-0.024237217049042,0,0,0,0.0594945229710047,0,0,0,0,0,0.0390515896916597,0.229569312464642,0,0.106870517258568,0.126344683119639,0,0,0,0.271402820619228,0,0,0,0,0,0,0,0,0,0.0184836550984869,0.00434360703493097,0.057886342000922,-0.0670531375734473,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.022992617341648,0,-0.0755777058448799,0.0914683087723329,0.100371947697426,-0.0708885887801554,0,0,0,0,-0.00705884546486688,0,0,0,0.310131222405815,0,0.0342113018008447,0,0,0.0768807990730412,0,0,0.0539492055224182,0,0.037008019730896,0,0,0,0,0,0.0433271093402808,0,0,-0.0515928512657444,0,0.010594098642552,0,0,0,0,0,0,0,0,0,-0.0165410560052751,0.0105447860490044,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0399869591076648,0,0,0.0103781309610961,0,0,0,0,0,0,0,0,0,0.0381469305335555,0,0,0,0,0,0,0,0,0,0.373148545662802,0,0,0,0,0,0,0,3.21877170129416e-06,-0.0034320616130442,-0.00724069701161888,0,0,0,0,0,0.0221155231356886,0,0,0,0,-0.00510946779405449,-0.00877480269375796,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167358420360713,0,0,0,0,0,0,0,0,0,0,0,0.103690644424103,-0.0663845514162642,0.0237867616759537,0.301800282041762,0.00999831428619862,0,0,0,0.125623179443907,0,0,0,0,0,0,0,0,0,0,0,0.0183026736357507,0,0,0,0,0.00436504117617541,0,0
X002241.SZ,0,0,0,0,0.0766640341358066,0.32204274013309,0,0,0,0,0,0.337366487042604,0.121908203338294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702417958310683,0.191545357858456,0,0,0.278095896720326,0,0,0,0,0,0,0.289104938849125,0,0,0,0,0,0.171007329477215,0,0,0,0,0.0908128953503131,0,0,0.0319423987668594,0,0,0,0,0,0
