,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X600703.SH,X000338.SZ,X000568.SZ,X300003.SZ,X600741.SH,X600271.SH,X601877.SH,X300124.SZ,X002236.SZ,X002008.SZ,X600487.SH,X002007.SZ,X000100.SZ,X600498.SH,X002456.SZ,X600566.SH,X002179.SZ,X000661.SZ,X000625.SZ,X300146.SZ,X600867.SH,X000157.SZ,X600809.SH,X000596.SZ,X300142.SZ,X002180.SZ,X600177.SH,X002294.SZ,X300136.SZ,X600089.SH,X600372.SH,X000977.SZ,X600066.SH,X002506.SZ,X002241.SZ,X600522.SH,X000050.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.74544151187909,0.0555644576641969,0,0,0,0,0.042963956282246,0,0,0,0,0,0,0,0,0,0,0.0442679834761632,0.0206216260661918,0,0,0,0,0,0.0401106826047409,0,0,0,0,0,0,-0.0350152866143373,-0.00488779774788522,0,0,-0.00893914874983704,0,0.0345161879702041,0,0,0,0,0,0,0,0,0.0403087129451424,-0.0268729343030629,0,0,0,0,0,0
X600104.SH,0,0,0.171792936983369,0,0,0,0,0,0,0.0774172401543895,0,0.117866914499036,0,0,0,0,0.126024602685685,0,0,0,0.100516689165483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111558377192421,0,0,0,0,0,0,0,0,0.178676612572586,0,0,0,0,0,0,-0.0533619146357186,0.00202981488245212,0.00830121741688575,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568321838207924,0.164331497545584,0.0493738264487581,0,0,0.0870578920070374,0,0,-0.145199706916585,-0.0153985426064655,0.0237825471746374,-8.90832187861509e-07,0,0,0,0,0,0.0867009562824714,0,0,0,0,-0.0591864170808103,0.0289948003056775,0,0,0,0,0,0,0.237510724395802,0,0.127007365644341,0,0,0,0.126719011924981,0,0
X600276.SH,0,0.0587882404952606,0.133177464845933,0,0,0,0,0,0,0.0107964830471206,0,0.0131396546532855,0,0,0.0316468150725608,0.395403208006426,0,0,0,0,0.0103094486284197,0,0,0,0,0,0,0.044243141349001,0,0,0,0,0.0415632122894148,0,0,0,0,0.024809793783273,0,0,0,0,0,0,0,0,0,0,0.0897883860317342,0,0,0,0.0212409649867348,0,0,0,0,0,0
X000651.SZ,0.106585633157134,0,0,0,0,0.156303682770793,0,0,0,0,0,0.0427173029744714,0,0,0.218166890590534,0.137799067282403,0,0,0,0.0604657827507205,0,0,0,0,0,0,0,0,0,0,0,0.00631422619262318,0.00862062227722823,0,0,0,0,0,0,0.0188869856537817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.145764973691873,0.0484864443290433,0,0,0,0,0.184031487706866,0,0,-0.0177707235993944,0,0,0,0,0.10099299145489,0,0,-0.0179138824000468,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.00396208619720901,0,0,-0.0226310179933046,0,0.255926775237918,0.116373622255113,0,0,0,0,0,0,0,0,0.1141289013554,0.00792866236832258,0,0,0,0,0,0.0184306540703199,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.401641745079204,0,0,0,0,0,0,0,0,0.441124503686498,0,0,0,0,0.0344234233417475,0,0,0,0,0,0,0,0,0,0.022310374026147,0,0.110323593711755,0.0647350137795765,0,0.12539907618275,0.0602926414881462,-0.00678695865659161,-0.149550133844854,0,0,0,0,0,0,-0.0284069357869427,0,0,-0.0108428230142612,0,0,0,-0.00541227300823301,0.039175582028316,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0589996973625435,0,0,0,0,0,0,0,0,0.0302205951860725,0,0.0509838085847787,0,0,0,0,0.168015129189875,0,0.431307224195496,0.17258832710785,0,0.0529155931314503,0,0.0227435328430298,0,0.0273826572601187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138356417499261,0,0,0,0,0,-0.0103957166567821,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0477963992069041,0,0,0,-0.016263726029555,0,0,0,0,0.267331708766232,0,0,0,0,0.273747609755493,0,0,0,0,0,-0.049847814127178,0,0,0,0,0,0,0.0169446588512395,0,0,0,0,0,0,0,-0.111342227117918,0,0,0.217271650459029,0.235649089415643,0,0,0,0,2.7106649791861e-05,-0.0773248537195742,-0.00953209389415559,-0.069153627025875,0,0,0,0,0,0
X000063.SZ,0,0,0.155888445322926,0,0,0,0,0,0,0,0,0.295723463428751,0.0748409836304674,0,0,0,0,0,0,0,0,0,0.366666994932313,-0.0761593591106764,0.00622284281246382,0.117786331233728,0.217186557246637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256727461342567,0,0,0,0,0,0,0.00962084452242671,-0.0790271919877465,0,0,0,0,0,0
