,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X002475.SZ,X600066.SH,X000100.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X002236.SZ,X600118.SH,X600271.SH,X002085.SZ,X600177.SH,X000157.SZ,X002007.SZ,X600372.SH,X300124.SZ,X300003.SZ,X002294.SZ,X000559.SZ,X600867.SH,X002292.SZ,X600089.SH,X002180.SZ,X002426.SZ,X002506.SZ,X600522.SH,X002508.SZ,X002074.SZ,X000623.SZ,X300136.SZ,X601877.SH,X600498.SH,X000536.SZ,X000981.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0104885661341542,0.0168279310291302,0,0.382461919363978,0,0,0.0686983487004876,0,0,0.10400456320889,0,0,0.00663872358758105,-1.73472347597681e-18,0.0315808181090374,0,0,0.0129352810730062,0,0.0519462095507336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398324244387397,0.0129062708367065,0,4.33680868994202e-19,0,0,-0.00169373810676556,0,0,0.0026731060681566,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.164802388550843,0,0,0,0,0,0.726307086695236,0,0,0,0,0,0,0,0.178170950934721,0,0,0,-0.0598351003487223,0,0,0,0,-0.137717621591633,0,0,0,0,0,0,0,0,0,0,0,0,-0.00767835920203923,-0.114866479934732,0,0.0115955162033366,0,0,0,-0.0543547239818089,0,-0.0011454680130344,0.27216731435304,0,0,0,0,0
X000651.SZ,0,0.0401041473373976,0,0,0,0,0,0,0,0.802743323889801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218602186351783,0,0,0,0,0,0.394507488348648,-0.076131470111033,0,0,-0.00609571405801535,0,-0.0855226070274312,-0.305326713938365,3.46944695195361e-18,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0958131439558288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126669615728711,3.46944695195361e-18,-1.73472347597681e-18,0,0.0949301664271414,0,0.0240419009847643,0,0,0,0,0,0.0547657215596078,-0.0849459645660627,0,0,0,0,0,0.00497634981752251,0,0,0.3092867592486,0,0.0698138634281979,0,0,0,0,0,-0.0220088566011685,0,0.0023375131841816,0.00507856197063683,0,0,0,0,0,0
X000858.SZ,0.0235441437992727,0,0,0.000717867082065371,0,0,0,0,0.173354827993266,0,0.102900259893551,0.0707670495600062,0,0.0205887862208679,0.430177426478975,0,0,0,0,0,0.0455759422437423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330575714607037,0,0,0,0,0,0,-0.0129970145732482,0.0177862779322758,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0685364835988706,0,0,-0.0583901220654808,0.0520817374193175,0,0,0,-0.0489208414749235,0,0,0,0.129913179052221,0,0,0,-0.0192780801883729,0,0,0.0542294269662592,0,0.0551816194545102,0,0,-0.112307827833318,0,0,0,0,0,0,0,0,0.0696744229927209,0,0,-0.0737532475181324,0.113071762073107,0.0672510705128469,0,0.0221022246444465,0,0.112525974034291,0,0,0,0,0
X002304.SZ,0,0.268608395441954,0,0,0,0,0,0,0,0,0,0,0.155559393188257,0,0.0273965116498791,0,0,0,0.0452365372352773,0.0394331186206947,0,0,0,0,0.0330677580035094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663317015958892,-0.0237291568498819,0,0.00720549246435934,0,0,0,0,0,0
X000725.SZ,-3.46944695195361e-18,0,0.116940387606262,0,0,0,0,0,0,0.0701410349937266,0,0,0,0,0,0,0,0,0.0796098808455974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633407829440385,0,0,0.0810850039821543,0.0352033794077841,0.0728652764020927,0,0,0,0.301039062342473,0,0.0303377258764555,-0.00180198399262591,-0.00546845190195932,0.0984430077158753,0,0,0,0,0
X000625.SZ,0,0.0509722880869509,0.125741580737822,0,0.218907116068646,0,0,0,0,0,0,0,0.146800836754156,0,0,0,0,0,0,0,-0.0260950596066898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412284987740031,0,0.124382797587172,0,0,0,0,0,0,0,0.03478679703082,4.33680868994202e-19,0.0169858856745302,-0.0256677827390873,0.00641114023895242,0,0,0,0,0
X000063.SZ,0,0.0689194141117725,0.12619037391851,0,0,0,0,0,0,0,0,0,0,0.0185207661601945,0,0,0,0,0,0.314301737129572,0.0529890265333953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154356005781556,-0.0760669413105685,0,0,0,0,0.0151083414844216,0,0,-8.94969824210211e-05,0,0,0,0,0,0
