,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X000338.SZ,X002236.SZ,X600031.SH,X601877.SH,X300003.SZ,X002008.SZ,X002456.SZ,X000625.SZ,X300124.SZ,X600066.SH,X600271.SH,X600809.SH,X000100.SZ,X600867.SH,X600487.SH,X002294.SZ,X002241.SZ,X600566.SH,X000981.SZ,X300136.SZ,X002180.SZ,X002179.SZ,X000977.SZ,X002049.SZ,X600522.SH,X000157.SZ,X002508.SZ,X000050.SZ,X000661.SZ,X600089.SH,X600584.SH,X000596.SZ,X600177.SH,X300142.SZ,X002129.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0554831641046521,0,0.509246499592462,0,0,0.0228573187532068,0,0,0.00329327560603694,0,0,0.0410334848400804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360035977955241,0,0,0,0,-0.0189540193035341,-0.0227693238126346,0,0,0,0.031662862963603,0,0,0,0,0,0,0.018965095009162,0,0,0,0,0,0.0237708830455519,0.00325304066294165,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2027575048972,0,0,0,0,0,0,-0.110773646129611,0,0,0,0,0,0,0,0,0,0.0696238872558579,0,0,0,0,0,0,-0.0897409340391028,0,0,0,0,0,0,0.0172850520658587,-0.153580059468407,0,0.0682631237371786,-0.0349550323698536,0,0,-0.0254163759409225,0,0,0.160297366057818,0,0,0,0
X002415.SZ,0.190136214736273,0,0,0,0.047331301450637,0,0,0.0594075765556087,0,0,0,0,0,0,0,0.189461529439795,0,0,0,0.182902017601514,0.0242216845974779,0,0,0,-0.0301196352857299,0,0,0,0.219680559809497,0,0.0893527171469183,0,0,0.135998744052568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00648573443279751,0.0159476955500057,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.217067697402539,0,0,0,0,0.420022586431459,0,0,0,0,0,0,0.0400780032843793,0,-0.0495167818621134,0,0,0,0.123027784114578,0,0,0,0,0.00956614450728153,0,0,-0.00608138775312963,0,0,-0.0544896953153205,0,0,0,-0.0146195923819573,0,0,0.138691133170402,0,0,0,-0.0414463982193237,0,0,0.107795374277712,0,0,0,-0.013959844110795,0,0,0,0,0,0,0
X000858.SZ,0.23858121849811,0,0,0.325249964974114,0,0,0.045582004753635,0,0,0.00195783204671172,0,0.401410202417796,0,0,0,0.0672458974221501,0,0,0,0,0,0,0,0,0.00649385258951107,0,0,0,0,0,0,0,0,-0.0590987227212997,0,0,0,0,0,0,0,0,0,0,-0.0489387413321524,0,0,0,0,0,0,0.00645840920088363,0,0,0,0,0,0,0
X600276.SH,0,0,0.0891244978436361,0.0427439182791797,0.182562478221839,0,0,0,0,0,0,0,0,0.0586907984616897,-0.228104790303394,0,0,0,0.30424369412527,0,-0.00761271619077238,0,0,0,0,0.104341064526013,0,0,0.0810915985021311,0,0,0.0955223684900458,0.0336035474537101,0,0,0,0,0,0,0,0.0266311929295875,0,0.15097718696245,0,0,0,0,0,0,0,0,-0.0439500498407079,0.0535180552227121,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.125416957242216,0,0,-0.0483008396989704,-0.0484180004224135,0.00203131362745755,0,0.283825118082085,0.0281945587530888,0.322053850710185,0,0,0,0,0,0,0,0,0,0,-0.0430636919592775,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30061888496683,0,0,0,0,0,0,0,0,0,0,0.0121333369396385,-0.0089659929733099,-0.0948576403476049,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.15747922812991,0,0,0,0,0,0.0198295905330022,0,0,0,0.0215314931010646,0,0,0,0,0,0,0,0.499041665814454,0,0,0,0,0,0,0.0343037718424581,-0.0719050038223839,0,0,0,0,0,0,0,0.151037287837209,0.46929609407425,0,0.0925498258227338,0,0,-0.0372231940851619,0,0,-0.0232984375208863,0.00911729909777752,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.568086476106868,0,0,0,0,0,0,0,0,0,0,-0.0412545768932661,0,0,0,0,0,0.169391686200454,0,0.127225873389652,0,0.29897128582722,0,0,0.132679535671054,0,0,0,0,0,0,0,0,0,0,-0.0263221399811991,0,0,0.224447856093842,0,0,0.0739223401051194,0,0,0.0323638194962653,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.321105171659001,0.0472548085965173,0,0.113808898357607,0.0515999647826705,0,0,0,0.153120712011883,0,0.0961303982749168,0,0,-0.0110220399093892,0,0,0,0,0,0,0.103753228940039,0,0,0,0,0,0,0,0,0,0,0,-0.186056351880113,0,0,0,0,0.0243537965721929,0,0.0547269989372276,0,0,0,0,0,0,0,0,0.0233199989078736,0,0,0,0,0,0,0
