,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002475.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002304.SZ,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X000100.SZ,X600809.SH,X600183.SH,X300003.SZ,X300014.SZ,X002241.SZ,X002371.SZ,X000596.SZ,X002007.SZ,X002236.SZ,X601877.SH,X000977.SZ,X000625.SZ,X002463.SZ,X300124.SZ,X000157.SZ,X002456.SZ,X300142.SZ,X002129.SZ,X300136.SZ,X600118.SH,X600498.SH,X600271.SH,X002414.SZ,X000066.SZ,X002180.SZ,X002179.SZ,X600584.SH,X002008.SZ,X600487.SH,X002185.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.119393288981306,0,0,0.0296405746179615,0,0,0,0.0730963713209261,0,0,0,0,0.00696296632078848,0.0479070974261732,0.115005725835804,0,0,0,0,0,0,0,0.445995510677408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133383528616957,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.276321883246708,0,0.118890175373592,0.0104183596260492,0,0,0.132388647987746,0,0,0,0,0,0,0.218517864961708,0,0,0,0,0,0,0,0.0521943180656857,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0365917868068179,0,0
X000568.SZ,0,0.235983449507343,0,0,0,0,0,0,0,0,0,0,0,0,0.0355523249465212,0,0,0,0,0.323314489768659,0,0,0,0,0,0,0,0.0144882053766219,0,0,0,0,0,0.082164667965799,0,0,0,0,0,0,0,0,0,0.00720600447399548,0,0,0,0.137443686128177,0,0,0,0,-0.0302758183491569,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0.132664943370397,0,0,0,0,0,0,0,0,0.0258610553937277,0,0,0.150742272854183,0,0,0.0760191890751752,0,0,0,0,0,0,0,0.230860301134029,0,0,0,0,0,0,0,-0.109814230413851,0,0,0,0,0.0243950815912252,0,0,0,0,0,-0.0159114009234149,0,0,0,0,0,0
X000338.SZ,0,0.0885930963581482,0,0,0,0.193155432330624,0,0,0,0,0.304804978060843,0.0741344665308654,0,0,0,0,0,0,0,0,0,0.0165722875015586,0,0,0,0,0.283506348095388,0,0,0,0,0,0,0.0409103218640426,0,0.136389345968805,0,0,0,0,0,-0.0568529992103127,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,-0.0197802498986073,0,0,0,0,0,0
X000661.SZ,0,0,0.104329784248239,0,0,0,0,0,0,0,0,0,0,0,0.141694587699155,0,0,0,0,0,0,0.10622817124655,0,0,-0.00983211407616689,0.203243701944822,0,0,0,0,0.166877476069467,0,0,0,0,0.0376748834031254,0,0,0.0979449274856823,0,0,0,0,0.00294852679895218,0,0,0,0,3.46944695195361e-18,0.0470903357930945,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0667127521582401,0,0,0,0,0,0,0,0,0,0.025056579210501,0,0.0282668591358033,0,0,0.16134054474231,0,0,0,0,0,0,0.0189584719573606,0,0,0,0.0890136147939653,0,0.0936674166951341,0,0,0,0,0,0,0,0,0.442494768765583,0,0,0,0,0,0,0.0143308397046264,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0485656901420836,0.210365489877365,0,0,0,0,0,0,0,0,0.0477355212510642,0,-0.0175501281919769,0,0.0334632605657433,0,0,0,0,0,0,0,0,-0.0591016483388239,0.179074053728792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205519929068157,0,0,0.0187494380199239,0,0,0,0,0.082371442126398,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.614747279488176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331417999239284,0,0.16843913711764,0,0,0,0,0,-0.0756578918945064,0,0,-0.05975005251045,0,0,0,0.0503657819413897,0.0422942300537239,0,0,0,0.0398785544284247,0,0,0,0,0,0.0897208227128162,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.560736075819614,0,0,0,0,0,0,0,0,0,0,0,0,0.0574053272912675,0,0,0,0,0,0,0,0,0.111433017684048,0,0,0,0,0,0,0,0,0.0276407473517842,0,0,0,0,0.0371671024973976,0.0315111185800866,0,0,0.00770268387889335,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176186406871321,0,0,0,0,0,0,0,0,-0.0293373086553407,0,0.124573877308251,0,0,0,0,0.0411896107543596,0.0459812863337918,0.37421888709468,0,0,0,0,0,0.0560357783253806,0,0.21876909080689,0.0705447425740861,0,0,0,0,0.161167649372696,0.0692590280839927,0,0,0,0,0.0107475135092027,0.00454325877046076,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0875981701172619,0,0,0.276757341300553,0,0,0,0.131652680998375,0,0.177306541110909,0,0,0.0206170546889493,0,0,0,0,0,0,0.222182541348511,0,0,0,0,0,0,0,0,0,-0.00850935381596777,0,0,0,-0.266371278591161,0,0,0,0,-0.333364875934022,0,0,0,0,0,0,0,0,0.0247697334349897,0,0,0,0.0286445729420872,0,0
X300014.SZ,0,0,0,0,0,0,0,0.247002263863508,0,0,0,0,0,0.291424542672756,0,0,0,0,0.0837429284937563,0,0,0.391331756197427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965923981888245,-0.0801411412857685,0.19327855353729,0,0,0,0,0.220645995380159,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0167886555013341,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.132694110340274,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.249100803410367,0.0887867771428577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130214558818669,0,0,0,0,0,0.0470894139258218,0,0.14082300590881,0.152752404045155,0,0.112711869552996,0,0,-0.00667436024151559,-0.00837889098787971,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141271655363937,0.123211181228723,0,0.327702627769513,0.454116767623995,0,0,0,0,-0.101906689114922,0.0609727534367111,0,0,0,-0.00724479785362066,-2.77555756156289e-17,0,-0.0184617300419355,-0.0152602821392392,0.0326156758033016,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0319166064808667,0,0.226213248810715,0,0,0,0,0.0815833788886616,0,0,0,0.2709661922807,0,0,0.0349918107652976,0,0,0,0,0,0,0,0,0,0,0.0742427935506667,0,0,0,0,0,3.46944695195361e-18,0,-0.0755652722164991,0,0,0,0,0.0530539011260677,0,0,0,0,0,-0.013611321749515,0,0,0,0.0223827103122885,0,0
X002007.SZ,0,0,0.0761514758523671,0,0,0,0,0,0,0,0,0,0,0,0.466494093397062,0,0,0,0.0923377961688452,0,0,0.1809755987727,-0.106141687630552,0.0291100235985943,0,0,0,0,0,-0.134724295093499,0,0,0,0,0,0,0,0,0,0.0118719514109939,0,0,0,0,0,0,0,0,0,0,0,-0.0162575882993026,-0.0470795998677814,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0.0772865482973833,0,0,0,0,0,0.102973108943402,0,0,0,0,0,0,0,0.0196671782189072,0,0.0709545358540586,0.0654375756439821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189813009935265,0.0656214238548973,0.199603283710662,0,-0.000147103231578863,-0.00536690081673833,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0494410965841843,0,0,0,0,0,0,0,0,0,0.289768979342019,0,0,0.02252897680657,0,0.0449871197945961,0.148432161910856,0,0,0,0.00102168540588476,0,0,0,0,0,0,0.0459533255794803,0,0,0,0,0,0,0.0706445973858616,0,0,0,0,6.93889390390723e-18,0,0,-0.0627227618058715,0.0724546129217481,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17002399990023,0.139024960766223,0,0,0.156190145899609,0,0,0.0149083068229495,0,0,0,0,0,0,0,0,0,0.016492875582432,0.0479591235344048,0,0.411405499857034,0.0513517393184104,0.11596331178155,0,0,0.0218032331237849,0,0,0,0,0,0,0.0672153245873867,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.149291666623946,0.150693571941071,0,0,0,0,0,0,0.0927932317983217,0,0.0142564308799851,0,0.244676549896063,0,0,0,0,0,0,-0.226193108945295,0,0,0,0,0.0829191419354355,0,0.0855189003419217,0,0,0,0,0,0,0,0,0,0.100914437615821,0.104529832388178,0,0,0,0,6.93889390390723e-18,0.277583459295541,0,0,0,-0.00188783901189808,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364538779041122,0,0,0,0,0,0.3750254848793,0,0,0,-0.00621384391114933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016232708601029,0,0.212115309158784,0,0.350399854916582,0,0,0.0871811283895358,0,-0.0103127558098161,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0699721180959772,0,0,0.0668099209781184,0,0,0,0.0184713848500774,0,0,0.0182615665498242,0,0,0,0.123180401530398,0,-6.93889390390723e-18,0,0,0,0,0,0.141982081113983,0,0,0.0789736099626713,0,0,0.108779501344025,0,0,0.109865394101903,0,0,0,0,0,0,0,0,0,0,0,0,0.00579285760831308,0,0,0,0.0839692252591379,0,0
X000157.SZ,0,0,0,0,0.0974382950765591,0,0,0,0,0,0.327234611748257,0.0205020950644501,0.0338181744972006,0,0.125945337834156,0,0,0,0.0767562356816071,0,0,0,0.0250329383133579,0,0,0,0,0,0,0,0.146228565521897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160664209674693,0,0.206512457790098,0.171805554405174,0,0,0.219319693592327,0,0,0,0,0.111998695429242,0,0,0,0,0,0,0,0,0,0,0.0397889049901359,0,0,0.311454387582205,0.0058505843856056,0.0890359563280651,0,0,0,0,-0.0358557090186327,0,0,0,0.0567058292605019,0,0
X300142.SZ,0.151184464458978,0,0,0,0,0,0.0773782831459687,0,0,0,0,0,0.161509844140773,0,0.0877020670147369,0,0,0,0,0,-0.190811955872657,0.203226668061871,0,-0.0543049865180306,0,-0.0446455756956735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406088495410944,0,0,0,0,0,0,0,0,0,0,0,0.0231505289128562,-0.0554428539649081,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.152889196865145,0,0,0,0,-0.0797681441037776,0,0,0,0,0.257824228495427,0,0.163852606113121,0,0,0,0.0483419303658,0,0.128295767543602,0.0288499225229586,0,0,0.273041557118411,0,0.115974718071046,0,0,0,-0.0294985736814588,0,0,0,0,0,0,0.0387044015027199,0,0,0,0,-0.303617410792833,0,0.227749881994683,0,0,0,-0.0185595811336514,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0463189289474732,0,0.241472160387934,0,0,0,0,0,0,0,0,0,0,0,0.139968870772057,0,0.0122132583862894,0,0.0650205228814978,0,0,0,0,0,0.037811739530792,0,0,0,0.0314897422080898,0,0,0,0,-3.46944695195361e-18,0,0,0,-1.38777878078145e-17,0,0,0.117558229986115,0,0.174004992124789,0,0,0.00270730104132586,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.0149857735419193,0,0,0,0.123528290913327,0,0,0,0.0144781533585238,0.127706453716023,0,0.0996417921799218,0,0.0721782635940986,0,0.138428832052717,0,0,0,0,0,0.111028117713002,0.0463458490604046,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.278729711916971,0,0,0,0,0,0,0,-0.115226427045101,0.0397206528040661,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281705263256332,0,0.00218881456306377,0,0,0,0,0,0,0,0,0.110408255692893,0.0130266992059891,0,0,0,0.065485032319294,0,0,0,0,0,0.11721883340757,0,0,0,0,0,0.171317488061095,0,0,0,-0.0555160428747123,0,0,0,0.0141104550601534,0,0
X600271.SH,0,0.0763411364587089,0,0,0,0,0,0,0,0,0.0751507523448045,0,0,0,0.0856618837291417,0.00807357317102638,0,0,0.10428932487922,0.0282878434608928,0,0,0,0,0.0566287190618088,0.0632682249503667,0,0,0,0,0,0,0,0.239113127338937,0,0,0,0,0,0,0,0,0.0995063286906658,0,0,0,0,0,0,0.007554586211337,0,-0.000468584442176315,-0.01253127458961,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256717793007251,0,0,0,0,0,-0.0811618574906333,0,-0.0718119635272585,0,0.067245687148315,-0.09457838191308,0,0,0,0.000335257675395353,0.0160354457388306,0,0,0,0,0,0.328584934152519,0,0,0,0,0,0,0,0,-0.0428230826107897,0,0,0,0,0,0,-0.0406622012876899,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,-0.131271603017761,-0.0490930868345757,0,0,0,0,0.134651612167764,0,0,0,0,0,0.0905068267545309,0,0,0,-0.0253682773053957,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.188221115676775,0,0,0,0,0,0,-0.0591834874871268,0,0,0,0,0,0.371002599157348,0,0.151274083163119,0,0,0.0531273208196345,0,0,0,0.0528529232861998,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505542018792967,0,0,0,0,0,0,0,0.189173857896825,0.1148244978416,0.136600949791524,0,0,0,0,0,0,0.0807354614133676,0,0,0.0639990194660583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867517633163479,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0337059184809077,0,0,0.0453555908046231,0.104797669131862,0,0,0,0.0618518618457038,0,0,0.0593840598225515,0,0,0,0,0,0,0.0365940106875916,0,0.0933554815112552,0.0143075743708996,0,0,0,0,0,0,0,0,0,0,0,0.0263345495978479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281292609457304,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130040669317568,-0.0530311072050832,0,0.26011432530692,0,0,0,0.134508480795241,0,0,0,0.0328946342970505,0,0,0,0,0,0,0.19987603855847,0,0,0.0855423978191689,0,0,0,0,0,0,0,0.0710351553276714,0.130932642131497,0,0,0,0,0.123778059146522,0,0,-0.0930893594060797,0.0877217953042788,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.144103678857283,0,0,0.154612957614522,0,0,0,0,0,0,0,0,0,0,0,0.0835537054681934,0.0666611602254361,0.00155950688499598,-6.93889390390723e-18,0,0.0795535200170751,0,0,0.152432336952311,0,0,0,0,0,0,0.0827157540846539,0,0,0,0,0,0.0228199459047011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900468050285095,0,0.00765641136745392,0,0,0,0,0.0861643066865858,0,0.0324490367011172,0.0685358889248343,0,0,0,0.0553156497489424,0,0,0.0777745980987424,0,0.0293101282422542,0,0,0.326836311359761,0.0671055678886233,0,0,0,0,0,0,0,0,-0.00499774882694318,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286040209044783,0,0,0,0.0987277714917468,0,0,0,0,0,0,0,0,0.0558776239229051,0,0,0,0,0.0535386635658167,0,0,0,0,0,0,0,0,0.108186047880146,0,0.207259393189679,0,0,0,0,0,-0.0323433817366179,0.0209327343255012,0,0,0,0.0794019866588377,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0757379045223123,0,0,0,0,0,0,0,0,0,0,0.234524206000554,0,0.316208299925032,0,0,0,0,0,0,0.0476818086519926,0,0,0,0,0,0,-0.0291951578825102,0,0,0,0,0,0,-0.0136699365372574,0.184902381598005,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.101918250715816,0.0902900146786566,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338146989867475,0,0,0.113564037413516,0.200589459089324,0,-0.0755602317715998,0,0,-0.151863331988005,0,0,0,-0.0733123481866035,0,0,-0.108137890358016,0,0,-0.37212267051936,0,0,0,0,0,0,0.0417897985558685,0,0,0,0,0,0,0.151975365373713,0,0,-0.0638033718906712,0,0.462769886922412,0,0,0,0
Slope,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.344443474692536,0,0,0.201180582521234,0,-0.072246317896561,0,0,0,0,0,0,0,-0.0315603486129554,0,0,0,0,0,-0.135789273161552,-0.0558742083944817,0.107988344214036,0,0,0,0,0,0,0,-0.169201194366835,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.468802171238161,0,0.394695153952904,0,-1.01611199087683,0,0
TED,0,0,0,0,0,0,0,0,-0.321830967252193,0,0,0,0,0,0,0,0,0,0,0.178156833414834,0,-0.437447138755496,0.0995418763282141,0,0.251388087195494,0,0.0837966178922339,0,0,0.0359087666304352,0,0,0,0,0,0,0.146986837617497,-0.0570609326239718,0,0,0,0,0,0.0641421254759446,0,0.0925516267957424,0,0,0,0,-0.705458341528874,1.03819690289509,0,0,0,0,1.21135482248723,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0200928105589869,0,0,0,0,0,0,0,0,0,0,0,0.173929738068351,0,-0.00291335205634017,-0.0199237341308576,0,-0.0515268508778567,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142341140475905,0,0,-0.0680433404449889,0,0,0,0,0,0,0.0228844085070737,0.0613127885821241,0.0289717669784915,0,0.00773247285609853,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.281576950208782,0,0,0,-0.0417924569067654,0,0,0,0,0,0,0,0,0.206274622740058,0,0,0,0,0.0398695655969065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682356548857309,0,0.312959695584447,0.0547125402376409,0,0,0,0,0.1754073523574,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660054592548709,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345534532288194,0,-0.0329705792821088,-0.0198612157378039,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00453346720820138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.000504742568379545,0,0,0.00302761399880876,-0.000344749824767859,0.00167240867335283,0,0,0,0,0,0,-0.00268651309613922,0,0.00469109230592658,-0.00336244351497389,0,0,0,0.0302532848411227,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00455256563068007,0,0,0,0,0,0,0,0.00144578387734315,0,0,0,-0.00357779421503257,0,0,0,0,0,-0.00833138238102018,0,0,0,0,0,-0.00458968440617658,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000171048872080309,0,0,0.00145093966763093,-0.00751683321042466,0,0,0,-0.0463192896746957,0,0
