,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600418.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X600703.SH,X600372.SH,X000157.SZ,X002028.SZ,X000066.SZ,X600839.SH,X002049.SZ,X002236.SZ,X600522.SH,X600741.SH,X600183.SH,X002456.SZ,X600066.SH,X601877.SH,X600460.SH,X002156.SZ,X000661.SZ,X002085.SZ,X000800.SZ,X600487.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.360149233976489,0,0,0,0,0.0638021688613251,0,0,0,0,0,0,0,0,0,0,0.136832842956716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0026398434088378,0,0,0,0,0,0,0,0,0,0,-0.132101691875801,-0.0200435796947688,0,0,-0.0721676236232519,0,0
X000858.SZ,0.470637500040634,0,0,0,0,0,0.399824552447004,0,0,0.0244220587374927,0,0,0,0,0,0,0,0,0.0792862007995709,0,0,0,0,-0.016254697728699,0.0734704050238482,0,0,0,0,0,0,0,0.156497622354783,0,0.0135674772939432,0,0,0,0,0,0,0.0263518760194705,0,0,0,0,-0.0104177584979003,0,0,0,0,0,0,0,0,0,-0.00683259286162508,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171634395409438,0,0.130323836545787,-0.0366373309756787,0,0,0.0342555308643073,0,0,0,0,0,0,0,0,0,-0.0412196690681263,0,0,0.235362752411764,0,0,-0.00276425035483854,0,0,0,0,0.237555713999073,0,0,0,0,0,0,-0.273951845348005,0,0,0,-0.164688549196583,0,0
X002415.SZ,0,0,0.0663714136178516,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.106852520328403,0,0,0,0.0921524307880064,0.27867991683962,0,0,0,0,0.00605196941448462,0,0,0,0,0,0,0,0.03766744948043,-0.0233051524404897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231230951892205,0,0,0,0,-0.054649070716531,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132797189928607,0,0,0,0,-0.036136246304842,0,0.0220123702352178,0,0.443995547076024,0,0,0.131487708960726,0.0324930559422665,0,0,0,0,0,0,0,0.0290035018145677,0,0,0,0,0.0357489186286648,0.0404003176162716,0,0,-0.0439525638530537,-0.00289703767658631,0,0,-0.00612630507330155,0,0,0,0,-0.0756398557027323,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0914900847767868,0,0,0.250827861497968,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0.139851375637417,0,0,0.0125178240640368,0,0,0,0,0,0.00634505389373748,0,0,0,0,-0.0359713245849561,0.054373604298425,0,0,0,0,0,0.0636481119474923,0,0,0,0,0,0,0,0,-0.0305527707585386,0,0,0.0631686474166876,0,0,0,0.0173857991732338,0,0
X600809.SH,0,0.0513528032666759,0,0,0,0,0,0,0,0.00336475117877495,0,0.702654433450678,0,0,0,0.0173554325039233,0,0,0,0.1437296295755,0,0,0,0.0631623077697271,0,0.0686286520931783,0,0,0,0,0,0,0,-0.0124411810141941,0,0,0,0,0,0,-0.0046401739318613,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0366080765366542,0,-0.0102149348360308,0,0
X000651.SZ,0,0,0,0,0,0.410727011256663,0,0,0,0,0.0981769674273256,0,0,0,0,0,0,0.166224127915993,0,0,0,0,0,-0.0623161906829323,0.0478308186056669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178145235420941,-0.0887915676266385,-0.00409103307600952,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0057618470007193,0,0,0,0.00314145328769571,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424014433389217,0,0,0,0,0,0,0.0285730550808969,0,-0.00558001175699443,0,0,0,0.0733440351040319,0,0,0,0,0,0,0,0,0.00721731678675177,0,0,0,0,0,0,0,0.0538758965271572,0.155350441794139,0,0.0435219625663979,0,0,0,0,0.0557948734925867,-0.0757478471500696,0,0,0,0,0,0
X600104.SH,0,0,0.0686230267321605,0,0,0,0.461077910238296,0,0,0,0.0121024018455419,-1.38777878078145e-17,0.0424253718265918,0,0,0,0,0,0,0,0,0,0,0.234284490960321,0,-0.160976790085122,0,0,0,0,0,0,0,-0.393048219303233,0,-0.251898346479069,0,0.15380352430043,0.22909832319187,0,0.0182052823730605,0,0,-0.269431889910562,0,0.157826740125404,0,0,0,0,0,0,0,0,0,0,0.0145531625619234,0,0
