,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X002292.SZ,X600690.SH,X000100.SZ,X002241.SZ,X600271.SH,X600118.SH,X600031.SH,X000559.SZ,X600066.SH,X002236.SZ,X600741.SH,X600372.SH,X000157.SZ,X002475.SZ,X000338.SZ,X600089.SH,X600177.SH,X000568.SZ,X002465.SZ,X002049.SZ,X300124.SZ,X000977.SZ,X002129.SZ,X601877.SH,X002294.SZ,X300003.SZ,X000869.SZ,X600867.SH,X002074.SZ,X002456.SZ,X600582.SH,X002506.SZ,X002085.SZ,X000623.SZ,X002426.SZ,X000547.SZ,X600839.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00785983457431899,0,0,0,0,0,0,0,0,0,0,0,0.0776912008950358,0.116503052756531,0,0,0,0,-0.0759956827867511,0.0280224777964545,0,0,0.0320493130168925,0,0.0334676519363338,0,0.0230090632177005,-0.0519725699078621,0.0417700219695198,0.0182845543055166,0,0,0,0,0,0,-0.0189338149971424,0.0312579521427884,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.38867577143047,0,0,0.00803266219306679,0,0,0.0018231361053509,0,0,0,0,0,0,0,0,0.0373486356166911,0,0,0.0543916455001776,0,0,0,0,0,-0.0459245620149087,0,0,0,0,0,0,0.00316187596721212,0,0,0.0502523104679982,-0.049134991623402,0,0,0,0,0,0,-0.035882630464432,0.0387096679423356,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0196696285379271,0,0,0,0,0.216789215710218,0,0,0,0,0,0,0,0,0,0.1328604115021,0,0,0,0.0839015742779965,0.103276592100121,0.0342733902118357,0,0,0,0,0,0,0,0,0,0.0262753967485461,0,0,0,0,0,0,0,0.000685683243801423,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0666221307524656,0,0,0.142424182154865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308780025961342,0,0,0,0,0,0,0,0,0,0,0,-0.0966120946118076,0,0,0,-0.018304939828109,0,0,-0.00412597302956969,0,0,0,0.0252362520188416,0.00425068764291126,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00321274774883513,0,0,0,0,0,0,0.00689786994019205,0,0,0,0,0,0,0,0,0,0,0,0.0342468856966034,0,0.0279478460661756,0.121830195576227,0,0,0,0,0,0,0.0460823231272465,0,0.00605980026553676,0,0.0319071331610554,0,0.0319798719060067,0.144206612803849,0,0,0.00408877060081663,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0898579300531183,0,0,0.092394272828611,0,0,0,0,0.0291677188202742,0,0,0.142010227502985,-0.0718608268537302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965852902615254,0,0.0869623282736206,0,0,0,0,0.0510661614698106,-0.0780771617224172,0.0737972623801557,0,0,0,-0.00820633363592908,0,0,0,0,-0.0904456034857621,0,0
X002304.SZ,0,0,0,0.0690307998591542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735158941153217,0,-0.0139022966101014,0,0,0,0,0.0372935609823937,0.28676052258774,0,-0.0106630064485939,0,-0.0923114745865874,0,0,0.16269853156309,0,0,0.00432927681510737,0,0,0,0.00337619558434944,0,0,0,0.125657390474222,0,0,0,0.00228039392706578,0.00639366503485175,0,0,0,0,0,0
X600276.SH,0,0,0,0.000406969737365412,0,0,0,0,0,0,0,0,0,0.0405516189925374,0,0,0,0,0.0623505094622455,0,0,0,0,0,0,0,0,0,0,-0.195269541614166,-0.0549910430922815,0,0,0,0,0,0,0.0634795644712077,0,-0.0262845563439672,0.0521994472424215,0,-0.0558455764131282,0,0.0695820143303882,0,0.128995890950762,0,0,-0.00252186214633612,-0.0242600876268619,0.0269153539859626,0,0,0,0,0,0
X000625.SZ,0,0.152268071994479,0,0.008339357687384,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.157795929419337,0.366291304206736,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0076858979953913,0,0,0,0,0,0,0,0,0,0.0279331358873643,0,0,0.0159780600575694,0.196403680517368,0,0,0,-0.0390594199657741,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191997681736008,0,0,0,0.00011607412178156,0,0,0,0,0,0,0.151031344077618,0,0.0698923788851753,0,0,0,0.235581824689465,0,0.0992527719902085,0,0,0,0,0,0,0,0.0474588024203867,0,0,0,0,0.0135193182743656,0,0,0,0.0130984677077124,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050099984574533,0,0,0,0,0,0,0,0,0,0,0,0,0.0674686839716997,0.00347819081434618,0,0,0,0.0471487841201095,0.062027812316133,0,0,0.116456010407382,0.0605032554156647,0.00732947660852699,0,0,0,0,0.0202872271978395,0.0280325529236877,0,0.0174552496940488,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0.389232526419024,0,0,0,0,0,0,0,0,0,0,0.0964245272975451,0,0,0,0,0,0,0,0,0,0,0,0,0.0929611703638966,0,0,0,0,0,0,0.174847947947305,0,0,0.156174959178898,0.243498821324529,0,0.0968593322633718,0,0,0,0,0,0,0,0.0575556986801019,-0.114499065830452,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650884484506345,0.0101601240569669,0,0.00044773071656215,0,0,0,0.0365470193436466,0,0,0,0,0,0,0,0,0,-0.108082477196043,0,0,0.0462793543096126,0,0,0,-0.0365149844921751,0,0.0313555395424981,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0151988981279116,0,0,0.0786640876431369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175198536516701,0,0,0,0,0,0,0,0.0127534796485154,0,0,0,0,0,0,0.106143093566208,0,0,0,0,0,0.0488528438706384,0.0772984184597846,0,0,0.00555807753597396,-0.000386119336077366,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.113550886690987,0,0,0,0,0,0.0534563059723106,-0.00856113878111158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807201193460777,0.445533255410273,0,0,0,0,0,0,0.0238908447483157,0,-0.0278071949457325,0,0,0,0.0890989192349891,0,0.199975430666518,0,0,-0.00372975437664719,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430912572930143,0,0.0752625290131336,0,0,0,0,0,0.0877345155631592,0.0312317617373858,0,0,0,-0.174086466037278,0,0,0,0,0,0,-0.0304997167666762,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177823422504756,0,0,0,-0.0388610827008527,0,0,0,0.334644800034095,0,0,0,0,0,0,0,-0.0845369978439412,0,0,-0.054072274028089,0,0,0,0,0.119993518178285,0,0,0,0,0,0,0,0.319114340837808,0,0.0732577573218605,-0.00850785107827548,-0.00214216349678246,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107998030084225,0.027966608927806,0.15999857012065,0,0,0.0577898741962822,0,0.0636836174591357,0,0,0,0,0,0,0,0.0599114861866498,0,0,0,0,0,0,0.259923655703262,0.0296135627602502,0,-0.00161078946314956,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.169343923400003,0,0,0,0,0,0,0,0,0,0,0.0458336212674387,0,0,0,0,0,0,0,0,0,0,0,0.17199068498272,0.0640664543488257,0,0,0,0,0,0,0.162881709787858,0.113438196656912,0,0,0.159708837838392,0,0,0,0,0,0,-0.0383740260058568,0.0140163926547382,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0135305713567692,0,0,0,0,0,0,0,0,0,0.0118799159552819,0,0,0,0,0,0,0,0,0.0980570041909546,0,0,-0.0663580942129481,0,0,0.0543936497215951,0,0,0,0,0,0,0,0,0,0.0446433506331465,0.321592033129708,0,0.0988154959779722,0.0407783598297477,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00460883291071481,0,0,0,0,0.0501390792705782,0,0,0,0,0,0,0,0,0,0,0,0,0.19013291749272,0,0,0,0.0199360167723543,0,0,0,0,0,0,0,0.0835966412181828,0,0.00881733849130809,0,0,0,0.052731459388262,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.118175495301328,0,0,0,0,0,0,0,0.106646903699663,0,0.0136895641855121,0,0,0,0.0215345734206066,0,0,0,0,0,0,0,0,0,0.0785647836328947,0.0480123589487165,0,0,0,0,0,0,0.0695295651080618,0,0.00994377113333705,0,0,0,0.0296403859568881,0.054488646515706,0,0,-8.67361737988404e-19,-0.00724880547250377,0,0,0,0,0,0
