,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600271.SH,X600066.SH,X600741.SH,X002241.SZ,X600118.SH,X000100.SZ,X002236.SZ,X600031.SH,X600372.SH,X002292.SZ,X002475.SZ,X002074.SZ,X000559.SZ,X600177.SH,X002506.SZ,X000157.SZ,X000338.SZ,X300003.SZ,X300124.SZ,X002085.SZ,X002007.SZ,X002456.SZ,X000869.SZ,X002426.SZ,X002180.SZ,X002294.SZ,X000050.SZ,X002249.SZ,X600867.SH,X600089.SH,X000981.SZ,X002508.SZ,X002465.SZ,X002049.SZ,X600498.SH,X002179.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.372832494448923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017190788912322,0,0,0,0,0,0,0.120821754986339,0.0633943858229423,0.168724132360804,-8.67361737988404e-19,0,-0.0650644211103668,0.0243906169400288,0,0,0,-0.163022891932462,0,0,0,0,-0.0836022321892594,0.00532382460939154,0,0.0317549790408141,0,-0.101700590279049,0.0972938624206809,0,0,0,0,0,0
X600104.SH,0.00619915142331927,0,0,0.0135886707127386,0,0,0,0.109502158990633,0,0,0,0,0.0140505430313346,0,0.130804868214062,0,0,0,0,0,0,0,0.0872567995295651,-0.00672482601280573,0,0,-0.00193292759960738,0,0,0,0,0,0.0254445814303506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0314085602720637,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0423116823858893,0,0,0,0,0,0,0,0,0,0,0,0.0612535314938833,0,0.100774955332664,0,0.01642225841623,0,0,0.0650977993183841,0,0,0,0,0,0,0.00397673146161241,0,0.0821512994589953,0.0597061083938195,0,0,0,0,0,0.129600995368711,0,0,0,0,0,0,0,0,0.0296159051263131,0,0.000133028318831431,0.0360683271500605,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.21364756948609,0,0,0,0,0,0,0,0.0178877265002408,0,0,0.03005623124702,0,0,0,0,0,0.0637453113117186,0,0,0,0,0.0658339975505692,0,0,0,0,0,0,0,0,0.096914610570895,0,0,0,0,0,0,0,0,0,0,0.00918718869609365,0,0.0534186352021974,0,0.000908602151492325,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.400640329563989,0,0,0,0,0,0,0,0.304080691326215,0,0.0577869870116001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160879257934949,0,0,0,-0.0446651419284335,0,-0.0396895025753251,0,0,0,0,-0.129432390839747,0,0.0503694956398373,0,0,0.200436091315065,0,0.00872619113417688,0.0459964172139216,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0267384708306113,0.0550205098261503,0,0,0,0,0,0,0.0760027504726596,0,0,0.00320932294415204,0,0,0,0,0,0,0,-0.013970618412944,0,0.115980701950544,0,0,-0.0552068082758122,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404252206291256,0,0.0828722488500305,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.100991754186725,0,0,0,0,0,0,0.220983519812225,0,0,0,0.0453789034472094,0,0,0.174190492409753,0,0,0,0,0,0,0,0.0378982235345981,0.0549304139772194,0,0,0,0,0,0,0,0,0,0.0014260774151445,0.0889753984702355,8.67361737988404e-19,0,0,0,0,-0.00286388654504363,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.113305587453155,0,0,0,0,0.0959264906062743,0,0,0,0,0,0,0.355815075608466,0,0,0,0,0,0,0,0,-0.337999958469758,0,0.0959842348710194,0,0,0,-0.154899283784091,0,0,0,0,0.220382718699521,0,0,0,0.139656046415285,0,0,0,0,0.122563931052311,0,0,0,0,0,6.93889390390723e-18,0.0641100904893099,0,0,0,0.310875473836229,0,0
X000063.SZ,0,0,0,0,0.139545398888592,0,0,0.3127368614883,0,0,0,0,0,0,-0.0931267701427973,0,0,0,0,0.0965755804142192,0.0804727028195182,0.0280245662509354,0.287473637104622,0,0,0.163026953467335,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0525609260297875,0,0,0,0,0,0,0,0,0.0646431927952616,0,0,0.0671927181733026,0,-0.0150488520354624,-0.0845724960378654,0,0,0,0,0,0
X600690.SH,0,0,0,0.031933346527336,0,0,0,0,0,0,0,0,0,0,0,0.000433599982253453,0,0,0.0538334508446338,0,0,0,0,0,0.0225500099117182,0,0,0,0,0,0,0,0.0380211669680558,0,0.0769496691697368,0,0.0423853380334641,0,0.0746968115402649,0,0,0,0,0.0472719017282598,0,0,0,0.11146208694221,0.0969842979193273,0,0,0.0191028808646419,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0739215419094871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197344824203422,0,0.0200918945453118,0,0,0,0,0,0,0,0,-0.0886586144616635,0,0,0.00250905464976556,0.0212219963837262,0,0.0124629980461509,0,0,0.0268013959267033,0,0,0,0,0,0.0272161223268212,0.130042531819802,0,0,0,0,-0.0918786684290003,0,0,0,0,0,0,0
X000568.SZ,0,0,0.13804635787017,0,0.181718722244934,0,0,0,0,0,0,0,-0.0092348533828174,0,0,0.0870012067544917,0,-0.347280313118491,0,0,0,0,0,0.0476421411609917,0,0,0.00123869848243056,0,0,-0.0426038248298886,0,0,0,0,0,0,0,0,0,0,0,0,0.059153717655588,-0.12640796681781,-0.11107927733388,0.269524805233398,0,0.0527724719346357,0.0701786304184002,0,0,0,0,0,0,0.125417668375102,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322687836953353,0.105481684263187,0,0,0,0,0,0,0,0,0,0,0,0.0582332256004187,0.0737655626926841,0,0.0755155676656084,0.000879832463722216,0,0.00565956628392458,0,0,0,0,0,0,0.0980264901139289,0.371856012313646,0,0,0,-0.0528881592709376,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.00633406925807315,0,0,0,0,0,-0.0708453485892677,0,0,0,0,0.110759233498006,0.00301883831544766,0,0.0718278216045969,0,0.0199501812295877,0,0,0,0.0122029902315694,0.158345078393375,0,0,0,0,0,0,0,0.126968667267126,0,-0.00615966803741989,-0.0216628691626331,0,0.028617731509459,0,0,0,-0.289839500970934,0,0,0.0258026570601057,0,0,0,0,-0.0298938868559917,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0926883700906046,0,0,0,0,0,0,0.0349807270990075,0,0,0,0,0,0,0,0,0,0,0,0,0.0173199772833946,0,0.0433575619380318,0,0,0,0,0,0,0.136700292889107,0,0.0248505225196948,0.0312918726579706,0,0.138512225075421,0,0,0,0.184923996574482,0,0,0.0481508458969417,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0272733963513931,0,0,0,0,0,0,0,0.142146350772478,0.0338958534397246,0.146899059078346,0,0.120332751642719,0,0,0,0.131637330627648,0,0,0.112060786447286,0,0,0,0,0,0,0,0,0.0937213148337541,0,0,0,0,0.201873767197167,0.0380704897896014,0,0,0,0,0,0,-0.0435951773124725,0,0,0,0,0,0,0,0.0681960560663949,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.0172190463935601,0,0.0738279791158329,0,0,0.074022626286697,0,0,0,0,0.096555237964315,0.147697126622053,0,0,0,0,0.0688493518379666,0,0,0,0.152216725712707,0,0,0,0,0.00570702850687179,0,0,0,0,0,0,0.0304397870944908,0,0,0.0507249479424121,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.269699752824918,0,0,0,0,0,0,0,0,0.0331218364910646,0,0,0,0,0.0500934485289047,0.106213248541103,0,0,0,0,0,0,0.0461283477134446,0,0,0,0.0385669008850216,0.0679755730449953,0,0,-0.00535809290337565,0,0,0,0,0,0.0284680439380327,0,0,0,0,0.0309369354222928,0,0,-0.0156345688664014,0,0,0,0,0,0,0
X002236.SZ,0,0,0.184311772445367,0,0,0,0,0,0,0,0,0,0.0844762965059601,0,0,0,0,0,0,0,0,0,0,0.0611656777860268,0,0,-0.0246520319062325,0,0,0,0,0,0,0.090134510683206,0,0,0.0309878818332766,0,0.0953120195075971,0,0,0,0,0.0159802760046024,0,0.240395449215099,0,0,0,0,-0.0177199063457566,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0310957453890161,0,0,-0.0133170031231842,0.167649460224666,0,0,0,0,0,0,0,0.143737441586592,0.0872326620117523,0,0,0,0,0.0974546672029551,0.169018704019123,0.181873943018698,0,0,0,0,0,0,0,0.00200666891234084,0,-0.00588826575622018,0,0,0,0.0560191449887629,0,0.0539972709880194,0.0651721581410922,0,0,0,0,0.00749713801264515,0,0,0,0,0,0,0
X600372.SH,0,0,0.13519102061667,0,0,0,0,0,0.23873011774423,0,0,0.111095478005737,0.129753384025088,0,0,0,0.276439640071339,0,0,0,0,0,-0.343524615266142,-0.116906295052877,0,0,0,0,0,0,0,0.255248855056263,0.00535104835781086,0.0246651374119414,0,0,0,0,-0.0882897262551063,0,0.0530907868199019,0,0,-0.000463737394078427,0,0,0,0.239981768262036,0,0,-0.0374074595079705,0.145782911937857,0.0224963700744662,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0.0930861616564748,0,0,0,0,0,0,0,0.0983046832634019,0,0.113773447216537,0,0,0,0,0,0.0977999721241088,0,0.0783038010002313,0,0,0.227666538854078,0,0,0,0,0.0628606629852282,0,0.0127570595650065,0,0.281094567498953,0.180229797851366,0,0,0,0,0,0.146315843785272,0,-0.0827259577071718,0,0,0,0.0876074664697467,0,0,0,0,0,0
X002475.SZ,0.122317490358801,0,0,0.121747824037492,0,0,0,0,0.266984106408985,0.0522463106957252,0,0,0,0,0,0,0,0,0,0,0,0.0218922253012628,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650629116947845,0,0,0,0.0474897931699578,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.196661604085868,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521703920388351,0,0,0,0,0.267056092111679,0,0,0,0.513254677250642,0,0,-0.134233293843244,3.46944695195361e-18,0,0,0,0.0279115431752646,0,0,0,0,0,0,0.183917568040126,0,0.113742041842747,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.106603771606594,0,0,0,0,0,0.0196464109735602,0,0,0,0,0,0.116386290887177,0,0.0800210403622724,0,0,0.057256806377455,0,0.200095673538405,0.065003186017348,0.166550074444765,0,0,0.0655991864955815,0.000811523742852823,0.0693604805454625,0.0070070325218453,0,0.0437304898825495,0,0,0,0.0365140088857586,0,0,0.0981048304352539,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.115717479240977,0,0,0,0,0,0,0.124532327148673,0,0,0,0.0337159683369748,0,0,0,0,0,0,0,0.0579566116346135,0.0620869775844933,0.0813512209004466,0,0,0.0698496467480396,0.00998996269988643,0,0,0,0,0,0.0221029200472788,0,0,0.0789882519050164,0,0,0,0,-0.0150275746284622,0,0,-0.0481693992301442,0,0,0,0
X002506.SZ,0,0,0,0,-0.17606227957938,0,0,0,0,0,0,0,-0.0916274438210999,0,0,0,0.164842226660303,0,0,0,-0.0455509741923337,0.229257862366737,0,0.0648780740040968,0.00846382555474518,0,0,0,0,0,0,0,0,0,0,0.0230626650932368,0.15642476588576,0,0,0.0892673424599082,0,0,0,0,0.294510065236269,0,0,0,0.276060383450956,0,0,-0.00679559491455264,0,0,0,-0.174902658353834,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200823781799657,0,0.146354497701851,0,0,0,0,0,0,0.0737938651835416,0.10307144472356,0,0,0.185125547889463,0,0,0,0,0,0,0.00476764605787801,0,0,0.0794229945209815,0,0,0,0.0206634834331876,0,0,0,-0.0152378485820499,0.0396590974540691,0,0,0,0,0,0
