,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X000100.SZ,X600703.SH,X002292.SZ,X600066.SH,X600741.SH,X600031.SH,X002236.SZ,X002506.SZ,X002475.SZ,X600118.SH,X002049.SZ,X000559.SZ,X002241.SZ,X000157.SZ,X600372.SH,X000338.SZ,X000568.SZ,X300003.SZ,X002294.SZ,X600089.SH,X002085.SZ,X600177.SH,X002074.SZ,X300124.SZ,X600582.SH,X600867.SH,X002465.SZ,X002180.SZ,X600498.SH,X601877.SH,X002007.SZ,X000869.SZ,X300001.SZ,X002456.SZ,X000623.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.361780516740478,0.131098220148227,0,0.0330975859960755,0,0,0,0,0,0,0.0191135627997871,0,0,0,0,0,0,0.0410249515449674,0,0.0213956245756621,0,0,0.0104942531406365,0,0,0,0,0,0,0,0,0.134026746638972,0,0,0,0,0,0,0,0.0589633840672332,0,0,0,0.0602550192494871,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.280274951371774,0.0330348987171088,0,0,0,0,0,0,0,0.0351181090615633,0,0,0,0,0,0.169924354559229,0,0.0994438207893987,0,0,0,0.011903037239109,0,0.212126511724752,0.0103751527997771,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0232986545297155,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.251673596752019,0,0.168425088867753,0,0,0,0,0,0,0,0,0.206037045530535,0,0.0231278874453928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287619497432528,0.254887152644697,-0.0527234839956157,0,0,0,0,0,0.0413575960671697,-0.0388639984818048,-0.0641237182576373,0,0.101522296279381,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.0279685302787856,0.0669979146732335,0,0.067650789430552,0,0,0,0,0,0,0.160471894471643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141848862277676,0.088824144380738,0.0909167629094692,0.182066262387891,0.0356131804172684,0,0,0,0,0.0813564599979421,0.16300846582351,0,0,0,0.107394388066203,-0.00383179065593392,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484814769235577,0,0,0.275491311165876,0,0,0.0626247588651627,0,0,0,0,0,0,0,0.0396996614950702,0,0,0.0600887151362815,0,0,0,-0.114166618719766,0.0231389892506231,0,0.103424368210499,0.0877755906370697,0,0.0268532152011373,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.0228263535466692,0,0,0,0,0,0,0,0,0.0436425395410982,0,0,0,0,0.102168308679669,0,0,0,0.0231886298410108,0,0,0.358449594110356,0.0456165876627714,0,0,0,0,0,0,0,0,-0.0747497895289536,0.0674320085548925,0,0.0782832979657964,0.105010423879034,0,0,0,0.190732017497743,0.000409998267362183,0,0,0,0.0026441390450283,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.031419061904327,0,0,0,0,0.0212473252403728,0.0290007207839124,0,0,0,0,0.0463892340013079,0,0,0,0,0,0,-0.037899265932759,0,0,0.0348107056604381,0,0,0,0,-0.1247644119464,0,0.00578216674767849,0,0,0,0,0,0,0,0,0,0.0158586357045048,0,0,0,0.023549948125059,0,0.0912145791503548,-0.00826746678851079,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089142894827908,0,0,0,0,0.130014670391672,0,0,0,0,0,0,0,0.0900504358612347,0,0,0,0,0,0.0773326317526005,0.0239674048919666,0,-0.0142302820077421,0,0,0,0,0.25588559511299,0.077611447615305,0,0.235764678667342,0,0,0,0,-0.0239274500282135,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.179310393233067,0,0,0,0,0,0.0201311849586617,0.0124078248226462,0,0,0,0,0,0,0.294321438876976,0,0,0,0,0,0,0,0.129620538527961,0,0.0868356391863075,0,0,0,0,0,0.0739203461548587,0,0.0439328104058367,0.0471326174733049,0,0.0317991116157502,0,-0.144011098516527,0.0578908792434781,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235680861580313,0.0449606059246163,0,0.382165825209715,0,0.16870120947863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156462366061267,0,0,0,0,0,0.0764636998443669,-1.73472347597681e-18,0,0.0982710811698966,0.0483620506055608,0,0,0,0,0,0.0327473923590723,0.0123203365089897,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118251533808318,0,0.421957907442054,0,0,0.123742988730802,0.0757323802011762,0,0,0.0101649270175934,0,0,0,0,0.0440408696318657,0,0,-0.0169780308675688,0,0,0,0,0,0,0.0190629734387008,0,0.112170810679614,0,0,0,0.00426132476249026,0.0318517865450012,0,0.0455447202448834,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,-0.0397448071264387,0,0,0,0,0.0783975805267806,0,0,0.290114757236621,0,0.0417876685086286,0,0.143508402391285,0,0.0340907681549476,0,0,0,0,0,0,0,0.164539461666721,0,0,0,-0.0178026537698568,-0.00544194743254779,0.0526897083475621,0,0,0.0561199805452533,0,0,0,0,0.0611430310122071,0,0,0,0.0256564287951834,-0.0129041378926125,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.242611377335922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280171495851677,-4.33680868994202e-19,0,0,0,0,0.00133923064166709,0,0,0,0,0.0641109766919444,0,0,0,0,0.0589128457439717,0.197734446148669,0.0865448093221205,0,0,0.0678683588028934,0,-0.004800154645989,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.0391965795445181,0,0,0,0,0,0,0,0,0,0.0969330946488308,-0.0378165954832126,0,0,0,0,0.344355442286857,0,0,0,0,0,0,0,0,0,-0.00681457523482231,0,0.281511235792068,0,0,-0.0319144922982441,0,0,0,0,0.0794130665941466,0,0,0,0,0.0574451454269951,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190816225436985,0,0,0,0.101671454411078,0,0,0.100813891122177,0,0.0889530775297811,0,0,0,0,0,0,0,0,0.0463341881232413,0,0,0.0272539593586452,0,0,0,0.0119551649906503,0.0313281616180567,0,0.160668624102591,0,0.0548068060817782,0.0667236879324164,0,0,0,0,0.0233710915251814,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.238830426489325,0,0,0,0,0,0,0,0,0.00931991045354702,0,0.0312401888612988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250137703850863,0,0,0,0,0,0,0.0273144024604832,0,0.0704249945373001,0,0.00180134218237678,0.134953790528944,0.0669630638660761,0.0191138746738631,0,0.00350799994308699,0,0,0,0,0,0,0
X002085.SZ,0,0,0.145725100751733,0,0,0,0,0,0,0,0,0,0,0.042616919456663,0,0,0,0,0.142033316271347,0,0.0140829024363908,0,0.216338086379064,0,0,0.0207283267840383,0,0,0,0.123896800493083,0,0,0,0,0.0269409943092544,0.108413633939436,0,0,0.0598639732479162,0,0.0310153493583662,0,0,0,0,0,0,0,0.0269514793851899,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0545274582880273,0.0327525531644614,0,0.0516692993036868,0,0,0,0,0,0,0,0,0,0,0.105075176481965,0,0,0,0.0229690385242199,0,0,0,0.175577090359467,0,0,0,0,0,0,0,0,0,0,0.0437075903569366,0.0219950311462536,-6.93889390390723e-18,0,0.475741268356033,0,0,0.0233627472941796,0,0,0,0,0,0,0
X002074.SZ,0,0,-0.0471343395466081,0,0,0,0,0,0,0,0,0,0,0.148688795842626,0,0,0,0.026644762387095,0,0,0,0,0.10481875524016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13605562115887,0,0,0.401767377022637,0,0,0,0,-0.0233779903627497,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974068099074966,0,0.0903844092566255,0,0.145471336400974,0.0974302522198432,0,0,0,0,0,0,0,0,0,0.128649633687596,0,0,0,0,0.0422661232530613,0.0480007717569651,0,0.229417419115173,0,0,0.0922387927125481,0,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0.0885987423759338,0,0,0,0,0,0,0,0,0.125480152487144,0,0,0,0,0,0,0.0615096993673114,0,0,0,0,0,0,0,0,0,0.0194109345784017,0,0,0,0,0.0686179690718206,0,0,0,0,0,0,0.0996398592922965,0,0,0.149680186277707,0.167057405945892,0.0380684260369901,0,0,0,0.0416710177062099,0,0,0,0,0,0
X600867.SH,0,0,0.0592867492636476,0,0,0,0,0,0,0.111656458980612,0,0,0,0,0,0,0,0,0.187952386694485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765775885441689,0,0,0.0686050733720448,0,0,0,0,0,0,0.314602211435032,0,0,0,-0.0170638619270058,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.291441702885719,0,0,0,0,0,0,0,-0.651134124335416,0.129076477762644,-0.0626669500968478,0,0,-0.139162027239843,0,0,0,0.00941241055781261,0.300326244652906,0,0,0,0,-0.155385819488757,-0.0395722425418547,0,0.150731601876655,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175954502461777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210175351814659,0,0.123262186608889,0,0.0381881626047847,0.00526042304670782,-0.0985459600756429,0,4.33680868994202e-19,0,0,0,0.22597684184494,0.0700069580538909,0,0,0,0.0237795977798126,0,0,0,0,0,0,0
X600498.SH,0,0,0.88835184787745,0,0,0,0,0,0,0,0,0,0,-0.0386527611714312,0,0,0,0,0.39709916238275,0,0,0,0.13533975375094,0,0,0,0,0,0,0,0,0,0,-0.190410823329432,0,0,0.196358107339819,0,0.0398252297113218,0,0,0,0,0,0,0,0,0,0.0453646615880578,-0.0424410097614081,0,0.648356238419411,0,0,0,0
X601877.SH,0,0,0,0,0,0.0690709658765011,0,0,0,0,0,0.116978256228453,0,0.0955612324672293,0,0,0,0.0230696695883227,0,0,0,0,0.228062970737863,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.040701173385399,0,0,0,0,0,0.0521614205667678,0,0,0,0.259215616327047,0.0241970590493225,0.133058013423206,0,-6.93889390390723e-18,0,-0.029024406681829,0.0068028813231645,0.115705723003632,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106070202525108,0,0,0,0,0,0,0,0,0.0182338926690496,0.0718660543035248,0.180116752804632,0,0.212220882447755,0,0.271157998444049,0,0,0,-0.0408863258884069,0.0071871439268883,0,0,0,0,0,0,0,0,-0.0400712728234757,-0.0338949492997565,0,0,0,0,0,0
X000869.SZ,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.285884148442096,0,0,0,0,0,0,0,0.204280715350654,0,0,0,0.0893108194714999,0,0,0,0,0,0.0173427110924338,0,0,0,0,0,0,0.0914553724157158,0,0,0,-3.46944695195361e-18,0,0,0,0.00718611866815227,0.0296921220419132,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241868408516814,0,0,0,0.12291168886783,0.0531267747845934,0,0,0,0.0618606015134232,0,0,0,0,0,0.118619337250022,0,0,0,0,0.0848112698339838,0.0518162597394821,0.195364133906739,0,0,0,0,0,0,0,0,0.064867116616895,0,0,0,0.022827104723962,0.0122270007325584,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108104415366757,0,0,0,0,0.262022827779809,0,0,0,0.0842782969334049,0.313085801965997,0,0,0,0,0,0,0,0,0,0.0810077762037962,0.0308159462297474,0,0,0,0,0.0907662578213472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000623.SZ,0,0,0.152510456924095,0,0,0,0,0,0.121611112735631,0,0,0.109653771422844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500644147761549,0.00947496353799242,0,0,0,0,0,0,0.0330136483369097,0,0,0.0151013441107662,0,0,0,0,0.00742121997063364,0,0,0,0,0,0,0
X000550.SZ,0,0.0772091608360598,0,0,0,0,0,0,0,0.362883379097795,0.356464447224008,0,0,0.0210365639876578,0,0.0912171446004234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462452730553148,0,0.168915805379049,0,0,0,0.021368713891736,0,0,0,1.73472347597681e-18,-0.0263991508804722,-0.193029438414081,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.127592078433393,0,0,0,0,0.0538446864984017,0,0,-0.140776138674881,0,0,0,0.149333128695814,0,0.165310435674106,0,0,0,-0.0822571845851259,0,0,-0.186896221845491,0,0.206249087770377,0,0,0,0,0.00891739921722365,0,0,0,0,-0.0560444144579194,0.0143335766449199,0,0,0,0.0544656945246802,0,-0.0681460997877108,-0.10880808135642,0,-0.0282763409442498,-0.0338545335256189,0,0,0,0,0,0
Slope,0,-0.768695180185502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.630916105527124,0,0,0,0,0,0,0,0,0,0.801189685399186,0.0801665380690866,0,0,0,0.295906834377314,0,0,0,0.0359852500832741,0,-0.333248337127973,0,0,0.127669831232915,0,0,0,0,0.418129700128724,0,0.24832489681354,0,0,1.80866821859321,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.59078815198723,-1.45094292252293,0,0,0,0,0,0,0,0,0,0,0,0.0995029929467336,0,0,0.0569323174464203,-0.0371279344383854,0,0.106501456626326,0,0.686387255584879,0,-0.275026471612703,0,0,-0.835895791841347,-0.0454046011812316,0.271994145105077,0,0,0.618968633660583,0.117496865701356,0,0,0,0.521784761661041,0,0,-0.869704212041628,0,0,0,0
RealEstate_excess,0.103020020229068,0,0,0.0946905335723935,0,0,0,0,0,0,0,0,0,0.0563241546697981,0,0,0,-0.0125240996394868,-0.161989685616387,0,-0.00906138859692896,0,0,-0.063900584614696,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.021684843689483,-0.0246743427598701,0,0,-0.186151443433135,0.0273443074949781,0,0,0.00943570364788298,0,0,0,0,0,0,-0.120211033850397,0.0850494861591891,0,0.260946685171073,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.289160454998183,-0.114949543649687,0.0467255588978611,0,0,0,0,0.0831313858621866,0,0,-0.180824926753964,0.0980065696632861,0,0,0,0,0,0,0,-0.0675109144871569,0,0,0,0,0,0,0.0157530115140899,0.0432417447412735,0,0,-0.0523111706959756,0,0,-0.0421331888631142,0,0,0,0.0434488255821789,-0.030713503836042,0.799956919581822,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00130325457320202,0,0,0,-0.00072116338937756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644484306681015,0,0,0,0,0,0,0,0,0.0142230894948315,-0.0041494638777117,0,0,0,0,0.111089096329648,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00851295656455574,0,-1.0842021724855e-19,0,0,0,-0.00296577805259512,0,0,0,0,0,0,0,0,0.00878492269795372,0,0.0117280421481216,0,0,0,0,0,-0.00761681147530691,0,0,0,-1.0842021724855e-19,-0.0113152545793566,0,0,0,0.00928525976765879,-0.0299560679035037,0,0,0,0,0.179762889711652,0
CarbonVol_Guangdong,0,0,0,0.0445529314442529,0,0,0,0,0,0,0,0,0,-0.0202076559869569,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495147072635155,0,0,0,0,0,0,0,0.0248490051954568,0,-0.0521750127105228,0,0,0,0,-0.0174719589419437,-0.000674404560480179,0,0,0.0804007913954546,0,0.0995428512071089,0.0503187199388135,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301282155071699,0,0,0,0.00102348171032601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659257015566159,0,-5.42101086242752e-20,0,0,0,0.00635303072229679,-0.0057946465328669,0,0,0,0,0,0,0,0.000183791193774626,-0.00527495782637234,0.00734018230014308,-0.00992298941263163,0,0,0,0,0,0
