,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600690.SH,X600276.SH,X000063.SZ,X000100.SZ,X600703.SH,X600031.SH,X600271.SH,X002292.SZ,X000157.SZ,X000338.SZ,X600741.SH,X002241.SZ,X600066.SH,X002475.SZ,X600118.SH,X601877.SH,X600089.SH,X002129.SZ,X002223.SZ,X002236.SZ,X600372.SH,X000016.SZ,X002456.SZ,X600177.SH,X300124.SZ,X002276.SZ,X002294.SZ,X000568.SZ,X600582.SH,X300003.SZ,X600839.SH,X000559.SZ,X000066.SZ,X000550.SZ,X000869.SZ,X600312.SH,X000581.SZ,X000623.SZ,X002465.SZ,X000800.SZ,X002414.SZ,X600252.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0.00268195373503882,0,0,0,0,0,0,0,0,0,0,0,0.0933456449321254,0,0.107829091921192,0,0,0,0,0,0,0,0.276321367272539,0,0,0,0,0,0.0722099357779175,0.222940442571317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716460551558591,0,-0.00399745630285494,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182110026852282,0,0,0,0,0,0,0,0,0,0,0.144230335432888,0,0,0,0.102646748506705,0,0,0.0278767956391139,0,0.0192883658869299,0,0,0,0.0121209444380605,0.294464087252274,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.00974235998675507,-0.00729095783877142,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681168953801781,0,0,0,0,0,0,0,0,0,0,0,0,0.0847308065495358,0.0586153678412499,0,0.334648094408537,0,0,0,0,0,0.0543468602984802,0,0,0,0,0,0,0,0.173274273167132,0,0,0,0,-0.0182169898925888,0,0,0,0,0,0,0
X600031.SH,0,0,0.0679350511315004,0,0,0,0,0,0,0,0.00024398377976402,0,0,0,0,0,0,0,0.0431302570796639,0,0,0,0,0,0,0,0,0,0.315078717680288,0,0,0,0,0,0,0,0,0.0215170113662078,6.93889390390723e-18,0.102486201294873,0,0.0413907749855744,0,0,0,0.0769619625394811,0,0.0635531349788882,0,0,0,-0.00476925152981024,0,0,0,0,0,0,0
X600271.SH,0,0,0,0.0692782541571361,0,0,0,0,0,0.0500294135373203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464340473619308,0,0,0,0,0,0,0,0,0,0,0,0.392767553269839,0.106301070025118,0,0,0,0,0,0,0,0,0,0,-0.0274537647616099,-0.0225136574445688,0,0,0,0,0,0
X002292.SZ,0,0,0.0363303998745067,0,0,0,0,0,0,0,0,-0.0546518068621665,0,0,0,0,0,0,0,-0.0257242277130529,0,0,0,0.131180461786952,0,-0.0219595543334085,0.0379600582091874,0,0,0,0.0195242816244951,0.0170861900406832,-0.0623564714318068,0,0,0,0,0,0,0,0.103730798183404,0,0,0,0,0.0271954928670337,0,-0.01906382112019,0.237634064174844,0,0,0.0144069986472409,-0.0178510468444732,-0.0223909461538994,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.000166693378314103,0,0.0319398301912494,0.443434746316057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134070602418043,0.0264196099995621,0,0.170504255016572,0,0,0.126941608825135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195777638713675,0,0,0,0,0,0
X000338.SZ,0,0,0.00510954125135999,0.0645870417581563,0.0229759299905003,0,0.133833048668964,0.0407146304499613,0,0,0,0,0,0.0212511393665747,0,0,0.246003274609881,0,0,0,0,0,0,0,0,0,0,0,0.0661541248750633,0,0,0,0,0,0,0.0462967786348375,0,0,0.0043660453546271,0.135327569259097,0,0,0,0,0,0,0,0,0,0,0,-0.00544894674248587,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0168840270440826,0.109530689176639,0.0140087233389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630101790578499,0,0.300211962655576,0.0315415115920948,0,0,0,0,0,0,0,0,0.0431161139158456,0,0,0,0,0,0.295165927523767,0,-0.119972190032147,0,0.00857441810129615,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0785167563459858,0,0,0,0,0,0,0,0.261211288405413,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0214018915280733,0.129992139203383,0,0,0,0.125487789728933,0,0,0,0,0,0.0441780389575218,0,0,0,0,0,0,0,0.0155780997474332,0.0130244406097735,0,0.0512829174254866,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,-0.0146329209016186,0,0,0,0,0,0,0,0.0895027157780789,0,0,0.188013927184781,0,0,0,0,0,0,-0.0545799000872777,0.0372649873844706,0,0,0,-0.0726941618183637,0,0.010253026940388,0,0,0.227632726271691,0,0,0,0,0,0,0,0,0,0,0.218576751753716,0,0,0.0365983311939527,0,0.0801875372508966,0,0,0,0.00441461016310765,0.0120604251282683,0,0,0,0,0,0
X002475.SZ,0,0,0,0.00871208502735728,0,0,0,0,0,0,0,0,0.160523774054435,0,0,0,0,0,0,0,0,0,0.0397713804245853,0,0,0,0,0,0,0,0,0,0.0610903424673911,0,0,0,0.0528542552701976,0,0,0.0366411463184965,0,0,0,0,0,0,0.185984333422043,0,0,0.0295219694853346,0,-0.0175986632225346,-0.0260557932356163,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.108460141853946,0,0,0,0,0,0,0,0,0.110302560476632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319926263079371,0,0,0,0,0,0,0,0.0525347089004638,0,0,0.203794167177254,0,0,0,0,0,0,0,0,0.681634528404503,0,0,-0.00180993781535584,0.0255968902815979,0,0,0,0,0,0
X601877.SH,0,0,0,-0.0447421518193799,0,0,0,0,0,0,0,0,0.0466904778628918,0,0,0.129008014357135,0,0,0,0,0,0,0,0,0,0,0,0,0.0142824112687313,0.0128285266744692,0,0,0,0,0,0,0,0,0,0,0.0270158305713673,0,0,0,0,0,0,0.0374305725618788,0,0,0,0.0276822011524558,-0.0167065203980355,0,0,0,0,0,0
X600089.SH,0,0,0,0.0328134909720598,0,0,0,0,0,0,0.167024907053515,0,0,0,0,0,0,0,0,0,0,0,0.0522424147673726,0,0,0,0,0,0.222737037991892,0,0,0,0,0,0,0.00784882754560923,0,0,0.0158755186165799,0.0764058725410967,0,0,0,0,0,0,0,0.0271133643898177,0,0,0,-0.00810774133243643,-0.00227594380678733,0,0,0,0,0,0
X002129.SZ,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.220000886697588,0,0,0,0.374012843268868,0,0,0,0,0,0,0,0,0,0,-0.0213945394087521,0,1.38777878078145e-17,0,0,0,0,0,0.0488397022196657,0.116694042884127,0,0.201267965363063,0,0,0,0,0,0,0,0.0145228721219397,0,-0.0421453961484475,-0.0261389367143037,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0596760646374876,-0.0909054628350369,0,0,0.0620532435912857,0,0,0,0,0,0,-0.048817477150684,0,0,0,0,0,0,0,0,0,0,-0.0235195531157026,0,0.122640061127229,0,0.507666048758331,1.38777878078145e-17,0,0.0489634455055621,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0146894876925416,-0.000918386171151295,0.00298983477131079,0,0,0,0,0,0
X002236.SZ,0,0,0.0428931238347104,0,0,0,0,0,0,0,0.0553479207851673,0,0,0,0.301417580635743,0,0,0,0,0.000607685773669753,0,0,0,0,0,0,0,0,0,0,0,0.0821438263138924,0,0,0.133279213874955,0,0.0560631008031199,0,0,0,0,0.0769293044678799,0,0,0,0,0,0,0,0.0810922502046604,0,0.00886179822660408,0,0,0,0,0,0,0
X600372.SH,0,0,0.149723288287066,0,0,0,0,0,0,0,0,0,0,0.0617750988349001,0.136954697636196,0,0,0,0,0,0,0,0.224597705335915,0,0,0,0,0,0,0,0,-0.127903846526159,0,0,0,0,0.0162961863340584,0,0.116697788144947,0.153139806096431,0,0,0,0,0,0,0.0194312952652935,0.0205485212283208,0,0,0,0,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,-0.0987396039159009,0,0,0,0.0681531913601275,0,0,0,0,0,0,0,0,0,0.162550467031155,0,0,0,-0.101016033251165,0,-0.0533347257181545,0,0,-0.211000215753119,0,0.0637744331773079,0,0,0,0,0,0,0,0.14807763456564,0,0,0.00864321440353288,0,0,0,0,0,-0.0267105358319079,0,-0.00237213439801914,0,0,0,0,0,0,0
X002456.SZ,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.044918913956087,0,0,0,0,0,0,0,0,0,0,0,0.11402560994213,-0.212139697224102,0,0.211798982280047,0,0,0,0.466648412446651,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376812997934336,0,-0.0338300170646197,-0.0707819310154655,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0179860085715862,0.29514917387362,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0308443218193695,0.20268778860959,0,0,0,0,0,0,0,0,0,0.0346645813127156,0.0858725041254633,0,0,0,0,0,0,0,0,0,0,0,0,0.00330878134755297,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0749666582746448,0.112060415591044,0,0.16632864809732,0,0,0,0,0.328154709609994,0,0.00291387984036277,0.221411346795787,0,0,0,0,0,0,0.147240110024236,0,0,0,0,0,0,0,0.238416307109754,0,0.0472349135889035,0.000444855664618896,0,0,0,0,0,0,0,0,0,0,-0.00718624162888156,0.0169643985290797,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353598538699526,0.125424531998408,0.213621645489906,0,0,0,0,0.0456163302700403,0,0,0.0474194159077672,0,0,-0.0313282455849015,0,0.00229181074314914,0,0,0,0,0.371971464956959,0,-0.0427757972598223,0,0,0,-0.0264272225620617,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00744122504754688,0.135419621214839,0.159639905940146,0,0,0,0.0911581755524778,0,0,0,0,0,0,0.0862184260742092,0.0874021201754515,0,0,0,0,0.199927279985983,0,0,0,0,0.0526094415536271,0,-0.0101283187227583,-0.00664690097515326,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0296477865037767,0,0,0.45141222490012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169596702413194,0,0,0,0,0,-0.0171966579369821,0,0,0,0,0,0.036631397283901,0,0.0748443784588112,0.216758634060089,0,0,0,0,0,0,0,0,0,-0.0324880999608112,-0.065326730804848,0.173665669161742,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200082463292178,0.0394829546043248,0,0,0.141017784777404,0,0,0,0.0892446474136767,0,0,0,0,0,0,0,0.201568212281448,0,0.0232862079902709,0,0,0,0,0,0.203706488776205,0,0,0,0.000965236495254992,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0.127216933354174,0,0.00705739577161905,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.122574970244721,0,0,0,0,0.0692928972335458,0,0,0,0,0,0.158261447374052,0,0,0,0.233236880367775,0,0,0,0,0,0,0,0,0,0.169391957220809,0.067409019337255,0,0.0548096940760929,0,-0.0110460417813155,-0.00647816385753072,0,0,0,0,0,0
X600839.SH,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.168918282947622,0,0,0,0,0,0,0,0,0,0,0.0269053061177625,0,0,0,0,0,0.177609127375609,0,0,0,0,0,0,0,0,0,0,0.074519084120758,0,0,0,0,0,0,0.104826583229166,0,0,0.0726781547558704,0,-0.0437098591475671,-0.0392527767679526,0,0,0,0,0,0
X000559.SZ,0,0,0,0.105092966532464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159499229438372,0.128265985521263,0,-0.128405866195056,0,0,0,0.144139445753804,0,0,0,0,0,0,0,0.149841212766308,0,0.364403315060936,0,0,0,0,0,0,0,0,0,0,0,0,-0.00361096888540567,-0.0336860698429606,0,0,0,0,0,0
X000066.SZ,0,0,0.238782475924,0,0,0.00807106003903481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218768285554227,0,0,0,0,0.142968701235866,0.00225374956411457,0,0,0.0559807467243927,0,0,0,0,0.145630697654869,0.0439361610474297,0,-0.0322640123193167,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028775426283751,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0.0191745240792518,0.0363580649638222,0,0.0641617365659298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722474304754475,0,0,0,0,0,0.0362968457383148,0,0,0,0.117279444415822,0.0866359748417226,0.153695285178231,0,0,0,0,0,0.0712627358138543,0,0,0,0.0917026041510784,0,-0.00851535236379931,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0569576907262434,0,0,0,0,0,0,0,0,0.0234199278351277,0,0,0,0,0,0,0.00386393517855953,0,0.182504228109815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250354070379494,0,0,0,0,0,0,0,0,0,0.0615729890335998,0,0.0555194563577718,0,0,0,-0.0335447207197974,-0.0409117911671183,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246402378205891,0,0,0,0,0,0,0,0,0,0.0174922187438515,0.185392464907212,0.176923585538276,0,0.00310193802226864,0,0,0,0,0,0.0791855695136259,0.0448501167331048,0,0,0,-0.0106516975426445,0,0,0,0,0,0,0
X000581.SZ,0,0,0.0158392924390489,0,0.0378365874022988,0,0,0,0,0,0,0,0.0682797672933841,0.0816663149530645,0,0,0,0.0894487873407059,0,0.0788974341631045,0,0,0,0,0,0,0,0,0.0716908667092006,0,0,0,0,0.147687155818414,0,0,0,0,0,0.1008556239912,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109471982685202,0,0,0,0,0,0
X000623.SZ,0,0,0,0.128434068385026,0,0,0,0,0,0,0,0,0,0,0.0727795759573503,0,0,0,0.0822761196897035,0,0,0,0.0237415458993547,0,0,0,0,0,0,0,0,0.0938726948365059,0,0.117630133011946,0,0.0949627987811645,0,0,0.0276067420013469,0.0985363008340875,0,0.149392156869225,0,0,0,0,0,0,0,0,0,0,-0.01360457284809,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139136076037489,0,0,0,0,-8.67361737988404e-19,0,0,0.0980662647401062,0,0.0974443776448855,0.0281340376563243,0,0.0438790746436527,0.208109485371248,0,0,0,0,0,0,0,0.0169892722460325,0,0.0621193562042464,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165320521653716,0.00474926403134757,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0416235709343422,0,0,0,0.00406967681506313,0,0,0,0,0,0,0,0,0,0.199636032136348,0,0,0,0,0,0,0,0,0,0,0.159021755721991,-0.0630905176344529,0,0,0,0,0.0423397746491502,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,-0.00127869837321131,0,0,0,0,0,0,0,0,0,-0.0229662968807601,0,-0.133495445124122,-0.0522081244259097,0,0,0.196963746060465,0,0,0,0,-0.0243129666896527,-0.0683565441626526,0,0,0,0.0798276716802408,0,0,0,0,0.0344707510294181,0,0,0,-0.047192613191894,0,0.0518296178814917,0,0,0,0,0,0,0.0205025391488541,0.0392103751485646,-0.00985506457911381,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164072467585532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876085002130382,0.1809027415973,0.132293308745417,0,0,0,0,0,0,0.148909679592449,0.0642402293288335,0,0,0,0,0.00202325232379829,0.00799299160636485,0,0,0,0,0,0
Change_TY3M,0.220797519076183,0,0,0,0,0,0,0.0745742620951852,0,0,0,0,0.0279993228317139,0,0,0,0,0,0,0,0,0,-0.00956167458608838,0,0,-0.0490375577978096,0.269727495707582,-0.0718178511049947,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,-0.191886287879108,0,0,0,0.0723424181489261,0,0,0,0,0,0,0,0.00102234374574557,-0.0235145324337285,-0.0989118136327405,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,2.65153644019516,-0.59551141130052,0,-1.44127523514209,-0.349957867006473,1.26619059757865,0,0,0,0,0,-0.573026315963628,0,0,0,0,0,-0.991970491709267,0,0,0,0,-0.530717339951932,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00302702087177,0,0,0,0,-1.14269236126327,0,0,0,0,0,0
TED,0,0,0,0,-0.84931502655063,0,0,0,0,0,0,0,-0.494360287860769,0,-0.525776986749011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.477407586012376,0,0,0,-0.234216515546212,0,0,0,0,5.55111512312578e-17,-0.0204867199742199,0,0,0,0,0,0,-0.650800500274596,-0.164183642677354,0,0.551487625929641,0,-0.427311558469931,0,-1.13905657676049,0,0,0,0,0
RealEstate_excess,0,-0.419791081504523,0,0,0,0,0,0.158809492723682,0,0,-0.13697328767403,0,0,0,0,0,0.265636311899725,0,0,0,0,-0.096507256301513,0,0,-0.128755100262326,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.044909813114256,0.0627986611480095,-0.102008787765007,0,0,0.0691612513705857,0,0,0,0,0,0.317820958796469,0,0,0,0,0,-0.0130728985534561,-0.00543469020855387,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.227752269889384,0,0,-0.0177887451821039,0,0,0,0,0,0,0,-0.159830914857571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120175156178843,0,-0.125755222106626,0.0433389068022622,0,0,0,0,0,0,0,0.11374593428282,0,-0.0204197904337207,0.0275209411018854,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156970773117443,0,0,0,0,0,-0.00700959453983678,0,-0.00147190801870111,0,0,0,0,0,0,0.00261003589670064,0,0.000707336371920443,-0.000711691270048086,0,0,0,0,0,0,-0.00880879973559258,0,0,0,0,0,0,0,0.00551082009168893,0,0,0.0166880463006191,0.00444548224338426,0.00414170069331677,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020482340885648,0,-0.0500370338286475,0,0,0,0,0,0,0,0,0.0240355300532248,-0.0270167242189339,0.00282068782068475,0,0,0,0,0,-0.0161950217905472,0,-0.019299810774507,0,0,0,0,0,0,0,0.00512582251051945,0,0,0.0604698802501153,0.0129541575182576,0.0116444347823023,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00951153571412812,0,0,0,0,0,0,0,-0.000473427479154653,0,0,0,-0.00147626814632907,0,0,0,0,0,0,0,0,0,0,0,-0.00380346213872707,-0.00738041029793475,-0.0111094331236917,0,0,0,0,0,0,0,0,0,-0.00212124370521369,0,0,0,0,0,0,0.00677013722571155,0,0,-6.7762635780344e-21,0.00927006851821111,0,-0.00824074897285382,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137581083695778,0,0,0.000461346926918261,0,-0.00131142415448072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187018555308508,-0.000684211771273231,0,0,0,0,0,0
