,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X002241.SZ,X000100.SZ,X000568.SZ,X600031.SH,X002292.SZ,X600118.SH,X002236.SZ,X002475.SZ,X000559.SZ,X002074.SZ,X600177.SH,X002506.SZ,X600372.SH,X300003.SZ,X000157.SZ,X000338.SZ,X300124.SZ,X002456.SZ,X000050.SZ,X002085.SZ,X002249.SZ,X002426.SZ,X002180.SZ,X002294.SZ,X002007.SZ,X600089.SH,X000869.SZ,X600867.SH,X002465.SZ,X002508.SZ,X002049.SZ,X600699.SH,X002179.SZ,X000981.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.513844101778176,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566647368863838,0.0250659775977551,0,0,-3.46944695195361e-18,0,0.0519933549066846,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0775730634119708,0.0427630587053936,0,-0.101312567598859,0.0677976515090221,0,0,0,0,-0.0329501237759091,0,0,-0.10250813746651,0,0,0,0,0,-0.0422265402460556,0.105066397397454,0,0,0,0,0,0
X600104.SH,0.0076450868794437,0,0,0,0.0644393651414517,0,0,0.139975246561897,0,0,0,0,0,0,0.0187105553668503,0,0,0,0,0,0,0.0852155104854145,0,1.73472347597681e-18,0,-0.0148437157615488,-3.46944695195361e-18,0,0,0,0,0,0.0716924166054154,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768095283599781,0,0,0,0.160293418084362,0,-0.018565834434593,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.16919255262713,0,0,0,0,0.0712672258652893,0,0,0,0.0210572270048093,0,0,0,0,0.0551649954534101,0,0,0,0.0027682380315299,0,0,0,-3.46944695195361e-18,0,-0.0238576551768191,0.166762355819948,0,0,0,0,0,0,0,0,0,0.059782912460198,0,0,0,0,0,0,0.0012794596788702,0,0,0,0,0,0
X000858.SZ,0.22391113763798,0,0,0,0.241338026199346,0,0,0,0,0.11241480047724,0,0,0,0.0318187717541327,0,0,0,0,0,0,0,0,0,-0.0511412009883242,0,0.038219688951442,0,0,0,0,0,-0.00738170292435222,0,0,0,0.0973038508474636,-0.044566917869478,0,0.0365337380932623,0,3.46944695195361e-18,0,0,0,-0.0144359949173892,0,0,0.0730968195984496,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.663225712206845,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0617683168457087,0,0,0.230017102398564,0,0,0,0,0,0,0,0,0,0.218511103790539,0,0,0,0,0,-0.0310131876084964,0,0,0,-0.112434720053749,0,0.0766990636324845,0,0,0,0,-0.00211751750548979,0,0,0.0381288625980408,0,0,0,0,-0.00364643314140417,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0956999512842891,0,0,0,0.0700482331885625,0,0,0,0,0,0,0,0,0,0.0778583637922986,0,0,0.157429841020982,0,0,0,0,0.0344206795486507,-0.0412790137861739,0,0,0,-0.0381790450124493,0,0,0,0,0,0,0,0.0432194763881568,0,0,-0.104373857271508,0.0641883419510207,0,-0.0173205874598313,0,0.0056722710448355,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00086180785093832,0.0591725641161082,0,0,0.120640458024719,0,0,0,0.154367026224336,0,0,0,0,0,0,0,0,0.105967580815775,0.0307944137399299,0,0,0,0,0,0.00398911907163579,0,0,0,0.0192914387287766,0.0245733200449028,0.0163331283913409,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,-0.0358739285914303,0.176953678205382,0,0,0,0,0,0,0,0.12019175143235,0,0,0.175443969998355,0,0,0,0,0,0,0.186080662854858,-0.17938118830798,0,0,0.220678109172163,0,0,0,0,-0.432093108452708,0,0.0632846223423314,0,0.143743939769264,0.220006816993231,0,0.102982522843582,0,0,0,0,0,0,0.0446631900585477,0,0,-0.0262515580075713,-0.169397191850376,0,0.0249747825991387,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.181338580177578,0.0587839422754506,0,0,0.207988375758996,0,0,-0.0905319708813389,0,0,0,0,0,0,0.211126214714024,0.0648281361938775,0,0,0.260037509914343,0,0,0.199475163149441,0,0,-0.0269205224705385,0,0,0,0,0.0134704676344088,0,0,0,0.0552587353167586,0,0,0,0,0,0,0,0.0176264395942992,0,0,0,0,0,-0.0771710671014762,0,0,0.0857638388961733,0,0,0,0
X600690.SH,0,0,0.0806478988688311,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0884916100596159,0.000433824803740569,0.00184726050253587,0,0,0,0,0,0,0,0,0,0,0.152539192787385,0,0,0.0773731450499382,0,0,0.0488393804384144,0,0,0.00965968771226139,0,0.0947274060420557,0,0,0.0778061982106599,0,0,0.0973544564037471,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02350749450865,0,0,0,0,0,0.134784624126286,-0.0633427991453554,0,0,0,0.12606206325159,0,0,0,0.028701852680546,0,-0.00760223548571363,0,0,0,0,0.205701926426431,-0.0300429132722204,0.0442205710892882,-0.0392290831265969,0,0,0,0,0,-0.00719230365893875,0,0,0,0,0,0
X600741.SH,0,0,0,0.0123789561209898,0,0,0,0,0,0,0.0469307628158065,0,0,0.155689833356424,0,0,0,0,0,0,0,0,0,0,0,0.0700635323561967,0,0,0,0,0,0.0626807564929836,0.0930960097486442,0,0.112362914509843,0.0248153225153091,0,0,0,0,0,0,0,0,0,0,0,0.0534592935213371,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,-0.029768229156335,0,0,0,0.10231374050095,0,0,0,-0.0185136567345177,0,0.0418406296445411,0,0,0,0.113395182728498,0,0,8.67361737988404e-19,0,0,0,0.128423416895484,0.032748897527017,0,0,0,0,0,0,0,0,0,0,0,0.0664947970478474,0,0,-0.288716089340393,0,0,0,-0.0490900068307662,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.467824648416972,0,0,-0.105625653892915,0,0,0.117071789399001,0.0382375114596939,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.125874532674227,0.115346364400337,0,0,0,-0.00331062981899479,0,0,0,0.132231908482016,0.00656551790316455,0,0,0.0882870125928076,0,-0.0239723364411815,0,0.245323319199995,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0130594429193358,0,0,0,0,0,0,0,0,0,0,0,0.0612407041528925,0,0.0314179410961459,0,0,0.0672894380382678,0.0878815408253578,0,0,0,0,0,0,0,0,0.141617209661855,0,0,0,0.159989785641632,0.0835171144423733,0,0,0,0,0,0,0,0.00626016554777922,0,0,0.0696795627413986,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.117158448597497,0,0,0,0,0,0,0,0.0241236159612983,0,0,0,0.0655701897472315,0,0,0,0,0,0,0,0,0.0132250639419697,0,0.0306200113114217,0,0.166651272315099,0,0,0,0,0,0,0.0453866870275003,0,0,0,0.0507151123404582,0,0,0.0126447675610567,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.296608810823331,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.163790031138888,0,0,0,0,0,0,0,0.0538739801952457,0,0,0,0,0,0,0.0897603769151148,0.0819464739727188,0,0.00129808492842095,0,0.0419682310101445,0.0332758560133132,0,0,0,0,0,-0.0896921964398262,0,0.109387872941267,-0.146151873488226,0.168579164994999,0,0,0,0.0156427710237284,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0956656191600751,0,0,0,0,0.171838468598038,0,0,0,0,0.0326716308847882,0,0,0,0,0,0,0.0821567167151603,0.126159288446681,0,0.305120466577443,0.0665555691261542,0,0,-0.023636320608837,0,0,0,0,0,0,0,0,0,0.0369405147457716,0,0.10719667201919,0,-0.00496506396950714,0.0629858428460246,0,0,0.00976100559111949,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0.146425384137772,0,0,0,0.197356313598373,0,0,0,0,0,0,0.151444448218811,0.0409219690114667,0,0,0.182712297694064,0,0.130315103659918,0,0,4.33680868994202e-19,0,0.166426733472627,0.092082854579039,0.149966878145969,0,0,0,0,0,0,0,0,0,0.129121158402052,0.0468362820722557,0,0,0,0,0.0404578411344758,4.33680868994202e-19,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312201976039159,0,0,0,0.145301925464,0,-0.0192089114574892,0,0.0362799693092734,0,0,0,0,0,0,0,0.373449505983578,-0.00261619249796145,0.073695839402687,0,0,0.0698068255854957,0,0,0.00772392257503263,0,0,0.0736142471672231,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.290160702126678,0,0.187733385409847,0,0,0,0,0,0,0,0,0,0,0.0132402997180293,0.118051307944622,0,0,-0.0173923509423211,0,0,0,0,0,0.28654664020393,0.0225986517003363,0,0,0,0.00450278471651721,0,0,0,0,0,0,0.0394840647876634,0.0247252069806146,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0.0696964826109858,0,0,0.112116781311903,0.0413695432382503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273159459465255,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921480999287362,0,0,0,0,0,0.0263600888720864,0,0,0,0,0.0151515580073106,0,0.00783773362151278,0,0.109894609315061,0,0,0,-0.068429361781319,0,0,0,0,0,0
X000559.SZ,0,0,0.193547837209793,0,0,0,0,0,0,0.0542953090322029,0,0,0,0,0,0,0,0,0.101972175614288,-0.000842133282077735,0,0,0,0.102114869006799,0,0,-0.0268472851819993,0,0,0,0,0.153063196887449,0.00500730765565012,0,0,0,0,0.195102990620287,0,0,0,0,0,0,0.148597436990943,0.0872141710581022,0,0.121968800024087,0,0,-0.00334495867143788,0,0,0,0,0.189737263492656,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491147031329531,0,0.0684713337131247,0,0.0772481643175265,0,0,0,0.0640563412495341,0,0,0.21390090835314,0,0,0,0,0.285698028689503,0,0,0.164384670124391,0,0,0.0211835992162072,0,0,0,0.208507676728962,0,0,0.0371804302311012,0.0627129995027761,0,0.412921364832693,0,0,0,0.0194458878697812,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063032259170692,0,-0.0270672530109676,0,0.156890943594681,0,0,0,0,0,0,0,0,0,0,0,0,0.015066925584727,0,0.0836083874373986,0,0,0.106774438957509,0,0,0,-0.00421280468960592,0,0.115809182239857,0,0,0.0693477483511741,0,0,-0.0048701661396038,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,-0.121130280654943,0,0,0.063625704230722,0,0,0,0,0,0,0,0,-0.0102613277235172,0,0.203525878283003,0,0,0,0,0.051999777209217,0,0,-0.0995297341675835,0,0,0,0.167324203446277,-0.130568454215406,0,0,0.281759318837598,0,0.109470232874247,0,0.0441640353120642,0,0,0,0.0845849383562089,0,0,0.119216598940247,0,0,0,0,0,0,0,0,0,-0.219857695612845,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243324494585326,0,0,0.134165880958932,0,0,0.315232720804979,0,0,0,0,0,-0.153492286957511,0,0,0,0,0,0,0,0,0.360703616923717,0,0,0,0,0,0,0,0,-0.121812259195402,0.0134350867943759,0,0,0.0308089931233421,0,0,-0.0376053461436409,0.129917236298391,0,0,0,0,0,0
X300003.SZ,-0.0659980912980557,0,0,0,0,0,0.217836246851115,0,0,0,0,0,0,0,0.000445316902911332,0,0,0,0.0355015005470401,0,0,0,0.01404578061943,0.0162816025685878,0,0.108635520226738,-0.0577034312515372,0,0,0,0,0,0,0,0.126050747152917,0,0,0,0,0,0,0,0,0,0.06888742489395,0.108115948971402,0,0,0,0,0,-0.0204880275177435,0,0,0,0,0,0
