,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600031.SH,X600066.SH,X002506.SZ,X002241.SZ,X002292.SZ,X002236.SZ,X000157.SZ,X002049.SZ,X600741.SH,X600118.SH,X002465.SZ,X000559.SZ,X002475.SZ,X000338.SZ,X600372.SH,X000568.SZ,X600089.SH,X300124.SZ,X600177.SH,X002294.SZ,X600867.SH,X000869.SZ,X600498.SH,X601877.SH,X300003.SZ,X002074.SZ,X002426.SZ,X002129.SZ,X000977.SZ,X600584.SH,X600582.SH,X002456.SZ,X000550.SZ,X000623.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0.0416651626087331,0,0,0,0,0,0,0,0.0406879800806303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143390105841268,0,0.061243899003122,0,0.0443549708293491,0,0.0426636590526391,0,0,0,0,0,0,0,0,0,0,0,0.00515876413474554,0.00421588466591025,0,0,0,0,0,0
X600104.SH,0,0,0.0369100625810522,0,0,0,0,0,0.315779563399238,0,0,0,0,0,0,0,0.0465348492515247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.122189433247551,0,0.033102507587253,0,0,0,0,0,0,0,0,0.02510295628139,0,-0.0254622441295509,-0.000876952477799112,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.101120242904674,0,0,0.032913679102884,0,0,0.427998825051695,0,0,-0.00544068169750321,0,0,0.000320059376745938,0,0,0,0,0,0,0,0,0,0.126116823426857,0,0,0.247138641284086,0,0,0,0,0,0,0,0,0,-0.0813419687409632,0,0,0,0,0.0395928319877881,0,0,0.0653754800284644,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811385799465949,0,0,0,0,0,0,0.0210198448172961,0,0,0,0,0,0,0.435095395965738,0.0642643163584198,0.12882871807938,0,0.0124796342482453,0,0,0,0,0,0,0,0,0.0235222803836309,0.02322026945061,0.0253034045409904,0,0.036943824050759,0,0,-0.00951926529460001,-0.0323448333933312,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628945444953631,0,0,0,0,0,0,0.27361800257809,0,0,0,0.0510284727463607,0,0.0302329533907349,0,0.0476957224130449,0.0954202838142828,0,0,0.0161956612651122,0.0751232897231845,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.113420463766032,0,0,0,0,0,0,0.00164227064366563,0,0.105973286096333,-0.0461348470004772,0,0,0,0.156440434967496,0,0,0,0,0,0,0,0,0,0,0,0.256204760662413,0.044493142783253,0,0,0.0950093637476111,-0.104674882443879,0,0,0,0,0,0,0,0,0,-0.00623561548556355,-0.0179034302080142,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.161220931642385,0,0,0,0,0,-0.0263153282612792,0,0,0,0,0,0,0.0459995006404191,0,0,0,0,0,0.251464805504582,0,0,0.184325142622339,0,0.137997459539183,0,0,-1.38777878078145e-17,0,0,0,0,-0.0106246139423836,0,0,-2.16840434497101e-19,0,0,0,0,0.0144712891140211,-0.0123585301991633,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.080691641734302,0,0,0,0,0,0,-0.0330781688466789,0,0,0,0,-0.053607023335117,0,0.117414535591985,-0.113842934791024,0.122563865423094,0,0,0,0,0,0,0,0,0,0.0709989656353386,0.00248576675442619,0,0,-0.102453050425851,0,0,0.0680955462331284,0,0.0389986181687533,0,0,0,0,0,-0.0144546546542117,0.0133052071180056,0,0,0,0,0,0
X000625.SZ,0,0,0.127125281791109,0,0,0.0112386765601722,0,0,0,0,0,0,0,0,0,0.00588982729623062,0,0,0,0,0,0.0174520696157292,0,0,0.232915265417997,0,0,0.0167445870700179,0,0,0,0.111044704798093,0,0,0.0665988499005603,0,0,0,0,0,0.000289724903563225,0,0,0,0,0.248705780656686,0.0920957211626142,0,0,-0.0191120508461685,-0.00187771267399364,0,0,0,0,0,0
X000063.SZ,0,0,0.0402611374045884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899838028616861,0,0,0,0,0,0,0,0.0978982351930733,0,0,0,0,0,0.153168544501049,0.169428190800507,0,0,0,0,0,0,0,0.121107317189716,0,0.0311288637506246,0,0,0,0,0.0399304307693034,0,0,0,-0.025839939713025,0,0,0,0,0,0
