,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X003816.SZ,X000651.SZ,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X002304.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600089.SH,X600372.SH,X002463.SZ,X600703.SH,X000157.SZ,X600584.SH,X000977.SZ,X002028.SZ,X600741.SH,X600522.SH,X002236.SZ,X600066.SH,X600183.SH,X002049.SZ,X601877.SH,X600418.SH,X000921.SZ,X000661.SZ,X000800.SZ,X002223.SZ,X002180.SZ,X600460.SH,X600487.SH,X002129.SZ,X002074.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.27747864079443,0,0,0,0,0,0,0.10040931507601,0.0584135986624332,0,0,0,0,0,0,0,0,0.0388533767125956,0.122936023650454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216162655274052,0,0,-0.0101050773337321,0,0,0,-0.0413043345293149,-0.0277089677854317,-0.00996287133837218,-0.101332414993814,0,0,0,0,0,-0.0705182499500625,0.00281153880341541,0,0,0.00764233061312348,0,0
X000858.SZ,0.0436871412090019,0,0,0,0,0,0,0,0.0630439125371936,0.387441334826729,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0100492574352908,0,0,0,0,-0.0494230498664868,0,0,0,0,0,0.0890836276796813,0,0,0,0,0,0,-1.73472347597681e-18,0.000961071462597002,0,0,0.0766440329065253,0,0,0,0,0.0644763482303664,0,0,-0.0196560959941205,0,0,0,0,0.0258964542478632,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0540559213254788,0,0,0,0,0.217180953391052,0,0,0.114271618238267,0,0.0279383133273424,0.0320754386821375,0,0,0,-8.67361737988404e-19,0,-0.0934715020817239,0,-0.0674920180078709,0,0,0,0,0,0,0,0,0.131988479916116,0.028219581784131,0,0,0,0,0.00393900731545799,0,0,0,0,0,-0.00606372272403545,-0.0324838575217094,-0.131500070543476,0,0,0.0288288961090894,0,0
X002415.SZ,0,0,0,0,-0.0425379169923438,0.0143003055104592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100857269532135,0,0.298924744027218,0,0,0,0,0,0,0,0,0,0,0,0.0743407408995317,0,0,0.148909132582142,0.151997701543962,0.0197409493720995,0,0,0,0,0,0,0,0,-0.137732373944233,0,0,0,-0.0569333926344423,0,0,0,0.0046893298476521,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111137165149652,0,0,-0.0476018380866243,0,0,0.525055754577372,0,0,0,0,0,0.250809580303111,0,0.0611611868171759,0,0,0,0.0472541710050819,0,0,0,0,0,0,0,0,0,0,0,0.00561040000385482,0,0,0,0,-0.00790593684838338,0,0,0,-0.0421528339058919,0,0
X600690.SH,0,0,0,0,0,0,0,0.363420148680238,0,-0.120178326725759,0,0,0.0790476292096133,0,0,0,0,0,0.16831781273339,0,0,-0.0957432988295892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017086081702228,0,0,0,0.200144467521725,-0.0806020649717211,0,0,0,0,0,0.0252284924076239,0,0,0,0,-0.0107812545716765,-0.106256421527344,0,0,-0.033467589501207,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0790341501222308,0,0,0,-0.0787132295637056,0,0,0,0,-0.158293125160856,-0.0603812601084751,0,0,0,0,0,0,0,-0.0587882667829915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32058271860434,0,0,0,0,0,0,0,0,-0.0133231670725545,0,0
X000651.SZ,0,0,0,0,0,0,-0.026293075235054,0,0.0809276973940646,0,0,0,0,0,0.00659913897858339,0,0,0,0.024638154804694,0,-0.0177381476544333,0,0,0,0,0,0,0,0.159460095434492,-0.00654965483607397,-0.0839196825124429,0,0,0,0,0,0,0,0.0311982062208175,0,0.154824614234406,0,0,0,0,0,0,0.0697897018417443,0,0,0,0,0,0.0597253799138682,0,0,-0.0264407789380497,0,0
X600809.SH,0.298804138531835,0,0,0,0,0,0.135313007564921,0.0852815024125307,0,0,0.0447865468994569,0,0,0,0,0,0,0,0.0676510027566799,0.348097595837958,0,0,0,0,0,0,0,0,0,0,0,0.00276665183056314,0,0,0,0,0,0,0,0,0,0,0,0.229810244996588,-3.46944695195361e-18,0.0264430853485154,0,0,0,0,0,0.00341354488308581,0,0.155472240928691,0,0,-0.00360262150996969,0,0
X000568.SZ,0.514762722833915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256614845949143,0,0,-0.0310161610689687,0,0,0,0,0,0,0,0.0244737735439946,0,0,0,0,0.0437595963122758,-0.0322221565625419,0,0,0,0,0.0822985692351615,0,0,0,-0.040932461467046,-0.0325407916721757,-0.0356026483110849,0,0,0,0,-0.014297900661761,-0.039522757153351,0,0,-0.00709679096189138,0,0
