,X600519.SH,X600104.SH,X000725.SZ,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X000100.SZ,X600703.SH,X600031.SH,X600372.SH,X600271.SH,X000157.SZ,X000559.SZ,X600839.SH,X000338.SZ,X002236.SZ,X002241.SZ,X600066.SH,X600089.SH,X600741.SH,X002475.SZ,X002129.SZ,X300124.SZ,X000547.SZ,X000016.SZ,X002506.SZ,X002465.SZ,X600435.SH,X600582.SH,X000568.SZ,X000800.SZ,X600177.SH,X300003.SZ,X000977.SZ,X002294.SZ,X000066.SZ,X002456.SZ,X600867.SH,X002008.SZ,X600006.SH,X002007.SZ,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.24938321614947,0,0,0,0,0.00497947655624042,0,0.110295612091979,0.0281775574237069,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.137229100186118,0,0,0,0.0550304708142083,0,0,0,0,0,0,0,0,0.0133158318825612,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.00523212492767531,0,0,0.00975367202442624,0,0,0,0,0,0
X600104.SH,0.132789564632231,0,0,0,0,0,0.330254329994457,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0652174478982465,0,0,0,0.101539778277088,0,0,-0.0171797208478402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374497979799422,0,0.031131804910178,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0376551143745739,0,0,0,0,0,0,0,0,0,0.173857749990098,0,0,0,0.0306767804013497,0,0,0.200981301418615,0.0184478057868454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157130965557829,0,0,0,0,0,0.140176794346533,0,0,0,0.0163361989441827,-0.0133562953690641,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0758706265627009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104667774264717,0,0,0,0,0,0,0.0538650927131717,0,0,0,0,0.086979235045041,0,0.0945126453717242,0,0,-0.0675969295835594,0.110013073846779,-0.121480302212038,0.173111771991568,0,0,0,-0.028250147555008,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.00381285176673872,0,0.0276403106070901,0,0,0,0.0244673619898465,0.049780501329084,0,0.0796627031197972,0,0,0.107569244099673,0,0.0817679643307107,0,0,0,0,0,0.0115832028525403,0.0371707176202614,0,0,0,0,0,0,0,0,0.338762918042212,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227788947078144,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0221876500146689,0,0,0.219635937462355,0,0,0,0,0,0,0,0.105463384843316,0,0,0,-0.0675262123110321,0,0.178862214104039,0,0,0.0245592005350905,0,0,0,0,0,0,0,0,0,0,-0.0391070579198067,0.403406717941513,0,0,-0.0554338878065688,0,0,0,0,0.0414404722626059,0,0,0,0,0,0.0257585827640716,-0.0419485289433946,0,0,0,0,0,0
X002304.SZ,0,0.242875791261032,0,0,0,0.361092028734361,0,0,0,0,0,0,0,0,0,0,0,0.0501631664348522,0,0.00857081786712987,0,0,0,0,0,0,0,0.00138880025017107,0.0627827706440513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793747130176337,0,0,0,0,-0.0912427988016332,0.00778885209197373,0.0354802007413021,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.185365346482531,0,0.15158413812175,0,0,0,0,0.0795068680919977,0,0,0,0,0,0,0.125512547298484,0,0.101237649160879,0,0,0,0,0,0,0,0,0,0,0,0.0708291129134581,0,0,0.106272801984698,0,0,0,0,0.0669260578636583,0,0,0,-0.00606529813171731,0.0167609416772868,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.219609465263717,0,0,0.0695588066734006,0,0.0196356578362404,-3.46944695195361e-18,0,0,0,0,0.0470567272759293,0,0.235871928169597,0.0796893044920612,0,0,0,0,0,0,0,0,0,0,0,0,0.0199933920644505,0,0,0,0,0,0,0,0,0,0,-0.00634932969286567,-0.00554206728669913,0,0,0,0,0,0
X000625.SZ,0,0.0162771652585673,0,0,0,0,0,0.0382673017513535,0,0,0.0426077939397899,0,0.144859264675231,0,0,0.00881841824843017,0,0.0183892483141988,0.00542287763251439,0,0,0,0,0.0494700826614527,0.0175304729931341,0.101024327699729,0,0,0,0,0,0,0,0.0486196799706002,0,0.214550491105115,0.0679322851604729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.112470371721509,0,0,0,0,0.0788517461808236,0,0,0.0901583740380217,0,0,0,0,0,0,0,0.202658723163035,0,0,0,0,0,0,0.0402117012258431,0.0256139395066956,0,0,0,0,0,0,0,0,0.118519403441585,0,0,0,0.0281532727803716,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746848543278855,0.24439576119487,0,0,0,0.131992692630438,0,0,0,0,0,0,0,0,0,0,0,0,0.0803601553373857,0.45703840803847,0,0,0.0266019828950493,0,0,0,0,0,0.0460434071961729,0,0,0.00353920597511777,0,0,0,0,0.0316687796838097,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420701019556979,0,0,0.0528451796855437,0,0.0960529780790987,0,0,0,0,0,0.310612990274624,0,0.0683254470832101,0,0.0283290352225936,0,0,0,0,0,0,0.043391437663436,0.177290154866951,0,0,0.246442744614141,0,0,0,0,0,0,0,0,-0.0083729353209434,-0.0140991414696598,0,0.0197259804343036,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.250254429636256,0,0,0,0,0.044323931203741,0,0,0,0,0.180724908845099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238649542591968,0,0.0479584654416758,0.0528624628537632,0,0,0,-0.0289726432416437,-0.0172574910581611,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.262176429977018,0.0250184811709409,0,0,0.0169430412129668,0,0.0599336362648892,0.16336693444976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823404436013989,0,0.0445234322902021,0,0,0,0,0,0.00567598013693581,0,0,0,0,-0.00680882121035572,-0.00375323856299259,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.213062347167264,0,0,0,0,0.102982626140235,0,0.16756195796349,0,0,0,0,0,0,0,0,0,0.115658739232355,0.085011830677385,0,0.062465899111035,0,0,0,0,0.0672719394931089,0,0,0,0,0,0,0.0226961227349433,0,0.129369429305013,0,0,0,5.42101086242752e-20,0.00548898773836978,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.208742189423089,0,0.0391540511167086,0,0,0,0,0.281151711891771,0,0,0,0,0,0.0326976323898102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389683508660699,0,0,8.67361737988404e-19,0,-6.93889390390723e-18,0,0,0,0,-0.00263324699711759,-0.0170451737710544,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0758442225801467,0.0776973402029017,0,0,0,0,0,0,0.160899506816333,0,0.404719373990269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.235692864070233,0,-0.0445508692481859,0,0,0,0,0,0,0,-0.0733208633623472,0,0,-0.0280870793898672,0.0492685243700157,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.101243486027129,0,-2.16840434497101e-19,0.11850048264522,0.0300147562613722,0.00676569440749128,0,0.159874864243521,0,0,0,0,0,0,0,0,0,0.242920181173344,0,0,0,0,0,0,0.0680618929672212,0,0,0,0,0,0,0,0,0.0889334824740416,0,0,0,0.0158906419251178,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.206185789627996,0,0,0,0,0,0,0.0557387490908085,0,0,0,0,0,0,0,0,0,0,0.0269866055192816,0,0,0,0,0.231957234428623,0,0,0,0,0,0,0,0,0,0,0.0763901229021424,0.105292779803714,0,0,0.102559083089581,-0.130630491920627,0,0,0,0,0,0
X000338.SZ,0,0,0.0294758872610426,0,0,0.0847719287110814,0,0,0,0,0,0.142097743499092,0,0,0.113782877594461,0.0224174345651902,0,0.239264204614434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599305629436448,0,0,0,0,0,0,0,0,0.0882955200316011,0,0,0,0.00770188220773732,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844253565589997,0,0,0,0,0,0.0780066441037164,0,0.0973832281364421,0,0.104869614771294,0,0,0,0,0,0,0,0.0604933814843864,0,0.0401858671705906,0,0.225175903272237,0,0,0,0,0,0,0,0.192417819075079,0,0,0.0258191727265585,0,0,0,0,0,0,0
