,X600519.SH,X600104.SH,X000858.SZ,X000651.SZ,X002415.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X000338.SZ,X600741.SH,X600031.SH,X000568.SZ,X600703.SH,X002475.SZ,X300003.SZ,X600271.SH,X601877.SH,X300124.SZ,X600487.SH,X002008.SZ,X000661.SZ,X000596.SZ,X002236.SZ,X600809.SH,X000100.SZ,X002007.SZ,X002456.SZ,X600867.SH,X000625.SZ,X002179.SZ,X300142.SZ,X600566.SH,X600066.SH,X600498.SH,X300146.SZ,X000977.SZ,X000157.SZ,X002294.SZ,X002180.SZ,X600177.SH,X600089.SH,X600522.SH,X002241.SZ,X002506.SZ,X300136.SZ,X000869.SZ,X000050.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0094873010589151,0.319760990838856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195306210526806,0,0,0,0,0,0,0,0,0.140538083850846,0,0,0,0,0,0,0,0,0,0.0282925473039879,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.00451882592470202,0.00456006346332902,0,0,0,0,0,0
X600104.SH,0,0,0.0450716442796739,0,0,0.268590209999383,0,0,0,0,0.0449248133688321,0.572046196195131,0,0,0,0,0,0,0,0,0,0,0,0,0.14220245461459,0.0988574712421952,0,0,0,0.0260950112759318,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126227240270972,0,0,0,0,0,0,0,0,0.0126489713927964,0,0,0,0,0,0
X000858.SZ,0,0.116419995642953,0,0,0.0228449119425422,0,0.116009252139993,0,0,0,0,0,0,0.342208315506963,0,0,0,0,0.0545239380993233,0,0,0.0208136919657659,0.0244114324320315,0.130283741261657,0,0.0314951563467173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00984104037917075,0,0,0,0,0,0
X000651.SZ,0.26216035982711,0,0,0,0,0,0,0,0,0,0,0,0,0.191450793521297,0,0,0,0,0,0.0872630376249502,0,0.184131673814693,-0.0574587042742491,0.0444263438589658,-0.0149187283306239,0.0202244349546362,0,0,0,0.0446252187528985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120850130737378,0.0141891103045626,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0326841895912767,0.128042055633396,0,0,0.0647717720112019,-0.258839309840697,0,0,0,0,0,0,0,0,0,0,0.198295754852437,0.014316110462236,0.0969514448510708,0.454647800234355,0,0,0,0,0,0,0,0,0,0,0.102149324657553,0,0.0292185597852512,0,0,0,0,0,0,0,0,0,0,0,-0.0542427301745477,0,-0.02164425492254,0.00721143483212345,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0230997650774762,0,0,-0.024592737068308,0,0,-0.061734400395586,0,0,0.0135754213836399,0.352729691182637,0,0,0,0,0,0.0592189300531003,0,0.0695291064581244,0,0,0,0,0,0,0,0,0,0,0,0.211178203453903,0,0,0.40838338608748,0,0,0,0,0,0,0,0,0,-0.0408380340194379,0,0.0267937344848986,0.0354104351368349,0,0,0,0,0,0
X002304.SZ,0,0,0.566222341358198,0,0,0.0269087830569743,0,0,0,0.1890858567552,0,0,0,0.472244687307337,0,0,0,0,0,0,0,0,0,0,0,0.037427453342659,0,0,0,0,0,0.0736885233653447,0,0,0,0,0,0,0,0,-0.236877532760417,0,0,0,0,0,0,0,0,0,0,0,0.0133126462171314,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0649724461693793,0,0,0,0.160814642272726,0,0.0330737499875245,0,0.0893390980183899,0,0,-0.0347057524203629,0,0,0.374044920141715,0,0,0,0,0,0,0.0442553984857868,0,0.136192953370816,0,0.0366650091735636,0,0,0.019661965025128,0,0,0.176974812736163,0,0.0915721938717814,0,0,0,0.134530077963006,0,0,0.0198448961480891,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.268342735496589,0,0,0.0251239513474611,0,0,0,0.169229980291221,0.0360336147888125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104235197351985,0,0,0,0,0,0,-0.00779085430168058,-0.0229712612406923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00829453044966781,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.141107095801136,0,0,0,0,0,0,0,0.0868771978183855,0.338125985025703,-0.0434298667450954,0,0,0,0.358278329754827,0.00738269502600908,0,0,3.46944695195361e-18,0.152537816739802,0,0,0.0124747841134491,0,0,0,0,0,0,0,-0.00855326983349329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0269157476153234,0,0,0,0,0,0
X000338.SZ,0,0.0592341695479542,0,0.435410520341371,0,0,0,0,0,0,0,0,0,0,0,-0.0739462757254101,0,0,0,0.0202629503785654,0,0,0,0.0775581726766277,0,0.156301448856205,0,0,0,0,0,0,-0.073312985554152,0,0,0,0,0,0,0,0,0,0,0,0.00266879156748672,0.0766696188804629,0,0,0,0.107467429952651,0,0.00170276158903584,-0.00273004765675509,0,0,0,0,0,0
X600741.SH,0,0.0476183145836063,0,0.0737021207009166,0,0,0,0.0644264027288999,0,-5.42101086242752e-20,0,0,0,0,0,0.0145626392103469,0.139107076718144,0,0.163580798534853,0,0,0.151028494851916,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0820244470806763,0,0,0,0,0,0,0,0,0,0,0,0.0346330349422096,0,0.064603980082958,0,0,0.0145566065468731,-0.00720278679789563,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125397366584551,0,0.100038556397553,0,0,0.000219782453615736,0,0,0,0,0,0,0,0,0.113784973810123,0.0239910959520037,0,0,0,0,0,0,0,0,0,0,0,0.14688351983197,0.0520185727401857,0.0155408984848315,0.054515292526287,0,0,0,0,0,0
