,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X000568.SZ,X600031.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X600271.SH,X002085.SZ,X600118.SH,X300124.SZ,X000157.SZ,X002508.SZ,X600089.SH,X600522.SH,X600177.SH,X600372.SH,X300136.SZ,X002007.SZ,X300003.SZ,X600487.SH,X600699.SH,X000981.SZ,X002074.SZ,X000066.SZ,X002294.SZ,X600867.SH,X002008.SZ,X002180.SZ,X000559.SZ,X002292.SZ,X000623.SZ,X600566.SH,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225919058462495,-0.107433223891322,0,0,0.0628490344273762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542057950803469,0,0,0.078444868802443,0,0,0,-0.00766682181623343,0,0,0,0,0,0,0,0,0,0.0209279172972912,0.00302520803219125,-0.00157826098524888,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.156627174548506,0,0,0.0618571201658015,0,0,-0.111694717534676,0,0,0,0,0,0,0,0,0,-0.0616782488765341,0,0,0,0,0.0822497041148669,0,0,0,-0.0201527233408627,0,0,0.204643647604483,0,0,0,0,0,0,0,0,0,0,0.0210703737392218,0,1.73472347597681e-18,0,-0.00565954068969178,-0.0108035244675599,0,0,0,0,0,0
X002415.SZ,0,0,0,0.286355534288952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352552736315193,0,0,0,0,0,0,0,0,0,0,0.0902808875279985,0,0,0,0,0.0475528503849855,-0.0959770223632194,0,-0.0289423208306518,0,-0.100900921816447,0,0,0,0.000779815762980806,-0.106354801137899,0,0,0,0,0,0,0,-0.00878529411571867,-0.005722124365846,0,0,0,0,0,0
X000651.SZ,0,0,0.0162345474362362,0,0,0,0.0135833508063955,0.119849664882265,0,0,0,0,0,0.237547411644407,0,0,0,0.00289920280140262,0,0,0,0,0,0,-0.103355489928743,0,0,0.0512475909723138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269465080536431,-0.00527274580962921,0,0.00800872068385249,-4.81675452926752e-05,0,0,0,0,0,0
X000858.SZ,0,0,0,0.053797280773037,0,0,0,0.157081012392987,0,0,0,0.0520499875201766,0,0.243175856076905,0,0,0,0.0358464032817607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115669334865526,0.0344741734468542,0,0,0,-0.087064356703177,0,0,0,0,0,0,0,0,0,0,0,-0.00327774918457297,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0932455900403953,0,0,0,0,0.265085494438198,0,0,0,0,0,-0.0869791590493123,0,0,0,0,0.039404736672523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239477081735667,0.0458459973397235,0,0,0.0100413044103388,0,0,-0.0603684782189058,0.148310469090821,0,0,0,0,0.0145779528988203,0,-0.0037099921847026,0.00624799548337898,-0.103834756676344,0,0,0,0,0
X000725.SZ,0,0,0,0.192880604834633,0,0,0,0,0,0,0,0,0,0.0494903039891519,0,-0.388021009848575,0,0,0,0,0.348324570536096,0,0,0,0,0,0,0,0,0,0,0,0,0.179410351299022,0,0,0,0,0,0,0,0,0.18324623668143,0,0,0,0.369094337656739,0.131723645042816,-0.0614568306570349,0,0,-0.073563246203997,0.00554342135007185,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0879923611589796,0,0,0,0,0,0,0,0,0,0.337532001641088,0.167475298217515,0,0,0,0,0,0.150112759162894,0,0,0,0,0,0,0,0,0,0,0,0,-0.00927434213699698,0,0,0,0,0,0,0.0407272056036445,0,0,0,0.0176222072531276,0,0,0.028475004642849,0.0192031056121255,0,0,0,0.00211964649767887,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0111606432710439,0,0,0,0,0,0,0,0.0820787253965837,0,0,0,0,0.127460644231831,0.308136156755118,0,0.0599352075418864,0,0,0,0,0,0,0,0,0,0,0,0.120184472544909,-0.127661689924002,0,0.0283311733830549,0.0449442984126638,0,0,0,0,0,0,0,0,0,0.138031530301848,0,0,-0.0630258912080176,0,-0.0220566456320343,0.00729212359460432,0,0,0,0,0,0
X600690.SH,0,0.0252636240660748,0,0,0.0926908479292161,0.0388782490547582,0,0.175196240516071,0,0,0,0,0.0424014469996727,0,0,0,0,0,0,0,0,0,0.019702353469981,0,-0.0895113654212473,0.104974224016588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316317386243005,0,0,-0.0555233542531613,0,-0.00114574193674211,-0.0130920764434793,0,0,0,0,0,0
