,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X000338.SZ,X002475.SZ,X002241.SZ,X600066.SH,X000100.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X002456.SZ,X600177.SH,X600372.SH,X000157.SZ,X600522.SH,X300124.SZ,X002085.SZ,X002007.SZ,X000981.SZ,X600089.SH,X002294.SZ,X300003.SZ,X600699.SH,X000559.SZ,X600867.SH,X002508.SZ,X002180.SZ,X000066.SZ,X002292.SZ,X600498.SH,X002074.SZ,X300136.SZ,X000623.SZ,X002426.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0592142717201072,0,0,0,0,0.0646078809291114,0,0,0,0,0,0,0.0851246525202061,0.00978769681566414,0,0,0,0.177661273099026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00508441605694249,0.00462340650709621,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.0577730521935252,0,0,0,0,0,-0.0227451947380718,0.741035194251998,0,0,0,0,0,0,0,0,0,0,0.131883249848401,0,0,0,0,0,0,0,0,0,0,0,-0.0131961866380431,-0.023772380546777,0,0,0,-0.0998672071475852,-0.0448860187129724,0,-0.0589189224848987,-0.12865948131828,0,0,0,-0.0783488607899088,0,0.000866161186383141,0.047545715256497,0,0,0,0,0
X002415.SZ,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.10236633999614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526055363982104,0,0,0,0,0,-0.110491594359067,0,0,0.116687313173868,0.0973362945729328,0,0,0,0,0,0.247592537582388,-0.00922936383774977,0,0,0,0,0,-0.0753041968935656,-0.0042402987930538,0,0,0,0,0,0,0
X000651.SZ,0,0.0868417640967084,0,0,0,-0.0921064701261818,0,0,0,0.557000047804443,0.819333743697546,0,0,0,0,0,-0.097088805521545,0,0,0,0,0,0,0,0,0,0,0.0246436063029495,0,0,0,0,0,0,0,0,0,0,0,0,0.24305230651838,0,0,0.0315269222536882,0,0,0.249222619286619,0,0,0,0.0115485887643047,0.0218085497155157,0,0,0,0,0,0
X000858.SZ,0.11847367143464,0,0,0,0,0,1.0842021724855e-19,0,0.0258763550209085,0,0,0,0.0339333981651001,0.139253124352831,0.240172059432784,0,0,0,0.0813889933362367,0,0,0,0,0.124795642623111,0,0,0,0,0,0,0,0,-0.0686558547626886,0,0,0,0,0,0,0,0,0,0,0,0,0.0518374936595895,0,0,0,0,0,0.00541537991037275,0,0,0,0,0,0
X600276.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0539590801956494,-0.0974965963621688,0,0,0,0.0682912998757223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253790365907304,0,0,0,0,0,0,-0.0519439903435986,0,0,0,0,0,0.0197992414415217,0,0,0.161974938129601,-0.091500203509199,0.0250275732147011,-0.0102817481711933,0,0,0,0,0,0
X000725.SZ,0,0,0,0.165716647212359,0,0,0,0,0,0,0,0,0,0,0.0593723473547622,0,-0.104557358675995,0,0,0.22448246556849,0,0,0,0,0,0,0,0.150027964547108,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0958085490619579,0.0282449384870858,0,0,0,0.00395983262263555,0,0,0,0.0329179458607722,-0.0507389399362821,0,0,0,-0.0632121522097122,0,0
X002304.SZ,0,0.0764278095493511,0.0431841721211279,8.67361737988404e-19,0,0,0,0,0,0.189829336707657,0,0,0,0.258535721147581,0.147821042930181,0,0,0.0425374947089223,0,0,0,0,0,0,0.0441688411646559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502951323888525,0,0,0,0,0,0,0,-0.101996290949516,0.00428462730271376,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0834605110762527,0,0,0.018552067640731,0,0,0.0801386387030647,0,0,0.10588193482547,0.424618240335647,0,0,0,0,0,0,0,0.105669277649207,0,0,-0.0161785324306501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013879327051595,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0.0873877860153409,0,0,0.218809828003061,0,0,0,0,0,0,0,0,0,0,0,0.0539665760467112,0,0,0,0,0,-0.176005803817222,-0.304007446443569,0.0113100639329835,0,0,0,0,0,0,0,0,0,0,0,0.141815319838216,0,0.0876706252244736,0,0,0,0,0,0,0.0130554703383092,-0.0713381799347582,0,0.106135961182253,0,0,-0.00557399603094827,0.0116793123286502,0,0,0,0,0,0
X600690.SH,0,0,0,0.205944915656499,0,0,-0.0162061582416429,0,0,0,0,0,0,0,0,0,0,0,0.0597016387357774,0,0,0,-0.129037371889941,0.0350443654652433,0,0,0.0607213690218733,0,0.0339814895034692,0,0,0,0,0,0,0,0,0,-0.0608864196904338,0,0,-0.0306015499378051,0,0,0,-0.00780924637378981,0,0,-0.102440637385862,0,0,-0.00226052763866266,0,0,0,0,0,0
X600703.SH,0,0,0.0979551053126405,0,0.0505640926774446,0.00186114581195076,0,0,0,0,0,0,0.179568047215318,0,0,0,0,0,0,0,0.112308224855275,0,0.0363990948281806,0.20907627682921,-0.19736081475423,0,0,0,0,0,0,0,0,0.279773184492713,0,0,-0.00561699788929829,0,0.261891951176409,0,0,0,0,0,0,0,0,0,0,0.266265850786378,0.0306071668093638,-0.0209932095618469,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0147780565392823,0.132887279685687,0,0,0,0.0299501185695551,0,0,0,0,0,0,0,0,0,0,0,0,0.00180704166264554,0,0,0,0,0,0.816675380842773,0,0,0.0813339122319108,0,0,0,0,0.135150539067192,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194044847154355,0.00497079059560368,0.00437535097434022,0,0,0,0,0,0
