,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X002371.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X600104.SH,X000725.SZ,X000596.SZ,X300014.SZ,X002129.SZ,X600031.SH,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002049.SZ,X002236.SZ,X000661.SZ,X600372.SH,X000100.SZ,X002241.SZ,X000977.SZ,X002180.SZ,X601877.SH,X600741.SH,X600702.SH,X600584.SH,X000157.SZ,X600522.SH,X002074.SZ,X000733.SZ,X300142.SZ,X600460.SH,X300003.SZ,X002007.SZ,X002294.SZ,X300146.SZ,X000800.SZ,X002463.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0.142536625799118,0,0.0801753574030653,-3.46944695195361e-18,0,0,0,0,0,0.0407945349529219,0,0,0,0,0,0,0,0,0,0,0.11339637283565,0,-0.152449550759696,0,-0.0927347273845476,0,-0.18829415497031,0,0,0.00239494811312279,0.118794272140827,0,-0.660948835897203,0.101372178511848,0.0522062976214566,0,0,0,0,0,0.150917815833303,0,0,0,0,0,0,0,0,0.00685184906454983,0,0,0,0,0,0,0
X000063.SZ,0,0,0.106593087392419,0,0,0,0,0,0,0.0154382589412969,0.267993421663136,0,0,0,0,0,0,0,0,0,0,-0.0423779038647726,0,0,0,-0.341217080891052,0.491736422341628,0,0,0,0,0.0633065089089546,0,-0.2342444934809,0,0,0,0,0,0,0,0,0,0,0,0,0.0584659201892883,0,0,0,0.217823862020032,0.0427208063543963,-0.0434533372197521,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0936312416755703,-0.00128153906377636,0,0,0,0,0,-0.0691099795788155,0.179205234031858,0,0.0775990587219378,0,0,0,0,-0.134852862616681,0,-1.0842021724855e-19,0.0696828662472852,0,0,0.176667481499358,0.078668960746203,0,0,0,0,0,0,0,0,-0.0097667479527158,0,0,0,-0.0209877943501104,0,0,0,-0.00941463349522123,-0.115450128944129,0,0.0342824724910732,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0115454315696887,0,0,0.0972957328600098,0,0,0,0,0,0,0,0,0,0.0474748669109149,0,0,0,0,0.0158908877037167,0,0,0,0.0202240813304647,0.0533155023392174,0,0,0.00553665925524962,0.0352218652254858,0,0.262603606670501,0,0,0,0,0,0,0,0,0,0,-0.00381175023183138,0,0.12258704972103,3.46944695195361e-18,0,0.140766127640256,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.179178364158799,0.0220335271638797,0,0,0,0,0,0,-0.0317142957220317,0,0.0272027985096419,0.209575844731997,0.0500955836447504,0,0,0,0.0587319128440952,0,0,0,0,0,0.0111379185465756,0,0,0.308703761426996,0,0,0,0,0,-0.043122487099609,0.0761362890874266,0,0,0,0,0,0.0549363095597368,-0.0406386778529959,0,0,-0.023979976365901,0,0,0,0,0,0,0
X000725.SZ,0,0,0.00739206164992083,0,0,0,0.0566244462242775,0.0777430700937729,0,0,0,0,0,0,0,0,0.0172703587011721,0,0,0,0,0,0,0,0,0.0832597233410275,0.152328660498264,0,0,0.239451052684795,0,-0.0230294153279632,0,0,0,0,0.0112727850777549,0,0,0,0,0,0,0,0,0,0,0,0.044950014621234,0.00223092143587373,0,-0.102809243281878,0,0,0,0,0,0,0
X000596.SZ,0,0.178934045736914,0,0,0,0,0,0.157768262476073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179872100844692,0,0,0,-0.0219634540764997,0,0,0,0,-0.0688639731605528,0,0,0,0,0,0,0,0,0.00170913534671602,0.0560820913967312,0,-0.00889072877500168,-0.085091016968167,0,-0.0298949026410915,0.0179767267605997,0,0,0,0,0,0
X300014.SZ,0,0,0.0354837911249778,0,0,0,0,0,0,2.16840434497101e-19,0,-0.114916814886069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000814469737613941,0,0,0,0,0.0654176069096847,-0.013746857164561,0,0.0617334663129396,0,0.0474202242119895,0,0,0,0.34337625965974,0.0459192858239086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.148504512442508,0,0,0,0,0,0,0,0,0.027015468363338,0,0,0,0,0,0.191011235889122,0.155687270945038,0,0,0,0,0,0,-0.0252176117844297,0,0.109121320438594,0,0,-0.142553921202151,0,0.123736179945661,0.0435561076820329,0.0993123960893411,0,0,0,0,0,-0.160720704632755,0,0,0,-0.0481012903012507,0.126398368353384,-0.0777697922586703,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.097159908123,0,0,0.0409538693638248,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.116721617160677,0,0,0.00644122784981597,0,0,0,0,-0.0243340915710076,0,0,0,0,0,0.136778477769326,0,0,0.00728262577728295,0,0.651580793072707,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177213313042236,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.0236277294087968,0,0,-0.0427408304808035,0,0,0,0.5625413013521,0,0,0,0.186059825679363,0,0,0.122741975614448,0,0,-0.13189544124004,0,0,0,0,0,0,-0.041885101158905,0,0.0726882564423926,0.274706815832092,0,0,0,-0.00311187888817708,0,0,0,0,0,0,0,0,0.161879371222899,0.0624676794409868,0,0,0.0493040025569281,-0.037164007193158,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31241584005306,0.0616088699875251,0,0.0500270864513483,0,0,0.0440720154744525,0.0145269940836922,0,0.0102177091382535,0,0,0.00096107244787514,0,0,0,0,0,0,0.112548624263508,0,0,0.00861929556524814,0,0,0,0,0,0,-0.0712462185747934,0,0,0.0208997172977331,0,0.0281368529438044,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272661452878452,0,0,0.273559737304699,0,0,0,0.264192711198288,0,0,0,0,0,0.236411936389394,0,0,0,0,-0.0563842027801254,0.112849586826513,0,0,0,0,0,0.276345050311951,0,0,0,0,0.280019441449488,0.0203966991764376,0.182048196524863,0,0,-0.144964051815761,0,0,0,0,0,0
X002179.SZ,0,0,0.0456371195229248,0,0,0,-0.0390028373816823,0,0,0,0,0,0,0,0,0,0,0,0.122518568530816,0.00397214209157291,0,0,0,0,0,0,0,0,0,0,0,0.0514804224333588,0,0,0,0,0,0.030588641379077,8.67361737988404e-19,0.0497602189934757,0.240154967955427,0,-0.161176580623784,0,0,0,0.0461377098035431,0,0.0219964124289187,0.0138156974940141,0,0.0167775554750809,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953997767400478,0,0,0.122478866874806,0.19084924283492,0.101683082350062,0,0,0.0274355776183403,0,0,0,0,0,0,0,0,0,0,-0.0484330546169587,0,0,0.151541835257969,0,0,0.0135242379901118,0,0,0,0,0,2.16840434497101e-19,0.0953974364977855,0.154125088464839,0.0376059127469821,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.236280071810957,0.0326874631274352,0,0,0,0,0,0,0,0,0,0,0,0,0.110071221391236,0,0,0,0,0,0,0.0232459214110131,0,0,0,0,0,0,-0.126121618507246,0.11633569581816,0.00605965340903947,0,0.464613473230772,0,0,0,0,0,0.143586220663732,0,0,0.113868454136606,-0.0801692214888889,0,0,0,0,0,0
X002236.SZ,0,0,0.665092888240713,0.0139075950581585,0,-0.155116507703447,0,0,0,0,0,0.170133604322835,0,0,0,0,0,-0.216025740738131,0,0,0,0,0,0,0,0,0,0.129707572849783,0,0,0,0,0,0,0,0,0,0.698584584471107,0,0,0,0,0,0,0.032339001320897,0,0,0,0.236797905699069,0,-0.11554621481588,0,-0.124851210739526,0.175450305125564,0,0,0,0,0
X000661.SZ,0,0.137009971587651,-0.676257192885746,0,0,0,0,0,0,-0.0466027571054092,0,-0.0253929229405512,0,0,0,0,0.4034851958899,0,-0.111223480391106,0,0,0,0.0813186646085933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430628995807491,0,0,0,0.232257466047762,0.104468371506658,0,0,0.0337327868908459,0,0,0.140242825988711,-0.0849901943005123,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0276465280949924,0.257066180519426,0,-0.0370116824015568,0,0,0,0,0.407008408185316,0,0.348286711820208,0,0,0,0,0,0,0,0,0.426723551073938,0,0,0.376721265756254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16236339850685,0,0,-0.0826312959134358,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.114899825469883,0,-0.00295618342451715,0,0,0,0.050963787977769,0.0501675292346011,0,0,0,0,0,0.428773511863482,0,0,-0.0522279348426228,0.0938156084293196,0,-0.000582953152508979,0,0,0,0.08446202037719,0.00345832320127187,0,0,0,0.0259779592777456,-0.0375611552153515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000712795132220972,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.153434625659073,0,0,0,0,0,0.227165605142331,-0.143494672341779,0,-0.0387772259302231,1.06988894894689,0,0,0,-0.51716761867152,0.165924181652139,0,0,0,0,0.0581927925603346,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.353501662178864,0,0,0,0,0,0.164474302061314,0,0,0,0.134925176515568,0,0,-0.26855033392164,0,0,0.102168578087168,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.246389701242469,0.274702606313034,0.98805642643328,0,0,0,0,0,-0.372261369090432,0,0,0,-0.515618548635873,0,0,0.156046565741719,0.0453673823658349,0,-0.0202365678956543,0,0.0769465142147341,0,0,0,0,0,0,0,0.437139279678368,0,-0.157864992308297,0,0,0,0,0,0.00803007031614086,0,0.411453259033412,0,0,0,0.118206726964594,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.0742577427879556,0,0,0,0,0,0,0.0073795569195475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056665000512842,0.0622982255160406,0,0,0,0,0,0,0,0,0,0.140141527723735,0,0.0626994010485041,0,0,0,0,0,0,0,0,0,0,0.114801951690129,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0626101608803293,0,0,0,0,0,0,0,0,0,0,0,0,0.129610588879569,0.0485933417153032,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0399249181215112,0,0,0.155301525575576,0.0177708762729409,0,0,0.109413640116127,0,0,0,0,-0.0341030122086645,0.0276245329725011,0,0,0.0434153690288458,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.0760692505171464,0,0,0,0,0,0,-0.0810927402936365,0,0.607187373960003,0,0,0.177059701597062,0,0,0,0,0,0,0,0,-0.0284163938105886,0,0,0,-0.0043303037146417,0.0631116045149724,0,0,0,0,0,-0.0768158597036645,0,0,0,0,0,0,0,0,0,0.310972192679944,0,0,0,0.0292774211335724,0,0,0,0,0,0,0
X600702.SH,0,0,0.0948375093279729,0,0,0,0,0,0,0.121677738411491,0,0,0,0,0,0,-0.0434784083271345,0.378612029286479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514031562081363,0.200736893280887,0,0,0,0,0,0,-0.174149028742557,0,-0.0223990230719682,-0.0146397940421362,0,0,0,0.196896919610424,0,0.0506171532975226,0,0,0,-0.0223733461468862,0,0,0,0,0,0
X600584.SH,0,0,0.13949683959076,0,0.159372009866408,0,0,0,0,0,0,0,0,0,0,0,0,-0.672252711689821,0,0,0.135512762703301,0,0,0,-0.132037724935158,0.0603534416313179,0,0,0,0,0.0774349327788493,0,0,0,0,0,0,0,0.322738549406618,0,0,0,0.464103759890102,0,0,0,-0.215179520966175,0,0.077090455394457,0,0,0.0122207585921347,0.00258646555860372,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0713831501823316,0,0,0,0,0,0,0,0.372728693446072,0,0,0,0,0.0956254101583085,0,0.16675594534505,0,0,0.0359276919441567,0,-0.0137771524657362,0,0,0,0,0,0,0,0,0.0294588353862358,0,0,0,0,0,0,0.0946093183028197,0,0,0,0.0140849665507526,0,0,0,0,0,0,0
X600522.SH,0,-0.0305834208324712,0,0,0,0,0,-0.407587066359018,0,0,0,-0.102320556349567,0,0,0,0,0,0,0,0,0,0,0.206146166573933,0,0,0.0798435921128381,0.102055391448998,0,0,-0.144635498467899,0,0.0287728381698298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37791591277964,0,0,-0.00548025992387472,0,0,0,0,0,0
X002074.SZ,0,0,0.0819087099720902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381142017938454,0.0626421960914386,0.0471646886474076,0,0,0,0,0,0,0.0044441482729327,0,0,0.0114160147199604,0,0,0,0.182973241773517,0,0,-0.140532558476916,0,0.0389973328552385,0,0,0,0,0,0,0,0,0.0387611732847271,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,-0.0338242124662815,0,0.0189424680447851,-3.3881317890172e-21,0,-0.0653391365491591,0,0,0,0,0.283684375784183,0,0,0,0,0.203763127313806,0,0,0,0.331947658660246,0,0,0,0,0.126011519458267,0,0,0,0,0,0,0,0,0,0,0,-0.0163282578891487,-0.305107868688775,-0.0348041494031919,0,0,0,0,0.0130075865172619,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.112355053620651,0,0,0,0,0.0736191914325666,0.0696271799006903,0,0,0,0,0,-0.0959004685368675,0,0,0,0,0,0.162645631203829,0,0,-0.104347675622977,0.0122672749651454,0,0,0,0,-0.0022615755139494,0,0,0,-0.0806624444123533,0,0,0,0.207005012553624,0,0,0,0,0,0.114695144908192,0,0,-0.0735500369677899,0.0589934105025315,0,0,0.0337371122604279,0,0,0,0,0,0
X600460.SH,0,0,0.0143071905497004,0,0,0,0,0,0.303092054179319,-0.015948800720109,0.302157079189744,0,0,0,0,0,0,0,0,0,0,0.0520275004212531,0,0,-0.0363370884432122,0.267501568100049,0,0,0,0.087658631278436,0.116068911343101,-0.0759512732676941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805524232210074,0,0,0,-0.0101907835751031,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0910822911183055,0,0.11606758276857,0,0,0,0,0.207804686483443,-0.0763769839780832,0,0,0,0,0.0698983603014922,0,0,0,0,0.0460526686412048,0,0.0203802132981329,0.0710331083489858,0,0.128597568717176,0,0,0,-0.0163158193188402,0,0,0,0,0.012294535443216,0,0,0,0,0.0947764012465757,0,0,0,0,0,0,-0.0553865001552949,0,0,0,0.0187300337206165,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.177476697522797,-0.0943048008370642,0,0,0,0,0,0.00896545428245884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699525517543094,0,0.0271347807015969,0,0,0.0396778255664841,0,0,0,0,0,0,-0.0105983059639887,0,0,0,0,0,0,0.0477167138553095,0.159943541346785,0,-0.0900824132145941,0,0,0.0280041959592003,0.0237084065943777,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0326668035422802,0,-0.180530661911137,0,0,0,0,0,0,0,0,-0.111868030552655,0,0,0,0,0,0,-0.0303377891144962,0.00591539906352831,0.140420641082907,0,0.0257511950040293,-0.122542830342591,0,0,0,0,0,0,0,0,0,0,0,0,0.374764017137631,0,0,0,0,0,0,0,-0.0132772497782694,0,0,0,0,0,0
X300146.SZ,0,0,0,0.315770074356696,0,0,0.260307271358302,0,0,0,0,0.110637872325458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867388401221324,0,0.043442980834007,0,0,0,-0.00949867513766916,0,0,0,0,0,0,-0.292722623470802,0,0,-0.287958216663712,0,0,0.249749305693417,0,0,0,-0.157225369984793,0,0,0,-0.0364716533027907,0,0,0,0,0,0
X000800.SZ,0,0,0.0954194361037069,6.93889390390723e-18,0,0.0387425306264962,-0.00820298306400414,0,0,0,0,0,0,0,0,0,0,-0.117772791978967,0,0,0.175514068450067,0,-1.73472347597681e-18,0,0.194487792441978,0,0.00405769069748819,0,8.67361737988404e-19,0,0,0.0218902172263489,0,0.233387445560743,0.148521795744637,0,0,0,-0.0676854052860895,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00967049755754089,0,0,0,0,0,0
X002463.SZ,0,0,0,0,-0.258554787852952,0.095687754561385,0,0,0,0.130984491766121,0,0,0,0,0,0,0,-0.124103869483128,0,0,0,0,0,0,0,0.354630647629705,0.444000407459549,-0.1029592742856,0,0,0,0.00806559209572848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103308336826801,0,0,0,-0.0600730907839197,0,0,0,0,0,0,0
X600487.SH,0,0,0.0845627294970535,0,0,0,0,0,0.166793528863239,0,0,0.187565490883562,0,0,0,0,0,0.0317839197198592,0.00627167302045486,0,0.153555436686406,0,0.128567411604218,0,0.174694948215053,0,0,0,0,0,0,0,0.0512911484458253,0,0,0,0.09776885223907,0,0.229925312516641,0,0,0,0,0,0,0,0,0,0.0305615089360756,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.203673879545276,0.0931272992473038,0.0571627939776421,0,0,0,0,0.0128477859529478,0,0,0.120213498704449,0,0,0,0,-0.0943938144227416,0,0,0,0,0,0.15031922126719,0,-0.109375277468757,0,0,0,0,0.0141107672187052,0,0,0,0,-0.0126426909896266,0,-0.0616176651330053,-0.0364333730482408,0,0,0,0,0,0.0118226972221039,0,0,0,0,0,-0.180792348993307,-0.144470982954778,0,0,0,0,0,0
Slope,0,-0.243028081492341,0,0,0.36222571557137,0,0,0,0,0.00849380053410997,0.213978277518575,0,0.166437079387777,0,0,0,0,0,0,0,0,-0.0166467937604414,0,0,0,0.0812420948214962,-0.13374896524435,0.00117819354729045,0,0,0,0.0581599483018418,0,0,0,0,-0.163654855219767,0,0,-0.179645946173974,0,0,0,0,0.0287745197905322,0,0,0,0,0,0,0,0.913137087978485,0,0,0,0,0,0
TED,0,0,0,-0.0705254792576759,0.41116493887584,0,0,0,0,0,0.4096187927344,-0.0450353651307974,0,0,0,0,0.322850800424779,0.161203714406275,0,0.121706694751575,0,0.679878457687906,0,-0.529723090059511,0,0,0,0,0,0,0,-0.0305135310757992,-0.773725805948084,0,0,0,0,0,0,0,-0.0908045199191942,0,0,0,0,0,0,0,0,0,0,0.822322121857776,0,0,0,0,-2.4758555763322,0,0
RealEstate_excess,0,0,0,0,0,-0.0389502922613385,0,0,-0.0073045801950744,0,-0.00801373125197011,3.46944695195361e-18,0.0764694285919543,0.207232879687475,0,0,0,0,0,0,0,0,0,0,0,0,0.144353018840606,0,0,0,0,0,0,0,0,0.210281336084117,0.048376101390628,0,0.0146963498441587,0,-0.0494376678627083,0,0,0,0,0,0,0,-0.0839028190711864,0,0,0.0634629528354406,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0816852945889274,0,0,0,0.0598564588511832,0.0373877841497754,0,0,0,0,0,0,0,-0.00116087786304071,0,0.0324378810484859,0,0,0,0,-0.031467821325571,0,0,0,0,0,0,-0.0923307351990783,0,0,0,0.0561445457545273,0,0.1586807121529,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
MKvol,0,0,0.000607576267400086,0,0,0,0,0,0,-0.000213127081090372,-0.000733570819009878,0.000657576826251139,0,0,0,0,-0.000343391863112007,0,0,0,0,0,-0.00270566302533761,0,0,-0.000355336830740345,0,0,0.00111951532320598,0,0.00145095673618348,0,0,0,0,0,0.0016033909122222,0,0.00198233552522706,0,0,0,0,0,0,0,0,-0.00307839580573788,0,0,0,0,-0.00292468161363578,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00230782424200307,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.000346445964321655,0,0,-0.000142002573296624,0,0,0,0,0,0,0.00169136534283602,0,-0.00734668101301855,0,0.00431788406432677,0,0,0,0.00347088913407975,0,0,0,0,-0.00126678369242757,0,0,0,0,0,0,0,0,0,0,0.00141477020732905,0,0,0,0,0,0,0,0,0.0079912824000872,-0.00676178085163474,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00290281403199677,0,0,0,0,0,0,0,0.00220584946920585,0,0,0,0,0,0,0,0,0.000554803921078835,0,0,0,0,0,-0.000674305598119592,0,0,-0.00989546111730595,0,-0.00215679273432305,0,0,0,-0.00117737513412659,0,0,0,0,0,0,0,-0.00139023072439629,0,0,0,0.00364222463281702,0,0,0,0.111471939219854,0,0
