,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600276.SH,X000100.SZ,X600031.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X002236.SZ,X601877.SH,X000581.SZ,X000550.SZ,X600177.SH,X002475.SZ,X000800.SZ,X600582.SH,X000568.SZ,X300124.SZ,X002129.SZ,X002294.SZ,X000623.SZ,X600060.SH,X000559.SZ,X300003.SZ,X000050.SZ,X300146.SZ,X002292.SZ,X002456.SZ,X000400.SZ,X000869.SZ,X000977.SZ,X002465.SZ,X600839.SH,X002007.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0,0,0,0,0.0289370539007599,0,0.104048922007979,0,0,0,0,0,0,0,0,0.335388720158108,0,0,0,0.182157565519653,0,0,0,0,0,0,0.277382146368205,0,0,0,-1.0842021724855e-19,0,0,0,-0.0484475300932155,0.164826513896834,0,0.0146105747070006,0.105072078397369,0,0,0,0,0,0,0,0,0,0,-0.0182086870566425,8.67361737988404e-19,0,0,0,0,0,0
X601877.SH,0.0715642697149682,0,0.0366532877314674,0,0,0,0,0,-0.0434238309731528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26061374799943,0.110350673186391,0.173544604901292,0,0,0,0,0,0.0878045347200566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155846221055939,0.069497284094957,0,0,-0.0526995253961348,0,0
X000581.SZ,0.110379206529118,0,0,0,0,0,0,0,0.131073371649708,0,0.0877532445547381,0,0,0,0,0,0,0,0.06066725458885,0.0309192302884057,0.133975146795819,0.188362271536052,0,0.0420159154590343,0,0,0.00950888378199316,0,0,0,0,0,0,0,0,0,0,0.0013021464611168,0,0,0.0755325844628261,0,0,0,0,0,0,0,0,0,0,-0.0526109577969496,-0.005877719156905,0,0,0,0,0,0
X000550.SZ,0.0498673822680772,0,0,0.190301633679064,0,0,0,0.140261998858599,0,0,0.120498821904378,0.092911315310284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966102603263872,0,0,0,0,0,0,0.0830436204286397,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.00969486429536853,0,0,0.00980523458449632,0,0,0,0,0,0
X600177.SH,0.00367004741039875,0,0,0,0,0,0,0,0.299845768436631,0,0,0.0605967499469841,0,0,0.0752119516646686,0,0,0,0,0,0.0118331629995222,0.0938292953483888,0.120146850556593,0,0,0,0,0,0,0,0,0,0.0224927510295135,0,0,0.357160790313007,0,0,0,0,0,0,0,0,0,0,0,-0.0757330118419737,0,0,0,-0.0162559231440471,-0.0091961751514565,0,0,0,0,0,0
X002475.SZ,0,0,0,0.140295729447565,0,0,-0.122007829251558,0,0,0,0,0,0.173743639208588,0,0,0,0,0,0,0.00424451628873698,0,0,0.0600522106320777,0.209062460126155,0,0,0.139817065069458,0,0,0,0,0,0,0.246328930001445,0.0393118973992026,0,0,0,-0.0139387557090316,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366273652861547,-0.0114266295537018,0,0,0,-1.73472347597681e-18,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268987476085329,0.00710123267032256,0,0,0,0.17683161801902,0.249315179457489,0,-0.0616373820824031,0,0,0,0,0,0,0.255973315197515,0,0,0.223031505955598,0.151029335784561,0,-0.0138290380680109,-0.0679423565696082,-0.0169655097611853,0,0,0,0.0336794011603417,0,0,0,0.00622104656160834,0.00299094002511941,0,0,0,0,0,0
X600582.SH,0,0.0278030395961496,1.73472347597681e-18,0,0,0,0.0630748871130932,0,0,0,0,0,0,0,0,0,-0.0777871429402658,0,0,0.16964128913755,0,0.181617712945177,0.16432854611117,0,0,0,0,0,0,-0.0145096556597426,0,0.0400989018412445,0,0,0,0.129361266679974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.020119106020012,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.35043127813861,0,0,0.141936205022779,0,0,0,0,0,0,0,0.0265775852073459,0,0,-0.145017838377299,0,0,-0.142348375705694,0.051394407667965,0,0.145284761874133,0,-0.182883966162726,0,0,0,0.231729496400467,0,0,0,0,0,0,-0.0301931681083909,0,0,0,-0.0650324613961325,0.0803372837450284,-0.0521520030715638,0.221964690108271,0,0,0,0,0,0,0.0186456786361578,0.00928105041822683,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0518139321231136,0,0,0.0426188272778925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746019243749752,0.00652989083898979,0.257918534489162,0,0,0,0,0,0,0,0,0,0,0,0,0.177322874424294,0,0,0.0230027831564155,0.0803582593362586,0,0,0,0,-0.0517714378438345,0,0,0,0.0590492635472192,0,0,-0.00142718454937966,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112651652499335,0,0,0.305398946211561,0,0,0,-0.0722996154671044,0,0,0,0,0,0,0.0370496684214749,0,0,0,0,0,0.173646579946818,0.0702289572745881,0,0,-0.0180700267644703,0,0,0.350210905199465,0,0,0,0,0,0,0,0,0,0.0176159492124521,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0940408810453293,0,0,0.02414256201641,0,0,0,0,0,0,0,0.00570124714312195,0,0,0,0.168776703345015,0,0,0,0.0835316736958465,0.00400425432580366,0.0832340928618724,0,0,0,0.0490066382907008,0,-2.16840434497101e-19,0,0.0966934144509945,0,0,0,0.0885578214467501,0.0284528973556534,0,0,0,0,0.0582237898569491,0,0,0,0,0,0,0,0,0.00843443123435678,-0.00130388105169477,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.459451986856876,0.179893204552422,0,0,0,0,0,0,0,0,0,0.20723303035014,0,0,0,0,0,-0.0320224026342389,-0.224086644669437,0,0,0,0,0.0704095822311484,0,0,0,0,0,0,0,0,0.0744358810726061,0,0.0374141719859348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395403948720317,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0.283194673393965,0,0,0,0,0,0,0,0,0,0.0455703657265765,0,0,0,0,0.15038867201599,0.169647021503467,0,0,0,0,0,0,0,0,0.193681837716573,0,0,0,0.287602535610596,0.0678533630868816,0,0.0326736607920616,0,0,0,0,0.036530715906881,0,0,0,-0.0677430909511947,-0.0197827304045708,0,0,0,0.199093745735875,0,0
X000559.SZ,0,0,0,0,0,0,-0.116326854046781,0,0,0,0,0,0,0,0,0.155208898620411,0,0,0,0,0,0,0,0,0,0,0,0,0.40151381376796,0,0,0,0,0,0,0,0.189806532439398,0,0.124174056429983,0.183346567083713,0,0,0,0,0,0,0.181626062801701,0,0,0,0,0,-0.00303090921107566,0.0193424402554141,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.0771977569401783,0,0,0,-0.206491379659291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13379673413121,0,0,0,0,0,0,0,0,0,0,0,0,0.190868807558343,0,0,0,0,0.45492007645532,0,0,-0.209764010683071,0,0.0196959115926582,-0.00371806273824506,0,0,0,0,0,0
X000050.SZ,0,0,0,-0.0984293529443777,0,0,0,0,0,0,0,0,0,0,0,-0.0650773980384501,0,0,-0.0725665818812807,0,0,0,0,0,0,0,0,0,0,0.0700117869319264,-0.0974447877676222,0,0.0566267479197747,0.430917097366191,0,0,0,0.16047705480087,0,0,0,0,0,0,0,0,0,0.606343271860079,0,0,0,0.0801051879721591,0.0280718335945162,0,0.118877398871069,0,0,0,0
X300146.SZ,0,0,-0.152973109371734,0.111292131232807,-0.0523776538490581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000775220169556168,0.0188109388690047,-0.0179985038742161,0.0630376818990066,-0.0618409879631128,0,0,0,0,0,0,0,0.129712801510834,0,0,0,0.246917863625088,0,0,0,0,0.0680351380122317,0,0,0,0.0265544872365703,0,0,0.363080171290317,0,0,0.00610231389036181,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0.169186266231948,0,0,0,0,0,0,0,0,0.0602518416418118,0,0,0,0,0,0,-0.213323697342702,0.0590953470161811,0,0.103892728060016,0,0,0,0,0.0285016653778823,0,0,0,0,0,0.297442210855548,0,0,0,0.127746937589765,-0.0256963691387883,0,0,0,0.113051361700773,0,0.0898845383347977,0.0840406486143446,0,0,0,0,0,-0.00668684345659553,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861990275449022,0,0.191380756004477,0,0,0,0,0,0.20558779004887,0.0608680865003596,0,0,0,0,0,0.111116400525458,0.0318611011645478,0.191723509182685,0,0,0,0,0,0.164505117231868,0,0,0.135536669775131,0,0,0.0277141224598057,0,0,0,0,0,0
X000400.SZ,0,0,0,0.169266153622007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220876943443153,0.074383358786974,0,0,0,0.0256966104319402,0,0,0.122004920793344,0,0,0,0,0,0,0,0,-0.0832366974834943,0,0,0,0,0,0,0,-0.0824479131831188,0,0.254245941987962,0,0,-0.00197794917123557,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.368715818234105,0,0,0,0,0.0339146016450769,0,0,0,0.0274154354355767,0,0,-0.0416163591021964,0,0,0,0,0,0,0,0,0,0,0,0.201785739991955,0.129520825449812,0,0,0,-0.0280162557393423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205265003683933,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653104244900435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713761910894902,0,0.0223377880620214,0,0,0.217773447760108,0,0,0,0,0,0,0,0,0,-0.125707527058325,-0.034357008831534,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,-0.0612595495661757,0,0,0,0,0,0,0.151090210406598,0,0,0,0,0,0,0.287341590346801,0.0958030879214658,0,0,0,0,0,0,0.157542431433485,0,0,0,0,0,0,0,0.085149111146075,0.175183852029377,0.0121872884539497,0,0.15008854382401,0,0,0,0,0,0,0,-0.0046751598537659,0,0,0,0,0.0275204457285387,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.238087963568194,0.137087860796607,0,0,0,0,0,0.0571633248721085,0,0,0,0.139714551530573,0,0.0807129104108092,0,0.172292636965361,0,0,0,0.0944848459156976,0,0,0,0.0311274475818431,0,0.0362294607555995,0.119396249588167,0,0,0.00196767183281573,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140448857910809,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150346432093771,0,0,0,0,0,-0.0386896953810241,0.101934511154252,0,0,0,0,0,0.0101079009493492,0,0,0,0,0,0.353811966979494,0,0,0,0,0,0,0.128495098884313,0,0,0,0,0.0905627445745742,0.0301755124169246,0,0,0,0,-0.0389718469966672,0.00965012562998497,0,-0.0370058825185916,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537855128702526,-0.0210680956926087,0.0346165803276803,0.0371722099861331,0,0,0,3.46944695195361e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.163672863106609,0.196311078946193,0,0,0.0323570487609603,0,0,0,0,0.0223048655028892,-0.013976464643041,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0231985186913672,0,0,-0.0192981669402796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123822046126647,0,0,0,0,0.0520117243832652,0.056611441148409,0,-0.0192318786946281,0,0,0,0,0,0,0,-0.00932249779174031,0,0,0,0,0,0,-0.0551489238851523,0,0,0,0,0,0.0131791641351604,0.00441015792570716,0,-0.0210249238209648,0,0,0,0
Slope,0,0,0,0.249084801135932,0,0,-0.445483339520823,0,0,0,0,-0.527734205155626,0,0,0,0,0.198556412955897,0,0.323696013958406,0,0,0,0,0,0,0,0,0,0,0,0.143697128712457,0,0,0,0,0,0,0,0,0.0884887457442645,0,0,0.137775576529247,0,0,0,0.176027537397565,0.0675761898672041,0,0,0,0,-0.182845805971344,0,0,0,-0.911722241265609,0,0
TED,0,0,0,0,0,-1.41216121645768,0,-0.952565494013646,0,0,-0.21242307828775,0,0,0,0,-0.84846750949782,0,0,1.81042252938075,0,0,0,0,0,0,0,0,1.18279941779069,0,0,0,-0.409166087008107,-0.682160648378892,0,0,0.493933643868782,0,0,0.161088728619442,0,0,0,0,0,-0.178787916189985,-2.27587903365434,0,0,0,0,0,-1.86533802208877,0,0,0,0,-6.12624416000288,0,0
RealEstate_excess,0,0,-0.392449199162575,0,0,0,-0.122496470353124,0,0,0,0,0.030622266626036,0,0,0,0,0,0,0,0,0,0,0,-0.28156584117806,0.015987160081245,0,0,0.0957888618446825,0,0.0612092487796317,0,-0.116161977777553,0,0,0,0,0,0.351722656175487,-0.0111810197887556,0,0,0,0,0,0,0,0,0,0,0.0651152520119555,0,0,0.0396814538739418,0,-0.114558869133281,0,0,0,0
MKreturn,0,0,-0.391576311017035,-0.0568000624225639,0.174393829124849,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404871975547567,0,0,-0.0511651824899315,0.0184047603380394,-0.0947772494519153,0,0,0,0,0,0,-0.124122506005961,0,0,0,0,0.019869574067824,0,0,0,0,0,0,0,0,0,0,0,-0.0356585278036022,0,0,0,0.00675658071662025,-0.0102938607582158,-0.358836149273408,0,0,0,0,0
MKvol,0,0,-0.003396919651184,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000203618565505031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179403472906374,0,0,-0.00203907057756463,0.000543570029287233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.00609604580065736,0,-0.000731524962595109,0,-0.123891728807858,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.02332558683674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439167657436318,-0.010779819011621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558312526708065,0,0,0,0,0,0,0,0.0254870448322806,0,0,0,0.0283359188129283,-0.0642498939656212,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00249170701924805,0,0,0,0,0,0,0,0,0.00150972324037333,-0.0150353060947086,0,0,0,0,0,0.00479929356157623,0.00293297371905983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253374748975064,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.0067942538046578,0.000516533225436572,0,0,0,0.105281038679001,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503937754108313,0,0,0,0,0,0,0,0,0,0,0,0.000597214855834801,0,0,0,0,0,0,0,0,0,0.00166838577229489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248891875878259,0.00257236326717786,0,0,0,0,0,0
