,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X000625.SZ,X002236.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X600089.SH,X002085.SZ,X600177.SH,X002508.SZ,X002008.SZ,X600487.SH,X300136.SZ,X300003.SZ,X000157.SZ,X600809.SH,X600271.SH,X600522.SH,X002294.SZ,X000050.SZ,X600118.SH,X002074.SZ,X000981.SZ,X600699.SH,X300115.SZ,X600867.SH,X000559.SZ,X600566.SH,X600372.SH,X000596.SZ,X000066.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0338848546047286,0,0.0106200969134329,0,0.0821551829835012,0.107981071242465,0,0,0,0.317477532495523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00798528469274447,0,0.0455309886786059,0,-0.0230113057437317,0,0,0,0.137579911616088,0,0,0,0,0,-0.112334348360148,0,0,0,0,0,0,0,0,0,0,0,-0.00234447667433051,-0.00653315051139559,0,0,0,0,0,0
X600104.SH,0,0,-0.0122403362267476,0.21709114479413,0,0,-0.0863245078714776,0,0,0,0,0,0.0888852377670756,0,0.4362122717979,0,0,0,0,0,0,-0.0648241265892149,0,0,0,0,0,0,0,0,-0.120928939077545,0.124158153401033,0,0,0,0,0,0,0,0.0180496339403665,-0.0559292617911296,0,-0.113569206866326,0,0,0,0,-0.0359171914413909,-0.141407209858776,0,0,0.0220664653864408,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.21733925147568,0,0.0934940045182495,0,0,0.167703365012235,0,0.100382058124242,0,0.167745262360914,0,0,0.225387006223934,0,0,0.0313520121825732,0,0,0,0,0,0,0,0.18834130498417,0.0427931973157623,0,0,0.0636791688423504,0,0,0,0,0,0,-0.00682185901512934,0,0,-0.0686938942836983,0,0,0,0,-0.0406309084309725,0,-0.116290713045908,0,0,-0.00747854538985126,0.0599878440254131,0,0,0,0,0,0
X000651.SZ,0,0.161850363882232,0,0,0.22342273191896,0,0.0132140294928155,0,0.0454190624473166,0.00841291374740135,0,0,0.0262721707076914,0.110067769046355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949580274241345,-0.00907526884746772,0,0,-0.103973692895792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941397987648391,0,0,0,0,0,-0.0109961521084519,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.172597270643756,0,0,-3.46944695195361e-18,0,0,0.0247503466467725,0,0.60937325070243,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.00043081481146863,0,0,0,0.0517077316367428,0,0,0,0,0.0557305985571274,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00463017203616562,0.0179784987563882,0,0,0,0,0,0
X600276.SH,0,0.0351804916967079,0.0868728938414675,0,0,0,0,0,-0.0317456591771315,0,0,0,0,0.00607745219889958,0.077634724754215,0,0,0,-0.0344792645472445,0,0,0,0,0,0,-0.0225502543210728,0,-0.0299659966538729,0,0,0,0.23834268578496,0,0,-0.0451494158033039,0,0,0,-0.123744117019474,0,0,0,0,0,0,0,-0.0409114667073582,0.143932107319227,0,0,0,0.021793443307157,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0463392705211102,0,0,0,0,0,0.106254617826408,0,0,0,0,0,0,0,0,0,0,0.120164554314143,-0.117761711272959,0,0,0,0.366449537219791,0.282862276292418,0,0,0,0,0,0,0,0,0.381861244419614,0,0,0.131349274946164,0,0,0,0,0,0.227797759196914,0,0,0,0,0,0,0,-4.03206832943452e-05,-0.0391032060309822,0,0,0,0,0,0
X002304.SZ,0,0.205320737584858,0,0,0.263972224016454,0,0,0,0,0,0,0.00488969392857669,0,0.0253886554159614,0,0,0.0370563793189783,0,0.0282789530692654,-0.0267016597596026,0,-0.194757004681923,0,0,0,0,0,0,0,0,0,0,0,0.00181559091592018,0,0,0,-0.00690388402731696,0,0,0.0862395377391412,0,0,0,0,0,0,0,0,0,0,0.0290024823047688,-0.00563934438971406,0,0,0,0,0,0
X000063.SZ,0,0,0.0367350837151734,0,0,0,0,0,0,0,0.112912850443664,0,0,0.188663929388443,0.0949970477025081,0,0,0.1319017305815,0,0,0,0,0,0,0,0,0,0,0.0676185449891736,0.125458568437595,0,0.0376560801478461,0,0.0711471575586494,0,0,0,0,0,0,0,0,0,-0.0665763138208802,0.0941451560212552,0,0.138130589425193,0,-0.0486699974007744,0,0,-0.026621713257253,-8.67361737988404e-19,0,0,0,-0.142100963530622,0,0
X600690.SH,0,0.0973918483608326,0.0581200762945709,0.292210446897273,0,0,0,0,0,0,0.00974045204388409,0,0.270250458944146,0.130428628560459,0,0,0,0,0,0,0,0,0,0,0,0.0703789420296691,0,0,0.0507851346246033,0,0,0,0,0,0,0,0,0,0,-0.0133168069721072,0,0,-0.0229539515060855,0,0,0.0741019835527406,0,0,-0.0838595122785325,0,0,0.0278171729033916,-0.00718839245551325,0,0,0,0,0,0
