,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X600104.SH,X002475.SZ,X600690.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X002129.SZ,X003816.SZ,X000338.SZ,X600703.SH,X002241.SZ,X000625.SZ,X002049.SZ,X000596.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X000100.SZ,X600089.SH,X600460.SH,X600741.SH,X000799.SZ,X002236.SZ,X000157.SZ,X002074.SZ,X600884.SH,X600779.SH,X600702.SH,X601799.SH,X600584.SH,X002414.SZ,X000733.SZ,X002007.SZ,X000800.SZ,X600183.SH,X300003.SZ,X000977.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.073233709168114,0,0,0,0,0,0,0,0.00675724939764191,0,0.165585393443929,0,0,0,0,0,-0.00894430866508545,0,0,-0.0716218659859998,0,0,0,-0.0338071139375674,0,0,0,0,0,-0.00788480226461027,0,0,0,0,0,0,-0.0126065999761437,0,0,0,0,0,0,0.0907001178074759,0,0,0,0.0924330795842137,0,0,0,0.0361417577272345,0,0,0,0.0027542498175809,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.306575459447542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168901380514056,-0.0278960292815649,0,0,0,0,0,0,0.334069845975725,0,0.0215595157370634,0,0,0,0,0,0.0138652982733227,0,0,0,0,0,0,0,0,0.0153358571669754,0,0,0,0.0752722829916496,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262243271370669,0,0,0,0,0.127837522688169,-0.0142731668339342,0,0.151121368689886,-0.0657740832319047,0,0,-0.183670268419435,0.0879687247336501,0.0581293548233938,0,0,0,0,0.225980419250817,0,0.213620551203754,-0.175834506760181,0,0,0,0,0,0.0536033105298849,-0.194328881502762,0,0,0,0,0.058231552655364,0,0,0,0,0.080796933968491,0,0
X000725.SZ,0,0,0,0,0,-0.0721891408873603,0,0,0,0,0,0,0,0,0,0,0,-0.0319966895424849,0,0,0,0,0.0793972517925013,-0.0255564581224052,0,0,0,0,0.0858389493396973,0.295646628223697,0.0330758464544373,0,0,0,0,0,0,-0.0438065506428653,0,0,0,0,0,0,0,0.0196898389145106,0,0,0,-0.0829409231688639,0,0.00203019816731116,0,0,0,0,-0.0139112223811871,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183428936678641,0,0,0,0.367789412249013,0,0.0359339850305005,0,0,0,0,-0.0539671508972207,0.297394503179742,0,0,0,-0.117481716972154,0,0.310102373103551,0.106268454107029,0,-0.0704398287220112,0,0,-0.43302455058614,0,0,0,0,0,0,0,0.0783182360154825,0,0,0,0,0.0137065261194551,0,0
X300124.SZ,0.020866257253205,0,0,0,0.17979518137253,0,0,0,0,0,0,0,0.313606899129659,0,0,0,0,0.00427832289679075,0,0.555429671917342,0,-0.170030269769897,-0.0332692468803861,0.230244634304136,0,0.0950437473724542,0,0,0.00744985703444998,0,0,0,0,0,0,0,0,-0.119511189868499,0,-0.0347466267136644,0,0,0.450126128117225,0,0,0,0,0,0,0,0,-0.0648949631267622,0,0,0,0,0.00330364019793565,0,0
X000063.SZ,0.250483790827541,0,0,0,0,0.00187644476102197,0,0,0,0,0,0,0,0,0.0530140179703868,0.155080340613661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106047963665675,-0.236792764095837,0,0,0,0,-0.0177883443519483,0.0879998394557257,0,0.197244231187007,0,0.37395534465542,-1.38777878078145e-17,0,-0.0133401619689372,0,0,0,0,0.0343886177123472,0,0
X002129.SZ,0,0,0.0975103679325736,0,0,0,0,0,0,0,0,0,0.185034360761055,0,0.103416935464909,0,0,0,0,0,0.109206458294717,0,0,0,0,0,0.212871138230289,0,0,0,0.0144940342031395,0,0,0,0,0,0.210405836577072,0.0171284756107125,0,-0.00186113564491807,0,0,0,-6.93889390390723e-18,0,0,-0.124448909695226,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.00606860355177089,0.106276862003266,0,0,0,0,0,0,-0.14609038734005,0,0.0156574387442918,0,0,0.0468115389954643,0,0,0,0,0,1.73472347597681e-18,0,0.0788791680449946,0,-0.0381536367341834,-0.00969388388496739,0,0,0,0,0,0.0148858254421921,0.0677459836058913,0.0759416559051253,0,0,0.0510858767260993,0,-0.0602688510815847,0.0309327135930552,0,0,0,-0.277497703146706,0,0
X000338.SZ,0,0,0,0.00511316179891289,0,0,0,0,0,0,0,0.0990866460477142,0,0,-0.0365994536464667,0.1206815032383,0,0,0,0,0,0,-0.0126551808450836,0,0,0,0.0801108223576088,0,0,0,0.0543158972955631,0,0,0,0,0,0,0,0,0.0191389126616419,0,0,0,0,0,0.0509328285018861,0,0,0.216802781332458,0,0,-0.00432122378096776,0,0,0,0,0.0591260820238421,0,0
X600703.SH,0,0,0,0.0125854220078103,0,0,0,0,0,0,0,0,0,0,0.175650200263444,0.0223953023003329,0,0.30778800926827,0,0,0,0,0,0,0,0.0404079527735656,0,0,0,0,-0.0153444305983304,0.0431456431184336,0,0.085091190209902,0,-0.019246680158585,0.0576677276762884,0,0,0,0,0.0584283156261164,0,0.0737743860125748,0,0,0,0,0,0,0,-0.00774436172757035,0,0,0,0,4.33680868994202e-19,0,0
X002241.SZ,0,0,0,0,0.286318043633513,0,0,0,0.722730744274922,0,0,-0.0957876168343484,-0.0931044203182035,0,-0.0167455058373501,0,0,0,0,0,0,0,0,0,-0.44964583877104,0,0,0,0.0362273632699516,0,0.258525554579022,0,0,0,0,0,0,0,0,0,0,0,0,0.0748445644196052,0,0,-0.126736500141293,0,0,0,-0.357592651582895,0,0.0462562948079327,0,0,0,-0.319724389566411,0,0
X000625.SZ,0,0,0,0,0,0,0,0.099228095253839,0,0,0,0,0.217251531281455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549910597098193,0.061406456639708,0.27557265333767,0,0,0.18434415748873,0,0,0,0,0,0,0,0,0,0.42639963310615,0,0,0.093423147789156,0,0,0,0,0,-0.0207548201352459,0,0,0,0,0.0587858244994605,0,0
X002049.SZ,0,0,0,-0.126810591799889,0,0,0,0,0,0,0,0,0,0,0.380114933240413,0,0,0,0,0,0,0,0.0451044814292392,0,0,0,0,0,0,0,0.040108539689322,0,0,0,0,0,0,0,0,0,0,0,0.231994008783335,0.346299141899872,0,-0.330807646378157,0,0,0,0,0,0,0.0328985523786171,0,0,0,-0.0654944439334586,0,0
X000596.SZ,0,0,0,0,0.185613454178202,0,0,0,0,0.0264291094901443,0,0,0,0,-0.0954282992696957,0,0,0,-0.0547329016230515,0,0,0,0.0996690677320989,0,0,0.175748417909391,0,0,0.064635551926556,0,-0.0164183145518527,0,0,0,0,0,0,0.122980377648157,0.155028288732484,0.00850943218810795,0,0,0,0,0,0,0,0,0,0,0,-0.0185510851084778,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.226602468840794,0.167903234985745,0,0,0,0,0,0,0.308896908616403,0,0,0,0,0.0490075403723419,0,0,0,0,0,-0.0730628991288395,0.146322134550956,0,-0.100416099214566,0,0,-0.129717211378096,0,0,0,0,0.229910667789178,0,-0.334119524044612,0,0,0.126144772498288,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599382593782155,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690679514700552,0,0,0.224310026978757,0,0,0,-0.0138856158537499,0,0,0,0,0,0,0,0,0.0129788548294688,2.16840434497101e-19,0,0,0,0,0.0227539689617339,0.29736445852112,0,0,0,0,0,0.061626946379173,0,0.104679938798818,0,0,0,0,0,0.0643522999795283,0,0,0,0,-0.0975376275086677,0,0
X002179.SZ,0,0,0,0,0,0,0,0.144970881715798,0,0,0,0.0129040760513757,0,0,0,0,0,0,0,0.00210523906672308,0.0258067561066367,0,3.46944695195361e-18,0,0,0,0.0817581916789999,0,0.133011667765545,0,0,0,0,0,0,0,3.46944695195361e-18,0.0809343721503027,-0.0640003708763064,0,0,0,0.0110455281384217,0.212137925243937,0,0,0,0,0,0,0,-0.0228006485272886,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.206896550166078,-0.276508488665964,0,0,0,0,0,0,0,0,0,0.383939771968309,0,0,0,0,-0.0851120057129485,0,0,0,0,0,0,0.0388519847497052,0,0,-0.112372228558131,0.265327867503917,0,0,0,0,0,-0.197864859896511,-0.0506288985288649,0,0,0,0,0,0,0,0,0,0,0,0,0.348757380392867,-0.29225159567744,0,0,0,0.0379642794403124,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641686504231125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385891265730701,0.000437783807114124,0.0247965611338555,-0.0263172965324136,0,0,0,0.0856977059536033,0,0,0,0.123628406579057,-0.0119932984644577,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.00949809840821756,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-0.217316099969793,0,0,0,0,0,0,0.10503088142665,0,0,0,0,0,0,0,-0.0678607515403648,0.0147246465002207,-0.064632133332297,0,0,-0.0935107978776051,0.164315868692182,0,0.206961613521477,0,0,0,0,0,0,0.131876451223488,0.166220212361537,0.132812444951132,0.0419709533062648,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248085213205254,0,0,0,-0.210498352340924,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,-0.0558958676524254,0,0,0,0,0.188263632929182,0,0,0,0,0,0,0.0811960207582098,0.132805805249411,0.293993773435066,0,-0.270591025775235,0,0,0.120944681332107,0,0,0,0,0,0,0,0.148117614931255,0.0747979896745158,0,0.220370745247562,0,0.341642463583402,0,0,0,0,0,0,0,0,0,-0.0221471855246036,0,0,0,0,0.177288555350365,0,0
X600741.SH,0,0,0,0,0,0,0,0.367741228970038,0,0.0952931618946475,0,0,0,0,-0.149634184940608,0,0,-0.101731841825983,0,0,0,0,0.0125700224530623,0,0,0,0.0800272947754746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00554883961330577,0,0.155036674235064,0,0,0,0,0,0,0.00412043903194309,0,0,0,0.0325530340135704,0,0
X000799.SZ,0,0,0,0.471287749951092,0.128707238311369,0.213921364074026,0,0,0,0,0,0,0,0,0,0.102902189712542,0,0,0,0,0,0,0,0,0,0,0,0,0.0167979537523894,0,0,0.0348021419340643,0,0,0,0,0.0181237414773638,0,0.107989197871704,0.072410778621984,0,0,0,-0.0396742104505815,0,0,0.18824986795384,0,0,0.0890648849965018,0,0,-0.0316031587695727,0,0,0,-0.0810175410325182,0,0
X002236.SZ,0,0,0.234079095432377,0,0,0,0,0,0,0,0,0,0,0,-0.0222371295656934,0,0,0,0,0,0,0,0,0,0.0106942873226451,0.0576896635122307,-0.0197462858696475,0,0.0109285398174435,0,0,0.038622075505773,0.143474422686213,0,0,0,0,0,6.93889390390723e-18,0.0733009006119888,0,0,0,0,0,0,0,0,0,-0.0412816975351506,0,-3.46944695195361e-18,0.0251123192712096,0,0,0,-0.0159007611265945,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.466616247681641,0,0,-0.0915066364738861,0,0,0,0.0335255020320575,0,0,0,-0.0129640025297089,0,0,0,-1.73472347597681e-18,0,0,0,0.0273275016259043,0,0,0,0,0,0,0,0.0185385227857106,0,0,0,-0.0596980182896957,-0.103051083047689,0,0,0,0,0,0,0,0.0104094336710704,0,0,0,0,6.93889390390723e-18,0,0
X002074.SZ,-0.192476810366578,0,0,0,0,0,-0.031975154336206,0,0,0,0,0,0.333611287025658,0,0.0149529024488045,0.0580397490790155,0,0,0,0,0,0.0721510253712065,0,0,0,0,0,0,0,0,0,0,0,0.223612070958576,0,0,0,0.235098511339651,0,0,0,0,0,-0.0708445358688511,0,0.113725031302178,0,0,0,3.46944695195361e-18,0,0,0.0548263483842221,0,0,0,0,0,0
X600884.SH,0,0,0,0,-0.431259502184263,8.67361737988404e-19,0,0,0,0,0,0,0.116019078090061,0,0,0,-0.510715815366514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112732877799772,0,0,0.0540246721785946,0.189525089302869,0.195690096431514,0,0,0.00926300023787,0.210876985786447,0,0,0.101113079263708,0,0,0,0,0,0,0,-0.00715794844536981,-0.0409513956313378,0,0,0,0,0,0
X600779.SH,0,0.422073704623424,0.0163929950151184,0,0.197513346504988,0,0,0,0,0,0,0,0.0810437596214859,0,-0.0119796539759196,0,0,0,0,0,0,0,0,0,0.0613773540996615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120452031375144,0,0,0,0.0157123625722341,0,0,-0.0264227641222093,0,0,0,0,0,-0.0876863369874283,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.0576832516657151,0,0,0,0,0.0870497405100827,0,0,0,0,0,0,0,0,0,0,0,0.0397267455010952,0,0.0383374312208981,0,0,0.0326520761545827,0,-0.0619942313786075,0,0,0.0991988202226164,0,0.549121893751252,0,0,0,0,0.345189082612204,0,0,0,0,0,0,0,0,0,0.176108442731763,0,0,-0.0517780463191207,0,0,0,0,0,0,0
X601799.SH,0,0,0.0609474002224525,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0140392581703534,0,-0.105250096440729,0,0.287549301566283,0.0353197772093332,0,0,0,-0.0893134529721894,-0.0840331876777353,0,0.086640223714928,0,0,0,0,0,0,0,0.0252794834476438,0.0918760887486295,0,0,0,0,0.0203180452808805,0,0,0,0.0039514459668073,0,0,0,0,-0.0192467783131875,0,0,0,0,0.111584211943387,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.124140174135915,0,0,0,0,0,0,0,0,0,0,0,0,0.106979201233028,0.214609550736647,0.199681875030163,-0.0175326465240851,0,0,0,0,0,0,0.178579218601275,0,0,0.0419517965774044,0.000537322544220032,0,-0.0425621967090688,0,0,0,0,0,0.0268151853621044,0,0,0,0,0,0.0161529496703999,0,0,-0.0277266463540724,0,0,0,0.105618979831225,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159635374850492,0,0.207525185925071,0,0,0,-0.0413793199897987,0.142262481975831,0,0,0,0.0528500830513755,0.0511354225582159,0,0.0431985537277473,0,0.0150697867018634,0,0,0,0,0,0,-0.10556213503389,0,0.0859490520002886,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.033709067449131,0,0,0,0.0794093737472457,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,-0.0379667560810409,0,-0.00795802561056656,0,0,-0.164830900752017,0,0,-6.93889390390723e-18,0,0,0.232541999379689,0,0,0.343170847338466,0,0,0.0866654227566827,0.393159817973967,-0.0758335754791453,0,0,0,0,0,0.0162464826522737,-0.219746163705966,0,0.0945120436465507,0,0,0,0.0190275324577071,0,0,0,0,0,0,0,0,0,0,0.031715078519529,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.152898818888657,0,0.0969558054772986,0,0,0,0,0,0,-0.294992903685133,0,0.0237625277936855,0,0.389798761533379,0,0,0,0,-0.0799925198535147,0,0,0,0,0.187842824883952,-0.0208300532048852,0,0,0,0,0,0,-0.0281847221337557,0,0,0,0,-0.0418678695381118,0,0,0.0442343682039495,0.0725251572547818,0,0,0,0.15376983116618,0,0
X000800.SZ,0,-0.009053117881466,0,0,0,0,0,0,0,0,0,0,0.023718704399225,0,1.73472347597681e-18,0,0,0,0.030204293567711,0,0,0,0.110017051287501,0,0,0,0,0,0,0,0,0.00496879794152505,0.482395252119803,0,0,-0.0485330468963412,0.014027168460935,0,-0.00975530269988023,0,0,0,0,0,0,0,0,0,0,-0.10994830239979,0,-8.67361737988404e-19,0.0182226733352613,0,0,0,0.0356491332020219,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.0663210276345142,0,0.0733648711588485,0,0,0,0.148512673990909,0.0399230233724424,0,0,0,0.00958047422724938,0,0.263320344831531,0.0130150504666293,0,0.115477829011926,0,0,-0.073335397324214,0,0,0,0,0,0,0,0,0,-0.0682395362904924,0,0.0162930126619941,0,0.0191965301783262,-0.0832469047984657,0,0,0,0,0,0,0,-0.0244405658433572,0,0,0,0,0.0418600481317048,0,0
X300003.SZ,0,0,0,0.0917355439363503,0.111195477725103,0.0423266490437729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349803932725185,0.151206100477471,-0.132562927269541,0,-1.73472347597681e-18,0,0,0.0129460186314424,0,0,0,0,0,0,0,0,0,0,0.0867784606760439,0,0,0,0,0,0,0,0,0,0,0,0,0.0098228358065625,0,0,0,-0.0286698121209415,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277145414986574,0,0,0,0.0162903008285837,0,0,0,0,0,0,0,0.0928988833339239,0.0181150372050906,0,0.0323243369105701,0,0.0836540650939699,0,0,0,0,0,0.100634141813738,0,0,0,0.113889726915405,0,0,0,0,0,0.0611896909900981,0,0.0174091253176581,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0.0846219753274256,0,0,0,0,0.0545896349889844,0,0,0,0.178442403337781,0,-0.122168280541812,0,0,0,0,0,0.169802521633532,0,-0.0828626151377904,0,0,0,0,0,0,0,0,-0.00305597327999351,0,0.178418477597497,0,0,0,0.0412563822491893,0,0,0,0,0.40861254698251,0,-0.1496147836131,0.113201748603752,0.0296792873422034,0,0,0,0,0,0
Change_TY3M,0,0,0.0636317510568713,0.0888360673453092,0,0,0,0,0,0,0,0.0241189934545144,0,0,0.114407943234741,0,-0.218709655705016,0,0,0,0,0,0,0,0,0,0.146756724575905,-0.202499835692208,0.0651348598726899,0,0,0,-0.0387656270568649,0,0,0,0,0,0,0,0,-0.0375853220593844,0,0,0,0,0,0,-0.171643927042277,0,0,0,-0.0399064234246052,0,0,0,-0.25810258232842,0,0
Slope,0,0,0,0.0927463124494434,-0.354067605597854,0,0,0,-0.102158455754353,0,0,-0.275217670634168,-0.0530051640996211,0,0.0231484928253458,0,0,0.22556649791896,0,0,0.0974444823071255,0,0,0,0,0,0,0,0.190765354343489,0,0,0,0,0,0,0,-0.252982045647312,0,0.0693415025127001,0,0,-0.0437004294813824,0,0,0,0,0,0,0,0,0,0,0.868585338319081,0,0,0,-0.0198868170287724,0,0
TED,0,0,0,0,0.00473524612246973,-0.145092989872848,-0.0753875989022485,0,0,0,0.0748435943125107,0,0,0,0,0,0,0,0.0721068050590733,0,0,0,0,0,0.188330400246646,0,0,0,-0.0156923519515267,0,0,0,0,0,0,0,0,0,0,0.0347870115030489,0,0,0,-0.051219485465479,0,0,0,0,0,0,0,0.952627243642816,0,0,0,0,-0.0308620648410632,0,0
RealEstate_excess,0,0.100565367071591,-0.0969731419324598,0,0,0,0,0,0,0,0,0.00838861532538917,0,0,0,0,0.0131623189978288,0,-0.0244648238241136,0,0.0076739693960207,0,-0.0151243421171538,0.0169082393349709,0,0,0.0174873751622763,0,-0.0283150785335036,0,1.0842021724855e-19,0,0.022944300232218,0.00629227506563957,0,0,0,0,0,0,0,0,0,-0.10310378014142,0,0,0,0,0,-0.0536304158701012,0,-2.16840434497101e-19,0,0,0,0,-0.0367871783375855,0,0
MKreturn,0,0,0,0,-0.0204837907866453,0,0,0,0,0,0,0,0,0,-0.076017276301854,0,-0.079675550386108,0,0,0,0.0489709635340013,-0.0505278434122774,0.110576586204006,-0.0650327896924034,0,0,-0.00692834415674516,0,-0.00314642138017152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920973658508362,0,0,0,-0.0459933100263586,0,0,0.0499788520123936,0,0,-0.0124558780523034,0,0,0,-0.0485477710020157,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000463645741841598,0,-0.00217092932354769,0,0,0,0,0,0,0,0,0,0.00102291622960491,0.00172059821958063,0,0,0,0,0,0,0.00107427983929467,0,0,0,-0.00106521156046237,0.00160038791400391,0,0,0,0,-0.0010514053078793,-0.00139440097694427,0,-0.000606884343961379,0,0,0,0,0,-0.00452671162804039,0,0,0,0,0.00562114107306866,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018164173829948,0.00844446722445061,0,0,0,0,0,0,0,0.06745343645995,0,0,0,0,0,0,-0.0325454909000889,0.0501092738167623,0,0,0,0,0,0,0,0,0,0,0,0.0616948307027602,0,0,0,0,0,0.0359471509353151,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,-1.6940658945086e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00279035405527067,0,0,-0.000548546865713605,0,0.004045107989067,0,0,0,0,0.00376374981685768,0,0,0,0,0.00120237610471538,0,0,0,0,0.0010741608021944,-0.0010027839688869,0,0,0,0.00363208151631008,-0.000953743172700247,0.00164416972484964,0,0,0,0,0.00242030084190181,-0.0133738031715702,-0.0108825896913116,0,0,0,0,0.00960175970326838,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00306161679932464,0,0,0,0,0,0.00926157949686616,0.000733617823232889,0,0,0,0,0.00314428709523827,0,0,0,0,0,0,0,0.00877734245987898,0,-0.00711890408894569,4.33680868994202e-19,0,0,0,-0.0108651058399516,0,0,0,0.000586681853320573,-0.00609019918415509,0,0,0,0,0,0,0,0,0.00258184342957436,0,0,0.00131690651890957,0,0,0,-0.029275749135008,0,0
