,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002415.SZ,X600809.SH,X003816.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X600031.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002463.SZ,X000100.SZ,X002241.SZ,X600089.SH,X600584.SH,X600703.SH,X600372.SH,X000157.SZ,X600418.SH,X000977.SZ,X600066.SH,X002028.SZ,X600741.SH,X002049.SZ,X002236.SZ,X600522.SH,X600183.SH,X601877.SH,X000921.SZ,X601799.SH,X600487.SH,X000661.SZ,X002180.SZ,X600460.SH,X000800.SZ,X002294.SZ,X002074.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.499156308173374,0,0,0,0,0,0.0239389480288311,0,0.0318785220170327,0,0,0,0,0,0,0,0.161625838999299,0,0,-0.0393300537250094,0,-0.0060397612391214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389564039950869,0,-0.00660551386123704,0,0,0,0,0,0.0845628065032862,-0.13577390815894,0,0,0,0,0,0
X000858.SZ,0.350265106733372,0,0,0,0,0,0,0.549593493174153,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,6.93889390390723e-18,0,-0.0042932455920227,0,0,0,0,0,0,0.0273108087668661,-0.05544539537197,0,0,0,0,0,0,0,0,0,0.082022635421523,0,0,0,0,0,0,0,0,0,0,0.0683892874496886,0,0,0,0,0,0,0
X600276.SH,0,0.380773528748388,0,-0.192446407015836,0.0485297404898088,0,0,0,0,0,0,0.0333015297421142,0,0.115658439561005,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172336643807316,0,0,0,0,-0.0129537217734954,0,0,0.0594046261320389,0,0,0,0,0,0,0,0,0.288435632517315,-0.249643272873298,0,0,0.091234930911331,0,0.236998468710204,0,0.0584612109575365,-0.119020572221357,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.171623795563417,0,-0.0470677127461792,-0.0678463308942,0,0,0,0,0,0,0,0.0272406122031026,0,0.645583680977358,0,0.131553324017155,0,0,0,0.015710229600819,0.155039609245064,0,0,0,0,0,0.211540033941681,0,0,0,0,0.0848931387261946,0,0,-0.122183470052903,0,0,0,0,0,-0.0782214537385188,0,0,-0.0591459704719169,0,0,0,0
X600690.SH,0,0,0,0,0,0.382917631403811,0,0,0,0,0,0,0.0932687015942455,0,0,0,0,0,0.0778931575475008,0,0.0478947328561441,0,0,0,0,0,0,0,0,0,0.0621893757840818,0,0,0,0,0,0,0,0,0,0.211958031441964,0,0,0,0,-0.0166259011966865,0,-0.0243860740850575,0,0,0,-0.00390386596294367,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.157163212604723,0,0,0,0,0,0,0,0,0.052810676154111,0.067488469179894,0,0.0337542810113265,0,0,0.0713113546172335,0,0,0,0,0,0.0163675535777556,0,0,0,0,0,-0.15028895072497,0.11166482780894,0,0,0,0,0,0,0,0.218462722788728,0,0,0,0,-0.0667310613703056,0,0,0,0,0,0,-0.0562235765119345,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0237109882435995,0.00588027219612054,0.131983080126394,0,0,0,0,0,0,0,0,0.0176140069106396,0,0.0967095617517891,0.104539683961426,0,0,0.0566705859859777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175027446122531,0.045521571913251,0,0,0,0,0.146743828796377,0,0,-0.0170540805906329,0,0,0.225145781558338,0,0,0,0,0,0.0790070355908505,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.110894754569434,0.614025955592558,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.168232624166163,0,0,0,0,0,0,0,0,0.0456265547371077,0,0.0733239050016454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00485893252920163,0,-0.0248179779818088,0,0.0568805297356808,0,0,0,0,0
X003816.SZ,0,0,0,0.0995346098891834,0,0,0,0,0,0,0,0,0,0.0529980315441489,0,0,0,0,0,0,0.0033938742495105,0,0,0,0.199852570562681,0,0,0,0.239554500341997,0,-0.208535456119315,0,0,-0.487776463919981,0,0,0,0,0,0,-0.00557515881323726,0,-0.018668831357452,0,0,0,0,0,0,-0.265952763938355,0,0,0,0.295308202602603,0,0,0,0,0
X000568.SZ,0.347880134291874,0.344686606353008,0,0,0,0,0,0.267689580606913,0,0,0,0,0,0,0,0,0,0,0,0.155787181944723,0,0,0,-0.0382376154249323,0,0,0.0575820051617234,0,0,0,0,0,0.0226479003039816,0,0,0,0,0,-0.0597040160369956,0,0,0,-0.0994610987935824,0,0,0,0,0,0,0,0,-0.0356973987411245,0,-0.0393095447483266,0,0,0,0,0
