,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X000568.SZ,X600703.SH,X600741.SH,X002236.SZ,X600031.SH,X002475.SZ,X000338.SZ,X000625.SZ,X601877.SH,X002008.SZ,X002456.SZ,X600066.SH,X300124.SZ,X002508.SZ,X600809.SH,X000100.SZ,X300003.SZ,X600487.SH,X002241.SZ,X002294.SZ,X600271.SH,X600867.SH,X600522.SH,X300136.SZ,X600089.SH,X000157.SZ,X600177.SH,X000981.SZ,X600566.SH,X000596.SZ,X000050.SZ,X002085.SZ,X600707.SH,X002180.SZ,X000661.SZ,X600498.SH,X002179.SZ,X600699.SH,X300142.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.132025643676111,0,0,0.63077117804327,0,0,0,0,0,0,0,0,-0.0398504799686613,0,0,-0.0157589823135257,0,0.0486878665289216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127370072398665,0,0,0.0357508382113781,0,0,0,0,0,0.0590518399233643,-0.0746125896768035,0,0,0.00389367830582516,0,0,0,0,0,0
X600104.SH,0,0,0.127763230115161,0,0,0,0,0,0.164954567142669,-0.162685275864269,0,0.0244879208307712,0.215119612854407,0,0,0.018810782619285,-0.0365119402907402,0,0,0,0.0504039831424961,0,0,0,0,0,0.0927964153087312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603943693933181,0,0,0,0,0,0,0.0302907850503195,0.0910511013785547,0,0,-0.0151865379117803,0.0277012467477691,0.00937237916883513,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0191677494160116,0,0.225464582126833,0.0421337426575361,0,0.165747170054006,0,0.0495288796944358,0.293025195445755,0,0,0,0.0648771138082325,0,0,0,0.105378303418509,0,0,0,0,0,0.0590545509123753,0,0,0,0,0,0,-0.00344468963537702,0,0,0,0,0,0,0,0,0,0,-0.0191908983278845,0.00530079568722774,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.317525703972603,0,0,0.11709205682994,0.0536246395309197,0.0917131665716017,0,-0.00715459666963455,0,0,0.0744665327455858,0,0,0,-0.0363585950648985,2.16840434497101e-19,0,0,0,0,0,0,-0.0820471064166663,0,0,0,0,0.117069412146935,0,-0.0140351683303215,0,0,0,0,0,0,0,-0.0609494535406657,0,0,0,0,0,0,0.110566613224306,0,0,0.00604562638059632,0.00794087360872625,0,0,0,0,0,0
X000858.SZ,0.271564766520464,0,0,0.123815325324604,0,0,0,0.0460389647554318,0.0812388401794987,0,0.226190047021643,0,0,0,0,0,0,0,0,0.131471750265714,0,0,0,0,0.0705082213749566,0,0,0,0,0,0,0,0,-0.00544890021512086,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510053534646465,0,0,0,0,-0.00536998932001063,0,0,0,0,0,0,0
X600276.SH,0,0,0.0448629297563412,0,0,0,0.0124140889673531,0,-2.16840434497101e-19,0,0,0.193185009299707,0,0,0,0,0,0,-0.124671811989443,0,-0.0692514606022192,0,0,0.249591019885423,0.0655709914499272,0,0,0.119449620562136,0,0.0610860765265216,0,0,0,0,0,0.169520949042487,0,0,0,0.0615370989964222,0,0,0,0,0.105618138238482,0,-0.016329919402964,1.73472347597681e-18,0,0,0,-0.0101471357055811,0.0199556101762886,0.116464409593152,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.187991354043995,0.514042095536801,0,0,-0.0613200178855885,0,0,0,0,0,0,0,0,0,0,0.0401539882932084,0.0373826033273191,0,0.175556157770455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112660720069841,0,0,0,0,0.107449397892113,0,0,0,0,0,-0.0621033734607539,0.0780091164343871,0,0,0,0,0,0
X002304.SZ,0.345614985743956,0,0,0,0.0993309201855615,0,0,0,0,0,0.178740332962772,0.0342650140729942,0.14845547236987,0,0,0,0,0,8.67361737988404e-19,2.16840434497101e-19,0,0,0,0.173651111626717,0,0,0,0,0,0,-0.0603830832616049,0,0,0,0,0,0,0,0,0.00146959718767418,0,0,0,0,0,0.025849117422506,0,0,0,0,0,0,0.00134501460698361,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.438890360873695,0.10261322704428,0,0,0,0,0,0,0,0,0,0,0.0496130457643817,0,0,0,0,0,0,0,0,0.0210677375673042,0,0,0,0,0,0.0542492298824631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181703704315175,0,0.118495865613385,0,0,0,0.00941756710297149,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.341406827060571,0,0,0,0,0,0,0,0,0,0,0,0,0.113583891541131,0,0,0,0,0,0,0,0.180443682914507,0.0469738510004581,0,0.384307599675771,0.104414862778221,0,0,0,0,0,0,0.0701834097277611,0,0,0.109795177392672,0,0,0.0265563651079243,0.282717458234145,0,0,0,0,0,0,0,0,0,0,0,0,0
