,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600271.SH,X600031.SH,X600703.SH,X000100.SZ,X000559.SZ,X600118.SH,X600066.SH,X002236.SZ,X600372.SH,X000157.SZ,X002292.SZ,X002475.SZ,X002241.SZ,X600741.SH,X600089.SH,X000338.SZ,X000568.SZ,X300124.SZ,X002465.SZ,X600839.SH,X600177.SH,X002294.SZ,X300003.SZ,X600867.SH,X002074.SZ,X002085.SZ,X000869.SZ,X000977.SZ,X000800.SZ,X002129.SZ,X600525.SH,X600582.SH,X000550.SZ,X600498.SH,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.16113651481059,0,0,-8.67361737988404e-19,0,0,0,0.439634309780883,0,0,0,0,0.0282141532880019,0,0,0,0,0.16778087273955,0.137008342847995,0,0,0,0,0,0,0,0.094442830310172,0,0,0,0.317025134996141,0,0,0,0,0,0.00894090018493006,0,0,0,0,0,0
X600066.SH,0,0.181858724812127,0,0,0,0,0.377300421647769,0,0.110687159819514,0,0,0,0,0,0,0,0,0,0,0,0,0.154303601905612,0,0,0.161215563811151,0.0574922018131182,0,0,-0.10472659760642,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0253009902845961,0,0,0,0,0,0,0,-0.00502776290472727,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0781572830355693,0,0,0.0854091775752044,0.0687768301554638,0,0,0,0,0,0.180700901261945,0,0,0,0,0,0,0,0,0.133630669476108,0,0,0,0,0,0,0,0,0,0,0.162288700418052,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0389949512851919,0,0,-0.0649708725728745,0,0,-0.0732587718302615,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.102440164732215,0,0,0,0,0,0,0,0,0.239911781731088,0.352751121787551,0,0,0,0,0.172469027601278,0.0599810846299524,0,0.136974337894066,0,0,0,0.0229623032895845,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.175648964076126,0,0,0,0,0,0,0,0,0.0150404717107636,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.110522191263029,0,0,0,0,0,0,0.149989673965299,0,0.119259152168393,0,0,0,0,0,0,0,0.0689721847124538,0,0.0946194065119404,0,0,0,0,0,0.0436736623297941,0,0,0,0,0.0631860157975967,0,0,0,0.245472255635746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.204022550090531,0,0,0,0,0,0,0,0,0,0.127601231319028,0,0,-0.0752673430308067,0,0,0,-0.222486788238444,0,0,0,0,0,0.228318944226696,0.118041915664917,0,0,0,0,0,0,0,0.0516438067132361,0.114767964969185,0,0.214070937956587,0,0.47476801158116,1.73472347597681e-18,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.195361489137731,0,0,0,0,0,0,0.0862880478883941,0,0,0,0.0250582089934488,0,0.112399869144439,0,0,0,-0.0137340420337934,0,0,0.192142551249813,0,0,0,0.363512878423024,-3.46944695195361e-18,-0.239431024240051,0.024998864490951,0,0,0,0,0,0,0,0,0,0,0,-0.0436482065349371,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364112321289561,0,0,0,-0.0291450799871187,0,0,0,0,0,0,0,0,0,0.113531936423678,0.0477516102519831,0,0,0.0778015566498944,0,0,0,0,0,0,0.26547637734973,0,0,0,0,0,0,0,-0.00230948106328008,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.180114540555505,0.174081993953577,0,0,0,0,0,0.0474482961848611,0,0.0114205549132089,0.183055791202171,0,0.0169337723464512,0,0.0205367321857204,0.0471867455136659,0,0,0,0.360762849270943,0,0,0,0,0,0,0,0,0,0,0.0855377991524378,-0.0311783018280864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.49451780267254,0,0.0668049299678254,0,0,0,0.114012353190021,0.0440258330739981,0,0,0.0134208849725803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180092217691905,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0249944467564498,0,0,0.0379411065692588,0,0,0.0933746516487684,0.00284939048574879,0,0,0,0.177782078671087,0.35836862845529,0,0,0,0,0,0,0.0766980182069635,0.0570534566502547,0.0218170893110668,0.0594974219325442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048079804656951,0.0477140663145511,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.10623118610848,0,0,0.113128427094197,0.00981263946516131,0,0,0,-3.46944695195361e-18,0,0,0,0.130474829757529,0,0.123197388451876,0,0,0,0,0,0,0,0,0,0,0.24411842519942,0,0,0,0,0,0,0,0,0,-0.0409978239094981,-0.00457561719552224,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571961058619697,0,0.197053834149431,0,0,0,0,0,0,0,0,0,0,0.448344407000492,0,0,0.0614312274608265,0.0977069613116778,0,0,0,0,0,0.0948118622633132,0,0,0,0.0380000043411914,0,0,0,0.0728482428756602,0,0,-0.00490194139554953,0,-0.0477382975598551,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314171893106798,0,-0.0583109866517905,-3.46944695195361e-18,0,0,0,0.0357540300470912,0,0,0,0,0.0598908444437747,0,0.104915760531485,0,0,0,0,0.109581119180318,0.0412902040503019,0,0.0759056997823361,0.0369705099926464,0.11740246207652,0,0,0,0,0,-0.209789924056813,-0.0446850862651678,0,0,0,0,0,0,0
X600839.SH,-0.0397109853772547,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.0121846095555736,0,0,0,0,0,0,0.222230980576444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405752391267923,0.00656673867310148,0,0.0512642634121954,0,0,0,0,0,0,0.025201719299185,0.111156933995417,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169256753892658,-8.67361737988404e-19,0,0,0,0,0.327095959595664,0,0,0,0,0.00294732967415601,0,-3.46944695195361e-18,0,0,0,0,0,0.0426512516236255,0,0.0317964327689353,0,0.11411210228212,0,0,0,0,0,0,0,0,0,-0.0734304071158013,0.0275492626766734,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.19279078843611,0,0,0,0.110910140265262,0,0,0,0,0,0.136243498818871,0,0.148342789567662,0,0,0,0,0,0.181063446336768,0,0,0,0,0,0,0,0.0225199577836052,0,0,0,0,0,0,0.0391479414860268,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0886673119359583,0.377871310009708,0,0.038021433806895,0,0,0,-0.0114576082172403,0,0,0,0.361329715660663,0,0,0,0,0.0260273177263533,0,0.0229287106088244,0,0,0,0,0.00894258381020084,0,0,0,0,0,0,0,0,0,0,0,0.0845629810590213,-0.0312921170740929,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711371500485324,0,0.0543903152867306,0,0,0,0,0,0,0,0.255480656987022,0,-1.38777878078145e-17,0,0.119601318337579,0.125533679517885,0,0.0315678415617886,0,0.0613106664842152,0,0,0,0.0473892954587112,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0.432277766998166,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0710221417300492,0,0,0,0.151293992737912,0,0,0,0.00531908332211773,0,0,0,0,0,-0.0243621697163236,0,0,0,0.0300635155839818,0,0,-0.0251121518174917,0.0283425319558788,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.307219645642527,0,0,0,0.0521498644084709,0,0,0,0,0.0672370622069839,0,0,0.220638519473377,0,0,0,0,-0.129600490408118,0.174243266419683,0.121631617389181,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173631639874905,0,0,0,0,0.0254178055100414,0,0,0.0434897941103612,0,0,0,0.101253903853945,0.377915949092805,0.0835360018289954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129608598370163,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.18689845852304,0,0,0,0.0136478618249149,0,0,0,0.065222288019592,0,0,0,0,0,0,0,0,0,0.0627872571404513,0.271833267955877,0,0,0,0,0.187563070367379,0,0,0,0,0.0985194237207904,0,0.126785783871309,0,0.0905796241968467,0,0,0.0192155972307376,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136952522257871,0.0512679410425805,0,0,0,0.300435827218149,0,0.0614806473860629,0,0,0,0,0,0,0,0.0558209743339502,0,0,0,0,0.195215814434197,0,0,0.0119238383515204,0,0.0760912627498849,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.193354723140406,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134423298301168,0.199196725658803,0,0.000764577141204669,0,0,0,0.00376462247858608,0,0,0,0.0366500700586025,0,0,0,0,0,0.078580248769246,0,0,0,0.212848606401119,0,0,0.293601055232389,0,0.0477219692838447,0,0,0,0,0,0,0,0,0,0
X600525.SH,0,-0.281852593421012,0,0,0.331950461289806,0,0,0,0,-0.130511777195675,0,0,0,0,0.382623016466477,0,0,0,0.0179860070030907,0,0,0,0.0785336064457293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490738278518085,0,0,0,-0.0613266143264621,-0.00173972824369794,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012399715493574,0,0.0402628162369245,0,0,0,0,0,0.214775405333121,0,0.23624767674592,0.0266550418741029,0.0126606857712677,0,0,0,0.283862302470418,0,0,0.0428403855017214,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0.0919744093468969,0.0369057716100786,0,0,-0.0107672150230169,0,0,0,0,0,0,0,0,0,0,0,0,0.0131167492138859,0,0,0,0,0,0,0,0,0,0.326202446646327,0,0,0,0,0,0,0.321322127174218,0,0.0104716721779134,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219040599967897,0.000769350560829829,0,0,0,0,0,0,0,0,0,0,0,0.0372932899158467,0.07193123897026,0,0,0,-8.67361737988404e-19,0,0,0,0,0.266452527932444,0,0.0905153502970616,0,0.148652612528117,0,0,0,0,0,-0.0420650807018092,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0.31222011196082,0,0,0,0,0,0.213684314919012,0.014030375102941,0,0,0,0,0,0,0.0198795099706941,0,0,0,0,0,0.0052784875484529,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0729839398027438,0,0,0,0,0,0.0487012175281144,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.210754950484031,0,0,0,0,0.0325890170300977,0,0,0.116115761794742,0,0,0.0113797740024388,0,0,0,0,0,0.109576008657463,0,0,0,0,0,0,0,0,-0.123005152717543,0.0251143872485511,0.0730605083427687,0,0.118320151069311,-0.0921017898007423,-0.0142505123186426,0,0.0216330394344287,0,-0.132525659538456,0,0,0,-0.0271286856750713,0,0,-0.0275584748372139,-0.0378643967047012,0,0,0,-0.547808736062286,0,0
Slope,0,0,0,0,0,0,0,0,-0.810826997195887,0.523057518340107,0,0,0,0,0,0,0,0,0,0,0,0.0734339647832568,0,-0.298677591223999,0,0,0,0,0,0,0,0,0,0,0,0,-0.542562866134454,0,0,0.312683839251587,0,0,0,0,0,0,0,0,1.13082068966907,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.139167945026139,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191569087406267,0,0,0,0,-0.0997486637183448,0.518089481757995,0,0,0,0.0211478937587825,0.0520246102848514,0,0,-0.213683238093671,0.0751654274645362,0,0,0.197721775235046,-0.222160403755677,0,0,0.640299879879486,0,0,0.0460206451545008,0,0,0,0
RealEstate_excess,0,-0.117506573944333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304560846722665,0,0.0425459695584908,0,0,0,0,0,0,0,0,0.192968825861729,0,-0.0762242980511465,0,0,0,0.106006645842865,0,-0.0339366593596523,0.0570677776990942,0,0.295806708396559,-0.139496346190673,0,-0.122624746591666,0,0,0,0.0035846725070526,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.139242923626046,-0.356550235001993,0,0,0,0,0,0,0,0,0,0,0,-0.0196863854443843,0,0,-0.134200248432921,0,0,0,0,0,0,0,0.032532184206535,0,0.102234608111472,0,0,0,0,0.256772589314945,0,0,0,0.0898785257660594,0,0,0,0,0,0,-0.0486984093550823,0.0419371837921829,0.227338402318988,0,0,0,0,0
MKvol,0,0,0,0.00281118794948621,0,0,0.000786796344506487,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,-0.00765658308992235,0,-0.00119216725744447,0,0,0,0,0,0.00330029928387886,-0.00358705358333716,0,0,0,-0.00402022139426835,0,0,0,0,-0.0141290532101635,0.00451401997022913,0,-0.00143798775526257,0,0.0097568133243278,0,0
CarbonVol_Shenzhen,0,-0.00328757634244046,0,0,0,0,0,0,0,-0.0822831462728781,0,0,0,0.0237579733487017,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0470894172212045,0,0,-8.67361737988404e-19,0,0,0,-0.0357732708683433,0,0,0.00870198218404766,0,0,0,0.0214755575511525,0.0042038972984494,-0.102766137620683,0,0,0,-0.143924565723183,-0.0232709153265693,-0.0431678950213307,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00327962922853642,0,-0.0197415074690293,0,0,-0.00986225362131195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231242345946527,0,0,-2.16840434497101e-19,0.00446600841870586,0,0,0,0,0,0.0149656118665428,0,0,0,0,0,0,0.0378934699662767,0.00199003942381824,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00689929095815249,0,0,-0.00373255621949975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0056805406994854,0,-0.0147087970623011,0,0,0,0,0,0,-0.00275943170238018,0,0,0,-0.00982328246599867,0,0,0,1.0842021724855e-19,-0.0250452339747611,0.00898002425413615,0,-0.0100293204226926,0,0,0,0
