,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X000661.SZ,X600809.SH,X600741.SH,X002241.SZ,X600703.SH,X300003.SZ,X000596.SZ,X002236.SZ,X600183.SH,X002007.SZ,X601877.SH,X300142.SZ,X000157.SZ,X000100.SZ,X000066.SZ,X300124.SZ,X002179.SZ,X002008.SZ,X600271.SH,X300136.SZ,X300014.SZ,X002463.SZ,X000977.SZ,X000625.SZ,X600177.SH,X002456.SZ,X002506.SZ,X002371.SZ,X600066.SH,X002129.SZ,X600498.SH,X600867.SH,X600487.SH,X002508.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0.08528865946851,0,0,0,0,0.0497780142922417,0,0,0,0,0,0,0,0,0.0964439451474441,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0.0179979436403589,0,0,0.00232700407801697,0.0739364858808034,0.0552369069725168,0,0,0,0,0,0.00363895691701392,0,0.00854474711507355,0,0,0,0,0.0605167108086381,0,0.0560120909758578,0,0.00295117105968645,-4.33680868994202e-19,0,0,0,-0.0137807476394254,0,0
X000568.SZ,0.392435211943045,0.370508729157828,0,0,0,0,0,0,0.166404584637225,0,0,0,0,0,0.0766694632218048,0,0,0,-0.01163952779048,0,0,0.049112742890181,0,-0.0580317251524884,0,0,0.0197413001615958,0.0277817611779701,0,-0.00493509863920018,0,0,-0.0289326692896733,0,0,0.0681608995852639,0,0,0,0,0,0,0,0,0,0,0,-0.0197433051339671,0.067393051818634,0,0,-0.000266784071373861,0,0,0,0,0.0244381440086322,0,0
X600031.SH,0,0,0,0,0,0,0,0.0709220230274431,0,0,0,0,0,0,0.337253967288579,0,0,0,0,0,0,0.00872882005849975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461900039579627,0.104521369263953,0,0,0,0,0,0,0,0,-0.0247655618186855,0,0,0,0,0,0,0,0,0,-0.00946045456936323,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.131791684071475,0,0,0,0,0,0,0,0.0150941325268223,0,-0.0560977226815889,0,0,0,0,0.0765374342835839,0,0,0,0,0,0,0,0,0,0.173796306022742,0,0,0,0.0176814737360362,0,0,0,0,0,0,-0.154925068461208,0,0,0,0.0982288553129472,0.102220093269579,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.287662149255732,0,0,0,0,0.0476067185629977,-0.058661919687894,0,0,0.0739100410473243,0,-0.0337776149361348,0,0,0,0,0.0634552792350896,0.162067417887121,0,0,0,0,0,0,-0.0160376653768449,0,0,0,0,0,0,0,-0.0559650341020506,0,0,0,0,0,0,-0.0261938856683956,0.000644024186747855,0,0,0,0,0,0
X000661.SZ,0,0,0.20328161847221,0,0,0,0,-0.0478837067856932,0,0,0,0.120895106683593,0,0,0,0,0,0,0.0619407139965732,0,0.0885134374561123,0,0,0.0515815218439155,0,0,0.155621066726349,0,0,-0.0876224366259394,0,0.14624398739179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322483392540416,0,0.058542471605877,0,-0.155607375196161,-0.0225385217085074,0,0,0,0,-0.0804223142204689,0,0
X600809.SH,0,0.49109075819154,0,0,0,0,0.0220633277708042,0,0,0.0633326078464007,0,0,0,0,0,0,0,0,0,0.0161774928382152,0,0.0307626158448502,0,0,0,-0.0275105688497161,0,0,0,0.0151771595412789,0,0.0359458928596324,0.0654259177968691,0,0,0,0,0,0,0,0.0297914440768318,0,0,0,0,0,0,0,0,-0.085182425893049,0,0.0289162677298785,0,0,0,0,0.0100765135079706,0,0
X600741.SH,0,0,0,0,0,0.385100084369134,0,0.114674621675816,0,0,0,0,0,0,0,0,-0.0897948631983821,0,0,0,0,0,0,0,0,0,0,0,0,0.0254872611696676,0.0979551406259624,0,0.068496905769411,0,0,0.119306265351193,0,0,0,0,0,0,0,0,-0.002421685569505,0,0,0,0,0,0,-0.0298314622142855,0,0,0,0,-0.0964959426684419,0,0
X002241.SZ,0,0,0,0,0,0,-0.142344396975612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245428152433292,0.158869515396698,0,0,0,0,0,0,0,0,0,0,0.160719213648892,0,0,0.140244926399766,0,0,0.00458007584127699,0,0,0,-0.0209167891323469,0,0.0634179095865736,0,0.44604023340647,0,0,0,0,0,0,0,0.06147371731071,0,0
X600703.SH,0,0,0,0,0,0,0.149264358714231,0,-0.136631979532152,0.248498492820764,0,0,-0.232989224383094,0,0,0,-0.0119459459784843,0,0.152319569956291,0,0,0,0,0,0,0,0,0,0.0403650972706545,0.254806321448497,0,0,0,0.20835902678757,0,0,-0.0255444615507606,0,0,0,0.035407001738914,0,0,0,0,0,0,0,0,0.35714307095436,0,0,0.0158546007690171,0,0,0,-0.0324643005398111,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.100355804874857,0,0,0,0,0,0,0.089006977790775,0,0,0,0,0.105617695456299,0,0,0,0,0,0,0,0,0,0.00289289416864662,0,0,0,0.00685347930871907,0,0.203711573904103,0,0,0,0,0.0934579933800231,0,0.0217958518996936,0.0760580924906234,0,0,0,0,0,0,0,0,0,0,0.0166232875936714,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0440156606134166,0,0,0.196805927154189,0,3.46944695195361e-18,0,0,0.298876600502398,0,0,0,0,0,0,0.0871726881073091,0,0,0,0.0621730872306225,0,0,0,0,0,0,-0.109722549166397,0,0,0,0,0,0,0,0.0248611966056304,0,0,0,0,0,0,0,0,-0.0525848694981766,0,0,0,0,-0.0661259089042243,0,0
X002236.SZ,0,0,-0.282785417416174,0,0.689881610762362,0,-0.0750595813837586,0.0292005358865028,0,0,0,0,0,0,0,0,0,0,0.0598742715316253,0,0,0,0,0,-0.105227246744239,0,0,0,0,0.0294986330921907,0,0,0,0,0,0.00367822158389323,0,0,0.0738008530415803,0,0,0,0,0,-0.0292612190477348,0,0,0,0,0.105351445927108,0,0,-8.67361737988404e-19,0,0,0,-0.0221339751984166,0,0
X600183.SH,0,0,0,0,0,0,-0.0787550768613372,0,0,0,0,0,0,0,-0.518729685904579,0.206320379573,0,-0.0247551489652701,0,0.263787984636137,0,0.0852118509247951,0,0,0,0,0,0,0,0.0797054067229684,0,0,0,0,0,0,0.697111556448264,0,0,0,0.269483976899354,0,0,0,0.0648407175745318,0,0.156191411831027,0,-0.0853030203947271,0,0,0,0.0281031531620672,0,0,0,0.109405368176726,0,0
X002007.SZ,0.0557289227906473,0,0,0,0,0,-0.251333819545985,0,0,0,0,0,0.0912702789048698,0,0,0.206849512025224,0,0,-0.12327338765073,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0457293061973923,0.0749593424017644,0,0,0.00507230429774596,0,0,0,0,0,-0.0306112145468833,0,0,0,0.041250734008304,0,0,0,0,5.42101086242752e-20,0.00524664407446926,0,0,0,0.0627370975851756,0,0
X601877.SH,0,0,0.000703344179381449,0,0.0789919448533038,0.0572537524903326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379177454768788,0,0,-0.0245549570859679,0.0582369270955747,0,0,0,0,0,0,-0.131650993445073,0,0,0,0,0,0.0379368248424204,0,0,0,0,-0.170042377670498,0,0.200872495280784,0,0,0.0902733588289598,0.103003714154271,0.0570543210951927,0,0,0.0265036395059135,0,0,0,-0.048986820729818,0,0
X300142.SZ,0,0,0.170394175502061,0,0,0,0,0.0478753948466326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.00764146002706196,0,0,0.0696243953915622,0,0,0.0383689272085687,0,0,0,0,0,0,0,0.0403149979772023,0,0,0,0.156870196604089,0,0,0,-0.0355377787688899,0,0,0,0,-4.33680868994202e-19,0,0
X000157.SZ,0,0,0.0743454631094246,0,0,0,0,0,0,0,0,0.0508115217492876,0.0257412574192203,0.0197558907988043,0,0,0,0,0,0,0,0,0,0,0,0,0.0610311495874827,0,0,0,0,0,0.0378759561523334,0,0,0,0.0588001925833143,0.0247444721057539,0.0153506464036918,0,0,0,-0.0912828840321893,0,0,0,0,0.0639471974712187,0.0936917909382061,0,0,0,0,0,0,0,-0.0254151501552482,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.260617918443206,0,0,0,0,0,0,0,0.0215687019271858,0.118866595851251,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.00529573368298492,0.151360394531181,0,0.0440310382015527,1.73472347597681e-18,0,0.00915875572751294,0,0,0,0,0,0.0661357051886724,0,0,0,0,0.0892780701393427,0,-0.0130067507863556,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0582471864228665,0,-0.270903689448083,0.326433433078455,0,0,0,0.1355155504906,0.0474458710596652,0.101315654259387,0,0,0,0,0,0,0,0,0,0,0,0,0.298272444665981,0.0327538590535566,0.0896230329512319,0.326357304122503,0.0821511396716243,0,0,0,0,0,0,0,0,0,0,0,-0.0301233044987824,0,-0.0682950734322921,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143413083625282,0,0.130619703330724,0,0,0,0.0289900589816722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179884508459303,0,0.0419392659068945,0,0,0,0,0,0,0.0837590720092727,0,-0.0692103328857047,0,0,0,0,-0.0347386634925385,0,0
X002179.SZ,0,0,0,-0.0891916351315149,0,0,0,0,0,0,0,0,0,0,0,0.116767420982521,0,0.329369279570965,0,0,0,0,0,0,0,0,0.0173553873193926,0,0,0.167268287768126,0,0,-0.0352787590075972,0,0.0270098709364791,0.0741412938354841,0,0.169381556005264,0,0,0,0,0,0,0,0,-0.206066016783896,-0.195446669477783,0,0.0345601280934152,0,-0.0320595734022498,0,0,0,0,0,0,0
X002008.SZ,0,0,0,-0.0417228818926993,0,0,0,0.181954789709,0,0,0,0.0983873508862243,0,0,0,0,0,0,0.259629049081759,0,0,-0.160986638209051,0,0.161712914730864,0,0,0,0,0.183893587430625,0,0,0,0,0,6.93889390390723e-18,0,0.0185925261618858,0,0,0,0,0,0,0.0227212103524224,-0.243608333293364,0,0,0,0,0,0,-0.032935762996835,0,0,0,0,-0.0832647580116559,0,0
X600271.SH,0,0,0,0,0,0,0.0660092201789797,0,0,0,0,0,0,0,0.176517544401628,0,0,0.141703884794609,0,0.0122529623198429,0,0,0,0,0.259135079955472,0,0.0541805191484506,0,0.100195713663154,0.14439790313157,0,0,0,0,-0.11256578631865,0,0,0.00244992882038265,0,0,0.247900078510779,0,0,0,0,0,0,0.149250608360297,0,0,0,0,0,0,0,0,0.0182160682906264,0,0
X300136.SZ,0,0,0,0,0,0,0,0.311565051585725,0,0,0,0,0,0,0,0,0,0,0.311789665358422,0,-0.16076084156533,0,0,0.177623773976457,0,0,0,-0.355732079392096,0,0.0988688838309404,0,0,0,0,0,0,0,0.0303542450113478,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277374289089233,0,0,0,0,0.0108762156859718,0,0
X300014.SZ,0,0,0,0,0,0,0.256005812206921,0,0,0,0,0,0,0,0,0,-0.377264924073997,0,0,0,0,0,0,0,0,0,0,0,0,-0.225220638309681,-0.300921008985446,0.191378941755867,0,0,0,0,0.102683556516249,0,0.435313027393693,0,-0.0449207219031849,0,0,0,0,0,0.52795478257609,0,0,0,0.389886953522261,0.116612536954005,0,0,0,0,0.115215110572328,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.0618502792593997,0,0,0,-0.103487255940495,0,0,0,0,0,0,0,0,-0.0341859063946745,0,0,0.46274677656692,0,0,0,0,0,0.285799895218364,0,0,0,0,0,0.122993837347735,0,0,0,0,0,0,0,0,0.0227962740989863,0.274020539508676,0,0,0,0.0307425537875165,0,0.0310425830227573,0,0,0,0,8.67361737988404e-19,0,0
X000977.SZ,0,0,0,0,0,0,0.123227550234275,0,0,0,0,0,0,0,0.0950084328780416,0,0,0,0,0.094196109278971,0.182556007607915,0,0,0,0,0,0,0,0,0.0755166087043493,0,0.174430333851346,0,0,0,0.192864881863922,0.0112059385021014,0,0.153015810754945,0,0,0,0,0,0,0,0.0389316643473671,0,0.261837622530443,0,0,0,-0.0503136450691658,0,0,0,0.00190794345670884,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.00122618018489475,0,0,0,0,0.187987315044121,0,0,0.159898710302175,0,0,0,0,0,0,0,0,0,-0.0767363866110372,0,0,0,0,0,0.0127238155027538,0,0,0.122468223581704,0,0.0580618954551609,0,0,0.0720572283602061,0,0,0,0,0,0,0,0.0132946621271299,0.130946819681885,0,0.0316050176896424,0,0,0,0,0.0719420454387996,0,0
X600177.SH,0,0,0,0.0677042036097174,0,0,0,0,0,0,0,0,0,0.0427007759472108,0.0644546892617146,0,0.000401194346080332,0,0,0.00391716559001367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734358094381223,0,-0.0111055634730273,-8.67361737988404e-19,0,0,0.0867625003795875,0.0947150517785021,0,0,0,0,0,0,0.0280884947074852,0,0,0,-0.0216896185750545,0,0,0,-0.0228728646558575,0,0
X002456.SZ,0,0,0.00896405093536535,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.137172328300309,0,0,0,0,0,0.351110347385762,0.121788888308787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213372293655789,0,0.256435884068938,0,0,0.180796262645335,0,0,0,0,0,0,0,0,0,0,0.227502915085966,0,0,-0.0864264072657319,0,0,0,-0.0288032172523414,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384184648864579,0,0,-0.0123578595885464,0,0,0,0,0,0.135492211464599,0,0,0,0,0,-0.209249486534035,-0.151050997399899,0.0574671427869952,0,0,-0.017861721725327,0,0,0,-0.0838101409035096,0,0,0,0.0231634359478362,0,0,-1.0842021724855e-19,-0.0188584492807631,0,0,0,-0.0380812229864425,0,0
X002371.SZ,0,0,0,0,0,0,-0.0292309028398282,0,0,-0.071080571721031,0,0,0,0,0,0,-0.0356588349687898,0,0,0,0.433653552961333,0,0,0.0779039142617058,0,0,0,0,0,0.228014917605984,0,0,0,0,0.0857381471960375,0,0,0.207976837835366,0,0,-0.157539823248584,0,0,0,0,0.102863519248502,0,0,-0.00569168477197793,0.174005344992228,0,0,-0.0754788731295401,0,0,0,-8.67361737988404e-19,0,0
X600066.SH,0,0,0,0,0,0,0,-0.0217541116957244,0,0.119936050519954,0,0,0,0,0.15929954223898,0,0.063548376760287,-0.125482963910381,0,0,0,0,0,-0.0540158886273189,0,0,0,0,0,0,0,0,0,0,0,0,0.0138734270865757,0,0.169811863632024,0,0,0,0.0367344651291164,0,0.00291831791008128,0,0,0,0,0,0,0.0173135687231511,0,0,0,0,0.0453025220159857,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.0878729982489064,0,0,0,0,0,0,0,0,0.075892064331243,0,0,5.73344283698362e-05,0,-0.0807182381652848,0,0,0,0,0,0.159961251092096,0.0475041694711861,0.241500322203441,0,-0.425355475118682,0.0360059573808923,0,-0.170453766008754,0.156703456550841,0,0,0,0,0,0.155189380992132,0,0,0.100516687316002,0,0,0,0.189723563531076,0,0.00394571302547157,0,0,0,0,-0.119517186160072,0,0
X600498.SH,0,0,0,0,0.0443201984721805,0,-0.158313410268081,0,0,0.0504283179761537,0,-0.210880942609979,0,0,0,0,0,0,0.0427308076656655,0.0533968288665543,0.112890922797845,0,0,0,0,0,0,0,-0.0280095588535585,0,0,0,0,0,0,0,0,0.0313651899031486,0,0,0,0,0.0278968198437753,0,0.221762319597705,0,0,0.209821873375927,0,0,0,0.0501509316440327,0,0,0,0,0.037180622085511,0,0
X600867.SH,0,0,0,0,0,0,0,-0.123096403482146,0,0,-0.0647241830023845,0,0,0,0,0,0,0,0.195040404179011,0,-6.93889390390723e-18,0,0,-0.0746014297663864,0.272471915043889,0,0,0,0,-0.310491512217565,0,0,0,0,0.118710618816402,0.0260816892505323,0.00351326665878996,0.304200469913151,0.0254251496222236,0,0,0,0,0,0,0,0,0,0.149042040617164,0,0,-0.124684793596408,0,0,0,0,0.0789230315532659,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0231396581648902,0.058760198084486,0,0,0,0,0,0,0,0,0.0884847151089693,0,0,0.0633865877733918,0,0,0,0,0,0,0.0910161284366043,0,0,0,0.106697193224834,0,0.00387754987500417,0,0.151776434739529,0.0901494938780294,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153091446694628,0,0,0,0,-0.0288088191798664,0,0
X002508.SZ,0,0,0,0.105147509124038,0.256104519681073,0,0,0,0,0,0,0,0.229449328130058,0,0,0,0.0205086441997739,0,0,0,0,0,0,-0.0607539669012371,0,0.119005760729065,0,0.161440587645101,0,0,0,0,0.0931899370856465,0,0,0,0,0.00139569958795645,0,0,0,0,0,0,0,0,0.155790674646008,0,0,0,0,0.0432572872329332,0,0.111370942639256,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.164789852204153,0,0,0,0,0,0,0,0,0,0,0,0,0.221114084871162,0.327632726222675,0,0,0,0,0,0,0,0.106107313282962,0,0,0,0,0,0.125901154489098,1.73472347597681e-18,0.117267576718516,0,0.188383624367737,0,0,0,0,0,0.237946739590109,0,-0.0431709419328989,0,0,0,0,0,-0.0305378709932378,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0413888407324443,0.0371855034105368,0,0,0,0,-0.0397057855455248,0,0,0,0,0.0823511835348114,0,0.043962456955621,0,0,0,0.0156203159437014,0,0,0,0,0,0,0,-0.0625073035203767,-0.035473659990548,0,0,0.0447939788670207,-0.0966186545541512,-0.127524373716646,0,0,0,0,0,0,0,0,0,0,0.0462313534014955,0,0,0.0746294660785171,-0.165725537698101,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.326142194274683,0,-0.0597621429125756,0,0,0,0,0,0,0.166209881154206,0,0,-3.46944695195361e-18,0,0,-0.272774617872612,0.153474379084315,0,0,-0.282538027072429,0,-0.0976414958361677,0,0,0,0,0,0,0,0,0,0,0,-0.219817923301217,0,0,0,0,0,0,0,0,0,0,0,1.24976019894206,0,0,0,0.128694630453346,0,0
TED,0,0,0,0,0,0,0,0,0,0.037705907370871,0,0,0,0.109787427911824,0,0,0,0,0.0534328233341639,-0.209578331874263,-0.0245575917781467,0,0,0.0122687805016429,0,0,0,0,0,0,0,0,0,0.188231405207981,0,-0.0785404797910416,0.0459104311077163,0,0.114041398621378,0,0,0,-0.182376501081074,0,-0.0734248447558651,0,0.052518219696612,0,0,0,0,0.513999155854304,0,0,0,0,-0.193687220866317,0,0
RealEstate_excess,0,0,0,0,0,0,0.00709356426467024,0,0,0,0,0.0545372363880054,0,0,0,-0.00308174849885578,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000672965002947081,0,-0.0979735806725353,-0.0912860375491398,0,-0.0127154358788672,0.0198075119834467,0,0.0033435059372791,0,0,-0.0110648762551644,0,0.0496461776065276,0,0,0,0,0,0.0972661367033393,0,0,0,0,0,0,0,-0.000352655790569145,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103305983276424,0.0302364014109148,-0.0292117838833955,0,0,0,0,0.0300566203883558,0,0,0.0276005252293364,0,0,0.0639752359558803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129167753578975,0,0,0,0,0,0,-0.0104114810623282,0,0,0,0,-0.0401131667211674,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.000157183498051546,0,0,0,0,0,0,0,0,-0.00350528055383089,0,0,0,0,0,0,0,0,0,0,0,0,-0.00016800634944435,0,-0.000415077074474644,0.00016806571465119,-0.000982166041185748,0,0,0,0,0,0,0,0,0,0,0,0.000404209539136276,-0.00189829956562307,-0.00183811578054362,-0.00272138953264916,0,0,0,0.00309703712374222,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0394272212993992,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030970731249924,0,0,0.124463224011641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177998825042731,0,0,0,-0.311649313562535,-0.347822003738905,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.000644002690919925,0,0,0,0,0,0,0,0,0.00459002666682616,0,0,0,0,0,0,0,0.00595029097318747,0,0,0,-0.00122612348839539,0,0,0,0,0,0,-0.00537166486331073,0,-0.00348183031840386,0,0,0,-0.00142058843914064,0,0.0020619708440612,0,0,0,0,0,0,0,0,0.00211995615918939,0,0,0,0,-0.0307270444790954,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.015670649214279,0,0,0,0,0,0,0,0,0,-0.0128811703446912,0.00895781767587815,-0.00438303547874558,-0.0126660079039746,0,-0.00684497175449003,0,-0.00252268278526237,0,0,0,0,0,0.00535424255620638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00983203211630315,0,0,-0.0286093112689988,0,0,0,0,0.104835109647373,0,0
