,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600066.SH,X600703.SH,X600271.SH,X600741.SH,X002241.SZ,X000100.SZ,X002236.SZ,X002292.SZ,X600031.SH,X600177.SH,X600118.SH,X002475.SZ,X002506.SZ,X000559.SZ,X000568.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X002007.SZ,X300124.SZ,X600867.SH,X002074.SZ,X600089.SH,X002294.SZ,X000869.SZ,X002180.SZ,X002426.SZ,X002456.SZ,X000050.SZ,X002508.SZ,X000981.SZ,X600498.SH,X002465.SZ,X601877.SH,X002179.SZ,X600060.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0322932376550553,0.034398676556815,0.114004642800253,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.204535081815474,0,0,0,0.281257094192841,0,0,0,0,0,0,0,0,0,0,0,0,0.0193464999996143,0,0,0.013477319116883,-0.00808528284258364,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.184665254613787,0,0,0.0323791271627935,0,0,-0.0427223510344046,0,0.124877464172391,0,0,0,0,0,0,0,0,-0.0188642188489484,0,0.0556308222081369,0,0,0.0961220892797698,0,0,0,-0.0705630107841733,-0.0227490841369783,0,0,0,0,0.08965452549438,0,0,0,0.0232297815987546,0,0,-0.00794275604918914,0,8.67361737988404e-19,0.14736435818897,0,0,0,0
X600703.SH,0,0,0,0,0,0.133129752416836,0,0,0,0,0,0,0,0,0,0,0,0.0114471153373696,0.0245426067239427,0,0,0,0,0,0,0,0,0,0,0,0,0.0170617508236832,0,0,0,0,0,0,0,0,0.09385050216198,0.0673988357918413,0,0,0,0,0.00708055719285562,0,0.0444284288130703,0.0373420024733202,0,-0.014339705580208,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.0519875923878798,0,0,0,0,0,0,0,0,0,0,-0.365330995965856,0,0,0.108912825007669,0,0,0,0,0,0,0,0.0244453805730796,0,0,0,0,0,0,0,0,0,0,0,0,0.160552053690327,0.0995894369891197,0.0919851744768081,0,0.226341602481235,0.0215992553236101,0,0,0,0,-0.0600556322018307,0,-0.0157599081873495,0.190091347993151,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.010760942189258,0.134063865491602,0,0,0.0391324609494234,0,0,0,0,0,0.0941654917378426,0,0.0746244572860155,0,0,0.00587710333035748,0,0.0123605048058758,0,0.00137988418969773,0,0,0.0662572475873883,0,0,0,0,0,0,0,0,0,0.161103614269709,0,0,0,0,0,0,0.0106315002148268,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,-0.0505236103675569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199139054542542,-0.0552733814343098,0,0,0,0.179468548175216,0,0,0,0,0,0.0857982277820368,0,0.0200762754488398,0.113199469880112,0,0.127779089661237,0,0,0,0,0.104542399771038,1.38777878078145e-17,0.109625969634947,0,0,0,0.254538550302137,0.0165280741435602,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111264740663217,0,0.104920867619673,0.0596437225066397,0,0,0,0,0,0,0.0582144569730487,0.0091503676921102,0,0.0077499360293229,0,0,0,0,0,0.192018666081971,0,0,0,0.130812414319428,0,0,0.0239474937838807,0,0,0,0.00721179385171849,-0.0196743067133964,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200144567504152,0,0,-0.0531661611591721,0,0,0.125902073183849,0,0.00153815064231048,0.0397226549489969,0.194411514612044,0,0,0,0.0112615444582484,0.00311127871507047,0,0,0,-0.0160050162406796,0,0,0,0.0687050807781764,0.310791242463354,0.150421560529146,0,0,0,0,0,0,0,0,0.140779542217117,0,-0.0269687807637724,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294155593764138,0,0,0,0,0,0,0.0789113838572887,0,0.0855841190105569,0,0,0,0,0.112970108550709,-0.00832868918861317,0,0,0,0,0,0,0,-0.046562782013134,0,0,0.189877950759158,0,0,0,0.535317618073128,0,0,0,0,0,0.093929994004594,-0.0535337211462586,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.19593031119935,0,0.0906369758760073,0,0,0,0.198578870998711,0,0,0,0,0,0,0.0286129373146299,0,0,0,0,0,0.0904426742775712,0.355012028916882,0.151528456005264,0,0,0,0,0,0.0295753860470918,0,0,0,0,0,0,0,0,0.0804022500098549,0,0,0,0,0.000908489192346766,0,0,0.0257140216658033,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0860700081948473,0,0.0259178932734051,0,-0.0667554492877196,0,0,0,0,0,-1.38777878078145e-17,0,0.203269739060366,0,0,0.0739374054065904,0,0,0,0,0,0,0.0364248643538255,0,0,0.0356683446660513,0.295352538185191,0,0,0,0,0,0,0,0,0,0,0,0,0.0942771221202255,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00624859842722548,0.0119905112693631,0.039627477939707,0,0,0,0.040089557037721,0.170949308556824,0,0.0508069756032635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120089261257624,0,0,0.00641108809148849,0,0.223678270737421,0,0.202686214139621,0,0.047702585373568,0,0.0268848230878575,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260728674439183,0,0,0.0388272920413598,0,0.14428101100837,0.184018594278359,0,0,0,0,0,0,0.230461265865315,0,0,0,0,0,0,0,0,0,0.0179227700499418,0,0,0,0,0,0.0140654930348637,0,0,0,-0.0536964599936347,-0.0191989822026432,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.285452622958633,0.0627312328845149,0.0339527816141932,0,0,0,0,0,0.0662788020631258,0,0,0.0460251126655774,0,0,0,0.0532719236632673,0,0.0869274474067494,0,-0.168533740334505,0,0,0,0,0,0.189439193446496,0,0,0,0,0,0,0,-0.0777461299946682,0,0,0.0134407475641229,0,0.311464056567535,0.102460281827444,0,0,0,0,-0.0142581176748664,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138157676499045,0,0.293328468883677,0,0.0455251563401264,0,0.0561244539144476,0.160720896014829,0.0940827932099188,0,0,0,0,0,0,0,0,0.114186094032052,0,0.0125609751717326,0,0.0376683281597376,0,0,0,0,0,0,0,0,0,0.0429316798361292,0,0,0,0,-0.0111900279073895,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.0663160445380313,0,0,0,0,0,0,0,0,0,0.0967165118363485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160442326160191,0.0674354270233422,-0.0141861685802304,0,0,0,0,0.101610960419983,0.0876201475082025,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.214895451211797,0,0,0,0,0,0,0,-0.0610837368746292,0,0,0.491876617093267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213213145373138,0,-0.143129661436502,0,0,0,0,0,0.0164630573273202,0.321175873070802,0,-0.0700002746367328,0.136129524146949,0,0.0820628278902888,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.109767010408936,0,0,0,0,0,0,0,0.0741901082511814,0,0.0146010704724359,0,0,0.0878220757184308,0,0,0,0,0.0762560425859947,0,0,0,0,0,0,0,0,0,0,0,0.119418202146231,0.0509746349747539,0,0,0,0,0.111911187658689,0,0.0554895131025771,0,0,0.00698168111365608,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196007500628599,0.0181010908567451,0,0,0.115929509320641,0,0,0.00998122192347001,0,0,0,0,0.0531738781037627,0,0,0,0,0,0,0,0,0.117833745913825,0.0274899226536481,0,0,0.0364831533928436,0.0586845700079866,0,0.0963495959137408,0.0377788961022643,0.0509187717113027,0,0,0,0,0,0,0,0,0
X300003.SZ,-0.121311343558213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841272749051374,0,0,0,0,0,0.288351901244837,0,0,0.167592844130753,0,-0.0720373697200495,0,0,0,0,0,0,0,0,0,0,0,0,0.0634276089907895,0,0.00237118732700386,0.118509278148719,0,0,0.00110669405714117,0.254902283856477,0,-0.0255864301979854,0,0,0.0365157078532708,-0.0345065966659718,0,0,0,0,0,0
X002085.SZ,-0.0355932714089868,0,0,0,0,0,0,0.397291607525802,-0.123472681447711,0,0,0,0,0,0,-0.164937414066919,0,0,0,0.343612081316557,0,0,0,0.268311654201351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642086912077294,-0.0293263671925842,0,2.16840434497101e-19,0,-0.25898591941933,0,0,-0.300393603969299,-0.239501723852019,0,0,0,-0.0125141599789018,0.0296762780925392,0,-0.25755352949385,0,0,0,0
X002007.SZ,0,0,0,0,0,0.102094829226995,0,0,0,0.0772690965195914,0,0,0,0,0,0,0,0,0,0,0.121530161770019,0,0.0905647330158962,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.2689208823314,0.0465986569935119,0.0316241303066754,0,0,0,0,0,0,0,0,0,0,0,0,0.206046874510517,0,0,0,0.00422985551624891,0,0.110044014110176,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177860865686496,0,0,0,0,0,0,0.0319242027177941,0.150540552476133,-1.73472347597681e-18,0,0,0,0,0.021311363345572,0,0.122504895786494,0,0,0.0766238799058741,0,0.0652180296991342,0,0,0,0.0856544051892162,0.101357424642511,0.016421480321744,-0.010891959600098,0,0,0,-1.38777878078145e-17,0,0.12426435755283,0,0.00248863003404685,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661935729322535,0.127937893835208,0.0736949270395037,0.022498326444004,0,0.0307989010948217,0,0.121378433434575,0,0,0.0426754479174983,0.0356476475107739,0,0,0,0,0,-0.0392129744043349,0,-8.67361737988404e-19,0.0449392194349824,0,0,0.00955378062722355,0.0786440221663893,0,0,0,0,0,0.00421861024721304,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.060489350239801,0,0,0,0,0,0,0,0,0.154681933329339,0,0,0.13534088135226,-0.108359916936114,0,0,0,-0.0100897042352003,0,0,0,0,0,0.108916918841688,0,0,0.379190984437154,0,0,0,0,0,0,0.268895153486715,0,0.0142729982760948,0,0,0.0868689127892746,0,-0.0540691293861063,0,-0.108759158268476,0,0,-0.0295736891444869,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592081302392472,0.269897818420633,0,0,0.164525544046661,0,0,0,0,0.167536213913549,0,0,0.0585006096570758,0,0,0,0,0,0,0,0,0,0.0180502742391991,0,0,0.0536138563179913,0,0,0.0596819871962026,4.33680868994202e-19,0,0,-0.0064776825736521,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781340222676282,0,0,0,0.298174952165934,0,0,0.280594481080639,0,0,0,0,0,0,0,0.0302874850091873,0,0,0,0.0314302551697541,0,0,0,0,0,0,0,0,0,0.0312958366740788,0,0,0.0561398496542345,-0.113652345914542,0,0,-0.0108863293574081,-8.67361737988404e-19,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.159430169741757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279249626430541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294630349908731,0.0898704821032386,0,0,0,0,0.00645675443818186,0.0637458694452997,0,0,0.00341216648608807,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.637274582332868,0,0,0.217385222773219,0,0.0108285687191114,0,0.330664885498095,0,0.0571226101120256,0,0,0,0,0,0,0,0,0,0,0.0703074436827568,0,0,3.46944695195361e-18,0,0,0,0,0,-0.000173309952730929,0.142299754834644,0,0,-0.477443976535782,0,0,0,0,-0.137920960339836,0,0,0.0405414553017444,0.0272916718256263,0.113011711331799,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142854456927096,0,0,0,0,0,0,0,0.308783584186358,0,0,0,0,0,0,0,0,-0.0989838445891295,0,0,0,0.011477088839301,0,0,0.17079299223566,0,0,0.0413555946548231,0.0362376796643011,0,0.0219829277472226,0,0.0343470838288983,0.0695808573049754,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132911400428669,0.181121852299206,0,0,0,0,0.0512055308005731,0,0,0,0,0.0703409591129655,0,0,0,0,0,0.196494464247002,0,0,0,0,0,0.201496214170349,0,0,0,0,0,0.170433456124447,0,0,0,0.143253803860064,0.212896025608854,0,0,-0.00214434368495251,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257638599839488,0,0,0.0470039777196188,0,0,0,0.0632877195558862,0.076055877838545,0.0246720625221425,0,1.38777878078145e-17,0,0,0,0,0.143744898493007,0.201697955616784,0,0,0,0,0,0,0,0.10985125800833,0,0,0,0,0.00334718774057278,0,0,0,0.149192696111302,0,0.0344704758579625,0,0,0,0,0,0,0
X002508.SZ,0.0830594190059849,0,0,0,0,0,0,-0.0468288634454104,0,0,0,0,0,0,0,0,0,0,-0.0233799542641986,0,0,0,0,0,0,0,0,0,0,-0.0551759672992612,0,0,0,0,0.182194962222257,0,0,0,0,0.0154059438891732,0,0,0,0.0224956714307861,-0.0235512037596609,0,0,0,0,0.372299654136668,0,0,0.0464016459664515,0,-0.311952032900505,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.122354068852293,0,0,0,0,0.218398278332436,0,0,0,0.0546230521142202,0.0322130178810736,0,0,0.394093474224807,0,0.0202139016756689,0.00188905788699553,0,0,0,0,0,0,0,0,0,0,0,0,-0.29776118009295,0,0,0,0,0.0992223967322528,0,0,0,0,0,0,0,-0.0147483071614483,-0.0245833859234077,1.73472347597681e-18,0,0,0,0,0,0
X600498.SH,0,0,0.123913126811066,0,0,0,0,0.204961405426743,0,0,0,0,0,0,0,0,0.133042453851512,0,0,0,0,0,0.0557221572456732,0,0,0,0,0,0.0782740675275607,0,0,0,0,0,0,0,0,0,0,-0.0133307096153314,0.00870025048080535,0,0,0,0,0,0,0.196027103955378,0.0315450570426992,0,0,-0.0349129377847287,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0.196596407008921,0,0,0,0,0.0131500306117976,0,0,0.196034706138445,0,0,0.0469004972136984,-0.11773703610424,0.146166417154498,0,0,0.132541095645887,0,0,0,-0.118905774101152,0,0.340305191088854,0,0,0,0,0,0,0,0,0.0437103333450054,0,0,0,0,0,0,0.0623126515929323,0,0,0.0256117831994087,-0.0409496737343798,0.134793745682535,0.297857492055513,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111656628534558,0.077633003769425,0,0,0,0,0.020424886378824,0.153139843034096,0,0,0,0,0,0,0,0,0,0,0,0,0.082781378488253,0,-4.33680868994202e-19,0.260287229673714,0.113883526686499,0,0,0.10652105596054,0,0,0,0,0,0,0,-0.0718896502919537,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117104200355192,0,0,0,-4.33680868994202e-19,0,0,0.235924773129323,0.0440824340720827,0,0,0,0,0.0907022377969104,0,0,0.0124370378968283,0,0,0,0,0,0,0,0,0.147271212659064,0.088784548191246,0,0,0.200828285608008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600060.SH,0,0,0.0379767621419723,0,0,0,0,0,0,0,0.0437064740575558,0,0,0,0.314209271793971,0,0,0,0,0.0445551587902951,0,0,0,0,0.0937094840377796,0,0,0,0,0,0.0237360773455679,0,0,0,-0.23970550415279,0,0,0,0,0,0.441848296017832,0,0,0,0,0.263986366658088,0,-0.236172207060715,0,0,0,-0.0383356502453672,0.0502999299223664,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143598005167246,0,0,0,0,0,0.0303843191671305,0.209097107737881,0,0.115229876339819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148008601226619,0.191165634889214,-4.33680868994202e-19,0,0.00615909366505836,0,0.108829846979233,0.0710110603961861,0,0,0,0,0.162260080115019,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0586260345268977,0.0123069836097176,0,0,0,0,-0.00378597602249939,0,0,0,0,0.0574361404654537,0,-0.0211363778247484,0.0371244952385375,0,-0.118620389597212,0,0,0,0,0,-0.220026473956115,0,0,-0.10038205382722,0,0.0976798216672221,0.171288249201041,0,0,0.0188858410608557,0.0106478334214406,0,0,0,0,0,0,0.0212093248488512,-0.132945726878035,0,0,0,0,0,0
Slope,0,0,0.157816109748111,0,0.808521266564094,0,0,-0.963769928335127,0,0,0,0,0,0.441496749554082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.415576828116387,0,0.699143982526003,0,0,0,0,0,-0.254899915659025,-1.02750998408949,0,-0.0818838822929784,0,0.0782700045827892,-1.33751710517956,0.276728988922158,0,0,0,0,0,0,0.292867550251785,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0976452852188259,0,0,0,0,0,0,0,0,0,0,0,0,0.135056645244891,0,0,0.206131441679531,0,0,0,0,0,0,0,0,0.0175030336867915,0,0,0,0.281991613558015,0,0,-0.29173667777643,0,-0.157885943960816,0.0949002866489216,0,-0.328598479202351,0.473736241504418,0,0,0,0,0,0,0
RealEstate_excess,0.633101837789519,0,0,0,0,0,0,0,0,0,0,0,0,0.0018760233813676,0,0,0,0,0,0,0,0,0,0,0,-0.359056388673935,0,0,0,0,-0.0496735232935681,0,0,0,0,0,0,0,-0.0444484306210654,0.050867723056738,0,-0.047138480249409,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0933553206899214,0,0,0.334384328121352,0,0,0,0
MKreturn,0,0,-0.213452365719761,0,0,0,0,0,0,0,0,0,0,0.0203099657534267,0,0,0,-0.107339047411568,0.031938562658268,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.0268752210947049,-0.238174923257824,-0.141003593236838,0,0,0,0,0,0,0,0.025519257479005,0,0,-0.0433317050416105,0,0,0.227731304495486,0,0,0.0701825203045015,0,0,-0.00735969062854181,0.129164623021798,0.383815275642653,0,0,0,0,0
MKvol,0,0.0100237222458985,-0.0131571855574831,0,0,0,0,0,0.0132443890435861,0,0,0,0,0,0,-0.0118564640471507,0,0,-0.0040538831138356,0,0,0,0,0,0,0,0.000177186036404178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626010867998579,-0.00327248898063471,-0.00676160604796884,0,0,0,0.0253704397053886,0,-0.00610379239429604,0,0.0297191970324665,0.00681712833590887,0.044433278982629,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.09377706209824,0,0,0,0,0,0,0,0,0,0,0,-0.0660975477236428,0,0,0,-0.00826795124757794,0,0,0,0,0,0,-0.0433887509991532,-0.0133780976053201,0,0,0,-0.0059339018079398,0,0,0,-0.00133465350830682,0,-0.0221428434780686,0,0,0,0,0,0,-0.000968233670192148,0,0,0,0,0,0,0,-0.0240245675911941,-0.0921673819523033,0,0.0265289055028363,0,0,0,0
CarbonVol_Guangdong,0,0,0.00689936723979978,0,0,0,0,0,0,0,0.0061572772043283,0,0,0,-0.000942218850453696,0,0,-0.00679519663927379,0,0,0,0,0.00948859217412878,0,0,0,-0.0158881299871198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00367704282223063,0,0.00246710066899034,0,0,0,0,0,0,-0.0190589741754473,-0.00837992270391359,-0.0296307699302613,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.0339346506887215,0,0,0,0,0,0,0,0,0,0,-0.00910100400114661,0,0,0,0,0,0,0.0148124935751251,0,0,0,0,0,-0.0437704865258228,0.00356755342705791,-0.00484238715842455,0,0,0,0,0,0,0,0,0.0266245067920874,0,0,-0.0201469280438034,0,0,0,0.00615719595366904,0,-0.00841348772342124,0,0,-0.0128250447215928,0.074752637892906,0,0,0,0,0,0
