,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X002371.SZ,X300124.SZ,X003816.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002241.SZ,X002129.SZ,X000625.SZ,X000596.SZ,X002049.SZ,X000661.SZ,X601877.SH,X300142.SZ,X000100.SZ,X002179.SZ,X000799.SZ,X600089.SH,X600460.SH,X600741.SH,X600702.SH,X000157.SZ,X002236.SZ,X600779.SH,X002074.SZ,X600584.SH,X002414.SZ,X600884.SH,X601799.SH,X002007.SZ,X600183.SH,X000800.SZ,X000733.SZ,X300003.SZ,X000977.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.0167785785492835,0,0,0,0,0,0.0220002017691008,0,0,0,0,-1.73472347597681e-18,0.0195422501764331,0,0.0123155150738711,0.193207034822016,0,0,-0.0392606162611731,-8.67361737988404e-19,0.0293032150962783,0,0.0185283544676179,0.0856940044158922,0,0,0.179343398448174,0,0.061939801622337,0,0,0,0,0,0.0167641906629204,0,0,0,-0.0196885362216141,-0.0853519805234263,0,0,0,0,0,-0.0251206692269673,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.158808651852082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598195200872761,-0.0310659324092217,0,0,0,0,0,0,0.00363379818447,0.468968881453185,0,0,0.0321721369584027,0,0,0.0136710830624434,0,0,0,0,0.102665580820027,0,0,0,0,0,0.00546600667871126,0,0,0,0.148188234278593,0,0
X000725.SZ,0,0,0,0,-0.0924178533390379,0,0.0274099710988294,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0652530541733176,0,-0.0134305338035014,0.0451617623854983,0,-0.0135544819065527,0,0,0.0207697825219839,0.377205362706743,0,0,0,-0.00829519189278513,0,-0.00755108150107406,0,0,0,0,0,0,0,0,0,0,0.139873492321949,0,0,-0.0359256378564415,0,0,0,0,0,0,0,-0.0747477265555175,0,0
X300014.SZ,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0922194552278692,0,0,0,0.00862762769254394,0,0.0541710377575408,0.31218311730595,0.246750080418165,0,-0.0767629703314544,0.15970301648681,-0.0911271322971471,0,0,0,0,0,0,0,-0.325271494870492,0,0,0.300030915032093,0.276328215433073,0,0,0.0840967374111607,0,0,0,0.120206262227604,0,0,0,0,0,0.0477093899132844,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.329367421922614,0,0.00456934068581195,0,0,0,0.209586034726348,0,-0.0566232577079996,0,0,0,0,0.527051324126288,0.120672927239603,-0.0949862100358976,0,0,0,0,0,0.215561520960179,0,0,0,0,0.0489169183359013,0,0,0,0.142795408881045,0,0,0,0,-0.427532482623964,0,0,0,0,0.0876451810419698,0,0,0,0,0.165178621015579,0,0
X300124.SZ,0,0,0,0,0,0.183472296158149,0,0,0,0,0,0,0,0.284268598291886,0,0,0,0,0,0.40367707067971,-0.294345004508591,0,0,0,0.186436515468365,0,0,0.00334768001251826,0,0,0,-0.00302340338583048,0,0,-0.0355516234501731,0,0,0,0.00949162214897329,0,0.431056378399136,-0.161965980269083,0,0,0,0,0,0,0,0,0,-0.0599780877098657,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410232720663341,0,0,0,0.0438671215103619,0.00687750622519906,0,0,0,0,0,0,0,-0.00891897365037023,0,0,0,0,0.0254092528482824,0,0.024739982604182,0.0146645779203735,0.0628664445835679,0,0,0,0,0,-0.0328639716408567,0,0,0,0.0540567606672165,0,0,0,0,0,0,0,0,0,0,-0.21550921592411,0,0
X000063.SZ,0,0,0,0.283459806849286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139341727139926,0,0,0.00376789642110169,0,0,0,0,0,0,0.0490533677311605,0.053343270508756,0,-0.310219611447767,0,0,0,-0.0540403431336795,0,0.0948796662746013,0.0832339066097326,0,-0.00224892333603981,0,0.318731684859499,0,0,0,0,0,0,0,0.0520705982890966,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19511825200409,0.0262675757868852,0,0,0,0,0,0.277172971536429,0,0.117960953657167,0,0.0388179337990131,0.0308244041246389,-0.0402754228415334,0,0,0.000222229842409764,0,0.0717560291626299,0,0,0,0,0,0.0633851836457555,0,0,0,0,0,0,0,0.0700548068010666,0,0,0,0,0.0131201683058677,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0917488553409962,0,0,0,0.130889291964687,0,0,0,0,0,0,-0.0115981598485018,0.0550808419226014,0,0,0.112428604629326,0,0,0,0,0,0,0,0.0171456047785281,0.0213601952683616,0,0,0,0,0,0,0,0,0,0,0,0,0.184270611127091,0,0,-0.00586583432043038,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.100515358700784,0,1.73472347597681e-18,0.0296172611501578,0.629409186192401,0,0,0,0,0,0,0,-0.121593629570931,0,0,0,0,0,0,0,-0.0875935708686787,0,0,0.148963997176946,0,0,0,0,0.154827019011831,0,0,0,0,0,0,-0.162139815652329,0,0,-0.256065662838209,0,0,0,0,0.404728850167583,0,0,0,-0.290737886332626,0,0.063745453851077,0,0,0,-0.00980072751609075,0,0
X002129.SZ,0,0,0.134677059707518,0,0,0,0,0,0,0,0,0,0,0.212291081488797,0.115975667013689,0,0,0,0.104497348792696,0,0,0,0,0,0,0,0.192289809630018,0,0,0,0,0.0838306076780412,0,0,-0.0452934438926101,0,0,0,0.186151543008341,0,0,0.0274445741314812,0,0,-0.0856145973297313,0,0,0,0,0,0,0.0118443854319804,0,0,0,0,0,0,0
X000625.SZ,-0.164040624755973,0,0,0,0,0,0,0,0,0,0,0.0825960505801993,0,0.429554564306345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795387848704918,0.32542892321576,-1.73472347597681e-18,-0.0375405865158578,0,0,0.0105370149096412,0,0,0,0,0,0,0.29907974189602,0,0,0,0,0.0439218062658088,0,0,0,0,0,-0.0709017327585667,0,0,0,0,0.00759705098069018,0,0
X000596.SZ,0,0,0,0,0,0.191995658789952,0.141997343183474,0,0,0,0,-0.0403425000976956,0,0,0,0,0,0,-0.00333831888268949,0,0,0,0.0774212364994459,0,0,0.212628595332319,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.281181797790283,0,0,0,0.1154288012417,0,0,0,0,0,0,0,0,0,-0.015602870733696,0,0,0,0,0,0,0
X002049.SZ,0,0,-0.0463254979845056,-0.266949313567046,0,0,0,0.0095242506435802,0,0,0,0,0,0,0.353543074186525,0,0,-0.0747650164603784,0,0,0,0,0.0931694909969302,0,0,0,0,0,0,0,0,0.131748575886368,0,0,0,0,0,0.0945218273657767,0,0.0322255022035831,0,0,0,0,0,-0.406365049177768,0.262989413740107,0,0,0,0,-0.0531852005675958,0.104096818558598,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.155651200011507,0.198783484394436,0,0,0.0910679823341398,0,0,0,0,0.31406858560631,0,0,0,0,0,0,0,0.0387944157554147,0,0.158119023359389,-0.11796115528993,0,-0.087408608974507,0,-0.0657654901317111,0,0,0,0,0,0.131128684434917,0,0.187327092653029,0,-0.346382705664772,0,0,0.0310433265249103,0,0,0,0,0,0,0,0,0,0,-0.0506468698907525,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229352024505068,0.186115566957222,0,0,0,0,0,0,0,0,0,0,0,0,0.10078204151155,0,0,0,0,0,0.086431798110898,0.286489022748633,0,0,0,0,0.13197706616541,0,0,0.0243368693315216,0,0,0.0326122131254163,0,0,0,-0.143484176061359,0,0
X300142.SZ,0,0,0.098117761753829,0,0,0,0,0,0,0,0,0,0,0,0,0.60234043086929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199053581794373,0.333635626348448,0,0,0,0,-0.0993213310378311,0,0,0,-0.0956504041136067,0,0,0,0,0,0,-0.0814522000677389,0.255071117635995,0,0.107667833091814,-0.0947628079215579,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0536822758537433,0,0,0,0,0.649124039150557,0,0,0,0,0,0,0,0,0,0,0.0239990508799661,0,0,0,-0.00313592489832481,0,0,0,0.0584583759682393,0,0.0309992337434035,0,0.0267841510395878,0,0,0,0.266902594724138,-0.0588497156120347,0,0,0,0,0.0313286768421041,0,0,0,0,0,0,0.0240307293259517,0,0,0,-0.03452862751867,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0225642404112126,0,0,0,0,0,0,0,0,0,0,0.100575883573251,0,0,0,0.0509655004776593,0.0769256723374496,0,0,0,0,0,0.0596447903989365,0,0,0,0,0,0,0.0418750059008535,0.110643156859263,0,0,0,0,0.209645802291569,0,0,-0.0659345744632698,0,-0.0167717026348318,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.530959662823082,0.149658485569585,0.155892008671427,0,0,0,0,0,0,0,0,0,0,0,0,0.068356691272575,0,0.23605895374594,0,0,0.00359188042824246,0,0,0,0.00974119487154234,0,0,0,0,0,0,0.0336714395489033,0,0,0.044614265005708,0,0,0,-0.00449135392214101,0,0,0,0,-0.017504958422764,0.0279872513595931,0,0,0,0,-0.0343681118764465,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.123321332508618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300535126354842,0.0331149325894665,-0.100557446729438,0.115304974258828,0.0484018158258814,0,0.128375264909943,0,0,0,0,0,0.14826115782381,0,0,0.219898601551352,0,0,0.093591378787519,0,0,0,0,0,0,0,0.102664873781444,0,-0.0408722060629737,0,0,0,0,-0.23656185352209,0,0
X600460.SH,0,0,0,0,0,0,0,0,-0.169163349325501,0,0,0,0,0,0.137725335014987,0,0,0,0.173608087016731,0,0,0,0.0122193728764494,0,0.176980171278688,-0.194153125528917,0,0.237171759990755,0,0,0,0,0,0,0.152678772533769,0,0,0,0,0,0,0.15465555506557,0,0,0,0,0,0,0.232819469287567,0,0,-0.0710747912602605,0,0,0,0,0.0746209362076403,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.146482192088462,0,0.226457872395662,0,0,0,-0.144486829415187,0,0,0,0,0,0,-0.136402483783626,0,0.0849079925483738,0,0,0.121407283960043,0,0,0,0,0,-0.00569221030393832,0,0,0,0.026362926548364,0,0,0,0,0,0,0,0,0.107161895407017,0.0277666379669184,0,0,0,0,-0.00920146489047164,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.110376174874049,0,0,0.0660588392387086,0,0,0,0,0,0.0183497624142586,0,0,0,0,0,0.0581704910686079,0,0,0,0.0258981351587833,0,0.0511501333547608,-0.0561036074213808,0,0,0.501854602609629,0,0.0853354679936468,0,0,0,0,0.358107109836097,0,0,0,0,0,0,0,0,0,0,0.162607332120914,0,0,-0.0553407527642794,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.472714553271906,0,0,-0.0772585725931781,0,0.0517278274572341,0,0,0,0,0,-0.0287427827221177,0,0,0,0,0,0,0,0.0317815121229435,0,0,0,0,0,0,0.0237602672696357,0,0,0,0,0,0,0,0,-0.113766555487691,0,0,0,0,0.0182861259671476,0,0,0,0,0,0,0
X002236.SZ,0,0,0.271457666265651,0,0,0,0,0,0,0,0,0,0,0.00545250703172132,0,0,0,0,0,0,0,0,0,0.063154409713787,0,0.0450297601323303,-0.0174609296854671,0.0576449171403164,0,0.0554580477727693,0,0,0.00911878872059183,0,0.0249488577097514,0,0,0.00137385260029468,0,0,0,0,0,0,0,0.12699574211335,0,0,0,0,0,0,0.018118312649283,0,0,0,-0.0696256449687148,0,0
X600779.SH,0,0.496778685658574,0,0.0338162306233457,0,0.0376056799563078,0.0366420813507955,0,0,0,0,0,0,0.0428052758022093,0,0,0,0,0,0,0,0,0,0,0,0.0721287560526692,0,0,0,0,0.0907114057435968,0,0,0,0.0709189105714433,0,0,0,0,0,0,0,0,0,0,0,0.00392944202284529,0,0,0,0,-0.0567716946848966,-0.0435813702191867,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,-0.0368736601471568,0,0,0,0,0,0,0.19108644757416,0.146413547515297,0,0,0,0,0,0.132492726571601,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.156485871574738,0,0,0,0,0,0,0,0,0,0,0.199054850856547,0,0,0,0,-0.0168836178271249,0,0,0,0,0.0365795797543003,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.1734667243128,0,0,0,0,0,0,0,0,0,0,0,0,0.0481936938043468,0,0.187041462003066,-0.0534900391878059,0.137275974767946,0,0,0,0,0.00164901903157365,0,0,0.199969358808487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955907391087026,0,0,0,-0.0484786522151913,-6.93889390390723e-18,-0.0297236496926246,0,0,0,0.0626766480278735,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,-0.0513254550638987,0,0,0,0,0.092019676746599,0,0,0.0186224972494795,0,0,0,0.0964305773523624,0,0,0,0.135940804614547,0,0,0,0,-0.0545917089576382,0.0299305539605551,0,0,0,0,0,0,0,0,0,0,0,0.0796576712612718,0,0.144289150613677,0,0,0.0879568449013978,0,-0.013381677527214,0,0,0,0,0.0186225064404987,0,0
X600884.SH,0,0,0,0,-0.040374465732297,-0.381418966689495,0,0,0,-0.0897789697579955,0,0,0,0.131619946200955,0,0,0,-0.393396140499259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155724125665886,0,0,0.222130925515111,0,0,0.178099872283962,0,0,0,0,0,0,0,0.143613829631459,0,0,0,0,0,-0.0527179073730423,0,0,0,0,0,0
X601799.SH,0,0,0.130755041988672,0,0,0,0,0.0904390303117571,0,0,0,0,0,0,0,0,0,0.0636757157401537,0.218221565901947,0,0.011649643187793,0.0247409416266432,0,0,0,-0.0414156160074574,-0.0786956375746311,0.0218951214244336,0,0,0,0,0,0,0,0,0,-0.0479392266831327,0.0320889865231617,0,0,0.122540523930783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685330064800442,0,0
X002007.SZ,0,0,0.13726964248245,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.00876920701325507,0,0,0,0,0,0,-0.281030073207737,0,0,0,0.156753538562765,0.120730922646448,-0.169496830992846,0,0,0,0,-0.124287501796759,0,0,0,0.144709744362861,0,0,0,0,0,0,0,0,0,0,-0.0963086097640468,0,0,0.00990965615235031,0,0,0.0873078295199377,0,0,0,0.115424212226884,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0.0400689204471008,0,0.0576655464078324,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0776193890366241,0,0.0482959055453457,0,0,-0.0357902510608042,0,0,0,0.0181408736149876,0,0,0,0,0,-0.123898256617452,0,0,0,0,0,0,0,-0.036286342632152,0,0,0,0.329276132080129,0,0,0,0,0,0,0.00449387625975681,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246708431085561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515160530932664,0,-0.0321428118255473,0,-0.0454126202578917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504398343802564,0,0,0,0,0,0
X000733.SZ,0,0,0,-0.0806566491670692,0,0,0,0,0,0,0,-0.110997263261428,0,0,0,0,0,0,0.224539776290431,0,0,0,0,0,0,0,0.0719163223244649,0,0,0.578296315038311,0,0,0,0,0,0,0,0,0,0.0493699411932795,0,0.0959152109209177,0,0,0,0,0,0,0,0,0,0,0.00405699781779095,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.110085286640445,0,0,0,0,0,0.0406220369573167,0,0,0,0,0,0,0,0,0.00536743999736101,0,0.0821245398983209,0,-0.155721039951226,-0.0309869457416069,0,0.0132969354402769,0,0,0.0554120154775385,0.06373892209598,0,0,0.174229501494471,0,0,0,0,0,0,-0.0267048621693572,0,0.0560965757022839,0,0,0,0,0,0,0,-0.017389195405874,0,0,0,0,-0.0425920817930178,0,0
X000977.SZ,0,0,0,0,0,0.015183394529504,0,0,0,0,0,0,0,0,0.0228470670849815,0,0.130058778292839,0.253772995743773,0.0512267672387702,0,0,0,0,0,0,0.0243600540817396,0,0,0.0444616502851903,0,0.0193676004931258,0,0,0.0355160669093238,0.137680143328556,0,0,0,0,0,0,0,0,0,0,0,0.102829015381565,0,0,0,0,0.0272330879275507,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,-0.216397004835505,0,0,0,0,0,0,0,-0.68009138636147,0,0,0,0,0,-0.0707491158537338,0,0,0,0,0,0,0.0454217940700988,0,0,0,0,0,0.443977999618587,0,0,0,0,0,0,-0.00459652992050123,0,-0.0403755076377878,0.0503203213253041,0,0,0,0,0,0,0,0,0,0.11449127306564,0,0,0,0,0,0,0
Change_TY3M,0,0,0.0576357087998903,0.0297156215189555,0,0,0.113590786281503,1.38777878078145e-17,0.0848730286703378,0,0,0,0,0,0,-0.119619248153739,-0.0357891122708015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570311980319706,0,0,0.00639131242922231,0,0,0,-0.0143762834271916,0,0,0,0,0.0307355344857846,0,0,0,0,-0.022538620535563,-1.73472347597681e-18,-0.215172116248215,0,0,-0.0837261600510123,0,0
Slope,0,0,0.174699686782988,0,0,-0.171281518869478,0,0,0,0,0,-0.41671711135166,0,-6.93889390390723e-18,0.163702713535446,0,0,0,0.0318096702345981,0,0,0,0,0,0,0,0.0901199923745608,0.12272100422531,0,0,0,-0.145128886033421,0,0,0,0,0,0,-0.0855821692620271,-0.147265592963174,0,0,0,0,0,0,0,0,-0.136269839067777,-0.0812585592779626,0,0,0.85092194218176,0,0,0,-0.17340369632803,0,0
TED,0,0,0.0532066773228514,0,0,0,0,0,0,0,0,0,0,0,-0.0425729920456874,0,0,0,0,0,0,0,0,0,0,0,0.14912947662078,0.187120322217563,0,0,-0.444929059050498,0,0.0469716001510224,0,0.107510259536301,0,0,0,0,0,0,-0.060121022489042,0,0.280495154462774,0,0.256404883383946,0,0,0,0,0,0.711968897665834,0,0,0,0,-0.0926491950895398,0,0
RealEstate_excess,0,0.0134739446041079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136382548235977,0.0596357448778119,0,0,0,0,-0.0588898596905003,0.0411890486377586,0,0,0,-0.00950021001968659,0,0,0,0,0,0.00278816366167887,0,0.0508493535941268,0,0,0,0,0,0,0,0,0,0,-0.0877515692793319,0,0,0,0,0,-0.0069772720580791,0,0,0,-0.0299590539764987,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0182472346422657,0,0,-0.043262954690311,0,0,-0.0240375544194801,0.0163122288273665,0,-0.0783531437479863,0,0.0335096285067502,0,-0.125864466270502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207182762761726,0.00075687089045603,0,0,-0.0485163179110275,0,0,0,0,0,0,0,-0.0178727935756954,0,0,0,-0.0763579460957913,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000855999833281552,0,0,0,0,0.001091374805786,0,0.00153732144208049,-0.000135858859018566,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,-0.000229941146660665,0,0,0.00111531774816476,0,0,0,-0.00153158631232512,0,0,0,0,0,-0.00531966730530141,-5.8118271157363e-05,0,0,0,0.000557382392307485,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252433673285097,0,0,0,0,0.0677241941625188,0,0,0,0,-0.131825619845791,0,0,0.0121644326161175,0.0133288016397887,0,0,0,-0.162536178645425,0,0,0.135722512892074,0,0,0,0,0,0,0,0,0,0,0,0.114535949500277,0,0,0,0,-0.199363674997114,0.141602633665865,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000786701747182828,0,0,0,0.00650426850955234,0.000258270028057048,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0.00265126068334474,8.5444104270723e-05,0,0.000717134228866238,0,0,-6.7762635780344e-21,0,0,0,-0.0104348827446552,-0.00995677099888431,0,0,0,0,0.0084827187457519,0,0
CarbonVol_Hubei,0,0,0,0,-0.00319436740851637,0,0,0,0,0,0,0,0,9.33483221361268e-05,0.00104904689774823,0,0,0,-0.000445373502773931,0,0,0,0,-0.00202649138166862,0,0,0,0.00696060166506844,0,0,0,0,0,0,-0.00113845904845818,5.42101086242752e-20,-0.00384820466135593,0,0.00351762800375898,0,0,0,0,0,0,0,-0.00249296449964414,0,0,0.00273657713092913,0.0135622113126981,0.0117876230084499,0,0,0,0,-0.0191552187164286,0,0
