,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X600703.SH,X002007.SZ,X000100.SZ,X000157.SZ,X300003.SZ,X300142.SZ,X002236.SZ,X600271.SH,X002008.SZ,X300124.SZ,X002179.SZ,X000625.SZ,X600183.SH,X002506.SZ,X600177.SH,X600498.SH,X600487.SH,X300014.SZ,X600066.SH,X002371.SZ,X600867.SH,X000977.SZ,X002241.SZ,X000050.SZ,X600522.SH,X300146.SZ,X600118.SH,X000066.SZ,X600372.SH,X600776.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0,0,0,0.161667802104721,0,0,0,0,0,0,0,0.00710585242226629,0,0,0,-0.180520325886766,0,0,0,0.0947926461584775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129714153010978,0,0,0,0,0.170597676204027,0,-0.0815886881379354,0,0,0,0,0,0,-0.0124875648705517,-0.0293466413768591,0,0,0,0.0216782250276436,0,0
X600703.SH,0,0,0,0,0,0,-0.526362174658618,0,0,0,0,0,0.604699809202802,0,0,0,0,0,0,0,0,0,0,-0.354704144447851,0,0,0,0,0,0,0.397665909444796,0,0.039639233452225,0,0,0,0,0,0.227380110225929,0,0,0,0,0,0,0.266513062663135,-0.255126066438299,0,0,0,0.339259502608685,0.0140985709871108,0,0.0986062232335047,0,0,0.083070330808122,0,0
X002007.SZ,0,0.110223121003363,0,0,0.00436130834123934,0,0,0,0,0,0,0,0,0.00563654815616981,0,0,0,0.249374899038253,0.148577851441321,0,0,0,0,0,0.275562925489307,0,0.124235649442753,0,0,0,0,0,0,0,0,0,0,0,0.0422491066560866,0,0,0,0,0,0,0,0,0,0.0478653834486478,0,0,0,0,0,0,0,0.0374479850033709,0,0
X000100.SZ,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.107894869851062,0,0,0,0,0,0,0,0,0,0,0.0331968641443852,0.132256924625944,0,0,0,0,0,0,0,0,0.0310488451587355,0,0.0435219471630878,0,0.0949852217296873,0,0,0,0.108031727718259,0,0,0,0,0,0.00165310819646405,0,0,-0.0535991448317681,0.123943644844951,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.196801846891868,0,0,-0.291080621013069,0.0935082262328448,0,0.00879259669375002,0,0.249164453977121,0.181825884818322,0,0.0808606114002962,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.179751474987689,0,0,0,0,0,0.0684210117155965,0,0.0295965313045446,0,0,0,0,0.0042021332798989,0,0,0,0.0405648050831722,0,0,-0.0435261182635699,0,0,0,0,-0.0284658987403572,0,0
X300003.SZ,0,0.149443756046094,0,0,0,0,0,0.0129345419013062,0,0.0623010880486608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133025650981413,0,0,0,0,0,0.0405994293174348,0.0781927865928365,0,0,0,0,0.0890827089486551,0,0.0422136571286394,0,0,0,0,0,0,0,0,0,0,0,0,0.0277646776999131,0.0145883408450345,0,0,0,0,0,0
X300142.SZ,0,0,-0.13455978819366,0,0,0,0,-0.0142138012856164,0,0,0,0,0,0.0383860526916716,-0.0198733323349154,0,0,0.240920875903619,0,0,0.0851462061757368,0,0,0,0,0,0,-0.106978258216774,0,0,0.294458837885791,0.197527005879002,0,0,0,0,0,0,0,0.129986938827981,0,0,0,0,0,0,0,0,0.249130003687887,0,0,0.0147525172709184,0.00795599804048482,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.514299582658229,0,0,0,0.0177126674338976,0,0,0,0,0,0,0,0.00179417221932803,0,0.0510823883078623,0,0,0,0,0,0,0,0,0.0416463932237853,0,0,0,0.0684896197968053,0,0,0,0.0441192997635274,0,0,0,0,0.267435727525395,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.127649392089333,0,0,0,-0.0424462345859239,0,0
X600271.SH,0,0,0,0,0,0,0,0.0128697767820207,0,0,0,0,0,0.0526383470540877,0,0,0,0,0,0.0423343190478528,0,0.155301722947519,0.0241048421477228,0,0,0,0,0.0171311994732277,0,0,0,0.0612878641538489,0,0,0,0,0.0489149555294209,0,0.0187345314229866,0,0,0,0.0659871995255973,0,0,0.354201197178527,0.00854837461383244,0,0,0,0,-0.0201747042173111,0,0,0,0,0.0303642453262702,0,0
X002008.SZ,0,0,0.0583516509844093,0,0,0,0,0,0,0,0,0.0174066048126294,0.106694258055124,0.0375508279770777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300259560300615,0,0,0,0,0,0,0,0,0.210118264507714,0.0682371775952057,0,0,0,0,0,0,0,0,0.0177459577445659,0,0,0,0,0.03684960774722,0,0
X300124.SZ,0,0.125168435051578,0,0,0,0,0,0,0,0,0,0,0,0.0825766975354451,0,0,0.0414884691408433,0,0,0,0,0,0,0,0,0.196635504577588,0,0.0126842966226812,0,0,0,0,0,0,0,0,0,0,0,0,0.0198454288375088,0,0,0,0,0,-0.0146153297772422,0,0,0,0,-0.0308427390234062,-0.00619457190524191,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.165375278499822,0,0,0,0,0,0,-0.0439373032203857,0,0.121154731374944,0,0,0,0,0,0,0.0722899478532104,0,0,0,0,0,0,0,0,0.0795566275211197,0,0,0,0.11646070749509,0,0,0.00865293707567468,0,0,0,0,0,0.0550158872751605,0.136001496712501,0,0,0,0,0.00503799130473871,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.146519287884267,0.110210357686766,0,0,0,0,0.23196575952956,0,0,0.068167464662072,0.0117178008908948,0,0,0,0,0,0.00789145080217857,0,0,0,0,0.124599196526573,0,0,0,0,0,0,0,0,0,0,0,0.241162436533059,0,0,0,0,0,0,0,0,0,-0.122898462373637,0,-0.0221247816275904,0,0,0,0,0,0,0,0.0269474146624743,0,0
X600183.SH,0,0,0,0,0.0809959665305403,0,0,0.22373210652721,0,0,0,0.0251991946523297,0,0,0,0,0,0.00264931155331606,0,0.022380130790914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100561502055034,0.0979034789323913,0,0.330591315515854,0,0,0.0283776621501932,0,0,0,0,0.0282605867785951,0,0
X002506.SZ,0,0,0.292460420376047,0,0,-0.163455141587182,0,0.515308511620249,0,0,0,0,0,0,-0.156892845032505,0,0,0.183734630659794,0,0.0250141213048534,0,0,0,0,0,0,0,-0.104482211363054,0,0.175435768449358,0,0,0,0,-0.13293771331925,0,0,0,0.0232552856770354,0,0,0,0,0,0,0,-0.141751227844386,0,0,0,0,-0.0476657600010587,0,0,0,0,0.0548969666032026,0,0
X600177.SH,0,0.0565223613490956,-0.0544559874565848,0,0,0,0,0.0147602446847999,0,0,0,0,0,0.131523980659994,0,0,0,0,0,0,0,0,0,0,-0.021912203139881,0,0,0,0,0,0,0,0,0,0,0,0.122659794691653,0,0,0,0,0.0229249652393193,0,0,0,0,0,0,0.0208625794900829,0,0,0.0450419732559218,0,0,0,0,0.0249411562652757,0,0
X600498.SH,0,0.0535621520864632,0,0,0,0,0,0.324176887324969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145486054077825,0,0,0,0,0,0,0.0295009139897911,0,0,0,0.12734062065937,0,0,0,0,0,0,0.038083191440714,0.0843076681269805,0,0.115051615167576,0,0,0.0763876673816382,0,0,-0.00883237268590438,-0.0203394766207451,0,0,0,0.00399636837907705,0,0
X600487.SH,0,-0.201186828885342,0,0,0,0.285050049624763,0,0,0,0,0,0,0,0,0.191255025668547,0,0,0,0,0,0,0,0,0,0,0,0,0.0897150146730683,0,0,0,0,0,0,0,0,0,0,0.0265211823544326,0,0.0581989718899076,0.273371483672617,0,0,0.0697833732456344,0,0.0985674277414216,0,0.114017672325585,0,0,0.0663343647309679,0,0,0,0,0.0470305912810031,0,0
X300014.SZ,0,0,0,0,0,0,0,0.297296456102258,0,0,0,0,0,0,0,0,0,0,0,0.136687445179375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575661323056198,0.00562076138304935,0,0.376700365305152,0,0,0,0,0,0,0,0,0,0.0950008492126033,-0.025699299046045,0,0,0,0.0754145438017995,0,0
X600066.SH,0,0,0.0148426056582471,0,0,0,0,0,0,0,0,0,0,0.0232739220369869,0.294010441498663,0,0,0,0.0136014110778794,0,0,0,0.153628318822097,0,0,0,0.128108055864282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382593862008361,-0.0835794208167914,0,0,0,0,-0.121941987851714,0,0,3.46944695195361e-18,0,0,0,0,0.0458082566026272,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0666770552738415,0,0,0,0,0,0,0,0,0.2102880595931,0,0,0,0,0,0,0,-0.0335724254428198,0,0.07751778186598,0,0,0,0,0,-0.013216251726182,0,0,0,0,0,0,0,0.164084581007268,0.255713067883547,0,0,-2.16840434497101e-19,0.081987173479373,0.0675789601141204,0,0,0,0,0.0107872457345637,-0.062096810187096,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.0608853202227122,0,0,0,0,0,0,0,0,0,0,0.142419672078126,0,0,0,0.0784755963909291,0,0,0,0,0,0.182968061391739,0.0873235741774777,0,0,0,0.304727339815962,0,0,0,0,0,0,-0.0798382320513193,0,0,0,0,0,0.122296873982168,0,0,0.0466524645354074,0.03017603313574,0,0,0,0.0252055688676969,0,0
X000977.SZ,0,0.0336419213801473,0,0,0,0,0,0,0.404152183656363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20868284527769,-0.179268293078874,0,0.270308764935125,-0.100847226588202,0,0.174264937176958,0,0,0,0,0,0,0.231837945235746,0,0,0,-0.118221151460775,0,0,0,-0.0309070651906195,0,0
X002241.SZ,0,-6.93889390390723e-18,0,0,0,0.0931242807588304,0,0,0,0.0391430145049882,0,0,0,0,0,0,0,0,0.366184235162875,0.167822519371658,0,0,0,0,0,0.0907021930316723,0,0,0,0,0,0.334341446191326,0,0,0,0,0.0527054920378433,0,-0.171538209819188,0,0.0637975905184006,0,0,0,0,0,0,0,0,0,0,0,-0.0625084911866011,0,0.165410813666765,0,-0.0181722588720675,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.406168180868022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103081144748532,0,0,0,0.0061788552414094,0,0,0,0,0.0764454058143841,0.565504347456494,0,0,0,0,0,0,-0.0476301917589962,0,0,0,0.089296371623493,0,0,-0.0387854727972572,0,0,0,0,0.0390406793182723,0,0
X600522.SH,0,0.152818789990894,0,0,0,0,0,0.0702489341848923,0,0,0,0,0.118036697463107,0,0,0,0,0,0,0,0,0,0,0,0,0.0474355246885259,0,0,0,0,0,6.93889390390723e-18,0,0,0.209225522819383,0.0251689768784384,0,0,0,0.0309481678042295,0.0902906079500254,0,0,0,0,0.0435151976772001,0,0,0,0.0645327041446568,0,-0.0188702712209068,-3.99996231788107e-05,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.0980331759000738,0,0,0,0.0431768774638825,0,0,0.284758502014173,0,0,0,0.0977796001949185,0,0.0915498344821196,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0358036961254182,0,0.132364869328895,0,0,0,0,0,0,0,0,0,0,0,0,0.0768549362575687,0,-0.0330582208272088,0,1.0842021724855e-19,0,0
X600118.SH,0,0,-0.0169527180993942,0,0,0,0,0,0,0,0,0,-0.0723369874967335,0,0,0.0116238885254132,0,0,0,0.292587888378359,0,0,-0.0899351408038104,0,0,0,0,0,0,0.329647327312722,-0.0310658757469076,0.160094002164021,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486335699342237,0,0,0,0,-0.159304151347783,0,0,0,-0.0779734227095154,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602459150314065,0.0819424534130254,0,0,-0.104104222489692,0,0,0,0,0,0,0,0.00289551644804329,0,0,0,0,0,0,0,0,0,0,0.239141179468072,0.0208293117045014,0.290295795782919,0,0.26085469517329,0,0,0,0,0,0.27439126382408,0,0,-0.027544831335323,0,0,0,0,-0.0116834421730903,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155819943815629,0,0,0,0,0,0,0,0,0,0,0.0241601657728893,0,2.11758236813575e-22,0.039563745310345,0,0,0.153302327911501,0,0,0.0883977497736348,0.0462575448094187,0,0.167864696106063,0,0,-0.00343859589738437,-0.0183173401918825,0,0,0,2.16840434497101e-19,0,0
X600776.SH,0,0,0,0,0,0,0,0.196565360591654,0,0,0,0,0,0,0,0.0644546760227095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146455370259,0,0,0,0,0,0,0,0,0.363372282491355,0,0.0228590203805017,0,0,0,0.0384149187460981,0.347192921602096,0,0,0,0.0253441390214196,-0.105811489974744,0,0,0,0,0,0
X002508.SZ,0,0.106367740681805,0.116316780295997,0,0,0,0,0,0,0,0.36148786381076,0,0,0,0,0.029130449482125,0.0147516510132037,0,0,0,0,0,0,0,0.185773183874007,0,0,0,0,0,0.024768943046861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520005799675851,0.0724494664896996,0,0,0,0,0,0,0,0,0,0.0319699235779302,0,0
Change_TY3M,-0.030921503757917,-0.185530660772006,1.73472347597681e-18,0,0.0066373886665931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108512272198546,0,0,0,0,0.150840189423913,-0.0623475990048588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0780581152922728,0,0,0,0,0,-0.114674418357381,-0.0434895618235197,0,0,0,-0.137621887935914,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224933847896018,0,0,0,0,0,0,-0.0102265683988626,0,-0.152150685240058,0,-0.0213329953902579,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.135933425124728,0,0.332552460457562,0,0,-0.162118310704989,-0.166517755469031,0,0,0,0,1.39687029374784,0,0,0,-0.525013178787322,0,0
TED,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.131820848554682,0,-0.25138991010061,0,0,0.0554829259423069,0,0.0189549768516772,0,0,0,0,0,0,0,0,0,0,0,0,0.359102187756312,0,0,0,0,0,0,0,0,-0.340647584415797,0,0,0.0349038794247262,0,0,0,0,0,-0.418799793519821,0.0566808117823437,0,0,0,0,-0.250615020326477,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0193514529788109,0,0,0,0,0,0,0.0066284888157598,0.108493629832102,0,0,0,0,0,0,0,-0.06594939353035,0,0,0,0,0.0116425480775126,0,0,0,-0.0781955468348131,-0.0860642590834815,0,0,0,0,-0.0259826394867122,0,-0.0376193181740489,0,0,0,0,0,0,0,-0.0400569455069261,0,0.139508965004022,0,0.0186560833811085,0,0
MKreturn,0.209706601842464,0,0,0,0,0,0,0,0,0,0,-0.212311939779762,0,0,0,0,0,0,0.0311031636332265,0,0,0,-0.0848669213380835,0,0,0,0,0,0,0,0,0,0.0138332171344984,0,0,0,-0.0711431936757246,-0.0337996406372765,0,0,0,0.101644150951694,0,0,0,0,0,0,-0.0427166785225081,0,0,-0.0312736639283116,-0.00741002285467745,0.281295142817405,0,0,0.00252007804173883,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000628593193543507,0,0,0,-0.0027125355305435,0,-0.000712281148203711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172016752715045,0,0,0,0,-0.00380425882082424,0.00438581355939629,0,0,0,-0.00104376283222074,0,0
CarbonVol_Shenzhen,0,-0.0135728913428693,-0.116022783539494,0,0,0,0,0,0,0,0,0.200517459327518,0,0,0,0,0,0,0,0.00443118179280574,0,0,-0.0279356636111882,0,0,0,0,-4.33680868994202e-19,0,0.427277999414232,-0.351943591903751,0,0,0,0,0,0.169216375851993,0,0,0.00672958153956554,0,0,0,0,0,0,0,0,-0.45093027425812,0,0,-0.543228224651535,0.0449033592625946,0,0,0,0,-5.68991072944741,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278301108600568,0,-0.00696187592019619,-0.00355667959220689,0,0,-0.0166726134579904,0,0,0,-0.0328603089865762,0,0,0.000585395650342017,0.00392195576827165,0,0,0,0.0100775035351147,0,0,0,0,0,0,0,-0.00330185029464636,0,0,0.000310668137527004,0,0,0,0,0,0,0,0,0.00855276210011005,-0.00523726841587038,0,0,0,-0.0218641766815028,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089717634365217,0,0,-0.00732164697058338,0,0,0,0,0,0,0,0,0,0,-0.0213423580228708,0,0,0,0,0,0,0,0,-0.00397721204612211,0,0,0,0,0.00355193978847446,0,0.00152346210840278,0,0,0,-0.00215976132989023,0,0,0,0,0,0.00583826154653244,0,0
