,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X000559.SZ,X600118.SH,X600703.SH,X600031.SH,X600271.SH,X000100.SZ,X600066.SH,X600372.SH,X002475.SZ,X002241.SZ,X600741.SH,X000157.SZ,X002236.SZ,X600089.SH,X000338.SZ,X002292.SZ,X300124.SZ,X002465.SZ,X002049.SZ,X600177.SH,X002506.SZ,X002074.SZ,X000568.SZ,X300003.SZ,X002276.SZ,X600839.SH,X300001.SZ,X002129.SZ,X002294.SZ,X000977.SZ,X600582.SH,X000547.SZ,X600867.SH,X002180.SZ,X000800.SZ,X002085.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.401558223378174,0,0.0255610230739609,0,0,0,0,0,0,0,0,0,0,0,0.11675881267839,0,0,0,0,0,0,0,0,0.0752782745655751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659497009119399,0.0422443227778019,0,0,0,0,0,0
X600104.SH,0.0915241537961314,0,0,0,0,0,0,0,0,0.294536118742568,0.302821321998378,0,0,0.0965876793960747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191084329961312,0,-0.0291339672185978,0,0,0,0,0,0,0,0,-0.00465002104996626,-1.73472347597681e-18,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13149289918737,0,0,0,0,0.0973620916053206,0.0454122566220926,0,0,0,0,0,0.00455359918538696,0.274882729019022,0.0287955194041435,0.00408668110653412,0,0.0674037652497896,0,0,0,0,0,1.73472347597681e-18,0,0,0.0568842931030996,0,0,0,0,0,-0.0839447634231947,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.172124592809452,0,0,0,0,0,0,0,0,0,0.16516033717418,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00586385985161826,0.0572147950443286,0.143559716527206,0,0,0,0.0355409311485037,0,0,0,0.14286298783656,0,0,0,0,0.0821456941820709,0,0,-0.00661136964862275,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.016253761864168,0,0.0295235247366221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197691637059648,0,0,0.0240374096533214,0,0.0457665303638067,0.0375865556833912,0,0,0,0,0,0,0,0,0.0391339767061328,0.435056145013679,0,-0.0501980478901098,0,0,0,0,0,0,0
X600276.SH,0,0.0606007264790793,0,0,0,0,0,0,0,0.214570816512366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877103648670173,0,0,0,0,0,0,-0.0132528611792007,0.144599434317718,0,0,0,0,0,0,0.130796204676784,0,0,-0.0761560093470166,0.0857106524076878,0,0,0,0,0,0
X002304.SZ,0,0.177372067572582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989766555037348,0,0,0.0645121577010536,0,0.174432164380622,0,0,0.0379202916786583,0,0,0,0,0,0,0.251993762577026,0.07503845497737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235102472446482,0.00222088909392234,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0213511656573636,0,0,0,0,0,0,0,0,0,-0.0445824364572097,0,0,0,0,0,0,0,-0.114103497437356,0,0,0.080584552346548,0,0,0,0,0.0089881911515456,0.0146030890741596,0,0,0,0,0.0926420589483174,0,0,-0.0329955203719047,0,0.133504441519293,0,-0.113781157481917,0,0,0,0,0.0337756361373059,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0123514172102191,0.0798713785892703,0.208563701024055,0,0,0.0552120030159464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165976165174896,0,0,0,0,0,0,0,0.133299284810258,0,0.0788415648063373,0,0,0,0,0,0,0,0,-0.0231003264123406,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616187616972642,0,0,0.165397058605393,0,0,0,0,0,0,0,0.155084113628955,0.0615495063403581,0,0.0169404978146042,0,0,0,0,1.38777878078145e-17,0.0977226624193017,0,0,0,0,0,0,0.154067257486104,0,0,0,-0.018770383969597,0,0,0,0,0,0,0
X600690.SH,0,0.0290407582133655,0,0,0,0,0,0,0,0,0,0,0,0.146586642765045,0,0,0,0,0,0,0.0438881448370197,0,0,0,0,0,0,0,0,0.0304994855183975,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0712833511223934,0,0,0.00874338372755651,0,0,-0.118545724429467,0,0,0,0,0,0,0
X000559.SZ,0,0,0.0497316402156629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171536537200727,0,0,0,0,0,0,0.0766530394944142,0,0.0451327949498462,0,0.0542029137187394,0,0,0,0,0,0.207513890016612,0,0,0.111213543717168,0,-2.77555756156289e-17,0,-3.46944695195361e-18,0.148336826377777,0,0,0,-0.0231869260090716,-0.0217156237820723,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27013614486376,0,0,0,0.211133404382171,0,-1.73472347597681e-18,0,0.0803366572816019,-0.0537137549774521,0,0,0,0.0534609498496297,0,0,0,0.00508279281251332,0,0,0,0,0.135235233782744,0,0.249006841999178,0,0,0.0366034278610599,0,0,0,-0.00607595195662766,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0676791171045963,0,0,0,0,0,0,0,0,0,0,0,0,0.289468677926279,0,0,0,0.077062626660475,0,0.144896658006426,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086907940756026,0.0714580831283763,0,-0.0241552976067224,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.00387490703020929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333332863482799,0,0,0,0,0,0.00758209744592566,0,0,0.0141717884621493,0,0,0,0,0.0159623974736848,0,0.11416562622577,0,0,0,0,0,0,0.0951707800257005,0,0.0541691347476995,0,-0.0476481698474014,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00981314459384139,0,0,0,0,0,0,0,0,0,0.23351745035018,0.115755692931888,0,0.0283538717698326,0,0,0,0.12432241358656,0,0.0267610356728491,0.0164456252585565,0,0,0,0,0,0,0,0,0,0,-0.0759550902059136,0.0349127165154466,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.394253519102847,0,0,0,0,0,-1.73472347597681e-18,0.129254227965701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383302918265365,0,0.029983760652108,0.0775901085517384,0,0,0,0,0,0,0.037411724397224,0,0,0,0,0.00686536598796058,0.0513092192815271,0,-0.0239542733499801,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.071430146953119,0,0,0,0,0,0,0,0,0,0.136835473370952,0,0.0861456212929405,0,0.0670596395108965,0,0,0.0758718132530426,0.00922940457930952,0,0,0,0,0.0250305361464098,0,0,0,0,0,0,0,0,0,0.0488060822991227,0,0,0.152022532915162,0.099147119491411,0,0,-0.0248196837498659,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.222764439956982,0,0,0.588962854845378,0,0,0,0,0,0,0,0,0.0103294079372554,0,0,0,0,0.0218448233215136,0,0,0.161857292864308,0,0.162888293474224,0,0,0,0.0353770541159962,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245918088477722,0.073030915752737,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0261817399903374,0,0.00322108670931945,0,0,0,0,0,0,0,0.347968252622262,0,0,0,0,0,0,0,0,0.233446025803109,0,0.113147840237265,0,0,0,0.146272899683964,0,-0.0444346502629027,0,0,-0.0390262622759754,0,0,0,0,0,0.314204424340585,-0.300729755319459,0,0,0,-0.00300931481703639,-0.02987509023551,-0.0347181400192954,0,0,0,0,0
X002241.SZ,0,0,0.404452351754088,0,0,-0.055928062789087,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194406282570269,0,0,0,0,0,0,0,0,0,-0.0585410106043397,0.0953837725644157,0.164935898159941,0.292322184228976,0,0,0,0,0,0,0,0,0,0,-0.0241887449392498,0,0,0,0,0,0,0
X600741.SH,0,0.0285622396128848,0,0,0,0,0.0630924572393294,0,0.0981365886883583,0.341614068063677,0.0578176813245906,0,0.0841415199230908,0.0313879262821976,0,0,0,0,0.0392651863066184,0,0,0,0,0,0,0,0.0205348673633973,0,0,0.122683312130957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.162112095250673,0,0,0,0.009950053205574,0,0.140343722906088,0.0368472097475421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211514271213519,0,0,0,0,0,0,0.0669689381137588,0,0.213040031968484,0,0,0,0,0.0703640364313902,0,0,0,-0.035269881865354,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0858968679201656,0,0,0,0,0,0,0.0485731325445397,0,0,-0.0375158800468274,0,0,0,0,0.0711803039180616,0.117057884609062,0,0,0,0,0,0.213210294213109,0,0,0.0436297630201869,0.0152293264161779,0,0,0,0.00372608879160417,0.152297679200456,0,0,0,0,0,-0.0170037259142102,-0.0171100219262538,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.248625753212256,0,0,0,0,0.0821055791110345,0,0,0,0,0,0,0.0994925001546865,0,0,0,0,0,0,0,0,0,0,0.0138061610809586,0,0.0188490798223783,0.01244939610055,0,0,0,0,0,0.115584145343049,0,0,0,0,0,0.0187018389364776,0,0,-0.0545275871610832,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.147238802263239,0,0,0.0371215688149805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876501682956287,0,0,0.034756869223917,0.017451355749206,0,0,0,0,0,0,0.0811420235674372,0,0.0173578105652097,0,0,0,0.117639524709325,0.11666957220584,0,0,0,-0.0407952029555818,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0409725866686261,0,-0.0846074592803279,-0.508533913050624,0,0,0,0,0,0,0,0,0,0,0,0.341570455762022,0,0.0995823560878547,0,0.14390926048064,0.0345767186900007,0,0,0,0,0.192484179791839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548556140843824,-0.743665461000859,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.2028527311192,0,0,0,0.0728659637243051,0,0,0,0.0283281347842457,0,0,0,0,0,0.0766727150614276,0,0,0.133464720010123,0,0,0.0364966987573031,0.00785563772588433,0,0,0,0,0,0.208665867690372,0,0.0525994435506222,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.00633652279545448,0.0487640771166008,0,0,0,0,0,0
